Hungary, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 08/03/2022
Year   Age    Cohort           Total
1951    51      1900           10.00
1951    51      1899            1.00
1951    52      1899            1.00
1951    52      1898            1.00
1951    53      1898            0.00
1951    53      1897            0.00
1951    54      1897            0.00
1951    54      1896            2.00
1951    55+        .            5.00
1952    12-        .            0.08
1952    13      1939            1.16
1952    13      1938            3.36
1952    14      1938           21.85
1952    14      1937           39.55
1952    15      1937           80.00
1952    15      1936          120.00
1952    16      1936          355.01
1952    16      1935          491.01
1952    17      1935         1124.02
1952    17      1934         1435.03
1952    18      1934         2448.05
1952    18      1933         2907.06
1952    19      1933         4161.09
1952    19      1932         4531.10
1952    20      1932         5952.13
1952    20      1931         5375.12
1952    21      1931         6516.14
1952    21      1930         6452.14
1952    22      1930         7106.15
1952    22      1929         6347.14
1952    23      1929         6845.15
1952    23      1928         6594.14
1952    24      1928         6891.15
1952    24      1927         6149.13
1952    25      1927         6333.14
1952    25      1926         6182.13
1952    26      1926         6233.13
1952    26      1925         5908.13
1952    27      1925         5782.12
1952    27      1924         4862.10
1952    28      1924         5155.11
1952    28      1923         4750.10
1952    29      1923         4835.10
1952    29      1922         4584.10
1952    30      1922         4617.10
1952    30      1921         4077.09
1952    31      1921         3796.08
1952    31      1920         3330.07
1952    32      1920         3644.08
1952    32      1919         3117.07
1952    33      1919         2338.05
1952    33      1918         1490.03
1952    34      1918         1364.03
1952    34      1917         1201.03
1952    35      1917         1304.03
1952    35      1916         1195.03
1952    36      1916         1170.03
1952    36      1915         1195.03
1952    37      1915         1461.03
1952    37      1914         1679.04
1952    38      1914         1595.03
1952    38      1913         1458.03
1952    39      1913         1375.03
1952    39      1912         1256.03
1952    40      1912         1081.02
1952    40      1911          963.02
1952    41      1911          877.02
1952    41      1910          840.02
1952    42      1910          667.01
1952    42      1909          499.01
1952    43      1909          396.01
1952    43      1908          364.01
1952    44      1908          261.01
1952    44      1907          214.00
1952    45      1907          119.00
1952    45      1906           84.00
1952    46      1906           58.00
1952    46      1905           61.00
1952    47      1905           22.00
1952    47      1904           22.00
1952    48      1904           13.00
1952    48      1903            8.00
1952    49      1903            9.00
1952    49      1902            5.00
1952    50      1902            6.13
1952    50      1901            5.07
1952    51      1901            3.61
1952    51      1900            3.09
1952    52      1900            1.70
1952    52      1899            1.14
1952    53      1899            0.60
1952    53      1898            0.41
1952    54      1898            0.19
1952    54      1897            0.06
1952    55+        .            0.00
1953    12-        .            0.10
1953    13      1940            1.60
1953    13      1939            4.33
1953    14      1939           27.32
1953    14      1938           50.66
1953    15      1938           99.01
1953    15      1937          140.02
1953    16      1937          357.05
1953    16      1936          568.08
1953    17      1936         1098.16
1953    17      1935         1518.22
1953    18      1935         2400.35
1953    18      1934         2922.42
1953    19      1934         4166.60
1953    19      1933         4811.70
1953    20      1933         5753.83
1953    20      1932         6120.89
1953    21      1932         7090.03
1953    21      1931         6498.94
1953    22      1931         7284.06
1953    22      1930         7479.08
1953    23      1930         7671.11
1953    23      1929         7070.03
1953    24      1929         7271.05
1953    24      1928         6964.01
1953    25      1928         7097.03
1953    25      1927         6412.93
1953    26      1927         6480.94
1953    26      1926         6579.95
1953    27      1926         6353.92
1953    27      1925         6224.90
1953    28      1925         5904.86
1953    28      1924         5004.73
1953    29      1924         5207.76
1953    29      1923         4991.72
1953    30      1923         5212.76
1953    30      1922         4675.68
1953    31      1922         4866.71
1953    31      1921         4399.64
1953    32      1921         4159.60
1953    32      1920         3630.53
1953    33      1920         3725.54
1953    33      1919         3462.50
1953    34      1919         2310.33
1953    34      1918         1578.23
1953    35      1918         1357.20
1953    35      1917         1244.18
1953    36      1917         1343.19
1953    36      1916         1205.17
1953    37      1916         1173.17
1953    37      1915         1229.18
1953    38      1915         1482.21
1953    38      1914         1750.25
1953    39      1914         1590.23
1953    39      1913         1415.21
1953    40      1913         1212.18
1953    40      1912         1203.17
1953    41      1912         1055.15
1953    41      1911          849.12
1953    42      1911          680.10
1953    42      1910          624.09
1953    43      1910          498.07
1953    43      1909          388.06
1953    44      1909          269.04
1953    44      1908          236.03
1953    45      1908          137.02
1953    45      1907          117.02
1953    46      1907           68.01
1953    46      1906           37.01
1953    47      1906           29.00
1953    47      1905           28.00
1953    48      1905            7.00
1953    48      1904           10.00
1953    49      1904            8.00
1953    49      1903            5.00
1953    50      1903            6.62
1953    50      1902            6.26
1953    51      1902            4.60
1953    51      1901            3.46
1953    52      1901            1.95
1953    52      1900            1.56
1953    53      1900            0.79
1953    53      1899            0.46
1953    54      1899            0.22
1953    54      1898            0.08
1953    55+        .            0.00
1954    12-        .            0.08
1954    13      1941            1.08
1954    13      1940            3.32
1954    14      1940           23.21
1954    14      1939           43.33
1954    15      1939          106.03
1954    15      1938          175.05
1954    16      1938          463.13
1954    16      1937          582.16
1954    17      1937         1255.35
1954    17      1936         1521.43
1954    18      1936         2545.72
1954    18      1935         2985.84
1954    19      1935         4407.24
1954    19      1934         4749.34
1954    20      1934         6179.74
1954    20      1933         6477.83
1954    21      1933         7400.09
1954    21      1932         7357.08
1954    22      1932         8129.29
1954    22      1931         7519.12
1954    23      1931         8052.27
1954    23      1930         8160.30
1954    24      1930         7856.22
1954    24      1929         7413.09
1954    25      1929         7360.08
1954    25      1928         7150.02
1954    26      1928         7178.02
1954    26      1927         6514.84
1954    27      1927         6470.83
1954    27      1926         6671.88
1954    28      1926         6299.78
1954    28      1925         6397.80
1954    29      1925         5947.68
1954    29      1924         5252.48
1954    30      1924         5242.48
1954    30      1923         5142.45
1954    31      1923         4996.41
1954    31      1922         4811.36
1954    32      1922         4591.30
1954    32      1921         4358.23
1954    33      1921         3864.09
1954    33      1920         3584.01
1954    34      1920         3492.99
1954    34      1919         3480.98
1954    35      1919         2289.65
1954    35      1918         1463.41
1954    36      1918         1263.36
1954    36      1917         1227.35
1954    37      1917         1225.35
1954    37      1916         1127.32
1954    38      1916         1041.29
1954    38      1915         1130.32
1954    39      1915         1246.35
1954    39      1914         1600.45
1954    40      1914         1293.36
1954    40      1913         1170.33
1954    41      1913          976.28
1954    41      1912          927.26
1954    42      1912          706.20
1954    42      1911          569.16
1954    43      1911          479.14
1954    43      1910          416.12
1954    44      1910          287.08
1954    44      1909          207.06
1954    45      1909          158.04
1954    45      1908          121.03
1954    46      1908           70.02
1954    46      1907           42.01
1954    47      1907           20.01
1954    47      1906           20.01
1954    48      1906           11.00
1954    48      1905            4.00
1954    49      1905            7.00
1954    49      1904            3.00
1954    50      1904            6.62
1954    50      1903            6.58
1954    51      1903            5.27
1954    51      1902            4.43
1954    52      1902            2.49
1954    52      1901            1.74
1954    53      1901            0.90
1954    53      1900            0.62
1954    54      1900            0.28
1954    54      1899            0.09
1954    55+        .            0.00
1955    12-        .            0.08
1955    13      1942            1.16
1955    13      1941            3.16
1955    14      1941           21.24
1955    14      1940           45.36
1955    15      1940          110.00
1955    15      1939          177.00
1955    16      1939          443.00
1955    16      1938          667.01
1955    17      1938         1236.01
1955    17      1937         1714.02
1955    18      1937         2780.03
1955    18      1936         3242.03
1955    19      1936         4352.04
1955    19      1935         4860.05
1955    20      1935         5986.06
1955    20      1934         6413.06
1955    21      1934         7280.07
1955    21      1933         7318.07
1955    22      1933         7463.07
1955    22      1932         7784.07
1955    23      1932         7647.07
1955    23      1931         7265.07
1955    24      1931         7107.07
1955    24      1930         7724.07
1955    25      1930         6803.06
1955    25      1929         6745.06
1955    26      1929         6060.06
1955    26      1928         6719.06
1955    27      1928         5793.06
1955    27      1927         5896.06
1955    28      1927         5232.05
1955    28      1926         5653.05
1955    29      1926         5102.05
1955    29      1925         5501.05
1955    30      1925         4692.04
1955    30      1924         4472.04
1955    31      1924         4018.04
1955    31      1923         4239.04
1955    32      1923         3921.04
1955    32      1922         4151.04
1955    33      1922         3689.04
1955    33      1921         3727.04
1955    34      1921         3067.03
1955    34      1920         3018.03
1955    35      1920         2736.03
1955    35      1919         2800.03
1955    36      1919         1712.02
1955    36      1918         1170.01
1955    37      1918          952.01
1955    37      1917          938.01
1955    38      1917          860.01
1955    38      1916          889.01
1955    39      1916          715.01
1955    39      1915          847.01
1955    40      1915          892.01
1955    40      1914         1204.01
1955    41      1914          849.01
1955    41      1913          771.01
1955    42      1913          593.01
1955    42      1912          647.01
1955    43      1912          389.00
1955    43      1911          382.00
1955    44      1911          263.00
1955    44      1910          225.00
1955    45      1910          145.00
1955    45      1909          130.00
1955    46      1909           57.00
1955    46      1908           50.00
1955    47      1908           19.00
1955    47      1907           18.00
1955    48      1907            9.00
1955    48      1906            3.00
1955    49      1906            7.00
1955    49      1905            5.00
1955    50      1905            3.83
1955    50      1904            3.23
1955    51      1904            2.21
1955    51      1903            1.79
1955    52      1903            1.07
1955    52      1902            0.85
1955    53      1902            0.48
1955    53      1901            0.31
1955    54      1901            0.16
1955    54      1900            0.06
1955    55+        .            0.00
1956    12-        .            0.09
1956    13      1943            1.30
1956    13      1942            4.00
1956    14      1942           28.35
1956    14      1941           53.31
1956    15      1941          117.07
1956    15      1940          198.11
1956    16      1940          467.26
1956    16      1939          638.36
1956    17      1939         1329.75
1956    17      1938         1651.93
1956    18      1938         2709.53
1956    18      1937         3316.88
1956    19      1937         4449.52
1956    19      1936         4923.78
1956    20      1936         5835.30
1956    20      1935         6003.39
1956    21      1935         6939.92
1956    21      1934         6857.88
1956    22      1934         7234.09
1956    22      1933         7282.12
1956    23      1933         7230.09
1956    23      1932         7029.97
1956    24      1932         6889.90
1956    24      1931         6550.70
1956    25      1931         6197.50
1956    25      1930         6585.72
1956    26      1930         5915.34
1956    26      1929         5754.25
1956    27      1929         5171.92
1956    27      1928         5414.06
1956    28      1928         4782.70
1956    28      1927         4526.56
1956    29      1927         4277.42
1956    29      1926         4563.58
1956    30      1926         3994.26
1956    30      1925         4307.44
1956    31      1925         3609.04
1956    31      1924         3558.01
1956    32      1924         3151.78
1956    32      1923         3474.96
1956    33      1923         2994.69
1956    33      1922         3167.79
1956    34      1922         2790.58
1956    34      1921         2795.58
1956    35      1921         2304.30
1956    35      1920         2224.26
1956    36      1920         2025.14
1956    36      1919         2122.20
1956    37      1919         1248.71
1956    37      1918          874.49
1956    38      1918          712.40
1956    38      1917          689.39
1956    39      1917          571.32
1956    39      1916          575.33
1956    40      1916          484.27
1956    40      1915          541.31
1956    41      1915          583.33
1956    41      1914          678.38
1956    42      1914          502.28
1956    42      1913          491.28
1956    43      1913          329.19
1956    43      1912          321.18
1956    44      1912          219.12
1956    44      1911          163.09
1956    45      1911          101.06
1956    45      1910           89.05
1956    46      1910           52.03
1956    46      1909           37.02
1956    47      1909           30.02
1956    47      1908           12.01
1956    48      1908           16.01
1956    48      1907            8.00
1956    49      1907            3.00
1956    49      1906            7.00
1956    50      1906            4.65
1956    50      1905            4.05
1956    51      1905            3.00
1956    51      1904            2.47
1956    52      1904            1.45
1956    52      1903            1.11
1956    53      1903            0.60
1956    53      1902            0.41
1956    54      1902            0.20
1956    54      1901            0.06
1956    55+        .            0.00
1957    12-        .            0.09
1957    13      1944            1.66
1957    13      1943            4.41
1957    14      1943           28.38
1957    14      1942           56.49
1957    15      1942          133.04
1957    15      1941          159.05
1957    16      1941          450.13
1957    16      1940          667.20
1957    17      1940         1531.45
1957    17      1939         1642.48
1957    18      1939         2942.86
1957    18      1938         3084.90
1957    19      1938         4713.38
1957    19      1937         4719.38
1957    20      1937         6017.76
1957    20      1936         5643.65
1957    21      1936         6657.95
1957    21      1935         6243.83
1957    22      1935         6781.99
1957    22      1934         6409.88
1957    23      1934         6647.95
1957    23      1933         6204.82
1957    24      1933         5879.72
1957    24      1932         5565.63
1957    25      1932         5487.61
1957    25      1931         4995.46
1957    26      1931         4930.44
1957    26      1930         5035.48
1957    27      1930         4354.28
1957    27      1929         4284.26
1957    28      1929         3901.14
1957    28      1928         3975.16
1957    29      1928         3496.02
1957    29      1927         3356.98
1957    30      1927         3215.94
1957    30      1926         3310.97
1957    31      1926         2832.83
1957    31      1925         3021.89
1957    32      1925         2592.76
1957    32      1924         2435.71
1957    33      1924         2149.63
1957    33      1923         2356.69
1957    34      1923         2219.65
1957    34      1922         2097.61
1957    35      1922         1942.57
1957    35      1921         1901.56
1957    36      1921         1582.46
1957    36      1920         1456.43
1957    37      1920         1354.40
1957    37      1919         1383.41
1957    38      1919          841.25
1957    38      1918          512.15
1957    39      1918          424.12
1957    39      1917          395.12
1957    40      1917          390.11
1957    40      1916          351.10
1957    41      1916          279.08
1957    41      1915          328.10
1957    42      1915          273.08
1957    42      1914          374.11
1957    43      1914          279.08
1957    43      1913          249.07
1957    44      1913          176.05
1957    44      1912          170.05
1957    45      1912          101.03
1957    45      1911           66.02
1957    46      1911           36.01
1957    46      1910           34.01
1957    47      1910           26.01
1957    47      1909           13.00
1957    48      1909            7.00
1957    48      1908            5.00
1957    49      1908            3.00
1957    49      1907            0.00
1957    50      1907            1.89
1957    50      1906            1.82
1957    51      1906            1.56
1957    51      1905            1.29
1957    52      1905            0.85
1957    52      1904            0.69
1957    53      1904            0.41
1957    53      1903            0.29
1957    54      1903            0.15
1957    54      1902            0.05
1957    55+        .            0.00
1958    12-        .            0.08
1958    13      1945            1.36
1958    13      1944            4.14
1958    14      1944           30.61
1958    14      1943           52.83
1958    15      1943          120.01
1958    15      1942          167.01
1958    16      1942          477.04
1958    16      1941          645.06
1958    17      1941         1365.12
1958    17      1940         1679.15
1958    18      1940         2976.26
1958    18      1939         3206.28
1958    19      1939         4339.38
1958    19      1938         4830.43
1958    20      1938         5778.51
1958    20      1937         5790.51
1958    21      1937         6170.55
1958    21      1936         6412.57
1958    22      1936         6210.55
1958    22      1935         6137.54
1958    23      1935         6077.54
1958    23      1934         5904.52
1958    24      1934         5633.50
1958    24      1933         5562.49
1958    25      1933         4863.43
1958    25      1932         5241.46
1958    26      1932         4641.41
1958    26      1931         4383.39
1958    27      1931         4065.36
1958    27      1930         4190.37
1958    28      1930         3723.33
1958    28      1929         3694.33
1958    29      1929         3298.29
1958    29      1928         3356.30
1958    30      1928         2964.26
1958    30      1927         2878.25
1958    31      1927         2504.22
1958    31      1926         2651.23
1958    32      1926         2343.21
1958    32      1925         2481.22
1958    33      1925         2105.19
1958    33      1924         2003.18
1958    34      1924         1744.15
1958    34      1923         1861.16
1958    35      1923         1711.15
1958    35      1922         1706.15
1958    36      1922         1396.12
1958    36      1921         1421.13
1958    37      1921         1169.10
1958    37      1920         1122.10
1958    38      1920         1029.09
1958    38      1919          984.09
1958    39      1919          589.05
1958    39      1918          396.03
1958    40      1918          330.03
1958    40      1917          304.03
1958    41      1917          245.02
1958    41      1916          174.02
1958    42      1916          169.01
1958    42      1915          201.02
1958    43      1915          166.01
1958    43      1914          189.02
1958    44      1914          143.01
1958    44      1913          135.01
1958    45      1913           73.01
1958    45      1912           81.01
1958    46      1912           47.00
1958    46      1911           35.00
1958    47      1911           15.00
1958    47      1910           11.00
1958    48      1910            5.00
1958    48      1909            1.00
1958    49      1909            5.00
1958    49      1908            2.00
1958    50      1908            1.72
1958    50      1907            1.33
1958    51      1907            0.92
1958    51      1906            0.72
1958    52      1906            0.46
1958    52      1905            0.35
1958    53      1905            0.22
1958    53      1904            0.16
1958    54      1904            0.08
1958    54      1903            0.03
1958    55+        .            0.00
1959    12-        .            0.08
1959    13      1946            1.28
1959    13      1945            3.64
1959    14      1945           29.03
1959    14      1944           58.98
1959    15      1944          142.01
1959    15      1943          218.02
1959    16      1943          455.04
1959    16      1942          691.06
1959    17      1942         1341.12
1959    17      1941         1781.15
1959    18      1941         2653.23
1959    18      1940         3293.28
1959    19      1940         4507.39
1959    19      1939         4711.41
1959    20      1939         5456.47
1959    20      1938         5755.49
1959    21      1938         5954.51
1959    21      1937         6064.52
1959    22      1937         5886.51
1959    22      1936         6157.53
1959    23      1936         5594.48
1959    23      1935         5611.48
1959    24      1935         5272.45
1959    24      1934         5186.45
1959    25      1934         4880.42
1959    25      1933         5103.44
1959    26      1933         4203.36
1959    26      1932         4369.38
1959    27      1932         3955.34
1959    27      1931         3816.33
1959    28      1931         3400.29
1959    28      1930         3680.32
1959    29      1930         3199.28
1959    29      1929         3094.27
1959    30      1929         2771.24
1959    30      1928         2761.24
1959    31      1928         2436.21
1959    31      1927         2337.20
1959    32      1927         2118.18
1959    32      1926         2176.19
1959    33      1926         1869.16
1959    33      1925         1960.17
1959    34      1925         1697.15
1959    34      1924         1634.14
1959    35      1924         1435.12
1959    35      1923         1508.13
1959    36      1923         1312.11
1959    36      1922         1277.11
1959    37      1922         1060.09
1959    37      1921         1145.10
1959    38      1921          860.07
1959    38      1920          845.07
1959    39      1920          704.06
1959    39      1919          763.07
1959    40      1919          379.03
1959    40      1918          251.02
1959    41      1918          205.02
1959    41      1917          189.02
1959    42      1917          165.01
1959    42      1916          152.01
1959    43      1916           98.01
1959    43      1915          104.01
1959    44      1915          109.01
1959    44      1914          116.01
1959    45      1914           76.01
1959    45      1913           59.01
1959    46      1913           35.00
1959    46      1912           26.00
1959    47      1912            7.00
1959    47      1911            5.00
1959    48      1911            6.00
1959    48      1910            5.00
1959    49      1910            3.00
1959    49      1909            2.00
1959    50      1909            0.58
1959    50      1908            0.42
1959    51      1908            0.30
1959    51      1907            0.24
1959    52      1907            0.16
1959    52      1906            0.13
1959    53      1906            0.08
1959    53      1905            0.06
1959    54      1905            0.03
1959    54      1904            0.01
1959    55+        .            0.00
1960    12-        .            0.09
1960    13      1947            1.42
1960    13      1946            3.72
1960    14      1946           25.65
1960    14      1945           48.15
1960    15      1945          122.02
1960    15      1944          194.04
1960    16      1944          545.11
1960    16      1943          700.14
1960    17      1943         1248.26
1960    17      1942         1784.37
1960    18      1942         2760.57
1960    18      1941         3256.67
1960    19      1941         4125.85
1960    19      1940         4828.99
1960    20      1940         5559.14
1960    20      1939         5416.11
1960    21      1939         5840.20
1960    21      1938         6088.25
1960    22      1938         5819.19
1960    22      1937         5979.22
1960    23      1937         5443.11
1960    23      1936         5617.15
1960    24      1936         5003.02
1960    24      1935         5175.06
1960    25      1935         4700.96
1960    25      1934         4712.97
1960    26      1934         4301.88
1960    26      1933         4347.89
1960    27      1933         3648.75
1960    27      1932         3853.79
1960    28      1932         3364.69
1960    28      1931         3255.67
1960    29      1931         2932.60
1960    29      1930         3314.68
1960    30      1930         2676.55
1960    30      1929         2545.52
1960    31      1929         2199.45
1960    31      1928         2320.48
1960    32      1928         2041.42
1960    32      1927         1925.39
1960    33      1927         1690.35
1960    33      1926         1795.37
1960    34      1926         1532.31
1960    34      1925         1620.33
1960    35      1925         1389.28
1960    35      1924         1306.27
1960    36      1924         1090.22
1960    36      1923         1243.25
1960    37      1923          916.19
1960    37      1922          983.20
1960    38      1922          868.18
1960    38      1921          811.17
1960    39      1921          646.13
1960    39      1920          630.13
1960    40      1920          540.11
1960    40      1919          510.10
1960    41      1919          266.05
1960    41      1918          169.03
1960    42      1918          120.02
1960    42      1917          126.03
1960    43      1917           97.02
1960    43      1916           90.02
1960    44      1916           63.01
1960    44      1915           44.01
1960    45      1915           35.01
1960    45      1914           51.01
1960    46      1914           22.00
1960    46      1913           28.01
1960    47      1913           17.00
1960    47      1912            5.00
1960    48      1912            9.00
1960    48      1911            6.00
1960    49      1911            2.00
1960    49      1910            1.00
1960    50      1910            1.89
1960    50      1909            1.84
1960    51      1909            1.56
1960    51      1908            1.33
1960    52      1908            0.87
1960    52      1907            0.67
1960    53      1907            0.40
1960    53      1906            0.26
1960    54      1906            0.13
1960    54      1905            0.04
1960    55+        .            0.00
1961    12-        .            0.09
1961    13      1948            1.44
1961    13      1947            4.09
1961    14      1947           30.71
1961    14      1946           53.69
1961    15      1946          131.02
1961    15      1945          156.02
1961    16      1945          386.05
1961    16      1944          682.09
1961    17      1944         1367.18
1961    17      1943         1686.22
1961    18      1943         2541.33
1961    18      1942         3263.42
1961    19      1942         4322.55
1961    19      1941         4715.60
1961    20      1941         5030.65
1961    20      1940         5629.72
1961    21      1940         5992.77
1961    21      1939         5788.74
1961    22      1939         5589.72
1961    22      1938         5734.74
1961    23      1938         5333.68
1961    23      1937         5438.70
1961    24      1937         4973.64
1961    24      1936         4986.64
1961    25      1936         4421.57
1961    25      1935         4543.58
1961    26      1935         3968.51
1961    26      1934         4004.51
1961    27      1934         3657.47
1961    27      1933         3597.46
1961    28      1933         3145.40
1961    28      1932         3188.41
1961    29      1932         2811.36
1961    29      1931         2710.35
1961    30      1931         2393.31
1961    30      1930         2614.34
1961    31      1930         2163.28
1961    31      1929         2161.28
1961    32      1929         1806.23
1961    32      1928         1907.24
1961    33      1928         1610.21
1961    33      1927         1634.21
1961    34      1927         1340.17
1961    34      1926         1455.19
1961    35      1926         1203.15
1961    35      1925         1321.17
1961    36      1925         1026.13
1961    36      1924          930.12
1961    37      1924          925.12
1961    37      1923          938.12
1961    38      1923          715.09
1961    38      1922          766.10
1961    39      1922          603.08
1961    39      1921          651.08
1961    40      1921          451.06
1961    40      1920          430.06
1961    41      1920          367.05
1961    41      1919          370.05
1961    42      1919          186.02
1961    42      1918          125.02
1961    43      1918           69.01
1961    43      1917           76.01
1961    44      1917           50.01
1961    44      1916           51.01
1961    45      1916           27.00
1961    45      1915           29.00
1961    46      1915           17.00
1961    46      1914           20.00
1961    47      1914           13.00
1961    47      1913           11.00
1961    48      1913            3.00
1961    48      1912            3.00
1961    49      1912            2.00
1961    49      1911            6.00
1961    50      1911            5.00
1961    50      1910            0.00
1961    51      1910            0.00
1961    51      1909            0.00
1961    52      1909            0.00
1961    52      1908            0.00
1961    53      1908            0.00
1961    53      1907            0.00
1961    54      1907            0.00
1961    54      1906            0.00
1961    55+        .            0.00
1962    12-        .            0.09
1962    13      1949            1.52
1962    13      1948            4.52
1962    14      1948           30.54
1962    14      1947           54.34
1962    15      1947           90.01
1962    15      1946          161.01
1962    16      1946          292.02
1962    16      1945          481.04
1962    17      1945         1064.08
1962    17      1944         1599.12
1962    18      1944         2505.19
1962    18      1943         2935.23
1962    19      1943         3722.29
1962    19      1942         4392.34
1962    20      1942         4915.38
1962    20      1941         5238.40
1962    21      1941         5075.39
1962    21      1940         5617.43
1962    22      1940         5662.44
1962    22      1939         5318.41
1962    23      1939         4956.38
1962    23      1938         5083.39
1962    24      1938         4706.36
1962    24      1937         4703.36
1962    25      1937         4200.32
1962    25      1936         4254.33
1962    26      1936         3644.28
1962    26      1935         3728.29
1962    27      1935         3313.25
1962    27      1934         3244.25
1962    28      1934         3012.23
1962    28      1933         3039.23
1962    29      1933         2519.19
1962    29      1932         2561.20
1962    30      1932         2331.18
1962    30      1931         2279.18
1962    31      1931         2054.16
1962    31      1930         2091.16
1962    32      1930         1728.13
1962    32      1929         1683.13
1962    33      1929         1460.11
1962    33      1928         1529.12
1962    34      1928         1276.10
1962    34      1927         1241.10
1962    35      1927         1050.08
1962    35      1926         1101.08
1962    36      1926          875.07
1962    36      1925          986.08
1962    37      1925          857.07
1962    37      1924          731.06
1962    38      1924          602.05
1962    38      1923          642.05
1962    39      1923          501.04
1962    39      1922          569.04
1962    40      1922          453.03
1962    40      1921          401.03
1962    41      1921          336.03
1962    41      1920          324.02
1962    42      1920          247.02
1962    42      1919          215.02
1962    43      1919          114.01
1962    43      1918           81.01
1962    44      1918           42.00
1962    44      1917           38.00
1962    45      1917           19.00
1962    45      1916           21.00
1962    46      1916           13.00
1962    46      1915           12.00
1962    47      1915            4.00
1962    47      1914            5.00
1962    48      1914            3.00
1962    48      1913            1.00
1962    49      1913            5.00
1962    49      1912            0.00
1962    50      1912            4.00
1962    50      1911            0.00
