Japan, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 10/03/2023
Year    Age        Exposure
1955     51       382328.80
1955     52       386737.85
1955     53       381566.33
1955     54       367052.68
1955     55       346054.83
1956     12       968532.41
1956     13       941746.50
1956     14       983495.23
1956     15       926971.89
1956     16       851621.34
1956     17       788369.07
1956     18       859993.59
1956     19       856642.30
1956     20       887779.53
1956     21       839388.31
1956     22       836219.05
1956     23       842401.20
1956     24       815455.46
1956     25       818452.58
1956     26       775271.31
1956     27       776561.77
1956     28       746433.53
1956     29       750357.85
1956     30       734641.47
1956     31       701147.29
1956     32       670338.32
1956     33       648994.14
1956     34       636461.63
1956     35       619699.89
1956     36       604758.51
1956     37       532528.65
1956     38       535088.59
1956     39       538489.75
1956     40       541998.09
1956     41       530899.36
1956     42       530471.55
1956     43       517435.57
1956     44       513581.90
1956     45       494755.57
1956     46       480203.31
1956     47       466154.37
1956     48       446349.10
1956     49       427435.91
1956     50       381325.31
1956     51       380035.50
1956     52       379548.83
1956     53       383754.91
1956     54       378690.63
1956     55       364248.02
1957     12       830378.39
1957     13       966685.92
1957     14       939434.61
1957     15       980904.20
1957     16       924345.80
1957     17       848834.12
1957     18       785496.60
1957     19       856579.93
1957     20       852727.29
1957     21       883378.58
1957     22       835227.51
1957     23       832204.70
1957     24       838666.67
1957     25       812163.83
1957     26       815385.69
1957     27       772560.56
1957     28       774076.93
1957     29       744248.07
1957     30       748180.54
1957     31       732656.95
1957     32       699394.18
1957     33       668441.03
1957     34       647041.29
1957     35       634615.70
1957     36       617966.21
1957     37       602809.57
1957     38       530592.23
1957     39       533032.21
1957     40       536446.34
1957     41       539940.14
1957     42       528678.64
1957     43       528201.78
1957     44       515206.06
1957     45       511117.74
1957     46       492080.05
1957     47       477669.14
1957     48       463646.74
1957     49       443549.82
1957     50       424403.08
1957     51       378487.21
1957     52       376984.98
1957     53       376337.46
1957     54       380601.82
1957     55       375772.64
1958     12       747104.26
1958     13       828838.75
1958     14       964873.81
1958     15       937116.23
1958     16       978218.56
1958     17       921633.88
1958     18       845958.60
1958     19       782499.26
1958     20       853064.43
1958     21       848756.79
1958     22       878966.19
1958     23       831043.55
1958     24       828177.63
1958     25       835093.93
1958     26       808948.74
1958     27       812434.93
1958     28       769951.63
1958     29       771572.70
1958     30       742123.15
1958     31       746137.15
1958     32       730806.78
1958     33       697708.75
1958     34       666616.72
1958     35       645214.60
1958     36       632855.60
1958     37       616252.25
1958     38       600937.69
1958     39       528730.13
1958     40       530968.96
1958     41       534417.00
1958     42       537882.48
1958     43       526519.02
1958     44       525965.54
1958     45       512993.76
1958     46       508540.53
1958     47       489355.47
1958     48       475075.45
1958     49       461035.25
1958     50       440604.37
1958     51       421357.56
1958     52       375575.55
1958     53       373832.55
1958     54       373061.40
1958     55       377354.61
1959     12      1045150.18
1959     13       746048.39
1959     14       827352.91
1959     15       963061.62
1959     16       934750.18
1959     17       975483.77
1959     18       918846.27
1959     19       842996.65
1959     20       779446.66
1959     21       849605.25
1959     22       844813.56
1959     23       874644.36
1959     24       826922.22
1959     25       824360.53
1959     26       831653.31
1959     27       805844.74
1959     28       809605.47
1959     29       767354.81
1959     30       769236.82
1959     31       740158.23
1959     32       744173.41
1959     33       729041.00
1959     34       696074.44
1959     35       664904.59
1959     36       643451.66
1959     37       631160.18
1959     38       614608.43
1959     39       599205.51
1959     40       526842.03
1959     41       528948.49
1959     42       532444.86
1959     43       535891.06
1959     44       524364.40
1959     45       523703.93
1959     46       510720.24
1959     47       505995.50
1959     48       486675.80
1959     49       472407.98
1959     50       458338.26
1959     51       437650.28
1959     52       418274.23
1959     53       372588.84
1959     54       370639.53
1959     55       369701.40
1960     12      1192263.07
1960     13      1044997.45
1960     14       744831.80
1960     15       825747.89
1960     16       961001.37
1960     17       932309.60
1960     18       972759.85
1960     19       916146.85
1960     20       840333.74
1960     21       776867.86
1960     22       846697.18
1960     23       841513.32
1960     24       871018.05
1960     25       823394.25
1960     26       821160.08
1960     27       828718.61
1960     28       803213.55
1960     29       807130.63
1960     30       765191.85
1960     31       767267.46
1960     32       738380.14
1960     33       742384.75
1960     34       727363.95
1960     35       694461.48
1960     36       663294.43
1960     37       641754.26
1960     38       629535.22
1960     39       612867.18
1960     40       597310.42
1960     41       524954.74
1960     42       527031.84
1960     43       530482.76
1960     44       533884.65
1960     45       522146.12
1960     46       521417.26
1960     47       508365.95
1960     48       503275.53
1960     49       483700.19
1960     50       469592.16
1960     51       455427.79
1960     52       434486.99
1960     53       415106.25
1960     54       369518.83
1960     55       367351.62
1961     12      1180623.96
1961     13      1192153.16
1961     14      1043710.19
1961     15       742960.24
1961     16       823639.86
1961     17       958167.66
1961     18       929902.37
1961     19       970431.26
1961     20       914381.97
1961     21       839076.09
1961     22       776040.15
1961     23       845984.64
1961     24       840546.41
1961     25       869806.06
1961     26       821783.00
1961     27       819984.68
1961     28       827608.03
1961     29       802019.20
1961     30       805986.61
1961     31       764148.91
1961     32       766288.89
1961     33       737261.62
1961     34       741035.10
1961     35       725831.58
1961     36       692888.91
1961     37       661860.16
1961     38       640394.46
1961     39       627898.50
1961     40       610653.11
1961     41       595205.01
1961     42       523250.04
1961     43       525299.31
1961     44       528656.61
1961     45       531957.49
1961     46       520055.63
1961     47       519190.10
1961     48       505797.89
1961     49       500105.71
1961     50       480392.84
1961     51       466426.88
1961     52       451760.72
1961     53       430988.34
1961     54       412173.72
1961     55       366473.97
1962     12      1111097.34
1962     13      1180709.13
1962     14      1191183.97
1962     15      1041749.90
1962     16       740823.25
1962     17       820921.33
1962     18       955339.72
1962     19       927729.67
1962     20       968752.27
1962     21       913536.09
1962     22       839047.13
1962     23       776541.73
1962     24       846885.66
1962     25       841201.03
1962     26       869908.45
1962     27       821613.33
1962     28       820045.71
1962     29       827480.13
1962     30       801657.32
1962     31       805571.58
1962     32       763808.40
1962     33       765773.57
1962     34       736425.10
1962     35       739839.45
1962     36       724301.84
1962     37       691423.78
1962     38       660658.87
1962     39       639035.85
1962     40       625980.78
1962     41       608232.72
1962     42       593188.10
1962     43       521649.57
1962     44       523636.10
1962     45       526871.64
1962     46       530068.66
1962     47       518102.88
1962     48       516810.21
1962     49       502935.11
1962     50       496576.76
1962     51       476826.52
1962     52       462659.40
1962     53       447676.27
1962     54       427573.14
1962     55       409241.63
1963     12      1036503.76
1963     13      1111795.39
1963     14      1180850.03
1963     15      1190222.31
1963     16      1039808.06
1963     17       738643.16
1963     18       818186.77
1963     19       952487.79
1963     20       925634.77
1963     21       967054.04
1963     22       912768.91
1963     23       839032.39
1963     24       777134.78
1963     25       847776.59
1963     26       841987.44
1963     27       870109.91
1963     28       821518.87
1963     29       820123.73
1963     30       827429.76
1963     31       801399.04
1963     32       805197.35
1963     33       763541.71
1963     34       765306.30
1963     35       735648.62
1963     36       738718.25
1963     37       722770.73
1963     38       689924.49
1963     39       659398.89
1963     40       637766.24
1963     41       624028.85
1963     42       605800.85
1963     43       591141.59
1963     44       520031.49
1963     45       521932.09
1963     46       524996.99
1963     47       528162.67
1963     48       515965.32
1963     49       514366.88
1963     50       499881.43
1963     51       492967.82
1963     52       473223.69
1963     53       458814.29
1963     54       443515.77
1963     55       424100.64
1964     12       951315.92
1964     13      1037379.25
1964     14      1112532.51
1964     15      1180985.27
1964     16      1189208.56
1964     17      1037848.16
1964     18       736423.74
1964     19       815430.62
1964     20       949670.21
1964     21       923478.14
1964     22       965437.36
1964     23       912015.42
1964     24       839076.96
1964     25       777741.71
1964     26       848809.10
1964     27       842799.74
1964     28       870389.01
1964     29       821423.17
1964     30       820302.18
1964     31       827462.48
1964     32       801162.62
1964     33       804909.74
1964     34       763298.16
1964     35       764889.54
1964     36       734920.25
1964     37       737562.11
1964     38       721163.82
1964     39       688448.22
1964     40       658165.18
1964     41       636460.46
1964     42       622050.93
1964     43       603367.13
1964     44       589010.59
1964     45       518375.81
1964     46       520145.98
1964     47       522989.30
1964     48       526116.63
1964     49       513727.09
1964     50       511821.08
1964     51       496784.08
1964     52       489356.77
1964     53       469510.90
1964     54       454936.27
1964     55       439273.55
1965     12       896327.93
1965     13       952106.06
1965     14      1037921.00
1965     15      1112892.70
1965     16      1180643.27
1965     17      1188193.28
1965     18      1036130.63
1965     19       734460.79
1965     20       812990.47
1965     21       947256.98
1965     22       921775.34
1965     23       964103.54
1965     24       911402.40
1965     25       839184.73
1965     26       778264.75
1965     27       849636.17
1965     28       843411.82
1965     29       870355.04
1965     30       821400.83
1965     31       820380.49
1965     32       827363.59
1965     33       800786.73
1965     34       804456.97
1965     35       762870.67
1965     36       764017.79
1965     37       733647.65
1965     38       736009.30
1965     39       719592.22
1965     40       686988.14
1965     41       656921.25
1965     42       635142.36
1965     43       620125.37
1965     44       601093.09
1965     45       587000.15
1965     46       516716.57
1965     47       518227.85
1965     48       520912.82
1965     49       523884.50
1965     50       511166.34
1965     51       508801.32
1965     52       493405.80
1965     53       485694.22
1965     54       465910.20
1965     55       451086.94
1966     12       840303.76
1966     13       896435.75
1966     14       951636.73
1966     15      1037147.55
1966     16      1111838.72
1966     17      1178982.49
1966     18      1187377.86
1966     19      1035551.23
1966     20       733581.27
1966     21       811740.28
1966     22       946572.64
1966     23       921503.60
1966     24       963739.34
1966     25       911222.95
1966     26       839277.52
1966     27       778327.74
1966     28       849569.38
1966     29       843096.27
1966     30       869611.57
1966     31       821235.23
1966     32       819973.75
1966     33       826671.01
1966     34       799851.99
1966     35       803389.99
1966     36       761532.80
1966     37       761387.00
1966     38       730653.07
1966     39       733330.83
1966     40       717891.78
1966     41       685654.22
1966     42       655565.06
1966     43       634015.59
1966     44       618488.16
1966     45       599757.16
1966     46       585572.00
1966     47       515289.40
1966     48       516401.21
1966     49       518859.50
1966     50       521401.58
1966     51       507320.71
1966     52       504476.43
1966     53       489382.76
1966     54       482608.20
1966     55       463150.00
1967     12       819899.64
1967     13       840310.73
1967     14       895700.59
1967     15       950319.29
1967     16      1035408.11
1967     17      1109588.38
1967     18      1177263.64
1967     19      1187327.22
1967     20      1035898.64
1967     21       733441.86
1967     22       811583.84
1967     23       946960.40
1967     24       921948.43
1967     25       963795.14
1967     26       911111.62
1967     27       839144.09
1967     28       777837.36
1967     29       848864.34
1967     30       842115.53
1967     31       868841.61
1967     32       820776.02
1967     33       819166.88
1967     34       825641.99
1967     35       798575.41
1967     36       801861.54
1967     37       759063.30
1967     38       757518.09
1967     39       726641.57
1967     40       730506.33
1967     41       716289.77
1967     42       684206.71
1967     43       654346.00
1967     44       632922.11
1967     45       617540.29
1967     46       598827.94
1967     47       584334.79
1967     48       513880.20
1967     49       514623.39
1967     50       516769.76
1967     51       518045.96
1967     52       502528.11
1967     53       499499.18
1967     54       485743.73
1967     55       480049.80
1968     12       788329.10
1968     13       819853.91
1968     14       840318.53
1968     15       894973.35
1968     16       948932.73
1968     17      1033625.43
1968     18      1107328.30
1968     19      1175502.26
1968     20      1187215.73
1968     21      1036250.13
1968     22       733279.98
1968     23       811387.32
1968     24       947380.79
1968     25       922441.31
1968     26       963781.16
1968     27       911033.45
1968     28       838987.30
1968     29       777347.09
1968     30       848163.81
1968     31       841173.82
1968     32       868097.44
1968     33       820290.71
1968     34       818432.23
1968     35       824557.73
1968     36       797262.63
1968     37       800280.04
1968     38       756574.10
1968     39       753579.89
1968     40       722616.25
1968     41       727663.98
1968     42       714627.25
1968     43       682730.30
1968     44       652975.27
1968     45       631790.15
1968     46       616468.86
1968     47       597802.50
1968     48       582997.74
1968     49       512425.22
1968     50       512757.37
1968     51       514575.69
1968     52       514540.51
1968     53       497608.36
1968     54       494431.01
1968     55       481901.16
1969     12       758279.79
1969     13       787982.25
1969     14       819797.49
1969     15       840320.02
1969     16       894188.86
1969     17       947523.97
1969     18      1031846.10
1969     19      1104986.87
1969     20      1173650.72
1969     21      1187070.15
1969     22      1036532.94
1969     23       733061.92
1969     24       811220.07
1969     25       947769.87
1969     26       922892.01
1969     27       963793.04
1969     28       910944.25
1969     29       838861.05
1969     30       776869.07
1969     31       847447.79
1969     32       840225.46
1969     33       867324.71
1969     34       819798.29
1969     35       817592.62
1969     36       823452.82
1969     37       795931.70
1969     38       798635.80
1969     39       754017.54
1969     40       749586.11
1969     41       718564.39
1969     42       724776.62
1969     43       712867.84
1969     44       681123.01
1969     45       651555.77
1969     46       630504.45
1969     47       615299.85
1969     48       596678.99
1969     49       581511.72
1969     50       510832.20
1969     51       510745.75
1969     52       512148.07
1969     53       510945.33
1969     54       492546.31
1969     55       489219.68
1970     12       750151.79
1970     13       758303.15
1970     14       787765.48
1970     15       819683.96
1970     16       839958.12
1970     17       893182.89
1970     18       946199.58
1970     19      1030273.20
1970     20      1102904.54
1970     21      1172126.55
1970     22      1186837.95
1970     23      1036653.87
1970     24       732754.05
1970     25       811189.56
1970     26       948302.47
1970     27       923368.88
1970     28       963831.25
1970     29       910938.73
1970     30       838709.70
1970     31       776428.40
1970     32       846750.12
1970     33       839247.59
1970     34       866585.56
1970     35       819304.19
1970     36       816785.73
1970     37       822318.27
1970     38       794584.74
1970     39       797064.07
1970     40       751614.21
1970     41       746159.45
1970     42       715241.29
1970     43       722391.83
1970     44       711219.39
1970     45       679474.14
1970     46       650014.74
1970     47       629008.50
1970     48       613864.50
1970     49       595303.41
1970     50       579771.44
1970     51       508978.43
1970     52       508578.28
1970     53       509665.85
1970     54       507201.72
1970     55       487943.76
1971     12       777347.41
1971     13       750416.44
1971     14       758665.23
1971     15       787864.69
1971     16       819093.35
1971     17       838395.35
1971     18       891706.69
1971     19       945465.92
1971     20      1029890.46
1971     21      1102106.10
1971     22      1171701.15
1971     23      1186442.07
1971     24      1036349.37
1971     25       732281.17
1971     26       811788.22
1971     27       949240.58
1971     28       923882.49
1971     29       964031.47
1971     30       911248.22
1971     31       838594.69
1971     32       776129.95
1971     33       846066.65
1971     34       838326.60
1971     35       866087.60
1971     36       819057.53
1971     37       816100.86
1971     38       821250.13
1971     39       793499.65
1971     40       795996.39
1971     41       750238.66
1971     42       745338.96
1971     43       714803.54
1971     44       722050.25
1971     45       710005.69
1971     46       677982.86
1971     47       648234.87
1971     48       626888.54
1971     49       612062.56
1971     50       593535.81
1971     51       577751.84
1971     52       506658.83
1971     53       506214.90
1971     54       507099.07
1971     55       504128.58
1972     12       763086.18
1972     13       777601.78
1972     14       750869.44
1972     15       759358.80
1972     16       787820.69
1972     17       817555.57
1972     18       836331.68
1972     19       890525.09
1972     20       945473.69
1972     21      1030400.21
1972     22      1102339.54
1972     23      1171208.31
1972     24      1185739.74
1972     25      1035678.24
1972     26       732244.14
1972     27       812700.59
1972     28       950215.52
1972     29       924481.87
1972     30       964485.93
1972     31       911535.57
1972     32       838564.04
1972     33       775869.63
1972     34       845375.74
1972     35       837592.12
1972     36       865792.45
1972     37       818898.78
1972     38       815439.06
1972     39       820314.92
1972     40       792641.24
1972     41       795350.64
1972     42       750477.27
1972     43       746583.70
1972     44       715964.17
1972     45       722076.69
1972     46       708924.59
1972     47       676309.02
1972     48       645979.88
1972     49       624473.74
1972     50       609941.12
1972     51       591627.48
1972     52       575307.70
1972     53       504204.41
1972     54       503860.46
1972     55       504672.04
1973     12       765330.53
1973     13       773953.20
1973     14       788989.19
1973     15       761131.85
1973     16       768900.96
1973     17       796897.47
1973     18       825504.17
1973     19       843947.92
1973     20       897646.57
1973     21       952048.82
1973     22      1038067.07
1973     23      1110207.34
1973     24      1178844.15
1973     25      1192741.73
1973     26      1041228.56
1973     27       736604.43
1973     28       818524.20
1973     29       956875.54
1973     30       931341.39
1973     31       972440.01
1973     32       918858.75
1973     33       845096.56
1973     34       781616.13
1973     35       851412.75
1973     36       843677.92
1973     37       872477.33
1973     38       825414.50
1973     39       821413.72
1973     40       825786.81
1973     41       797799.87
1973     42       800689.54
1973     43       756372.72
1973     44       753482.76
1973     45       722212.82
1973     46       726814.84
1973     47       712477.48
1973     48       679052.13
1973     49       647986.74
1973     50       626287.60
1973     51       612326.59
1973     52       594049.50
1973     53       577069.13
1973     54       505536.13
1973     55       505151.19
1974     12       772481.17
1974     13       765181.71
1974     14       773884.68
1974     15       789215.20
1974     16       761529.01
1974     17       769536.69
1974     18       796791.10
1974     19       823891.09
1974     20       841796.67
1974     21       896398.85
1974     22       952030.09
1974     23      1038560.83
1974     24      1110401.49
1974     25      1178363.62
1974     26      1192064.25
1974     27      1040593.09
1974     28       736609.82
1974     29       819472.86
1974     30       957815.74
1974     31       931949.29
1974     32       972887.68
1974     33       919144.11
1974     34       845109.81
1974     35       781300.58
1974     36       850718.30
1974     37       842874.16
1974     38       872090.85
1974     39       825191.13
1974     40       820684.57
1974     41       824814.84
1974     42       796811.58
1974     43       799878.95
1974     44       756452.46
1974     45       754576.19
1974     46       723153.62
1974     47       726654.18
1974     48       711184.29
1974     49       677173.94
1974     50       645480.37
1974     51       623538.64
1974     52       609965.76
1974     53       591867.38
1974     54       574439.75
1974     55       502892.87
1975     12       790422.89
1975     13       772667.12
1975     14       765080.69
1975     15       773820.66
1975     16       789227.03
1975     17       761763.81
1975     18       769903.17
1975     19       796418.37
1975     20       822199.48
1975     21       839883.15
1975     22       895381.80
1975     23       952066.12
1975     24      1038928.15
1975     25      1110409.99
1975     26      1177821.91
1975     27      1191469.46
1975     28      1040002.95
1975     29       736613.03
1975     30       820175.61
1975     31       958628.97
1975     32       932438.59
1975     33       973218.88
1975     34       919311.53
1975     35       844901.89
1975     36       780869.71
1975     37       849883.52
1975     38       842029.91
1975     39       871610.66
1975     40       824811.72
1975     41       819819.79
1975     42       823667.95
1975     43       795737.06
1975     44       798934.98
1975     45       756345.76
1975     46       755256.14
1975     47       723692.12
1975     48       726212.52
1975     49       709559.34
1975     50       675150.25
1975     51       642891.16
1975     52       620829.07
1975     53       607605.88
1975     54       589547.57
1975     55       571807.22
1976     12       806067.76
1976     13       790574.26
1976     14       772924.89
1976     15       765142.64
1976     16       773656.30
1976     17       788586.44
1976     18       761230.77
1976     19       769237.91
1976     20       795238.91
1976     21       820581.32
1976     22       838917.44
1976     23       895113.97
1976     24       952192.69
1976     25      1038684.45
1976     26      1109833.86
1976     27      1177020.73
1976     28      1190991.10
1976     29      1039295.17
1976     30       736555.03
1976     31       820163.27
1976     32       958732.95
1976     33       932401.09
1976     34       973110.52
1976     35       918820.73
1976     36       844098.95
1976     37       779928.60
1976     38       848740.93
1976     39       841057.19
1976     40       870925.96
1976     41       823741.36
1976     42       818523.43
1976     43       822346.90
1976     44       794409.09
1976     45       797565.45
1976     46       755530.62
1976     47       754393.00
1976     48       722863.54
1976     49       725000.83
1976     50       707277.96
1976     51       672706.29
1976     52       640407.23
1976     53       618386.16
1976     54       605374.33
1976     55       587139.27
1977     12       827317.38
1977     13       806156.32
1977     14       790767.41
1977     15       773333.81
1977     16       765253.27
1977     17       773003.20
1977     18       787455.22
1977     19       759966.84
1977     20       767897.98
1977     21       793952.23
1977     22       819627.75
1977     23       838583.22
1977     24       895045.37
1977     25       951978.86
1977     26      1037977.41
1977     27      1108986.40
1977     28      1176282.46
1977     29      1190423.20
1977     30      1038726.06
1977     31       736036.74
1977     32       819719.63
1977     33       958406.00
1977     34       932072.63
1977     35       972558.28
1977     36       917846.99
1977     37       842898.31
1977     38       778809.56
1977     39       847563.43
1977     40       839935.03
1977     41       869762.41
1977     42       822398.20
1977     43       817126.64
1977     44       820834.93
1977     45       792794.15
1977     46       795850.61
1977     47       753688.17
1977     48       752516.50
1977     49       721442.06
1977     50       723238.81
1977     51       704597.34
1977     52       670205.70
1977     53       638077.05
1977     54       616112.18
1977     55       603038.92
1978     12       778956.66
1978     13       827398.54
1978     14       806255.46
1978     15       790966.50
1978     16       773717.04
1978     17       765316.05
1978     18       772319.03
1978     19       786289.39
1978     20       758692.57
1978     21       766552.77
1978     22       792664.10
1978     23       818699.41
1978     24       838266.15
1978     25       895018.21
1978     26       951749.61
