Netherlands, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 25/05/2021
Year    Age        Total
1972     14        27.00
1972     15       172.00
1972     16       714.00
1972     17      1808.00
1972     18      3171.00
1972     19      5109.00
1972     20      7500.00
1972     21     10290.00
1972     22     13956.00
1972     23     17586.00
1972     24     20588.00
1972     25     23104.00
1972     26     18926.00
1972     27     15914.00
1972     28     14080.00
1972     29     11312.00
1972     30      9056.00
1972     31      7900.00
1972     32      6554.00
1972     33      5467.00
1972     34      4561.00
1972     35      3593.00
1972     36      2966.00
1972     37      2422.00
1972     38      1958.00
1972     39      1682.00
1972     40      1251.00
1972     41       979.00
1972     42       653.00
1972     43       404.00
1972     44       225.00
1972     45       111.00
1972     46        54.00
1972     47        21.00
1972     48         8.00
1972     49         7.00
1972     50         1.51
1972     51         0.82
1972     52         0.44
1972     53         0.19
1972     54         0.06
1972     55+        0.00
1973     12-        1.00
1973     13         6.00
1973     14        26.00
1973     15       114.00
1973     16       580.00
1973     17      1556.00
1973     18      2908.00
1973     19      4415.00
1973     20      6668.00
1973     21      9579.00
1973     22     12340.00
1973     23     15448.00
1973     24     17996.00
1973     25     20042.00
1973     26     20825.00
1973     27     16138.00
1973     28     12989.00
1973     29     11047.00
1973     30      8522.00
1973     31      6511.00
1973     32      5549.00
1973     33      4573.00
1973     34      3830.00
1973     35      3024.00
1973     36      2387.00
1973     37      1986.00
1973     38      1712.00
1973     39      1311.00
1973     40       980.00
1973     41       716.00
1973     42       529.00
1973     43       316.00
1973     44       173.00
1973     45        92.00
1973     46        51.00
1973     47        25.00
1973     48        14.00
1973     49         7.00
1973     50         3.49
1973     51         1.95
1973     52         0.99
1973     53         0.45
1973     54         0.11
1973     55+        0.00
1974     12-        1.00
1974     13         3.00
1974     14        13.00
1974     15       136.00
1974     16       527.00
1974     17      1291.00
1974     18      2440.00
1974     19      4170.00
1974     20      6247.00
1974     21      8888.00
1974     22     11835.00
1974     23     14455.00
1974     24     16635.00
1974     25     18445.00
1974     26     19246.00
1974     27     18665.00
1974     28     13858.00
1974     29     10486.00
1974     30      8603.00
1974     31      6567.00
1974     32      4964.00
1974     33      4100.00
1974     34      3362.00
1974     35      2567.00
1974     36      2084.00
1974     37      1657.00
1974     38      1317.00
1974     39      1031.00
1974     40       767.00
1974     41       611.00
1974     42       427.00
1974     43       279.00
1974     44       151.00
1974     45        73.00
1974     46        40.00
1974     47        22.00
1974     48         5.00
1974     49         8.00
1974     50         3.07
1974     51         1.63
1974     52         0.81
1974     53         0.38
1974     54         0.12
1974     55+        0.00
1975     12-        1.00
1975     13         3.00
1975     14        15.00
1975     15       113.00
1975     16       426.00
1975     17      1077.00
1975     18      2087.00
1975     19      3508.00
1975     20      5639.00
1975     21      8178.00
1975     22     11279.00
1975     23     13481.00
1975     24     15588.00
1975     25     17278.00
1975     26     17714.00
1975     27     17215.00
1975     28     16140.00
1975     29     11558.00
1975     30      8505.00
1975     31      6598.00
1975     32      4960.00
1975     33      3756.00
1975     34      2976.00
1975     35      2420.00
1975     36      1864.00
1975     37      1518.00
1975     38      1141.00
1975     39       899.00
1975     40       644.00
1975     41       461.00
1975     42       366.00
1975     43       191.00
1975     44       135.00
1975     45        78.00
1975     46        29.00
1975     47        18.00
1975     48         9.00
1975     49         6.00
1975     50         0.98
1975     51         0.54
1975     52         0.30
1975     53         0.15
1975     54         0.04
1975     55+        0.00
1976     12-        0.00
1976     13         2.00
1976     14        18.00
1976     15        93.00
1976     16       377.00
1976     17       931.00
1976     18      1852.00
1976     19      3325.00
1976     20      5323.00
1976     21      7911.00
1976     22     10599.00
1976     23     13473.00
1976     24     15521.00
1976     25     16843.00
1976     26     17356.00
1976     27     16705.00
1976     28     15363.00
1976     29     13930.00
1976     30      9460.00
1976     31      6890.00
1976     32      5311.00
1976     33      3854.00
1976     34      2875.00
1976     35      2279.00
1976     36      1806.00
1976     37      1337.00
1976     38      1085.00
1976     39       791.00
1976     40       583.00
1976     41       478.00
1976     42       285.00
1976     43       199.00
1976     44       115.00
1976     45        56.00
1976     46        43.00
1976     47         8.00
1976     48         6.00
1976     49         1.00
1976     50         1.99
1976     51         2.00
1976     52         1.24
1976     53         0.59
1976     54         0.17
1976     55+        0.00
1977     12-        0.00
1977     13         3.00
1977     14        16.00
1977     15        86.00
1977     16       326.00
1977     17       950.00
1977     18      1744.00
1977     19      2855.00
1977     20      4645.00
1977     21      7357.00
1977     22     10184.00
1977     23     12398.00
1977     24     15026.00
1977     25     16225.00
1977     26     16663.00
1977     27     16311.00
1977     28     15066.00
1977     29     13161.00
1977     30     11585.00
1977     31      7632.00
1977     32      5286.00
1977     33      4193.00
1977     34      2959.00
1977     35      2168.00
1977     36      1712.00
1977     37      1394.00
1977     38       992.00
1977     39       752.00
1977     40       577.00
1977     41       382.00
1977     42       248.00
1977     43       173.00
1977     44       108.00
1977     45        54.00
1977     46        31.00
1977     47        15.00
1977     48         8.00
1977     49         7.00
1977     50         2.04
1977     51         1.06
1977     52         0.55
1977     53         0.27
1977     54         0.08
1977     55+        0.00
1978     12-        0.00
1978     13         2.00
1978     14        20.00
1978     15        90.00
1978     16       343.00
1978     17       857.00
1978     18      1672.00
1978     19      2653.00
1978     20      4571.00
1978     21      6944.00
1978     22      9774.00
1978     23     12631.00
1978     24     14800.00
1978     25     16756.00
1978     26     17100.00
1978     27     16236.00
1978     28     15050.00
1978     29     13140.00
1978     30     11439.00
1978     31      9381.00
1978     32      6118.00
1978     33      4275.00
1978     34      3302.00
1978     35      2349.00
1978     36      1638.00
1978     37      1262.00
1978     38      1007.00
1978     39       682.00
1978     40       505.00
1978     41       356.00
1978     42       218.00
1978     43       153.00
1978     44        95.00
1978     45        53.00
1978     46        34.00
1978     47        22.00
1978     48        13.00
1978     49         5.00
1978     50         1.97
1978     51         1.08
1978     52         0.57
1978     53         0.29
1978     54         0.09
1978     55+        0.00
1979     12-        0.00
1979     13         2.00
1979     14        15.00
1979     15        84.00
1979     16       325.00
1979     17       804.00
1979     18      1529.00
1979     19      2628.00
1979     20      4290.00
1979     21      6697.00
1979     22      9533.00
1979     23     12173.00
1979     24     14650.00
1979     25     16099.00
1979     26     17000.00
1979     27     16583.00
1979     28     14702.00
1979     29     13359.00
1979     30     11135.00
1979     31      9133.00
1979     32      7454.00
1979     33      4787.00
1979     34      3306.00
1979     35      2541.00
1979     36      1766.00
1979     37      1262.00
1979     38       962.00
1979     39       790.00
1979     40       482.00
1979     41       320.00
1979     42       220.00
1979     43       146.00
1979     44        82.00
1979     45        58.00
1979     46        23.00
1979     47        21.00
1979     48        10.00
1979     49         4.00
1979     50         1.92
1979     51         1.10
1979     52         0.59
1979     53         0.29
1979     54         0.09
1979     55+        0.00
1980     12-        1.00
1980     13         4.00
1980     14        17.00
1980     15        84.00
1980     16       302.00
1980     17       866.00
1980     18      1626.00
1980     19      2731.00
1980     20      4356.00
1980     21      6551.00
1980     22      9468.00
1980     23     12133.00
1980     24     14712.00
1980     25     16713.00
1980     26     17273.00
1980     27     17164.00
1980     28     15543.00
1980     29     13529.00
1980     30     11704.00
1980     31      9488.00
1980     32      7596.00
1980     33      6110.00
1980     34      3995.00
1980     35      2665.00
1980     36      2011.00
1980     37      1406.00
1980     38       987.00
1980     39       728.00
1980     40       580.00
1980     41       340.00
1980     42       244.00
1980     43       147.00
1980     44        70.00
1980     45        56.00
1980     46        32.00
1980     47        16.00
1980     48        15.00
1980     49        14.00
1980     50         9.12
1980     51         4.90
1980     52         2.05
1980     53         0.75
1980     54         0.20
1980     55+        0.00
1981     12-        2.00
1981     13         1.00
1981     14        16.00
1981     15        68.00
1981     16       319.00
1981     17       877.00
1981     18      1596.00
1981     19      2670.00
1981     20      4094.00
1981     21      6326.00
1981     22      8727.00
1981     23     11472.00
1981     24     14030.00
1981     25     16214.00
1981     26     17165.00
1981     27     16394.00
1981     28     15733.00
1981     29     13910.00
1981     30     11474.00
1981     31      9442.00
1981     32      7529.00
1981     33      6026.00
1981     34      4636.00
1981     35      3088.00
1981     36      1974.00
1981     37      1460.00
1981     38       986.00
1981     39       777.00
1981     40       502.00
1981     41       399.00
1981     42       256.00
1981     43       153.00
1981     44        98.00
1981     45        59.00
1981     46        32.00
1981     47        28.00
1981     48        11.00
1981     49         8.00
1981     50         8.27
1981     51         5.34
1981     52         2.34
1981     53         0.85
1981     54         0.21
1981     55+        0.00
1982     12-        1.00
1982     13         7.00
1982     14        20.00
1982     15        78.00
1982     16       301.00
1982     17       730.00
1982     18      1472.00
1982     19      2397.00
1982     20      3930.00
1982     21      5672.00
1982     22      8145.00
1982     23     10951.00
1982     24     13390.00
1982     25     15021.00
1982     26     16116.00
1982     27     16244.00
1982     28     15139.00
1982     29     13418.00
1982     30     11367.00
1982     31      9078.00
1982     32      7396.00
1982     33      5881.00
1982     34      4478.00
1982     35      3569.00
1982     36      2317.00
1982     37      1482.00
1982     38      1123.00
1982     39       775.00
1982     40       530.00
1982     41       394.00
1982     42       263.00
1982     43       139.00
1982     44        96.00
1982     45        53.00
1982     46        43.00
1982     47        23.00
