Hungary, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 08/03/2022
Year   Age   Cohort      Exposure
1950    48    1902       33628.38
1950    48    1901       31293.94
1950    49    1901       31158.39
1950    49    1900       33707.94
1950    50    1900       33508.74
1950    50    1899       30077.78
1950    51    1899       29946.56
1950    51    1898       31022.45
1950    52    1898       30828.39
1950    52    1897       30186.93
1950    53    1897       29995.74
1950    53    1896       29713.10
1950    54    1896       29484.41
1950    54    1895       28360.60
1950    55    1895       28156.74
1950    55    1894       26981.76
1951    12    1939       36348.72
1951    12    1938       36112.23
1951    13    1938       37406.14
1951    13    1937       35563.04
1951    14    1937       36340.08
1951    14    1936       35691.24
1951    15    1936       36131.41
1951    15    1935       35264.67
1951    16    1935       37708.93
1951    16    1934       35740.51
1951    17    1934       37277.83
1951    17    1933       37274.96
1951    18    1933       37737.23
1951    18    1932       37173.62
1951    19    1932       39741.52
1951    19    1931       36294.83
1951    20    1931       39056.80
1951    20    1930       40225.89
1951    21    1930       40511.56
1951    21    1929       37360.75
1951    22    1929       39496.72
1951    22    1928       39078.25
1951    23    1928       40401.34
1951    23    1927       36946.90
1951    24    1927       39888.40
1951    24    1926       39771.57
1951    25    1926       41120.93
1951    25    1925       41310.25
1951    26    1925       41972.15
1951    26    1924       37106.07
1951    27    1924       39937.77
1951    27    1923       39416.10
1951    28    1923       42326.36
1951    28    1922       40884.98
1951    29    1922       44576.08
1951    29    1921       41573.58
1951    30    1921       41462.95
1951    30    1920       39208.86
1951    31    1920       43673.11
1951    31    1919       40860.00
1951    32    1919       30344.20
1951    32    1918       20248.16
1951    33    1918       20203.50
1951    33    1917       20013.16
1951    34    1917       19979.84
1951    34    1916       20748.16
1951    35    1916       20687.51
1951    35    1915       27507.83
1951    36    1915       27439.84
1951    36    1914       40265.82
1951    37    1914       40121.85
1951    37    1913       39162.66
1951    38    1913       39065.51
1951    38    1912       40925.32
1951    39    1912       40805.51
1951    39    1911       37507.15
1951    40    1911       37436.35
1951    40    1910       39521.49
1951    41    1910       39383.51
1951    41    1909       37875.99
1951    42    1909       37817.85
1951    42    1908       37502.82
1951    43    1908       37400.01
1951    43    1907       36225.65
1951    44    1907       36103.68
1951    44    1906       34413.15
1951    45    1906       34330.85
1951    45    1905       32586.65
1951    46    1905       32508.02
1951    46    1904       32894.32
1951    47    1904       32768.35
1951    47    1903       32930.98
1951    48    1903       32790.02
1951    48    1902       33563.14
1951    49    1902       33389.35
1951    49    1901       31087.31
1951    50    1901       30974.35
1951    50    1900       33432.14
1951    51    1900       33249.52
1951    51    1899       29874.81
1951    52    1899       29772.86
1951    52    1898       30752.31
1951    53    1898       30541.53
1951    53    1897       29910.81
1951    54    1897       29741.19
1951    54    1896       29392.64
1951    55    1896       29161.86
1951    55    1895       28062.97
1952    12    1940       38014.17
1952    12    1939       34974.28
1952    13    1939       36369.10
1952    13    1938       36026.86
1952    14    1938       37365.38
1952    14    1937       35529.92
1952    15    1937       36311.26
1952    15    1936       35639.59
1952    16    1936       36083.58
1952    16    1935       35211.07
1952    17    1935       37668.07
1952    17    1934       35688.17
1952    18    1934       37246.66
1952    18    1933       37169.77
1952    19    1933       37673.25
1952    19    1932       37066.48
1952    20    1932       39660.28
1952    20    1931       36209.20
1952    21    1931       38977.92
1952    21    1930       40115.44
1952    22    1930       40434.19
1952    22    1929       37325.28
1952    23    1929       39472.56
1952    23    1928       38999.66
1952    24    1928       40335.19
1952    24    1927       36880.60
1952    25    1927       39829.17
1952    25    1926       39715.07
1952    26    1926       41068.02
1952    26    1925       41241.85
1952    27    1925       41900.52
1952    27    1924       37001.23
1952    28    1924       39839.15
1952    28    1923       39310.64
1952    29    1923       42209.70
1952    29    1922       40778.92
1952    30    1922       44475.29
1952    30    1921       41489.05
1952    31    1921       41383.47
1952    31    1920       39088.89
1952    32    1920       43550.68
1952    32    1919       40807.80
1952    33    1919       30311.36
1952    33    1918       20188.66
1952    34    1918       20137.34
1952    34    1917       19963.16
1952    35    1917       19932.51
1952    35    1916       20674.33
1952    36    1916       20640.01
1952    36    1915       27415.83
1952    37    1915       27353.34
1952    37    1914       40085.32
1952    38    1914       39991.01
1952    38    1913       39026.99
1952    39    1913       38931.84
1952    39    1912       40765.15
1952    40    1912       40639.68
1952    40    1911       37400.82
1952    41    1911       37335.34
1952    41    1910       39341.82
1952    42    1910       39208.18
1952    42    1909       37774.32
1952    43    1909       37717.68
1952    43    1908       37355.82
1952    44    1908       37256.68
1952    44    1907       36054.15
1952    45    1907       35930.68
1952    45    1906       34278.32
1952    46    1906       34185.35
1952    46    1905       32459.49
1952    47    1905       32375.85
1952    47    1904       32713.65
1952    48    1904       32582.69
1952    48    1903       32722.65
1952    49    1903       32586.69
1952    49    1902       33323.48
1952    50    1902       33154.86
1952    50    1901       30909.31
1952    51    1901       30803.02
1952    51    1900       33167.64
1952    52    1900       32936.37
1952    52    1899       29699.98
1952    53    1899       29582.36
1952    53    1898       30451.47
1952    54    1898       30219.70
1952    54    1897       29665.31
1952    55    1897       29477.70
1952    55    1896       29060.13
1953    12    1941       36151.17
1953    12    1940       38006.17
1953    13    1940       37984.83
1953    13    1939       34993.90
1953    14    1939       36396.62
1953    14    1938       35987.62
1953    15    1938       37320.56
1953    15    1937       35501.74
1953    16    1937       36285.98
1953    16    1936       35592.42
1953    17    1936       36040.29
1953    17    1935       35172.93
1953    18    1935       37631.36
1953    18    1934       35658.34
1953    19    1934       37211.41
1953    19    1933       37106.75
1953    20    1933       37612.80
1953    20    1932       36990.72
1953    21    1932       39587.84
1953    21    1931       36136.08
1953    22    1931       38917.73
1953    22    1930       40038.81
1953    23    1930       40374.90
1953    23    1929       37302.44
1953    24    1929       39472.04
1953    24    1928       38935.81
1953    25    1928       40280.75
1953    25    1927       36825.83
1953    26    1927       39793.83
1953    26    1926       39663.98
1953    27    1926       41056.32
1953    27    1925       41171.48
1953    28    1925       41845.04
1953    28    1924       36909.85
1953    29    1924       39759.73
1953    29    1923       39202.30
1953    30    1923       42107.05
1953    30    1922       40686.71
1953    31    1922       44372.93
1953    31    1921       41409.53
1953    32    1921       41304.50
1953    32    1920       38979.32
1953    33    1920       43438.28
1953    33    1919       40763.64
1953    34    1919       30308.37
1953    34    1918       20123.67
1953    35    1918       20073.33
1953    35    1917       19917.17
1953    36    1917       19887.83
1953    36    1916       20622.83
1953    37    1916       20592.83
1953    37    1915       27330.33
1953    38    1915       27275.84
1953    38    1914       39954.50
1953    39    1914       39856.50
1953    39    1913       38900.50
1953    40    1913       38804.00
1953    40    1912       40601.16
1953    41    1912       40489.34
1953    41    1911       37300.00
1953    42    1911       37223.50
1953    42    1910       39163.50
1953    43    1910       39029.50
1953    43    1909       37676.00
1953    44    1909       37622.01
1953    44    1908       37212.50
1953    45    1908       37100.67
1953    45    1907       35879.99
1953    46    1907       35757.84
1953    46    1906       34130.33
1953    47    1906       34038.34
1953    47    1905       32321.49
1953    48    1905       32222.84
1953    48    1904       32525.16
1953    49    1904       32391.51
1953    49    1903       32523.16
1953    50    1903       32377.17
1953    50    1902       33090.16
1953    51    1902       32911.51
1953    51    1901       30728.16
1953    52    1901       30607.51
1953    52    1900       32845.16
1953    53    1900       32634.85
1953    53    1899       29497.32
1953    54    1899       29417.84
1953    54    1898       30130.99
1953    55    1898       29899.68
1953    55    1897       29380.82
1954    12    1942       39179.39
1954    12    1941       36208.83
1954    13    1941       36177.14
1954    13    1940       37975.33
1954    14    1940       37960.00
1954    14    1939       35020.38
1954    15    1939       36412.93
1954    15    1938       35944.44
1954    16    1938       37277.77
1954    16    1937       35477.02
1954    17    1937       36263.22
1954    17    1936       35549.71
1954    18    1936       36001.52
1954    18    1935       35138.64
1954    19    1935       37600.33
1954    19    1934       35624.59
1954    20    1934       37179.73
1954    20    1933       37047.20
1954    21    1933       37555.87
1954    21    1932       36923.16
1954    22    1932       39510.23
1954    22    1931       36080.27
1954    23    1931       38859.09
1954    23    1930       39980.10
1954    24    1930       40320.13
1954    24    1929       37301.96
1954    25    1929       39457.65
1954    25    1928       38883.25
1954    26    1928       40231.90
1954    26    1927       36793.17
1954    27    1927       39751.23
1954    27    1926       39652.68
1954    28    1926       41036.49
1954    28    1925       41116.96
1954    29    1925       41797.12
1954    29    1924       36836.27
1954    30    1924       39671.48
1954    30    1923       39106.95
1954    31    1923       42032.39
1954    31    1922       40593.07
1954    32    1922       44282.58
1954    32    1921       41330.50
1954    33    1921       41234.02
1954    33    1920       38878.72
1954    34    1920       43334.85
1954    34    1919       40759.63
1954    35    1919       30286.20
1954    35    1918       20057.49
1954    36    1918       20013.17
1954    36    1917       19872.66
1954    37    1917       19838.68
1954    37    1916       20581.49
1954    38    1916       20548.18
1954    38    1915       27255.32
1954    39    1915       27199.51
1954    39    1914       39823.98
1954    40    1914       39736.69
1954    40    1913       38767.48
1954    41    1913       38664.03
1954    41    1912       40454.48
1954    42    1912       40334.36
1954    42    1911       37184.64
1954    43    1911       37105.53
1954    43    1910       38985.47
1954    44    1910       38849.86
1954    44    1909       37578.31
1954    45    1909       37518.36
1954    45    1908       37050.14
1954    46    1908       36946.36
1954    46    1907       35705.97
1954    47    1907       35583.19
1954    47    1906       33981.13
1954    48    1906       33882.20
1954    48    1905       32166.30
1954    49    1905       32066.03
1954    49    1904       32331.13
1954    50    1904       32182.21
1954    50    1903       32315.63
1954    51    1903       32188.37
1954    51    1902       32837.45
1954    52    1902       32650.21
1954    52    1901       30533.96
1954    53    1901       30427.37
1954    53    1900       32549.62
1954    54    1900       32347.05
1954    54    1899       29333.44
1954    55    1899       29285.38
1954    55    1898       29805.94
1955    12    1943       37364.50
1955    12    1942       38163.61
1955    13    1942       39139.87
1955    13    1941       36234.86
1955    14    1941       36227.60
1955    14    1940       37953.16
1955    15    1940       37939.84
1955    15    1939       35036.07
1955    16    1939       36457.27
1955    16    1938       35903.23
1955    17    1938       37225.30
1955    17    1937       35454.78
1955    18    1937       36231.37
1955    18    1936       35511.48
1955    19    1936       35967.29
1955    19    1935       35109.67
1955    20    1935       37564.65
1955    20    1934       35594.27
1955    21    1934       37158.79
1955    21    1933       36991.13
1955    22    1933       37513.05
1955    22    1932       36850.77
1955    23    1932       39438.31
1955    23    1931       36025.91
1955    24    1931       38808.24
1955    24    1930       39925.87
1955    25    1930       40264.36
1955    25    1929       37288.35
1955    26    1929       39471.01
1955    26    1928       38836.10
1955    27    1928       40180.51
1955    27    1927       36753.77
1955    28    1927       39724.21
1955    28    1926       39633.51
1955    29    1926       41031.91
1955    29    1925       41069.88
1955    30    1925       41764.84
1955    30    1924       36754.52
1955    31    1924       39597.77
1955    31    1923       39037.61
1955    32    1923       41957.73
1955    32    1922       40510.42
1955    33    1922       44201.63
1955    33    1921       41259.98
1955    34    1921       41171.54
1955    34    1920       38786.15
1955    35    1920       43235.12
1955    35    1919       40729.80
1955    36    1919       30281.93
1955    36    1918       20001.99
1955    37    1918       19956.01
1955    37    1917       19822.16
1955    38    1917       19787.51
1955    38    1916       20533.66
1955    39    1916       20496.17
1955    39    1915       27177.33
1955    40    1915       27121.51
1955    40    1914       39701.65
1955    41    1914       39608.01
1955    41    1913       38626.15
1955    42    1913       38532.35
1955    42    1912       40293.15
1955    43    1912       40168.35
1955    43    1911       37063.48
1955    44    1911       36984.35
1955    44    1910       38810.98
1955    45    1910       38684.02
1955    45    1909       37468.98
1955    46    1909       37414.52
1955    46    1908       36901.32
1955    47    1908       36797.52
1955    47    1907       35538.31
1955    48    1907       35421.86
1955    48    1906       33831.81
1955    49    1906       33761.19
1955    49    1905       32006.97
1955    50    1905       31910.53
1955    50    1904       32121.97
1955    51    1904       31980.69
1955    51    1903       32131.14
1955    52    1903       31993.36
1955    52    1902       32579.63
1955    53    1902       32388.70
1955    53    1901       30359.80
1955    54    1901       30248.53
1955    54    1900       32267.63
1955    55    1900       32065.70
1955    55    1899       29203.29
1956    12    1944       41810.07
1956    12    1943       37358.16
1956    13    1943       36916.84
1956    13    1942       38125.13
1956    14    1942       38619.12
1956    14    1941       36285.40
1956    15    1941       35656.56
1956    15    1940       37932.66
1956    16    1940       37339.84
1956    16    1939       35078.73
1956    17    1939       35751.43
1956    17    1938       35852.70
1956    18    1938       36319.60
1956    18    1937       35423.63
1956    19    1937       35296.95
1956    19    1936       35477.71
1956    20    1936       35029.41
1956    20    1935       35076.35
1956    21    1935       36674.16
1956    21    1934       35574.21
1956    22    1934       36340.34
1956    22    1933       36948.95
1956    23    1933       36754.34
1956    23    1932       36783.69
1956    24    1932       38655.46
1956    24    1931       35978.76
1956    25    1931       38055.29
1956    25    1930       39870.64
1956    26    1930       39531.77
1956    26    1929       37300.99
1956    27    1929       38791.85
1956    27    1928       38786.49
1956    28    1928       39495.63
1956    28    1927       36728.79
1956    29    1927       39057.58
1956    29    1926       39629.09
1956    30    1926       40373.15
1956    30    1925       41038.16
1956    31    1925       41093.50
1956    31    1924       36686.23
1956    32    1924       38960.34
1956    32    1923       38968.27
1956    33    1923       41326.75
1956    33    1922       40436.37
1956    34    1922       43565.02
1956    34    1921       41197.46
1956    35    1921       40597.72
1956    35    1920       38696.88
1956    36    1920       42613.49
1956    36    1919       40724.07
1956    37    1919       29924.98
1956    37    1918       19940.99
1956    38    1918       19620.51
1956    38    1917       19771.33
1956    39    1917       19526.17
1956    39    1916       20480.33
1956    40    1916       20229.84
1956    40    1915       27098.99
1956    41    1915       26799.51
1956    41    1914       39575.99
1956    42    1914       39169.85
1956    42    1913       38500.15
1956    43    1913       38139.85
1956    43    1912       40127.32
1956    44    1912       39736.01
1956    44    1911       36944.32
1956    45    1911       36648.85
1956    45    1910       38638.48
1956    46    1910       38276.02
1956    46    1909       37366.15
1956    47    1909       37119.18
1956    47    1908       36748.48
1956    48    1908       36468.18
1956    48    1907       35370.82
1956    49    1907       35093.19
1956    49    1906       33705.81
1956    50    1906       33490.35
1956    50    1905       31847.97
1956    51    1905       31610.69
1956    51    1904       31920.81
1956    52    1904       31678.53
1956    52    1903       31923.81
1956    53    1903       31672.03
1956    53    1902       32311.14
1956    54    1902       32045.19
1956    54    1901       30167.97
1956    55    1901       29952.03
1956    55    1900       31980.30
1957    12    1945       37695.92
1957    12    1944       38228.93
1957    13    1944       41692.54
1957    13    1943       36910.00
1957    14    1943       36808.33
1957    14    1942       37617.88
1957    15    1942       38542.13
1957    15    1941       35713.44
1957    16    1941       35557.14
1957    16    1940       37328.00
1957    17    1940       37212.33
1957    17    1939       34399.57
1957    18    1939       35615.86
1957    18    1938       34980.40
1957    19    1938       36061.34
1957    19    1937       34510.05
1957    20    1937       35054.75
1957    20    1936       34552.59
1957    21    1936       34786.76
1957    21    1935       34244.84
1957    22    1935       36417.66
1957    22    1934       34790.66
1957    23    1934       36125.25
1957    23    1933       36201.66
1957    24    1933       36549.30
1957    24    1932       36053.54
1957    25    1932       38429.35
1957    25    1931       35280.71
1957    26    1931       37832.67
1957    26    1930       39145.23
1957    27    1930       39306.67
1957    27    1929       36659.15
1957    28    1929       38610.36
1957    28    1928       38125.37
1957    29    1928       39284.46
1957    29    1927       36112.42
1957    30    1927       38847.14
1957    30    1926       38992.85
1957    31    1926       40160.00
1957    31    1925       40378.50
1957    32    1925       40858.46
1957    32    1924       36095.66
1957    33    1924       38721.04
1957    33    1923       38382.25
1957    34    1923       41055.59
1957    34    1922       39853.98
1957    35    1922       43279.87
1957    35    1921       40623.28
1957    36    1921       40341.30
1957    36    1920       38140.51
1957    37    1920       42331.71
1957    37    1919       40244.02
1957    38    1919       29762.06
1957    38    1918       19601.83
1957    39    1918       19427.33
1957    39    1917       19510.17
1957    40    1917       19375.33
1957    40    1916       20213.50
1957    41    1916       20061.17
1957    41    1915       26777.83
1957    42    1915       26602.50
1957    42    1914       39134.67
1957    43    1914       38898.00
1957    43    1913       38103.33
1957    44    1913       37874.17
1957    44    1912       39693.17
1957    45    1912       39434.50
1957    45    1911       36607.33
1957    46    1911       36381.50
1957    46    1910       38226.50
1957    47    1910       37935.50
1957    47    1909       37064.33
1957    48    1909       36858.33
1957    48    1908       36416.00
1957    49    1908       36163.00
1957    49    1907       35037.33
1957    50    1907       34784.00
1957    50    1906       33434.67
1957    51    1906       33222.83
1957    51    1905       31550.00
1957    52    1905       31326.33
1957    52    1904       31613.67
1957    53    1904       31378.83
1957    53    1903       31601.33
1957    54    1903       31363.50
1957    54    1902       31965.33
1957    55    1902       31683.17
1957    55    1901       29868.17
1958    12    1946       34920.66
1958    12    1945       32450.08
1958    13    1945       37710.97
1958    13    1944       38121.46
1958    14    1944       41692.02
1958    14    1943       36802.50
1958    15    1943       36820.17
1958    15    1942       37542.87
1958    16    1942       38528.96
1958    16    1941       35613.86
1958    17    1941       35571.63
1958    17    1940       37202.67
1958    18    1940       37209.00
1958    18    1939       34269.14
1958    19    1939       35633.70
1958    19    1938       34731.66
1958    20    1938       36066.44
1958    20    1937       34273.25
1958    21    1937       35048.69
1958    21    1936       34313.24
1958    22    1936       34780.21
1958    22    1935       34005.34
1958    23    1935       36410.42
1958    23    1934       34584.75
1958    24    1934       36124.23
1958    24    1933       35999.70
1958    25    1933       36480.28
1958    25    1932       35842.65
1958    26    1932       38348.12
1958    26    1931       35074.33
1958    27    1931       37754.84
1958    27    1930       38922.33
1958    28    1930       39231.31
1958    28    1929       36487.64
1958    29    1929       38630.92
1958    29    1928       37921.54
1958    30    1928       39241.72
1958    30    1927       35917.86
1958    31    1927       38812.33
1958    31    1926       38787.00
1958    32    1926       40127.95
1958    32    1925       40147.54
1958    33    1925       40806.50
1958    33    1924       35873.96
1958    34    1924       38592.31
1958    34    1923       38130.41
1958    35    1923       40963.30
1958    35    1922       39593.13
1958    36    1922       43181.17
1958    36    1921       40366.70
1958    37    1921       40283.32
1958    37    1920       37888.29
1958    38    1920       42198.20
1958    38    1919       40024.94
1958    39    1919       29715.15
1958    39    1918       19412.00
1958    40    1918       19339.00
1958    40    1917       19357.67
1958    41    1917       19305.67
1958    41    1916       20042.67
1958    42    1916       19990.50
1958    42    1915       26576.50
1958    43    1915       26498.51
1958    43    1914       38860.66
1958    44    1914       38692.51
1958    44    1913       37832.33
1958    45    1913       37718.84
1958    45    1912       39389.16
1958    46    1912       39254.51
1958    46    1911       36330.49
1958    47    1911       36231.34
1958    47    1910       37881.66
1958    48    1910       37726.34
1958    48    1909       36803.99
1958    49    1909       36721.68
1958    49    1908       36100.82
1958    50    1908       35964.18
1958    50    1907       34721.99
1958    51    1907       34567.01
1958    51    1906       33159.66
1958    52    1906       33034.51
1958    52    1905       31261.32
1958    53    1905       31114.35
1958    53    1904       31314.83
1958    54    1904       31139.01
1958    54    1903       31286.82
1958    55    1903       31088.85
1958    55    1902       31595.49
1959    12    1947       40913.86
1959    12    1946       35467.34
1959    13    1946       34904.15
1959    13    1945       32463.03
1959    14    1945       37692.01
1959    14    1944       38120.98
1959    15    1944       41671.90
1959    15    1943       36812.83
1959    16    1943       36806.16
1959    16    1942       37530.04
1959    17    1942       38532.09
1959    17    1941       35628.37
1959    18    1941       35565.53
1959    18    1940       37200.17
1959    19    1940       37202.53
1959    19    1939       34286.30
1959    20    1939       35616.72
1959    20    1938       34736.56
1959    21    1938       36061.23
1959    21    1937       34267.31
1959    22    1937       35030.81
1959    22    1936       34306.79
1959    23    1936       34766.93
1959    23    1935       33998.58
1959    24    1935       36391.15
1959    24    1934       34583.77
1959    25    1934       36104.69
1959    25    1933       35931.72
1959    26    1933       36450.00
1959    26    1932       35766.88
1959    27    1932       38325.37
1959    27    1931       35002.16
1959    28    1931       37724.70
1959    28    1930       38847.69
1959    29    1930       39195.81
1959    29    1929       36507.08
1959    30    1929       38597.56
1959    30    1928       37880.28
1959    31    1928       39210.83
1959    31    1927       35885.67
1959    32    1927       38761.97
1959    32    1926       38756.05
1959    33    1926       40083.40
1959    33    1925       40096.50
1959    34    1925       40758.88
1959    34    1924       35754.69
1959    35    1924       38536.79
1959    35    1923       38044.70
1959    36    1923       40898.19
1959    36    1922       39502.83
1959    37    1922       43103.73
1959    37    1921       40308.68
1959    38    1921       40205.62
1959    38    1920       37768.80
1959    39    1920       42111.39
1959    39    1919       39961.85
1959    40    1919       29646.77
1959    40    1918       19325.16
1959    41    1918       19294.24
1959    41    1917       19291.33
1959    42    1917       19258.74
1959    42    1916       19973.33
1959    43    1916       19935.79
1959    43    1915       26470.83
1959    44    1915       26409.82
1959    44    1914       38652.49
1959    45    1914       38561.98
1959    45    1913       37674.16
1959    46    1913       37583.40
1959    46    1912       39208.99
1959    47    1912       39111.53
1959    47    1911       36182.32
1959    48    1911       36075.28
1959    48    1910       37680.66
1959    49    1910       37575.40
1959    49    1909       36669.15
1959    50    1909       36548.82
1959    50    1908       35904.15
1959    51    1908       35771.26
1959    51    1907       34504.99
1959    52    1907       34370.97
1959    52    1906       32968.82
1959    53    1906       32816.18
1959    53    1905       31044.15
1959    54    1905       30897.20
1959    54    1904       31061.65
1959    55    1904       30897.03
1959    55    1903       31006.15
1960    12    1948       41922.21
1960    12    1947       39046.65
1960    13    1947       40845.43
1960    13    1946       35450.58
1960    14    1946       34851.68
1960    14    1945       32446.70
1960    15    1945       37633.50
1960    15    1944       38102.60
1960    16    1944       41591.07
1960    16    1943       36800.16
1960    17    1943       36737.38
1960    17    1942       37533.10
1960    18    1942       38467.80
1960    18    1941       35622.27
1960    19    1941       35491.50
1960    19    1940       37192.53
1960    20    1940       37128.11
1960    20    1939       34269.97
1960    21    1939       35565.72
1960    21    1938       34731.54
1960    22    1938       36003.26
1960    22    1937       34249.83
1960    23    1937       34983.65
1960    23    1936       34293.69
1960    24    1936       34731.46
1960    24    1935       33980.58
1960    25    1935       36350.05
1960    25    1934       34565.07
1960    26    1934       36065.21
1960    26    1933       35901.89
1960    27    1933       36402.35
1960    27    1932       35745.66
1960    28    1932       38270.78
1960    28    1931       34974.22
1960    29    1931       37679.97
1960    29    1930       38812.54
1960    30    1930       39148.46
1960    30    1929       36475.55
1960    31    1929       38543.67
1960    31    1928       37850.45
1960    32    1928       39131.48
1960    32    1927       35839.11
1960    33    1927       38700.08
1960    33    1926       38713.02
1960    34    1926       39994.61
1960    34    1925       40049.70
1960    35    1925       40688.75
1960    35    1924       35703.26
1960    36    1924       38471.70
1960    36    1923       37984.23
1960    37    1923       40827.25
1960    37    1922       39431.99
1960    38    1922       42999.10
1960    38    1921       40230.93
1960    39    1921       40117.87
1960    39    1920       37691.11
1960    40    1920       41993.32
1960    40    1919       39869.89
1960    41    1919       29564.35
1960    41    1918       19278.07
1960    42    1918       19229.60
1960    42    1917       19241.73
1960    43    1917       19197.52
1960    43    1916       19915.46
1960    44    1916       19857.53
1960    44    1915       26381.31
1960    45    1915       26311.69
1960    45    1914       38517.80
1960    46    1914       38400.61
1960    46    1913       37538.22
1960    47    1913       37443.54
1960    47    1912       39063.84
1960    48    1912       38951.61
1960    48    1911       36024.76
1960    49    1911       35933.26
1960    49    1910       37515.05
1960    50    1910       37384.92
1960    50    1909       36490.13
1960    51    1909       36372.72
1960    51    1908       35705.57
1960    52    1908       35557.21
1960    52    1907       34304.12
1960    53    1907       34148.20
1960    53    1906       32745.99
1960    54    1906       32611.84
1960    54    1905       30823.83
1960    55    1905       30665.69
1960    55    1904       30817.17
1961    12    1949       41681.06
1961    12    1948       41181.39
1961    13    1948       41868.65
1961    13    1947       38981.33
1961    14    1947       40775.45
1961    14    1946       35397.28
1961    15    1946       34794.74
1961    15    1945       32396.34
1961    16    1945       37567.47
1961    16    1944       38028.68
1961    17    1944       41514.93
1961    17    1943       36730.21
1961    18    1943       36664.76
1961    18    1942       37470.47
1961    19    1942       38403.50
1961    19    1941       35548.12
1961    20    1941       35415.47
1961    20    1940       37120.61
1961    21    1940       37061.19
1961    21    1939       34220.90
1961    22    1939       35507.59
1961    22    1938       34675.72
1961    23    1938       35949.89
1961    23    1937       34203.72
1961    24    1937       34940.03
1961    24    1936       34258.70
1961    25    1936       34696.49
1961    25    1935       33942.21
1961    26    1935       36306.37
1961    26    1934       34527.27
1961    27    1934       36033.40
1961    27    1933       35854.95
1961    28    1933       36357.72
1961    28    1932       35694.75
1961    29    1932       38214.13
1961    29    1931       34932.76
1961    30    1931       37628.50
1961    30    1930       38765.66
1961    31    1930       39103.13
1961    31    1929       36424.63
1961    32    1929       38492.36
1961    32    1928       37773.86
1961    33    1928       39064.36
1961    33    1927       35781.89
1961    34    1927       38628.85
1961    34    1926       38627.26
1961    35    1926       39916.01
1961    35    1925       39980.78
1961    36    1925       40606.50
1961    36    1924       35642.95
1961    37    1924       38397.26
1961    37    1923       37918.34
1961    38    1923       40748.01
1961    38    1922       39336.26
1961    39    1922       42896.55
1961    39    1921       40143.13
1961    40    1921       40042.13
1961    40    1920       37585.43
1961    41    1920       41886.34
1961    41    1919       39759.05
1961    42    1919       29490.04
1961    42    1918       19214.26
1961    43    1918       19163.47
1961    43    1917       19181.35
1961    44    1917       19126.47
1961    44    1916       19841.36
1961    45    1916       19782.12
1961    45    1915       26284.52
1961    46    1915       26223.58
1961    46    1914       38356.76
1961    47    1914       38235.90
1961    47    1913       37399.19
1961    48    1913       37306.18
1961    48    1912       38903.42
1961    49    1912       38788.19
1961    49    1911       35880.58
1961    50    1911       35782.42
1961    50    1910       37324.24
1961    51    1910       37194.45
1961    51    1909       36311.70
1961    52    1909       36192.96
1961    52    1908       35487.36
1961    53    1908       35340.34
1961    53    1907       34077.34
1961    54    1907       33917.43
1961    54    1906       32542.98
1961    55    1906       32393.16
1961    55    1905       30588.67
1962    12    1950       44165.26
1962    12    1949       41409.77
1962    13    1949       41636.17
1962    13    1948       41128.78
1962    14    1948       41814.58
1962    14    1947       38914.56
1962    15    1947       40707.53
1962    15    1946       35339.45
1962    16    1946       34736.81
1962    16    1945       32339.50
1962    17    1945       37501.44
