Ireland, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 09/06/2023
Year    Age        Exposure
1959     54        14466.96
1959     55        13964.85
1960     12        28486.22
1960     13        28177.65
1960     14        27503.95
1960     15        25943.84
1960     16        23769.65
1960     17        21546.87
1960     18        19007.47
1960     19        17410.80
1960     20        16934.30
1960     21        16318.53
1960     22        15739.06
1960     23        15634.59
1960     24        15545.01
1960     25        15215.15
1960     26        15071.18
1960     27        15345.23
1960     28        15353.44
1960     29        15350.27
1960     30        15579.94
1960     31        15595.79
1960     32        15763.56
1960     33        16203.14
1960     34        16582.03
1960     35        16905.93
1960     36        17191.09
1960     37        17521.88
1960     38        17824.13
1960     39        17913.87
1960     40        17745.02
1960     41        17064.26
1960     42        16373.54
1960     43        16833.60
1960     44        17372.40
1960     45        17453.97
1960     46        17337.48
1960     47        17327.22
1960     48        17478.16
1960     49        17003.58
1960     50        15994.10
1960     51        15039.88
1960     52        14539.18
1960     53        14400.00
1960     54        14509.13
1960     55        14234.14
1961     12        28145.98
1961     13        28148.91
1961     14        27702.45
1961     15        26925.24
1961     16        25284.03
1961     17        23058.73
1961     18        20804.97
1961     19        18280.52
1961     20        16696.68
1961     21        16214.26
1961     22        15617.15
1961     23        15031.61
1961     24        14914.57
1961     25        14885.49
1961     26        14588.43
1961     27        14514.10
1961     28        14903.51
1961     29        14991.67
1961     30        15012.63
1961     31        15293.90
1961     32        15359.57
1961     33        15558.13
1961     34        16025.82
1961     35        16404.43
1961     36        16705.11
1961     37        16987.86
1961     38        17328.83
1961     39        17635.55
1961     40        17706.57
1961     41        17554.73
1961     42        16912.53
1961     43        16223.39
1961     44        16693.75
1961     45        17213.71
1961     46        17239.92
1961     47        17105.47
1961     48        17099.28
1961     49        17227.46
1961     50        16726.88
1961     51        15769.36
1961     52        14849.42
1961     53        14337.27
1961     54        14174.40
1961     55        14302.86
1962     12        27708.14
1962     13        27752.32
1962     14        27492.09
1962     15        26775.11
1962     16        25852.76
1962     17        24203.67
1962     18        22086.65
1962     19        20021.32
1962     20        17708.18
1962     21        16267.94
1962     22        15888.47
1962     23        15376.59
1962     24        14816.65
1962     25        14734.88
1962     26        14746.51
1962     27        14440.11
1962     28        14396.90
1962     29        14829.39
1962     30        14902.91
1962     31        14903.39
1962     32        15216.15
1962     33        15315.44
1962     34        15539.19
1962     35        16023.73
1962     36        16362.28
1962     37        16597.44
1962     38        16859.28
1962     39        17207.43
1962     40        17484.07
1962     41        17525.19
1962     42        17414.97
1962     43        16810.18
1962     44        16131.43
1962     45        16616.69
1962     46        17126.88
1962     47        17088.38
1962     48        16913.01
1962     49        16896.59
1962     50        16960.56
1962     51        16461.56
1962     52        15579.94
1962     53        14680.79
1962     54        14165.42
1962     55        14020.85
1963     12        27376.13
1963     13        27454.94
1963     14        27306.78
1963     15        26738.40
1963     16        25722.85
1963     17        24641.92
1963     18        23016.51
1963     19        21056.27
1963     20        19237.96
1963     21        17191.65
1963     22        15925.08
1963     23        15676.19
1963     24        15265.43
1963     25        14737.00
1963     26        14704.57
1963     27        14746.33
1963     28        14417.13
1963     29        14395.43
1963     30        14849.31
1963     31        14885.72
1963     32        14854.85
1963     33        15191.78
1963     34        15326.08
1963     35        15565.27
1963     36        16062.56
1963     37        16355.23
1963     38        16510.08
1963     39        16752.16
1963     40        17101.01
1963     41        17333.44
1963     42        17348.21
1963     43        17284.01
1963     44        16714.27
1963     45        16041.33
1963     46        16554.31
1963     47        17057.17
1963     48        16939.10
1963     49        16731.20
1963     50        16689.51
1963     51        16689.13
1963     52        16198.62
1963     53        15391.12
1963     54        14525.91
1963     55        14008.80
1964     12        27638.79
1964     13        27239.58
1964     14        27199.23
1964     15        26859.99
1964     16        25981.72
1964     17        24665.58
1964     18        23430.06
1964     19        21827.86
1964     20        20023.07
1964     21        18457.17
1964     22        16674.57
1964     23        15580.73
1964     24        15465.15
1964     25        15152.01
1964     26        14654.62
1964     27        14674.00
1964     28        14744.09
1964     29        14392.65
1964     30        14390.92
1964     31        14865.30
1964     32        14867.26
1964     33        14807.05
1964     34        15168.36
1964     35        15333.49
1964     36        15588.56
1964     37        16107.40
1964     38        16352.08
1964     39        16423.23
1964     40        16639.64
1964     41        16989.62
1964     42        17179.71
1964     43        17163.71
1964     44        17154.76
1964     45        16619.01
1964     46        15950.46
1964     47        16486.07
1964     48        16973.45
1964     49        16779.08
1964     50        16528.39
1964     51        16487.02
1964     52        16426.95
1964     53        15933.24
1964     54        15208.17
1964     55        14366.53
1965     12        27979.18
1965     13        27586.07
1965     14        27104.78
1965     15        26943.78
1965     16        26409.95
1965     17        25223.29
1965     18        23608.32
1965     19        22218.46
1965     20        20641.17
1965     21        18993.43
1965     22        17676.35
1965     23        16158.52
1965     24        15237.86
1965     25        15251.08
1965     26        15040.63
1965     27        14574.45
1965     28        14642.73
1965     29        14740.86
1965     30        14364.40
1965     31        14386.64
1965     32        14884.77
1965     33        14849.31
1965     34        14759.28
1965     35        15145.23
1965     36        15341.37
1965     37        15618.67
1965     38        16154.46
1965     39        16349.02
1965     40        16336.85
1965     41        16528.95
1965     42        16878.67
1965     43        17026.82
1965     44        16984.74
1965     45        17021.31
1965     46        16515.33
1965     47        15848.36
1965     48        16404.36
1965     49        16882.49
1965     50        16603.53
1965     51        16336.04
1965     52        16291.60
1965     53        16155.72
1965     54        15665.58
1965     55        15017.42
1966     12        28040.57
1966     13        27849.02
1966     14        27338.57
1966     15        26730.03
1966     16        26441.37
1966     17        25720.29
1966     18        24337.51
1966     19        22637.41
1966     20        21244.08
1966     21        19749.98
1966     22        18265.36
1966     23        17165.87
1966     24        15841.36
1966     25        15035.84
1966     26        15142.33
1966     27        14979.90
1966     28        14521.75
1966     29        14655.18
1966     30        14737.62
1966     31        14376.42
1966     32        14416.63
1966     33        14891.73
1966     34        14820.81
1966     35        14746.37
1966     36        15149.32
1966     37        15350.89
1966     38        15621.75
1966     39        16141.90
1966     40        16270.10
1966     41        16259.60
1966     42        16424.12
1966     43        16768.72
1966     44        16878.27
1966     45        16874.29
1966     46        16939.54
1966     47        16408.06
1966     48        15718.36
1966     49        16309.28
1966     50        16709.25
1966     51        16408.87
1966     52        16157.76
1966     53        16074.22
1966     54        15902.96
1966     55        15477.17
1967     12        28116.94
1967     13        27819.74
1967     14        27486.68
1967     15        26767.42
1967     16        26007.72
1967     17        25593.40
1967     18        24803.03
1967     19        23488.28
1967     20        21941.01
1967     21        20664.18
1967     22        19283.76
1967     23        17931.88
1967     24        16965.41
1967     25        15746.51
1967     26        14993.51
1967     27        15125.11
1967     28        14970.63
1967     29        14528.39
1967     30        14682.98
1967     31        14766.31
1967     32        14431.75
1967     33        14448.36
1967     34        14885.60
1967     35        14822.11
1967     36        14774.86
1967     37        15170.83
1967     38        15338.18
1967     39        15553.23
1967     40        16029.02
1967     41        16169.67
1967     42        16185.60
1967     43        16321.41
1967     44        16670.48
1967     45        16806.95
1967     46        16855.08
1967     47        16881.72
1967     48        16268.90
1967     49        15556.02
1967     50        16107.94
1967     51        16477.76
1967     52        16222.15
1967     53        15979.61
1967     54        15897.01
1967     55        15744.63
1968     12        28190.41
1968     13        27947.68
1968     14        27565.03
1968     15        27040.66
1968     16        26094.39
1968     17        25181.46
1968     18        24646.68
1968     19        23836.46
1968     20        22676.04
1968     21        21344.38
1968     22        20207.43
1968     23        18941.07
1968     24        17709.53
1968     25        16846.90
1968     26        15710.82
1968     27        14994.22
1968     28        15129.91
1968     29        14974.21
1968     30        14549.65
1968     31        14711.51
1968     32        14811.18
1968     33        14500.30
1968     34        14474.31
1968     35        14874.06
1968     36        14837.85
1968     37        14818.25
1968     38        15192.07
1968     39        15309.50
1968     40        15456.19
1968     41        15885.65
1968     42        16065.30
1968     43        16108.83
1968     44        16222.26
1968     45        16562.67
1968     46        16758.19
1968     47        16854.05
1968     48        16812.81
1968     49        16108.02
1968     50        15359.20
1968     51        15875.14
1968     52        16239.54
1968     53        16046.91
1968     54        15817.64
1968     55        15731.11
1969     12        28542.92
1969     13        28107.44
1969     14        27778.17
1969     15        27306.35
1969     16        26593.13
1969     17        25420.60
1969     18        24352.47
1969     19        23695.21
1969     20        22865.61
1969     21        21865.10
1969     22        20748.96
1969     23        19748.64
1969     24        18597.16
1969     25        17486.90
1969     26        16728.19
1969     27        15673.60
1969     28        14991.98
1969     29        15132.46
1969     30        14974.53
1969     31        14573.52
1969     32        14742.24
1969     33        14853.86
1969     34        14562.78
1969     35        14495.89
1969     36        14860.42
1969     37        14851.12
1969     38        14859.08
1969     39        15209.58
1969     40        15274.75
1969     41        15360.76
1969     42        15739.84
1969     43        15953.77
1969     44        16033.51
1969     45        16114.49
1969     46        16450.40
1969     47        16712.82
1969     48        16851.70
1969     49        16740.06
1969     50        15931.56
1969     51        15157.21
1969     52        15637.42
1969     53        15994.17
1969     54        15860.73
1969     55        15646.69
1970     12        28706.40
1970     13        28538.65
1970     14        28021.73
1970     15        27605.91
1970     16        27046.90
1970     17        26143.10
1970     18        24743.57
1970     19        23519.48
1970     20        22742.44
1970     21        21897.34
1970     22        21053.17
1970     23        20151.07
1970     24        19291.12
1970     25        18255.44
1970     26        17263.76
1970     27        16606.92
1970     28        15633.64
1970     29        14987.98
1970     30        15133.50
1970     31        14977.90
1970     32        14597.77
1970     33        14769.47
1970     34        14893.74
1970     35        14625.83
1970     36        14521.88
1970     37        14848.01
1970     38        14860.64
1970     39        14892.66
1970     40        15221.62
1970     41        15241.34
1970     42        15258.49
1970     43        15584.66
1970     44        15844.54
1970     45        15957.40
1970     46        16008.58
1970     47        16341.38
1970     48        16663.74
1970     49        16846.42
1970     50        16649.05
1970     51        15748.32
1970     52        14961.06
1970     53        15398.51
1970     54        15731.10
1970     55        15658.84
1971     12        29003.50
1971     13        28654.54
1971     14        28432.21
1971     15        27835.94
1971     16        27358.82
1971     17        26758.78
1971     18        25711.73
1971     19        24243.96
1971     20        22940.12
1971     21        22132.03
1971     22        21351.61
1971     23        20658.81
1971     24        19886.27
1971     25        19091.73
1971     26        18151.27
1971     27        17225.83
1971     28        16624.82
1971     29        15693.47
1971     30        15036.17
1971     31        15203.44
1971     32        15061.43
1971     33        14674.08
1971     34        14814.37
1971     35        14963.37
1971     36        14688.28
1971     37        14560.80
1971     38        14855.18
1971     39        14879.88
1971     40        14895.51
1971     41        15224.04
1971     42        15221.52
1971     43        15182.33
1971     44        15470.03
1971     45        15788.34
1971     46        15881.73
1971     47        15931.55
1971     48        16254.95
1971     49        16623.00
1971     50        16769.11
1971     51        16529.22
1971     52        15604.69
1971     53        14806.36
1971     54        15159.57
1971     55        15515.65
1972     12        29808.37
1972     13        28871.42
1972     14        28483.17
1972     15        28180.62
1972     16        27532.29
1972     17        27054.88
1972     18        26477.58
1972     19        25462.92
1972     20        24067.72
1972     21        22803.69
1972     22        22087.79
1972     23        21404.22
1972     24        20771.70
1972     25        20017.84
1972     26        19242.04
1972     27        18334.67
1972     28        17405.78
1972     29        16801.60
1972     30        15845.13
1972     31        15169.94
1972     32        15380.72
1972     33        15233.60
1972     34        14791.98
1972     35        14895.74
1972     36        15038.28
1972     37        14758.67
1972     38        14622.26
1972     39        14881.99
1972     40        14875.46
1972     41        14876.06
1972     42        15238.38
1972     43        15234.22
1972     44        15152.15
1972     45        15411.89
1972     46        15742.27
1972     47        15834.39
1972     48        15895.10
1972     49        16192.42
1972     50        16518.76
1972     51        16640.61
1972     52        16426.13
1972     53        15503.77
1972     54        14681.83
1972     55        14980.43
1973     12        30343.24
1973     13        29711.08
1973     14        28720.23
1973     15        28267.21
1973     16        27886.76
1973     17        27199.99
1973     18        26739.20
1973     19        26205.25
1973     20        25289.17
1973     21        23994.79
1973     22        22811.34
1973     23        22223.54
1973     24        21633.36
1973     25        21025.43
1973     26        20261.21
1973     27        19495.55
1973     28        18596.32
1973     29        17643.59
1973     30        17018.99
1973     31        16017.28
1973     32        15333.45
1973     33        15595.43
1973     34        15429.47
1973     35        14917.30
1973     36        14984.52
1973     37        15107.68
1973     38        14826.35
1973     39        14688.12
1973     40        14913.06
1973     41        14854.59
1973     42        14844.69
1973     43        15254.83
1973     44        15253.31
1973     45        15118.77
1973     46        15361.64
1973     47        15696.09
1973     48        15797.20
1973     49        15857.44
1973     50        16108.91
1973     51        16390.72
1973     52        16494.96
1973     53        16315.84
1973     54        15425.07
1973     55        14563.32
1974     12        30732.84
1974     13        30345.59
1974     14        29612.29
1974     15        28570.29
1974     16        28051.77
1974     17        27590.87
1974     18        26867.71
1974     19        26426.81
1974     20        25933.85
1974     21        25115.29
1974     22        23924.90
1974     23        22819.47
1974     24        22358.58
1974     25        21862.46
1974     26        21278.42
1974     27        20505.09
1974     28        19748.02
1974     29        18856.99
1974     30        17882.90
1974     31        17238.12
1974     32        16189.93
1974     33        15497.23
1974     34        15807.59
1974     35        15621.15
1974     36        15038.03
1974     37        15073.63
1974     38        15177.21
1974     39        14894.10
1974     40        14752.37
1974     41        14940.72
1974     42        14827.12
1974     43        14812.32
1974     44        15271.87
1974     45        15264.67
1974     46        15085.44
1974     47        15315.41
1974     48        15646.06
1974     49        15747.45
1974     50        15811.54
1974     51        16040.69
1974     52        16263.26
1974     53        16337.51
1974     54        16204.73
1974     55        15338.20
1975     12        31666.04
1975     13        30850.81
1975     14        30348.42
1975     15        29515.76
1975     16        28419.10
1975     17        27834.56
1975     18        27298.26
1975     19        26537.15
1975     20        26112.07
1975     21        25660.77
1975     22        24941.89
1975     23        23857.01
1975     24        22827.25
1975     25        22492.15
1975     26        22092.08
1975     27        21531.39
1975     28        20748.72
1975     29        20000.73
1975     30        19117.16
1975     31        18120.74
1975     32        17457.02
1975     33        16362.78
1975     34        15658.97
1975     35        16017.04
1975     36        15811.55
1975     37        15160.81
1975     38        15163.69
1975     39        15246.03
1975     40        14955.76
1975     41        14811.24
1975     42        14963.75
1975     43        14799.49
1975     44        14784.30
1975     45        15284.12
1975     46        15273.87
1975     47        15056.35
1975     48        15264.26
1975     49        15589.64
1975     50        15699.83
1975     51        15775.76
1975     52        15970.76
1975     53        16121.65
1975     54        16173.58
1975     55        16087.83
1976     12        32658.66
1976     13        31854.21
1976     14        30969.53
1976     15        30352.52
1976     16        29416.47
1976     17        28265.42
1976     18        27619.67
1976     19        27006.13
1976     20        26204.30
1976     21        25797.40
1976     22        25390.67
1976     23        24772.31
1976     24        23787.80
1976     25        22833.11
1976     26        22628.22
1976     27        22321.65
1976     28        21782.91
1976     29        20991.11
1976     30        20251.69
1976     31        19376.82
1976     32        18361.09
1976     33        17675.85
1976     34        16533.71
1976     35        15818.71
1976     36        16224.00
1976     37        16001.97
1976     38        15280.80
1976     39        15247.79
1976     40        15307.06
1976     41        15014.51
1976     42        14868.31
1976     43        14988.97
1976     44        14774.57
1976     45        14747.03
1976     46        15293.50
1976     47        15286.33
1976     48        15021.96
1976     49        15210.46
1976     50        15525.89
1976     51        15648.60
1976     52        15732.01
1976     53        15878.45
1976     54        15979.74
1976     55        16016.58
1977     12        32980.82
1977     13        32873.37
1977     14        32040.40
1977     15        31086.50
1977     16        30351.60
1977     17        29313.15
1977     18        28112.49
1977     19        27403.46
1977     20        26710.96
1977     21        25872.76
1977     22        25483.72
1977     23        25120.61
1977     24        24600.64
1977     25        23717.63
1977     26        22842.22
1977     27        22765.50
1977     28        22549.93
1977     29        22033.68
1977     30        21234.99
1977     31        20505.42
1977     32        19637.22
1977     33        18597.67
1977     34        17893.26
1977     35        16703.83
1977     36        15977.70
1977     37        16433.68
1977     38        16189.80
1977     39        15396.31
1977     40        15329.33
1977     41        15369.41
1977     42        15075.15
1977     43        14928.14
1977     44        15008.97
1977     45        14740.48
1977     46        14709.75
1977     47        15297.05
1977     48        15292.35
1977     49        14986.05
1977     50        15147.13
1977     51        15461.27
1977     52        15587.77
1977     53        15667.63
1977     54        15787.77
1977     55        15844.07
1978     12        32810.91
1978     13        33215.23
1978     14        33087.58
1978     15        32225.83
1978     16        31200.43
1978     17        30349.51
1978     18        29211.60
1978     19        27958.58
1978     20        27186.98
1978     21        26416.83
1978     22        25540.46
1978     23        25170.07
1978     24        24849.77
1978     25        24427.75
1978     26        23647.48
1978     27        22851.39
1978     28        22899.74
1978     29        22774.33
1978     30        22284.23
1978     31        21478.12
1978     32        20754.86
1978     33        19895.67
1978     34        18835.72
1978     35        18109.68
1978     36        16872.97
1978     37        16134.72
1978     38        16636.37
1978     39        16374.74
1978     40        15512.51
1978     41        15411.67
1978     42        15433.27
1978     43        15136.88
1978     44        14985.13
1978     45        15026.03
1978     46        14703.09
1978     47        14661.19
1978     48        15291.95
1978     49        15294.11
1978     50        14939.36
1978     51        15078.42
1978     52        15390.22
1978     53        15523.57
1978     54        15604.32
1978     55        15692.97
1979     12        32578.30
1979     13        32983.12
1979     14        33361.80
1979     15        33162.49
1979     16        32223.15
1979     17        31026.78
1979     18        30081.22
1979     19        28988.19
1979     20        27730.09
1979     21        26837.08
1979     22        26083.43
1979     23        25285.94
1979     24        24984.73
1979     25        24649.10
1979     26        24326.82
1979     27        23589.87
1979     28        22938.75
1979     29        23058.93
1979     30        22905.33
1979     31        22481.06
1979     32        21676.27
1979     33        20976.08
1979     34        20088.88
1979     35        18981.66
1979     36        18244.85
1979     37        16958.19
1979     38        16305.26
1979     39        16787.24
1979     40        16412.83
1979     41        15563.43
1979     42        15463.88
1979     43        15491.71
1979     44        15156.09
1979     45        14922.45
1979     46        14999.06
1979     47        14653.78
1979     48        14683.81
1979     49        15283.86
1979     50        15153.96
1979     51        14840.83
1979     52        15024.09
1979     53        15308.79
1979     54        15450.89
1979     55        15488.82
1980     12        32507.23
1980     13        32749.34
1980     14        33035.43
1980     15        33337.39
1980     16        32998.59
1980     17        31868.95
1980     18        30491.19
1980     19        29604.23
1980     20        28651.95
1980     21        27342.42
1980     22        26400.53
1980     23        25813.85
1980     24        25188.62
1980     25        24913.80
1980     26        24545.00
1980     27        24266.45
1980     28        23618.90
1980     29        23083.00
1980     30        23136.52
1980     31        22951.82
1980     32        22618.97
1980     33        21831.13
1980     34        21117.26
1980     35        20168.99
1980     36        19018.83
1980     37        18276.63
1980     38        17040.37
1980     39        16431.42
1980     40        16767.45
1980     41        16331.39
1980     42        15562.27
1980     43        15506.40
1980     44        15507.71
1980     45        15040.63
1980     46        14781.41
1980     47        14953.86
1980     48        14677.96
1980     49        14729.77
1980     50        15136.66
1980     51        14915.35
1980     52        14732.07
1980     53        14957.86
1980     54        15208.51
1980     55        15327.63
1981     12        33023.16
1981     13        32595.85
1981     14        32654.21
1981     15        32839.47
1981     16        33018.85
1981     17        32535.20
1981     18        31218.86
1981     19        29847.01
1981     20        29128.78
1981     21        28257.53
1981     22        26902.08
1981     23        26079.35
1981     24        25671.66
1981     25        25164.42
1981     26        24851.48
1981     27        24478.54
1981     28        24219.92
1981     29        23680.31
1981     30        23147.22
1981     31        23106.10
1981     32        22996.42
1981     33        22695.97
1981     34        21923.99
1981     35        21195.08
1981     36        20172.05
1981     37        19013.97
1981     38        18276.58
1981     39        17121.99
1981     40        16438.63
1981     41        16649.66
1981     42        16270.12
1981     43        15545.48
1981     44        15532.36
1981     45        15463.25
1981     46        14896.65
1981     47        14705.25
1981     48        14908.58
1981     49        14704.58
1981     50        14687.26
1981     51        14909.47
1981     52        14761.24
1981     53        14656.39
1981     54        14864.73
1981     55        15118.85
1982     12        33737.43
1982     13        32968.37
1982     14        32415.15
1982     15        32258.36
1982     16        32323.61
1982     17        32382.10
1982     18        31791.93
1982     19        30481.56
1982     20        29240.70
1982     21        28637.29
1982     22        27845.54
1982     23        26586.67
1982     24        25900.71
1982     25        25593.59
1982     26        25134.19
1982     27        24793.18
1982     28        24426.34
1982     29        24184.98
1982     30        23653.98
1982     31        23104.94
1982     32        23065.19
1982     33        22999.90
1982     34        22706.15
1982     35        21954.72
1982     36        21209.16
1982     37        20140.92
1982     38        18995.95
1982     39        18268.47
1982     40        17103.89
1982     41        16367.68
1982     42        16558.89
1982     43        16212.80
1982     44        15510.04
1982     45        15506.18
1982     46        15411.36
1982     47        14835.35
1982     48        14661.02
1982     49        14837.05
1982     50        14630.82
1982     51        14585.39
1982     52        14775.63
1982     53        14665.38
1982     54        14567.00
1982     55        14779.42
1983     12        34212.69
1983     13        33716.32
1983     14        32880.08
1983     15        32150.07
1983     16        31783.20
1983     17        31722.58
1983     18        31664.35
1983     19        30981.57
1983     20        29741.61
1983     21        28648.85
1983     22        28133.57
1983     23        27429.87
1983     24        26314.05
1983     25        25756.59
1983     26        25524.19
1983     27        25096.42
1983     28        24737.23
1983     29        24378.15
1983     30        24151.26
1983     31        23596.68
1983     32        23035.98
1983     33        23028.26
1983     34        22986.57
1983     35        22698.00
1983     36        21970.66
1983     37        21208.24
1983     38        20106.66
1983     39        18973.85
1983     40        18255.45
1983     41        17050.15
1983     42        16279.37
1983     43        16480.57
1983     44        16150.46
1983     45        15463.26
1983     46        15460.25
1983     47        15366.89
1983     48        14801.32
1983     49        14610.94
1983     50        14752.75
1983     51        14524.08
1983     52        14464.13
1983     53        14667.56
1983     54        14575.79
1983     55        14468.42
1984     12        34636.33
1984     13        34214.68
1984     14        33695.47
1984     15        32790.03
1984     16        31881.02
1984     17        31305.82
1984     18        31120.55
1984     19        30946.11
1984     20        30171.15
1984     21        28999.15
1984     22        28057.36
1984     23        27629.74
1984     24        27011.99
1984     25        26043.19
1984     26        25613.15
1984     27        25452.79
1984     28        25055.10
1984     29        24680.33
1984     30        24329.38
1984     31        24116.38
1984     32        23537.01
1984     33        22966.86
1984     34        22994.01
1984     35        22973.86
1984     36        22691.36
1984     37        21987.60
1984     38        21205.82
1984     39        20071.44
1984     40        18950.71
1984     41        18239.43
1984     42        16994.95
1984     43        16187.56
1984     44        16395.80
1984     45        16083.37
1984     46        15414.72
1984     47        15412.33
1984     48        15313.14
1984     49        14760.23
1984     50        14550.31
1984     51        14661.23
1984     52        14418.42
1984     53        14334.78
1984     54        14549.38
1984     55        14475.24
1985     12        34742.81
1985     13        34664.92
1985     14        34217.43
1985     15        33674.30
1985     16        32699.23
1985     17        31612.14
1985     18        30829.71
1985     19        30518.98
1985     20        30228.10
1985     21        29361.18
1985     22        28258.54
1985     23        27466.49
1985     24        27124.67
1985     25        26596.17
1985     26        25773.30
1985     27        25469.92
1985     28        25384.14
1985     29        25018.49
1985     30        24625.83
1985     31        24281.62
1985     32        24081.67
1985     33        23476.15
1985     34        22894.03
1985     35        22953.32
1985     36        22960.25
1985     37        22682.32
1985     38        22000.11
1985     39        21204.43
1985     40        20033.61
1985     41        18921.37
1985     42        18218.94
1985     43        16937.22
1985     44        16092.85
1985     45        16309.33
1985     46        16016.28
1985     47        15361.80
1985     48        15362.13
1985     49        15259.19
1985     50        14705.86
1985     51        14490.53
1985     52        14575.32
1985     53        14304.31
1985     54        14201.02
1985     55        14425.07
1986     12        34190.47
1986     13        34806.12
1986     14        34665.70
1986     15        34001.64
1986     16        33444.00
1986     17        32349.71
1986     18        31022.24
1986     19        29993.60
1986     20        29865.73
1986     21        29393.33
1986     22        28529.50
1986     23        27535.80
1986     24        26762.88
1986     25        26709.65
1986     26        26267.40
1986     27        25503.74
1986     28        25240.59
1986     29        25233.93
1986     30        24932.74
1986     31        24511.35
1986     32        24171.88
1986     33        23967.57
1986     34        23421.94
