PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
RI,m,1941,0,0.04561,0.04394,0.17,100000,4394,96342,6316979,63.17
RI,m,1941,1-4,0.00235,0.00936,1.44,95606,895,380136,6220638,65.07
RI,m,1941,5-9,0.00083,0.00415,2.64,94711,393,472629,5840502,61.67
RI,m,1941,10-14,0.00056,0.00281,2.44,94318,265,470912,5367873,56.91
RI,m,1941,15-19,0.00100,0.00499,2.79,94053,470,469227,4896961,52.07
RI,m,1941,20-24,0.00174,0.00868,2.64,93584,813,466002,4427734,47.31
RI,m,1941,25-29,0.00207,0.01031,2.6,92771,957,461557,3961732,42.70
RI,m,1941,30-34,0.00280,0.01390,2.54,91814,1276,455938,3500174,38.12
RI,m,1941,35-39,0.00301,0.01494,2.69,90539,1353,449565,3044237,33.62
RI,m,1941,40-44,0.00604,0.02980,2.75,89186,2658,439955,2594672,29.09
RI,m,1941,45-49,0.00981,0.04794,2.62,86528,4148,422765,2154717,24.90
RI,m,1941,50-54,0.01422,0.06883,2.68,82380,5670,398720,1731952,21.02
RI,m,1941,55-59,0.02361,0.11175,2.62,76710,8572,363120,1333232,17.38
RI,m,1941,60-64,0.03247,0.15070,2.62,68137,10268,316260,970112,14.24
RI,m,1941,65-69,0.05376,0.23813,2.61,57869,13781,256345,653852,11.30
RI,m,1941,70-74,0.07359,0.31056,2.49,44089,13692,186061,397507,9.02
RI,m,1941,75-79,0.11190,0.43688,2.49,30396,13280,118676,211446,6.96
RI,m,1941,80-84,0.14860,0.53498,2.38,17117,9157,61622,92770,5.42
RI,m,1941,85-89,0.22859,0.69697,2.2,7960,5548,24270,31148,3.91
RI,m,1941,90-94,0.33358,0.82933,1.97,2412,2000,5997,6879,2.85
RI,m,1941,95-99,0.45770,0.91429,1.72,412,376,822,882,2.14
RI,m,1941,100-104,0.58791,0.95855,1.48,35,34,58,60,1.69
RI,m,1941,105-109,0.70800,0.97880,1.3,1,1,2,2,1.41
RI,m,1941,110+,0.79455,1.00000,1.26,0,0,0,0,1.26
RI,m,1942,0,0.04696,0.04520,0.17,100000,4520,96253,6333146,63.33
RI,m,1942,1-4,0.00167,0.00665,1.54,95480,635,380354,6236893,65.32
RI,m,1942,5-9,0.00101,0.00503,2.72,94845,477,473140,5856539,61.75
RI,m,1942,10-14,0.00064,0.00320,2.38,94368,302,471048,5383400,57.05
RI,m,1942,15-19,0.00111,0.00553,2.77,94066,520,469168,4912352,52.22
RI,m,1942,20-24,0.00163,0.00814,2.58,93546,762,465887,4443184,47.50
RI,m,1942,25-29,0.00176,0.00874,2.55,92784,811,461937,3977297,42.87
RI,m,1942,30-34,0.00242,0.01204,2.63,91973,1107,457246,3515361,38.22
RI,m,1942,35-39,0.00356,0.01765,2.72,90866,1604,450671,3058115,33.66
RI,m,1942,40-44,0.00607,0.02993,2.67,89262,2671,440080,2607445,29.21
RI,m,1942,45-49,0.00900,0.04410,2.69,86591,3818,424146,2167365,25.03
RI,m,1942,50-54,0.01502,0.07252,2.64,82772,6002,399727,1743219,21.06
RI,m,1942,55-59,0.02175,0.10352,2.68,76770,7947,365407,1343492,17.50
RI,m,1942,60-64,0.03671,0.16869,2.6,68823,11610,316245,978085,14.21
RI,m,1942,65-69,0.04911,0.21972,2.61,57213,12571,255988,661840,11.57
RI,m,1942,70-74,0.07997,0.33244,2.46,44642,14841,185577,405852,9.09
RI,m,1942,75-79,0.09536,0.38375,2.46,29802,11436,119930,220276,7.39
RI,m,1942,80-84,0.15063,0.53848,2.35,18365,9889,65655,100346,5.46
RI,m,1942,85-89,0.21888,0.67867,2.2,8476,5752,26280,34691,4.09
RI,m,1942,90-94,0.30619,0.79940,2.01,2724,2177,7111,8411,3.09
RI,m,1942,95-99,0.40959,0.88615,1.8,546,484,1182,1300,2.38
RI,m,1942,100-104,0.52179,0.93881,1.59,62,58,112,118,1.90
RI,m,1942,105-109,0.63245,0.96696,1.41,4,4,6,6,1.57
RI,m,1942,110+,0.71785,1.00000,1.39,0,0,0,0,1.39
RI,m,1943,0,0.05156,0.04948,0.18,100000,4948,95960,6185596,61.86
RI,m,1943,1-4,0.00225,0.00896,1.67,95052,851,378227,6089636,64.07
