PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
ND,f,1941-1944,0,0.03191,0.03106,0.14,100000,3106,97336,7038514,70.39
ND,f,1941-1944,1-4,0.00187,0.00745,1.46,96894,721,385741,6941178,71.64
ND,f,1941-1944,5-9,0.00077,0.00385,2.57,96173,370,479964,6555437,68.16
ND,f,1941-1944,10-14,0.00064,0.00320,2.53,95803,307,478255,6075473,63.42
ND,f,1941-1944,15-19,0.00103,0.00515,2.66,95496,492,476328,5597218,58.61
ND,f,1941-1944,20-24,0.00122,0.00606,2.5,95004,576,473580,5120891,53.90
ND,f,1941-1944,25-29,0.00127,0.00631,2.65,94429,596,470740,4647310,49.22
ND,f,1941-1944,30-34,0.00201,0.01002,2.59,93833,940,466899,4176571,44.51
ND,f,1941-1944,35-39,0.00218,0.01086,2.58,92893,1009,462020,3709672,39.93
ND,f,1941-1944,40-44,0.00320,0.01589,2.64,91884,1460,455980,3247651,35.35
ND,f,1941-1944,45-49,0.00452,0.02237,2.65,90424,2022,447363,2791671,30.87
ND,f,1941-1944,50-54,0.00699,0.03440,2.65,88402,3041,434862,2344308,26.52
ND,f,1941-1944,55-59,0.00994,0.04853,2.62,85361,4142,416933,1909446,22.37
ND,f,1941-1944,60-64,0.01570,0.07578,2.7,81219,6155,391961,1492513,18.38
ND,f,1941-1944,65-69,0.02652,0.12480,2.64,75064,9368,353193,1100552,14.66
ND,f,1941-1944,70-74,0.04433,0.20049,2.62,65696,13172,297129,747358,11.38
ND,f,1941-1944,75-79,0.07318,0.31054,2.56,52524,16311,222888,450229,8.57
ND,f,1941-1944,80-84,0.12303,0.46709,2.42,36214,16915,137483,227341,6.28
ND,f,1941-1944,85-89,0.18500,0.61563,2.28,19298,11881,64220,89858,4.66
ND,f,1941-1944,90-94,0.26780,0.75363,2.1,7418,5590,20874,25639,3.46
ND,f,1941-1944,95-99,0.37011,0.85914,1.88,1827,1570,4242,4765,2.61
ND,f,1941-1944,100-104,0.48547,0.92558,1.66,257,238,491,522,2.03
ND,f,1941-1944,105-109,0.60298,0.96131,1.46,19,18,31,32,1.65
ND,f,1941-1944,110+,0.69509,1.00000,1.44,1,1,1,1,1.44
ND,f,1945-1949,0,0.02684,0.02623,0.13,100000,2623,97713,7198370,71.98
ND,f,1945-1949,1-4,0.00167,0.00663,1.46,97377,646,387866,7100657,72.92
ND,f,1945-1949,5-9,0.00067,0.00334,2.29,96731,323,482780,6712791,69.40
ND,f,1945-1949,10-14,0.00051,0.00256,2.58,96408,247,481443,6230011,64.62
ND,f,1945-1949,15-19,0.00073,0.00367,2.59,96162,353,479958,5748568,59.78
ND,f,1945-1949,20-24,0.00080,0.00401,2.54,95809,384,478102,5268610,54.99
ND,f,1945-1949,25-29,0.00098,0.00487,2.57,95425,465,475998,4790509,50.20
ND,f,1945-1949,30-34,0.00119,0.00593,2.64,94961,563,473474,4314511,45.43
ND,f,1945-1949,35-39,0.00194,0.00964,2.7,94397,910,469894,3841037,40.69
ND,f,1945-1949,40-44,0.00298,0.01480,2.62,93487,1383,464140,3371143,36.06
ND,f,1945-1949,45-49,0.00384,0.01903,2.62,92104,1752,456349,2907002,31.56
ND,f,1945-1949,50-54,0.00581,0.02867,2.68,90351,2591,445733,2450653,27.12
ND,f,1945-1949,55-59,0.00932,0.04562,2.64,87760,4003,429341,2004920,22.85
ND,f,1945-1949,60-64,0.01352,0.06552,2.67,83757,5488,406001,1575579,18.81
ND,f,1945-1949,65-69,0.02565,0.12113,2.7,78269,9480,369572,1169578,14.94
ND,f,1945-1949,70-74,0.04252,0.19298,2.61,68789,13275,312185,800005,11.63
ND,f,1945-1949,75-79,0.06974,0.29779,2.55,55514,16531,237049,487821,8.79
ND,f,1945-1949,80-84,0.11524,0.44592,2.46,38983,17383,150841,250771,6.43
ND,f,1945-1949,85-89,0.18368,0.61450,2.31,21599,13273,72260,99930,4.63
ND,f,1945-1949,90-94,0.27867,0.76968,2.09,8326,6409,22998,27670,3.32
ND,f,1945-1949,95-99,0.39782,0.88078,1.84,1918,1689,4246,4672,2.44
ND,f,1945-1949,100-104,0.53060,0.94316,1.58,229,216,406,426,1.86
ND,f,1945-1949,105-109,0.66027,0.97244,1.37,13,13,19,20,1.51
ND,f,1945-1949,110+,0.75719,1.00000,1.32,0,0,0,0,1.32
ND,f,1950-1954,0,0.02318,0.02271,0.12,100000,2271,97997,7356855,73.57
ND,f,1950-1954,1-4,0.00114,0.00454,1.61,97729,443,389857,7258858,74.28
ND,f,1950-1954,5-9,0.00044,0.00220,2.39,97285,214,485867,6869001,70.61
ND,f,1950-1954,10-14,0.00038,0.00191,2.54,97071,186,484900,6383134,65.76
ND,f,1950-1954,15-19,0.00053,0.00264,2.68,96886,256,483834,5898234,60.88
ND,f,1950-1954,20-24,0.00073,0.00367,2.53,96630,354,482276,5414399,56.03
