France, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 17/10/2023
Year   Age   Cohort      Exposure
1948    24    1923      156795.94
1948    25    1923      165800.70
1948    25    1922      156576.18
1948    26    1922      168270.46
1948    26    1921      165596.67
1948    27    1921      174168.14
1948    27    1920      169432.15
1948    28    1920      176410.64
1948    28    1919      116739.14
1948    29    1919       92009.54
1948    29    1918       93097.40
1948    30    1918       94455.05
1948    30    1917       83068.87
1948    31    1917       82890.68
1948    31    1916       78113.99
1948    32    1916       79552.44
1948    32    1915       78484.25
1948    33    1915      117902.94
1948    33    1914      147172.48
1948    34    1914      154936.56
1948    34    1913      148853.75
1948    35    1913      156343.28
1948    35    1912      152275.24
1948    36    1912      156877.76
1948    36    1911      142006.38
1948    37    1911      151139.13
1948    37    1910      151899.99
1948    38    1910      158683.00
1948    38    1909      151297.56
1948    39    1909      159893.19
1948    39    1908      153400.89
1948    40    1908      161239.24
1948    40    1907      148799.87
1948    41    1907      158659.15
1948    41    1906      151906.39
1948    42    1906      159541.60
1948    42    1905      150592.83
1948    43    1905      158745.94
1948    43    1904      152644.11
1948    44    1904      157875.08
1948    44    1903      151395.92
1948    45    1903      156872.03
1948    45    1902      152758.36
1948    46    1902      159090.80
1948    46    1901      149847.89
1948    47    1901      157722.83
1948    47    1900      145023.31
1948    48    1900      152315.26
1948    48    1899      144840.67
1948    49    1899      148706.48
1948    49    1898      140484.35
1948    50    1898      147080.81
1948    50    1897      142032.66
1948    51    1897      145973.19
1948    51    1896      142309.45
1948    52    1896      147832.83
1948    52    1895      130992.64
1948    53    1895      140671.70
1948    53    1894      134266.46
1948    54    1894      139454.29
1948    54    1893      133636.06
1948    55    1893      138869.16
1948    55    1892      125883.97
1949    12    1937      144409.23
1949    12    1936      140218.35
1949    13    1936      147853.94
1949    13    1935      140875.44
1949    14    1935      149981.22
1949    14    1934      146755.77
1949    15    1934      154816.96
1949    15    1933      145963.62
1949    16    1933      154513.87
1949    16    1932      153403.38
1949    17    1932      162511.21
1949    17    1931      155181.90
1949    18    1931      163883.15
1949    18    1930      160423.89
1949    19    1930      165464.97
1949    19    1929      150870.80
1949    20    1929      159567.94
1949    20    1928      153029.99
1949    21    1928      161988.22
1949    21    1927      153476.36
1949    22    1927      159688.39
1949    22    1926      157304.31
1949    23    1926      163217.30
1949    23    1925      156516.32
1949    24    1925      165218.78
1949    24    1924      155394.55
1949    25    1924      161816.04
1949    25    1923      156401.30
1949    26    1923      165451.29
1949    26    1922      156129.54
1949    27    1922      167907.88
1949    27    1921      165309.86
1949    28    1921      173849.54
1949    28    1920      169076.36
1949    29    1920      176057.29
1949    29    1919      116523.46
1949    30    1919       91830.85
1949    30    1918       92966.95
1949    31    1918       94294.79
1949    31    1917       82965.32
1949    32    1917       82743.75
1949    32    1916       77959.56
1949    33    1916       79367.59
1949    33    1915       78305.06
1949    34    1915      117625.32
1949    34    1914      146795.44
1949    35    1914      154566.34
1949    35    1913      148388.72
1949    36    1913      155901.03
1949    36    1912      151770.24
1949    37    1912      156398.46
1949    37    1911      141619.87
1949    38    1911      150720.44
1949    38    1910      151420.00
1949    39    1910      158209.67
1949    39    1909      150823.81
1949    40    1909      159365.22
1949    40    1908      152892.76
1949    41    1908      160652.04
1949    41    1907      148381.85
1949    42    1907      158175.48
1949    42    1906      151386.40
1949    43    1906      158949.98
1949    43    1905      150066.06
1949    44    1905      158106.46
1949    44    1904      152076.92
1949    45    1904      157256.73
1949    45    1903      150752.97
1949    46    1903      156148.42
1949    46    1902      151994.20
1949    47    1902      158301.19
1949    47    1901      149048.17
1949    48    1901      156864.74
1949    48    1900      144223.74
1949    49    1900      151419.98
1949    49    1899      143968.52
1949    50    1899      147773.11
1949    50    1898      139595.19
1949    51    1898      146112.68
1949    51    1897      141073.81
1949    52    1897      144916.45
1949    52    1896      141304.17
1949    53    1896      146692.14
1949    53    1895      130216.30
1949    54    1895      139566.63
1949    54    1894      133396.71
1949    55    1894      138279.78
1949    55    1893      132680.84
1950    12    1938      143525.17
1950    12    1937      137802.77
1950    13    1937      144384.16
1950    13    1936      140229.06
1950    14    1936      147797.49
1950    14    1935      140895.78
1950    15    1935      149922.95
1950    15    1934      146621.04
1950    16    1934      154700.89
1950    16    1933      145829.13
1950    17    1933      154389.37
1950    17    1932      153128.79
1950    18    1932      162318.65
1950    18    1931      154890.85
1950    19    1931      163675.45
1950    19    1930      160088.03
1950    20    1930      165231.17
1950    20    1929      150513.06
1950    21    1929      159332.25
1950    21    1928      152644.78
1950    22    1928      161710.71
1950    22    1927      153071.61
1950    23    1927      159415.74
1950    23    1926      156911.70
1950    24    1926      162933.32
1950    24    1925      156141.22
1950    25    1925      164943.21
1950    25    1924      155054.96
1950    26    1924      161541.82
1950    26    1923      156071.71
1950    27    1923      165164.15
1950    27    1922      155793.12
1950    28    1922      167603.39
1950    28    1921      165007.46
1950    29    1921      173569.42
1950    29    1920      168737.71
1950    30    1920      175731.01
1950    30    1919      116297.15
1950    31    1919       91663.62
1950    31    1918       92809.21
1950    32    1918       94116.89
1950    32    1917       82818.25
1950    33    1917       82584.32
1950    33    1916       77778.41
1950    34    1916       79198.39
1950    34    1915       78120.68
1950    35    1915      117351.91
1950    35    1914      146444.66
1950    36    1914      154180.71
1950    36    1913      147968.97
1950    37    1913      155516.24
1950    37    1912      151306.54
1950    38    1912      155955.25
1950    38    1911      141227.56
1950    39    1911      150324.99
1950    39    1910      150968.33
1950    40    1910      157764.48
1950    40    1909      150325.78
1950    41    1909      158881.50
1950    41    1908      152335.96
1950    42    1908      160106.42
1950    42    1907      147929.52
1950    43    1907      157642.21
1950    43    1906      150825.02
1950    44    1906      158370.68
1950    44    1905      149461.54
1950    45    1905      157483.94
1950    45    1904      151481.27
1950    46    1904      156577.76
1950    46    1903      150057.58
1950    47    1903      155413.58
1950    47    1902      151239.81
1950    48    1902      157502.37
1950    48    1901      148237.26
1950    49    1901      155979.39
1950    49    1900      143376.02
1950    50    1900      150549.35
1950    50    1899      143064.89
1950    51    1899      146851.42
1950    51    1898      138676.32
1950    52    1898      145113.24
1950    52    1897      140052.55
1950    53    1897      143871.92
1950    53    1896      140213.86
1950    54    1896      145507.99
1950    54    1895      129193.37
1950    55    1895      138394.06
1950    55    1894      132273.22
1951    12    1939      141482.22
1951    12    1938      136757.83
1951    13    1938      143762.77
1951    13    1937      137778.84
1951    14    1937      144568.38
1951    14    1936      140175.51
1951    15    1936      147854.97
1951    15    1935      140841.05
1951    16    1935      150030.20
1951    16    1934      146511.11
1951    17    1934      154595.09
1951    17    1933      145711.63
1951    18    1933      154232.46
1951    18    1932      152947.35
1951    19    1932      161946.92
1951    19    1931      154694.55
1951    20    1931      163325.34
1951    20    1930      159861.83
1951    21    1930      164844.90
1951    21    1929      150290.75
1951    22    1929      158861.39
1951    22    1928      152383.29
1951    23    1928      161206.68
1951    23    1927      152810.26
1951    24    1927      158905.17
1951    24    1926      156638.68
1951    25    1926      162465.79
1951    25    1925      155880.79
1951    26    1925      164506.21
1951    26    1924      154792.18
1951    27    1924      161183.33
1951    27    1923      155800.85
1951    28    1923      164806.52
1951    28    1922      155510.61
1951    29    1922      167210.21
1951    29    1921      164741.58
1951    30    1921      173296.48
1951    30    1920      168424.99
1951    31    1920      175391.96
1951    31    1919      116085.38
1951    32    1919       91486.25
1951    32    1918       92634.11
1951    33    1918       93983.84
1951    33    1917       82658.68
1951    34    1917       82480.86
1951    34    1916       77612.61
1951    35    1916       79029.70
1951    35    1915       77939.09
1951    36    1915      117066.47
1951    36    1914      146079.29
1951    37    1914      153806.89
1951    37    1913      147603.76
1951    38    1913      155045.78
1951    38    1912      150877.75
1951    39    1912      155436.81
1951    39    1911      140857.01
1951    40    1911      149885.66
1951    40    1910      150543.52
1951    41    1910      157214.39
1951    41    1909      149869.50
1951    42    1909      158353.01
1951    42    1908      151818.58
1951    43    1908      159564.90
1951    43    1907      147430.79
1951    44    1907      157106.36
1951    44    1906      150275.32
1951    45    1906      157726.72
1951    45    1905      148873.06
1951    46    1905      156796.65
1951    46    1904      150827.24
1951    47    1904      155832.57
1951    47    1903      149351.42
1951    48    1903      154595.63
1951    48    1902      150476.63
1951    49    1902      156570.08
1951    49    1901      147400.61
1951    50    1901      154956.77
1951    50    1900      142551.65
1951    51    1900      149525.15
1951    51    1899      142172.58
1951    52    1899      145815.93
1951    52    1898      137727.76
1951    53    1898      143972.21
1951    53    1897      139043.08
1951    54    1897      142645.85
1951    54    1896      139082.01
1951    55    1896      144185.80
1951    55    1895      128107.94
1952    12    1940      134807.83
1952    12    1939      137819.78
1952    13    1939      141605.82
1952    13    1938      136984.23
1952    14    1938      143876.45
1952    14    1937      137954.62
1952    15    1937      144655.88
1952    15    1936      140230.03
1952    16    1936      147854.97
1952    16    1935      140941.80
1952    17    1935      150040.00
1952    17    1934      146410.91
1952    18    1934      154487.75
1952    18    1933      145563.54
1952    19    1933      154101.28
1952    19    1932      152597.08
1952    20    1932      161694.64
1952    20    1931      154363.66
1952    21    1931      163061.61
1952    21    1930      159488.10
1952    22    1930      164565.36
1952    22    1929      149846.61
1952    23    1929      158525.87
1952    23    1928      151908.32
1952    24    1928      160867.39
1952    24    1927      152320.83
1952    25    1927      158551.34
1952    25    1926      156189.21
1952    26    1926      162130.31
1952    26    1925      155467.79
1952    27    1925      164176.14
1952    27    1924      154448.67
1952    28    1924      160920.33
1952    28    1923      155463.48
1952    29    1923      164544.08
1952    29    1922      155145.79
1952    30    1922      166922.32
1952    30    1921      164482.52
1952    31    1921      173055.34
1952    31    1920      168100.04
1952    32    1920      175082.02
1952    32    1919      115860.75
1952    33    1919       91331.82
1952    33    1918       92503.16
1952    34    1918       93840.72
1952    34    1917       82555.14
1952    35    1917       82347.43
1952    35    1916       77447.30
1952    36    1916       78881.22
1952    36    1915       77749.53
1952    37    1915      116828.51
1952    37    1914      145725.11
1952    38    1914      153441.28
1952    38    1913      147157.22
1952    39    1913      154625.59
1952    39    1912      150376.19
1952    40    1912      154971.23
1952    40    1911      140445.34
1952    41    1911      149465.94
1952    41    1910      150018.61
1952    42    1910      156696.03
1952    42    1909      149370.99
1952    43    1909      157834.82
1952    43    1908      151305.10
1952    44    1908      158973.09
1952    44    1907      146929.64
1952    45    1907      156522.44
1952    45    1906      149664.28
1952    46    1906      157080.71
1952    46    1905      148223.35
1952    47    1905      156086.23
1952    47    1904      150109.43
1952    48    1904      155119.99
1952    48    1903      148565.37
1952    49    1903      153814.39
1952    49    1902      149585.92
1952    50    1902      155630.62
1952    50    1901      146434.23
1952    51    1901      153985.05
1952    51    1900      141581.85
1952    52    1900      148499.92
1952    52    1899      141170.07
1952    53    1899      144748.42
1952    53    1898      136644.79
1952    54    1898      142839.89
1952    54    1897      137858.15
1952    55    1897      141439.60
1952    55    1896      137818.20
1953    12    1941      115488.34
1953    12    1940      118024.17
1953    13    1940      134803.57
1953    13    1939      137940.18
1953    14    1939      141608.35
1953    14    1938      137092.55
1953    15    1938      143870.82
1953    15    1937      138038.12
1953    16    1937      144635.41
1953    16    1936      140230.03
1953    17    1936      147798.52
1953    17    1935      140951.00
1953    18    1935      149982.25
1953    18    1934      146309.25
1953    19    1934      154386.57
1953    19    1933      145439.72
1953    20    1933      153971.63
1953    20    1932      152359.36
1953    21    1932      161513.92
1953    21    1931      154114.39
1953    22    1931      162872.93
1953    22    1930      159217.64
1953    23    1930      164360.53
1953    23    1929      149530.13
1953    24    1929      158307.68
1953    24    1928      151588.61
1953    25    1928      160647.04
1953    25    1927      151981.66
1953    26    1927      158294.51
1953    26    1926      155866.69
1953    27    1926      161891.70
1953    27    1925      155155.86
1953    28    1925      163923.19
1953    28    1924      154196.67
1953    29    1924      160691.55
1953    29    1923      155215.92
1953    30    1923      164280.61
1953    30    1922      154878.68
1953    31    1922      166659.34
1953    31    1921      164253.66
1953    32    1921      172786.51
1953    32    1920      167802.98
1953    33    1920      174792.50
1953    33    1919      115665.18
1953    34    1919       91167.69
1953    34    1918       92362.28
1953    35    1918       93661.30
1953    35    1917       82421.57
1953    36    1917       82171.50
1953    36    1916       77301.78
1953    37    1916       78705.46
1953    37    1915       77591.49
1953    38    1915      116567.12
1953    38    1914      145378.72
1953    39    1914      153055.65
1953    39    1913      146758.41
1953    40    1913      154214.12
1953    40    1912      149925.77
1953    41    1912      154517.85
1953    41    1911      140052.06
1953    42    1911      149014.21
1953    42    1910      149523.97
1953    43    1910      156178.18
1953    43    1909      148882.18
1953    44    1909      157267.22
1953    44    1908      150743.91
1953    45    1908      158377.68
1953    45    1907      146383.56
1953    46    1907      155873.94
1953    46    1906      149051.29
1953    47    1906      156389.03
1953    47    1905      147551.77
1953    48    1905      155328.00
1953    48    1904      149423.01
1953    49    1904      154306.55
1953    49    1903      147814.61
1953    50    1903      152911.28
1953    50    1902      148688.38
1953    51    1902      154645.14
1953    51    1901      145515.95
1953    52    1901      152939.29
1953    52    1900      140611.08
1953    53    1900      147404.31
1953    53    1899      140136.58
1953    54    1899      143606.23
1953    54    1898      135570.11
1953    55    1898      141660.38
1953    55    1897      136692.40
1954    12    1942      131196.11
1954    12    1941      123448.66
1954    13    1941      115506.71
1954    13    1940      118020.43
1954    14    1940      134811.57
1954    14    1939      137942.65
1954    15    1939      141586.57
1954    15    1938      137087.18
1954    16    1938      143805.79
1954    16    1937      138018.59
1954    17    1937      144598.57
1954    17    1936      140176.48
1954    18    1936      147783.12
1954    18    1935      140896.75
1954    19    1935      149931.72
1954    19    1934      146213.43
1954    20    1934      154450.77
1954    20    1933      145317.37
1954    21    1933      154030.80
1954    21    1932      152189.08
1954    22    1932      161615.86
1954    22    1931      153936.07
1954    23    1931      162904.81
1954    23    1930      159019.47
1954    24    1930      164473.87
1954    24    1929      149324.32
1954    25    1929      158446.62
1954    25    1928      151380.96
1954    26    1928      160799.43
1954    26    1927      151735.49
1954    27    1927      158433.39
1954    27    1926      155637.30
1954    28    1926      161970.21
1954    28    1925      154916.81
1954    29    1925      164011.62
1954    29    1924      153977.45
1954    30    1924      160746.70
1954    30    1923      154967.39
1954    31    1923      164291.93
1954    31    1922      154634.66
1954    32    1922      166660.37
1954    32    1921      163998.49
1954    33    1921      172692.62
1954    33    1920      167525.50
1954    34    1920      174686.29
1954    34    1919      115457.31
1954    35    1919       91157.10
1954    35    1918       92185.70
1954    36    1918       93585.71
1954    36    1917       82245.50
1954    37    1917       82123.03
1954    37    1916       77129.54
1954    38    1916       78665.56
1954    38    1915       77417.88
1954    39    1915      116520.85
1954    39    1914      145013.35
1954    40    1914      152884.66
1954    40    1913      146367.88
1954    41    1913      153986.84
1954    41    1912      149487.15
1954    42    1912      154291.16
1954    42    1911      139628.79
1954    43    1911      148699.81
1954    43    1910      149029.82
1954    44    1910      155799.51
1954    44    1909      148346.78
1954    45    1909      156826.73
1954    45    1908      150179.32
1954    46    1908      157886.46
1954    46    1907      145777.06
1954    47    1907      155266.78
1954    47    1906      148394.97
1954    48    1906      155708.13
1954    48    1905      146835.00
1954    49    1905      154644.82
1954    49    1904      148639.45
1954    50    1904      153521.13
1954    50    1903      146946.72
1954    51    1903      152093.33
1954    51    1902      147746.86
1954    52    1902      153777.29
1954    52    1901      144527.71
1954    53    1901      152026.69
1954    53    1900      139573.69
1954    54    1900      146436.61
1954    54    1899      139030.77
1954    55    1899      142565.14
1954    55    1898      134450.62
1955    12    1943      142686.12
1955    12    1942      130375.89
1955    13    1942      131615.42
1955    13    1941      123468.29
1955    14    1941      115614.49
1955    14    1940      118027.43
1955    15    1940      134901.68
1955    15    1939      137921.43
1955    16    1939      141629.63
1955    16    1938      137025.21
1955    17    1938      143750.48
1955    17    1937      137983.43
1955    18    1937      144634.90
1955    18    1936      140161.88
1955    19    1936      147923.23
1955    19    1935      140849.28
1955    20    1935      149936.36
1955    20    1934      146274.23
1955    21    1934      154855.99
1955    21    1933      145373.20
1955    22    1933      154368.28
1955    22    1932      152285.14
1955    23    1932      162121.46
1955    23    1931      153966.19
1955    24    1931      163265.19
1955    24    1930      159129.13
1955    25    1930      165001.95
1955    25    1929      149455.38
1955    26    1929      159112.52
1955    26    1928      151524.57
1955    27    1928      161514.56
1955    27    1927      151868.61
1955    28    1927      159077.74
1955    28    1926      155712.79
1955    29    1926      162459.67
1955    29    1925      155000.38
1955    30    1925      164567.39
1955    30    1924      154030.30
1955    31    1924      161322.23
1955    31    1923      154978.07
1955    32    1923      164709.26
1955    32    1922      154635.63
1955    33    1922      167070.16
1955    33    1921      163909.38
1955    34    1921      172821.91
1955    34    1920      167423.71
1955    35    1920      174908.41
1955    35    1919      115443.90
1955    36    1919       91383.45
1955    36    1918       92111.29
1955    37    1918       93731.35
1955    37    1917       82196.97
1955    38    1917       82280.46
1955    38    1916       77090.44
1955    39    1916       78856.47
1955    39    1915       77387.15
1955    40    1915      116812.89
1955    40    1914      144851.34
1955    41    1914      153009.43
1955    41    1913      146152.16
1955    42    1913      154060.72
1955    42    1912      149267.84
1955    43    1912      154405.01
1955    43    1911      139334.19
1955    44    1911      148588.30
1955    44    1910      148668.49
1955    45    1910      155703.31
1955    45    1909      147931.27
1955    46    1909      156553.48
1955    46    1908      149713.54
1955    47    1908      157513.82
1955    47    1907      145209.22
1955    48    1907      154667.88
1955    48    1906      147748.87
1955    49    1906      155108.30
1955    49    1905      146189.18
1955    50    1905      154023.33
1955    50    1904      147882.87
1955    51    1904      152831.46
1955    51    1903      146160.67
1955    52    1903      151340.14
1955    52    1902      146917.71
1955    53    1902      153076.15
1955    53    1901      143665.31
1955    54    1901      151245.71
1955    54    1900      138657.39
1955    55    1900      145476.61
1955    55    1899      138022.86
1956    12    1944      146257.10
1956    12    1943      140647.88
1956    13    1943      143256.19
1956    13    1942      130792.58
1956    14    1942      132176.17
1956    14    1941      123583.51
1956    15    1941      115766.26
1956    15    1940      118106.32
1956    16    1940      135040.30
1956    16    1939      137963.37
1956    17    1939      141707.13
1956    17    1938      136972.52
1956    18    1938      143693.13
1956    18    1937      138018.10
1956    19    1937      144694.77
1956    19    1936      140294.77
1956    20    1936      148121.85
1956    20    1935      140853.64
1956    21    1935      149985.34
1956    21    1934      146658.01
1956    22    1934      155439.44
1956    22    1933      145691.72
1956    23    1933      154833.87
1956    23    1932      152761.54
1956    24    1932      162836.09
1956    24    1931      154306.81
1956    25    1931      163785.47
1956    25    1930      159640.05
1956    26    1930      165730.28
1956    26    1929      150083.48
1956    27    1929      160055.27
1956    27    1928      152198.44
1956    28    1928      162495.34
1956    28    1927      152486.26
1956    29    1927      159997.29
1956    29    1926      156183.33
1956    30    1926      163167.34
1956    30    1925      155525.61
1956    31    1925      165352.45
1956    31    1924      154581.77
1956    32    1924      162119.89
1956    32    1923      155371.74
1956    33    1923      165295.37
1956    33    1922      155015.84
1956    34    1922      167676.53
1956    34    1921      164032.09
1956    35    1921      173073.30
1956    35    1920      167636.59
1956    36    1920      175251.03
1956    36    1919      115730.55
1956    37    1919       91719.22
1956    37    1918       92254.65
1956    38    1918       93970.74
1956    38    1917       82354.54
1956    39    1917       82533.84
1956    39    1916       77277.53
1956    40    1916       79146.88
1956    40    1915       77581.11
1956    41    1915      117291.21
1956    41    1914      144969.57
1956    42    1914      153275.42
1956    42    1913      146222.28
1956    43    1913      154286.97
1956    43    1912      149377.99
1956    44    1912      154673.38
1956    44    1911      139229.70
1956    45    1911      148559.39
1956    45    1910      148576.69
1956    46    1910      155705.87
1956    46    1909      147673.52
1956    47    1909      156321.91
1956    47    1908      149360.18
1956    48    1908      157177.10
1956    48    1907      144649.12
1956    49    1907      154073.63
1956    49    1906      147179.70
1956    50    1906      154498.20
1956    50    1905      145601.67
1956    51    1905      153421.37
1956    51    1904      147218.54
1956    52    1904      152152.50
1956    52    1903      145436.86
1956    53    1903      150534.42
1956    53    1902      146247.85
1956    54    1902      152397.00
1956    54    1901      142927.29
1956    55    1901      150528.49
1956    55    1900      137748.39
1957    12    1945      149064.71
1957    12    1944      140395.90
1957    13    1944      147238.77
1957    13    1943      141209.81
1957    14    1943      143927.99
1957    14    1942      131349.83
1957    15    1942      132830.22
1957    15    1941      123745.74
1957    16    1941      115939.78
1957    16    1940      118227.70
1957    17    1940      135189.60
1957    17    1939      138038.87
1957    18    1939      141797.30
1957    18    1938      136917.87
1957    19    1938      143632.19
1957    19    1937      138075.23
1957    20    1937      144776.13
1957    20    1936      140483.15
1957    21    1936      148362.05
1957    21    1935      140899.66
1957    22    1935      150058.56
1957    22    1934      147210.56
1957    23    1934      156122.52
1957    23    1933      146131.13
1957    24    1933      155406.97
1957    24    1932      153434.91
1957    25    1932      163683.55
1957    25    1931      154798.53
1957    26    1931      164396.22
1957    26    1930      160344.72
1957    27    1930      166631.93
1957    27    1929      150972.73
1957    28    1929      161185.33
1957    28    1928      153122.66
1957    29    1928      163663.53
1957    29    1927      153367.71
1957    30    1927      161113.93
1957    30    1926      156863.66
1957    31    1926      164022.35
1957    31    1925      156267.55
1957    32    1925      166292.27
1957    32    1924      155346.11
1957    33    1924      163117.23
1957    33    1923      155924.63
1957    34    1923      166033.80
1957    34    1922      155578.47
1957    35    1922      168409.47
1957    35    1921      164270.70
1957    36    1921      173413.45
1957    36    1920      167964.97
1957    37    1920      175746.33
1957    37    1919      116155.78
1957    38    1919       92149.41
1957    38    1918       92490.26
1957    39    1918       94287.23
1957    39    1917       82608.16
1957    40    1917       82857.20
1957    40    1916       77562.12
1957    41    1916       79530.21
1957    41    1915       77898.79
1957    42    1915      117886.11
1957    42    1914      145221.58
1957    43    1914      153650.78
1957    43    1913      146437.03
1957    44    1913      154598.40
1957    44    1912      149637.62
1957    45    1912      155015.45
1957    45    1911      139202.61
1957    46    1911      148591.91
1957    46    1910      148579.13
1957    47    1910      155762.16
1957    47    1909      147455.09
1957    48    1909      156167.02
1957    48    1908      149040.90
1957    49    1908      156933.81
1957    49    1907      144093.37
1957    50    1907      153456.65
1957    50    1906      146600.80
1957    51    1906      153937.37
1957    51    1905      145032.63
1957    52    1905      152845.63
1957    52    1904      146564.50
1957    53    1904      151502.56
1957    53    1903      144662.58
1957    54    1903      149709.84
1957    54    1902      145599.00
1957    55    1902      151774.62
1957    55    1901      142249.51
1958    12    1946      199222.34
1958    12    1945      144907.29
1958    13    1945      149461.24
1958    13    1944      141338.23
1958    14    1944      147824.00
1958    14    1943      141872.01
1958    15    1943      144330.87
1958    15    1942      131999.78
1958    16    1942      133205.39
1958    16    1941      123931.22
1958    17    1941      116028.72
