Switzerland, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2023
Year    Age        Total
1939     34      2854.00
1939     35      2490.00
1939     36      2258.00
1939     37      1894.00
1939     38      1608.00
1939     39      1289.00
1939     40       997.00
1939     41       697.00
1939     42       565.00
1939     43       391.00
1939     44       223.00
1939     45       117.40
1939     46        62.20
1939     47        28.49
1939     48        11.51
1939     49         4.41
1939     50         1.79
1939     51         0.73
1939     52         0.31
1939     53         0.13
1939     54         0.03
1939     55+        0.00
1940     12-        0.00
1940     13         0.06
1940     14         0.81
1940     15         6.89
1940     16        41.25
1940     17       145.00
1940     18       357.00
1940     19       746.00
1940     20      1261.00
1940     21      1665.00
1940     22      2243.00
1940     23      2745.00
1940     24      3094.00
1940     25      3777.00
1940     26      4142.00
1940     27      4345.00
1940     28      4306.00
1940     29      4267.00
1940     30      4210.00
1940     31      3865.00
1940     32      3605.00
1940     33      3221.00
1940     34      2899.00
1940     35      2574.00
1940     36      2284.00
1940     37      2004.00
1940     38      1661.00
1940     39      1400.00
1940     40      1091.00
1940     41       783.00
1940     42       543.00
1940     43       371.00
1940     44       234.00
1940     45       117.27
1940     46        62.54
1940     47        28.61
1940     48        11.97
1940     49         4.63
1940     50         1.76
1940     51         0.73
1940     52         0.31
1940     53         0.13
1940     54         0.04
1940     55+        0.00
1941     12-        0.00
1941     13         0.07
1941     14         0.86
1941     15         7.33
1941     16        43.74
1941     17       157.00
1941     18       379.00
1941     19       790.00
1941     20      1386.00
1941     21      2067.00
1941     22      2431.00
1941     23      2965.00
1941     24      3495.00
1941     25      3935.00
1941     26      4371.00
1941     27      4757.00
1941     28      4851.00
1941     29      4842.00
1941     30      4570.00
1941     31      4483.00
1941     32      4227.00
1941     33      3778.00
1941     34      3334.00
1941     35      2997.00
1941     36      2629.00
1941     37      2205.00
1941     38      1814.00
1941     39      1533.00
1941     40      1334.00
1941     41       858.00
1941     42       671.00
1941     43       479.00
1941     44       267.00
1941     45       138.34
1941     46        72.65
1941     47        34.22
1941     48        14.42
1941     49         5.77
1941     50         2.20
1941     51         0.84
1941     52         0.36
1941     53         0.15
1941     54         0.04
1941     55+        0.00
1942     12-        0.00
1942     13         0.07
1942     14         0.80
1942     15         6.88
1942     16        42.25
1942     17       159.00
1942     18       372.00
1942     19       812.00
1942     20      1477.00
1942     21      2237.00
1942     22      2881.00
1942     23      3258.00
1942     24      3766.00
1942     25      4275.00
1942     26      4587.00
1942     27      4988.00
1942     28      5277.00
1942     29      5325.00
1942     30      5106.00
1942     31      4732.00
1942     32      4637.00
1942     33      4259.00
1942     34      3850.00
1942     35      3320.00
1942     36      2896.00
1942     37      2573.00
1942     38      2103.00
1942     39      1755.00
1942     40      1401.00
1942     41      1024.00
1942     42       721.00
1942     43       462.00
1942     44       285.00
1942     45       148.82
1942     46        77.40
1942     47        35.42
1942     48        15.25
1942     49         6.14
1942     50         2.44
1942     51         0.95
1942     52         0.38
1942     53         0.16
1942     54         0.04
1942     55+        0.00
1943     12-        0.00
1943     13         0.07
1943     14         0.78
1943     15         6.61
1943     16        41.54
1943     17       160.00
1943     18       431.00
1943     19       891.00
1943     20      1501.00
1943     21      2361.00
1943     22      3232.00
1943     23      3856.00
1943     24      4016.00
1943     25      4359.00
1943     26      4787.00
1943     27      4885.00
1943     28      5360.00
1943     29      5495.00
1943     30      5330.00
1943     31      5038.00
1943     32      4895.00
1943     33      4371.00
1943     34      4000.00
1943     35      3597.00
1943     36      3111.00
1943     37      2670.00
1943     38      2293.00
1943     39      1856.00
1943     40      1474.00
1943     41      1127.00
1943     42       803.00
1943     43       490.00
1943     44       328.00
1943     45       151.10
1943     46        75.63
1943     47        33.14
1943     48        13.71
1943     49         5.63
1943     50         2.26
1943     51         0.94
1943     52         0.38
1943     53         0.15
1943     54         0.04
1943     55+        0.00
1944     12-        0.00
1944     13         1.00
1944     14         2.00
1944     15         9.00
1944     16        36.00
1944     17       165.00
1944     18       441.00
1944     19       972.00
1944     20      1640.00
1944     21      2488.00
1944     22      3349.00
1944     23      4182.00
1944     24      4609.00
1944     25      4511.00
1944     26      4904.00
1944     27      5097.00
1944     28      5162.00
1944     29      5296.00
1944     30      5342.00
1944     31      5253.00
1944     32      4878.00
1944     33      4451.00
1944     34      4092.00
1944     35      3718.00
1944     36      3284.00
1944     37      2862.00
1944     38      2305.00
1944     39      1906.00
1944     40      1507.00
1944     41      1154.00
1944     42       831.00
1944     43       558.00
1944     44       309.00
1944     45       172.00
1944     46        84.00
1944     47        36.00
1944     48        14.00
1944     49         5.00
1944     50         2.00
1944     51         0.00
1944     52         0.00
1944     53         0.00
1944     54         0.00
1944     55+        0.00
1945     12-        0.00
1945     13         1.00
1945     14         2.00
1945     15         9.00
1945     16        46.00
1945     17       180.00
1945     18       470.00
1945     19      1008.00
1945     20      1690.00
1945     21      2629.00
1945     22      3419.00
1945     23      4337.00
1945     24      5028.00
1945     25      5363.00
1945     26      4989.00
1945     27      5206.00
1945     28      5368.00
1945     29      5187.00
1945     30      5375.00
1945     31      5203.00
1945     32      4989.00
1945     33      4391.00
1945     34      4132.00
1945     35      3813.00
1945     36      3363.00
1945     37      2965.00
1945     38      2422.00
1945     39      1975.00
1945     40      1645.00
1945     41      1205.00
1945     42       832.00
1945     43       592.00
1945     44       357.00
1945     45       190.00
1945     46        78.00
1945     47        41.00
1945     48        15.00
1945     49         5.00
1945     50         2.00
1945     51         0.00
1945     52         0.00
1945     53         0.00
1945     54         0.00
1945     55+        0.00
1946     12-        0.00
1946     13         0.00
1946     14         2.00
1946     15         8.00
1946     16        39.00
1946     17       191.00
1946     18       536.00
1946     19      1056.00
1946     20      1819.00
1946     21      2721.00
1946     22      3437.00
1946     23      4299.00
1946     24      5030.00
1946     25      5565.00
1946     26      5758.00
1946     27      5260.00
1946     28      5250.00
1946     29      5227.00
1946     30      5016.00
1946     31      4953.00
1946     32      4838.00
1946     33      4635.00
1946     34      4100.00
1946     35      3702.00
1946     36      3290.00
1946     37      2912.00
1946     38      2500.00
1946     39      2011.00
1946     40      1647.00
1946     41      1219.00
1946     42       876.00
1946     43       541.00
1946     44       361.00
1946     45       185.00
1946     46        83.00
1946     47        39.00
1946     48        14.00
1946     49         6.00
1946     50         0.00
1946     51         0.00
1946     52         0.00
1946     53         0.00
1946     54         0.00
1946     55+        0.00
1947     12-        0.00
1947     13         0.00
1947     14         2.00
1947     15         9.00
1947     16        77.00
1947     17       197.00
1947     18       619.00
1947     19      1181.00
1947     20      1996.00
1947     21      2776.00
1947     22      3634.00
1947     23      4501.00
1947     24      4957.00
1947     25      5700.00
1947     26      5970.00
1947     27      5873.00
1947     28      5071.00
1947     29      4950.00
1947     30      4616.00
1947     31      4488.00
1947     32      4360.00
1947     33      4153.00
1947     34      3929.00
1947     35      3615.00
1947     36      3120.00
1947     37      2723.00
1947     38      2459.00
1947     39      1939.00
1947     40      1527.00
1947     41      1152.00
1947     42       826.00
1947     43       581.00
1947     44       385.00
1947     45       194.00
1947     46       100.00
1947     47        28.00
1947     48        10.00
1947     49         6.00
1947     50         0.00
1947     51         0.00
1947     52         0.00
1947     53         0.00
1947     54         0.00
1947     55+        0.00
1948     12-        0.00
1948     13         1.00
1948     14         1.00
1948     15        15.00
1948     16        55.00
1948     17       214.00
1948     18       607.00
1948     19      1249.00
1948     20      2024.00
1948     21      2944.00
1948     22      3724.00
1948     23      4657.00
1948     24      5266.00
1948     25      5638.00
1948     26      6140.00
1948     27      6053.00
1948     28      5783.00
1948     29      4958.00
1948     30      4680.00
1948     31      4347.00
1948     32      4099.00
1948     33      3891.00
1948     34      3674.00
1948     35      3334.00
1948     36      3023.00
1948     37      2528.00
1948     38      2273.00
1948     39      1940.00
1948     40      1463.00
1948     41      1154.00
1948     42       831.00
1948     43       507.00
1948     44       370.00
1948     45       165.00
1948     46        85.00
1948     47        56.00
1948     48        14.00
1948     49         0.00
1948     50         0.00
1948     51         0.00
1948     52         0.00
1948     53         0.00
1948     54         0.00
1948     55+        0.00
1949     12-        0.00
1949     13         2.00
1949     14         4.00
1949     15        11.00
1949     16        47.00
1949     17       213.00
1949     18       623.00
1949     19      1206.00
1949     20      1991.00
1949     21      2945.00
1949     22      3805.00
1949     23      4533.00
1949     24      5137.00
1949     25      5738.00
1949     26      5884.00
1949     27      6042.00
1949     28      5748.00
1949     29      5366.00
1949     30      4498.00
1949     31      4170.00
1949     32      3780.00
1949     33      3563.00
1949     34      3379.00
1949     35      3160.00
1949     36      2789.00
1949     37      2425.00
1949     38      2080.00
1949     39      1762.00
1949     40      1372.00
1949     41      1133.00
1949     42       798.00
1949     43       494.00
1949     44       307.00
1949     45       173.00
1949     46        80.00
1949     47        31.00
1949     48        15.00
1949     49         4.00
1949     50         0.00
1949     51         0.00
1949     52         0.00
1949     53         0.00
1949     54         0.00
1949     55+        0.00
1950     12-        0.00
1950     13         1.00
1950     14         4.00
1950     15        16.00
1950     16        50.00
1950     17       204.00
1950     18       616.00
1950     19      1197.00
1950     20      2010.00
1950     21      2903.00
1950     22      3833.00
1950     23      4541.00
1950     24      5215.00
1950     25      5643.00
1950     26      5823.00
1950     27      5846.00
1950     28      5876.00
1950     29      5577.00
1950     30      5075.00
1950     31      4081.00
1950     32      3777.00
1950     33      3337.00
1950     34      2980.00
1950     35      3000.00
1950     36      2772.00
1950     37      2317.00
1950     38      1986.00
1950     39      1746.00
1950     40      1354.00
1950     41      1124.00
1950     42       744.00
1950     43       491.00
1950     44       336.00
1950     45       169.00
1950     46        95.00
1950     47        26.00
1950     48         9.00
1950     49         2.00
1950     50         0.00
1950     51         0.00
1950     52         0.00
1950     53         0.00
1950     54         0.00
1950     55+        0.00
1951     12-        0.00
1951     13         1.00
1951     14         2.00
1951     15        13.00
1951     16        53.00
1951     17       202.00
1951     18       610.00
1951     19      1196.00
1951     20      1977.00
1951     21      2884.00
1951     22      3766.00
1951     23      4377.00
1951     24      5177.00
1951     25      5550.00
1951     26      5707.00
1951     27      5725.00
1951     28      5584.00
1951     29      5306.00
1951     30      4951.00
1951     31      4442.00
1951     32      3532.00
1951     33      3170.00
1951     34      2924.00
1951     35      2632.00
1951     36      2431.00
1951     37      2189.00
1951     38      1849.00
1951     39      1575.00
1951     40      1222.00
1951     41       960.00
1951     42       777.00
1951     43       495.00
1951     44       296.00
1951     45       180.00
1951     46        87.00
1951     47        45.00
1951     48        11.00
1951     49         5.00
1951     50         0.00
1951     51         0.00
1951     52         0.00
1951     53         0.00
1951     54         0.00
1951     55+        0.00
1952     12-        0.00
1952     13         3.00
1952     14         1.00
1952     15        15.00
1952     16        45.00
1952     17       236.00
1952     18       577.00
1952     19      1286.00
1952     20      2109.00
1952     21      2950.00
1952     22      3879.00
1952     23      4625.00
1952     24      5235.00
1952     25      5588.00
1952     26      5842.00
1952     27      5844.00
1952     28      5862.00
1952     29      5368.00
1952     30      5077.00
1952     31      4700.00
1952     32      3992.00
1952     33      3243.00
1952     34      2883.00
1952     35      2542.00
1952     36      2274.00
1952     37      2034.00
1952     38      1877.00
1952     39      1561.00
1952     40      1221.00
1952     41       935.00
1952     42       674.00
1952     43       458.00
1952     44       292.00
1952     45       176.00
1952     46        90.00
1952     47        32.00
1952     48        11.00
1952     49        12.00
1952     50         0.00
1952     51         0.00
1952     52         0.00
1952     53         0.00
1952     54         0.00
1952     55+        0.00
1953     12-        0.00
1953     13         0.00
1953     14         1.00
1953     15        15.00
1953     16        42.00
1953     17       192.00
1953     18       612.00
1953     19      1264.00
1953     20      2120.00
1953     21      3000.00
1953     22      3858.00
1953     23      4752.00
1953     24      5304.00
1953     25      5570.00
1953     26      5882.00
1953     27      5789.00
1953     28      5628.00
1953     29      5415.00
1953     30      4980.00
1953     31      4602.00
1953     32      4095.00
1953     33      3566.00
1953     34      2822.00
1953     35      2467.00
1953     36      2083.00
1953     37      2003.00
1953     38      1756.00
1953     39      1420.00
1953     40      1186.00
1953     41       914.00
1953     42       631.00
1953     43       483.00
1953     44       295.00
1953     45       160.00
1953     46        58.00
1953     47        37.00
1953     48        19.00
1953     49         8.00
1953     50         0.00
1953     51         0.00
1953     52         0.00
1953     53         0.00
1953     54         0.00
1953     55+        0.00
1954     12-        0.00
1954     13         2.00
1954     14         6.00
1954     15        12.00
1954     16        47.00
1954     17       231.00
1954     18       585.00
1954     19      1309.00
1954     20      2167.00
1954     21      3129.00
1954     22      3958.00
1954     23      4771.00
1954     24      5379.00
1954     25      5744.00
1954     26      5772.00
1954     27      6002.00
1954     28      5603.00
1954     29      5368.00
1954     30      4979.00
1954     31      4442.00
1954     32      4201.00
1954     33      3658.00
1954     34      3137.00
1954     35      2426.00
1954     36      2183.00
1954     37      1888.00
1954     38      1629.00
1954     39      1394.00
1954     40      1164.00
1954     41       918.00
1954     42       657.00
1954     43       430.00
1954     44       257.00
1954     45       161.00
1954     46        85.00
1954     47        20.00
1954     48        18.00
1954     49         9.00
1954     50         0.00
1954     51         0.00
1954     52         0.00
1954     53         0.00
1954     54         0.00
1954     55+        0.00
1955     12-        1.00
1955     13         0.00
1955     14         4.00
1955     15        13.00
1955     16        51.00
1955     17       238.00
1955     18       640.00
1955     19      1321.00
1955     20      2277.00
1955     21      3169.00
1955     22      4165.00
1955     23      5002.00
1955     24      5609.00
1955     25      6029.00
1955     26      6096.00
1955     27      5928.00
1955     28      5748.00
1955     29      5373.00
1955     30      4952.00
1955     31      4594.00
1955     32      4129.00
1955     33      3681.00
1955     34      3199.00
1955     35      2664.00
1955     36      2111.00
1955     37      1777.00
1955     38      1537.00
1955     39      1300.00
1955     40      1191.00
1955     41       903.00
1955     42       650.00
1955     43       433.00
1955     44       255.00
1955     45       160.00
1955     46        77.00
1955     47        36.00
1955     48        11.00
1955     49         7.00
1955     50         0.00
1955     51         0.00
1955     52         0.00
1955     53         0.00
1955     54         0.00
1955     55+        0.00
1956     12-        0.00
1956     13         1.00
1956     14         3.00
1956     15        18.00
1956     16        51.00
1956     17       223.00
1956     18       623.00
1956     19      1405.00
1956     20      2298.00
1956     21      3502.00
1956     22      4412.00
1956     23      5113.00
1956     24      5720.00
1956     25      6282.00
1956     26      6394.00
1956     27      6227.00
1956     28      5847.00
1956     29      5540.00
1956     30      5086.00
1956     31      4813.00
1956     32      4121.00
1956     33      3585.00
1956     34      3381.00
1956     35      2830.00
1956     36      2448.00
1956     37      1834.00
1956     38      1480.00
1956     39      1275.00
1956     40      1004.00
1956     41       850.00
1956     42       611.00
1956     43       414.00
1956     44       245.00
1956     45       155.00
1956     46        72.00
1956     47        29.00
1956     48        12.00
1956     49         8.00
1956     50         0.00
1956     51         0.00
1956     52         0.00
1956     53         0.00
1956     54         0.00
1956     55+        0.00
1957     12-        0.00
1957     13         0.00
1957     14         3.00
1957     15        16.00
1957     16        53.00
1957     17       259.00
1957     18       786.00
1957     19      1588.00
1957     20      2538.00
1957     21      3642.00
1957     22      4734.00
1957     23      5587.00
1957     24      6062.00
1957     25      6346.00
1957     26      6710.00
1957     27      6376.00
1957     28      6127.00
1957     29      5667.00
1957     30      5162.00
1957     31      4617.00
1957     32      4116.00
1957     33      3685.00
1957     34      3299.00
1957     35      2827.00
1957     36      2430.00
1957     37      2043.00
1957     38      1504.00
1957     39      1201.00
1957     40      1030.00
1957     41       806.00
1957     42       623.00
1957     43       444.00
1957     44       275.00
1957     45       147.00
1957     46        71.00
1957     47        27.00
1957     48        14.00
1957     49         8.00
1957     50         0.00
1957     51         0.00
1957     52         0.00
1957     53         0.00
1957     54         0.00
1957     55+        0.00
1958     12-        0.00
1958     13         1.00
1958     14         2.00
1958     15        16.00
1958     16        82.00
1958     17       283.00
1958     18       757.00
1958     19      1553.00
1958     20      2599.00
1958     21      3641.00
1958     22      4836.00
1958     23      5751.00
1958     24      6137.00
1958     25      6621.00
1958     26      6754.00
1958     27      6634.00
1958     28      6171.00
1958     29      5651.00
1958     30      5191.00
1958     31      4661.00
1958     32      4111.00
1958     33      3584.00
1958     34      3179.00
1958     35      2776.00
1958     36      2456.00
1958     37      2102.00
1958     38      1614.00
1958     39      1205.00
1958     40       922.00
1958     41       714.00
1958     42       567.00
1958     43       369.00
1958     44       253.00
1958     45       132.00
1958     46        61.00
1958     47        21.00
1958     48         8.00
1958     49         6.00
1958     50         0.00
1958     51         0.00
1958     52         0.00
1958     53         0.00
1958     54         0.00
1958     55+        0.00
1959     12-        0.00
1959     13         1.00
1959     14         4.00
1959     15        18.00
1959     16        59.00
1959     17       315.00
1959     18       841.00
1959     19      1655.00
1959     20      2713.00
1959     21      3783.00
1959     22      4851.00
1959     23      5659.00
1959     24      6353.00
1959     25      6898.00
1959     26      6783.00
1959     27      6660.00
1959     28      6486.00
1959     29      5790.00
1959     30      5286.00
1959     31      4555.00
1959     32      4213.00
1959     33      3618.00
1959     34      3224.00
1959     35      2667.00
1959     36      2376.00
1959     37      2001.00
1959     38      1762.00
1959     39      1351.00
1959     40       936.00
1959     41       761.00
1959     42       502.00
1959     43       354.00
1959     44       227.00
1959     45       142.00
1959     46        78.00
1959     47        37.00
1959     48        11.00
1959     49         3.00
1959     50         0.00
1959     51         0.00
1959     52         0.00
1959     53         0.00
1959     54         0.00
1959     55+        0.00
1960     12-        0.00
1960     13         1.00
1960     14         1.00
1960     15        27.00
1960     16        81.00
1960     17       327.00
1960     18       950.00
1960     19      1805.00
1960     20      2853.00
1960     21      4018.00
1960     22      4939.00
1960     23      5991.00
1960     24      6545.00
1960     25      7030.00
1960     26      7035.00
1960     27      6397.00
1960     28      6241.00
1960     29      5820.00
1960     30      5254.00
1960     31      4774.00
1960     32      4185.00
1960     33      3668.00
1960     34      3229.00
1960     35      2798.00
1960     36      2376.00
1960     37      1957.00
1960     38      1626.00
1960     39      1378.00
1960     40      1054.00
1960     41       701.00
1960     42       515.00
1960     43       346.00
1960     44       217.00
1960     45       102.00
1960     46        75.00
1960     47        30.00
1960     48        16.00
1960     49        10.00
1960     50         0.00
1960     51         0.00
1960     52         0.00
1960     53         0.00
1960     54         0.00
1960     55+        0.00
1961     12-        0.00
1961     13         2.00
1961     14         4.00
1961     15        22.00
1961     16        76.00
1961     17       397.00
1961     18      1112.00
1961     19      2139.00
1961     20      3218.00
1961     21      4544.00
1961     22      5466.00
1961     23      6410.00
1961     24      6771.00
1961     25      7347.00
1961     26      7437.00
1961     27      6957.00
1961     28      6465.00
1961     29      6056.00
1961     30      5486.00
1961     31      4831.00
1961     32      4278.00
1961     33      3634.00
1961     34      3170.00
1961     35      2864.00
1961     36      2319.00
1961     37      2030.00
1961     38      1645.00
1961     39      1423.00
1961     40      1064.00
1961     41       816.00
1961     42       507.00
1961     43       305.00
1961     44       190.00
1961     45       139.00
1961     46        58.00
1961     47        37.00
1961     48        12.00
1961     49         7.00
1961     50         0.00
1961     51         0.00
1961     52         0.00
1961     53         0.00
1961     54         0.00
1961     55+        0.00
1962     12-        0.00
1962     13         1.00
1962     14         5.00
1962     15        26.00
1962     16       106.00
1962     17       408.00
1962     18      1249.00
1962     19      2335.00
1962     20      3729.00
1962     21      4959.00
1962     22      6230.00
1962     23      6980.00
1962     24      7397.00
1962     25      7590.00
1962     26      7691.00
1962     27      7385.00
1962     28      6812.00
1962     29      6182.00
1962     30      5526.00
1962     31      4891.00
1962     32      4273.00
1962     33      3757.00
1962     34      3216.00
1962     35      2745.00
1962     36      2442.00
1962     37      2061.00
1962     38      1725.00
1962     39      1347.00
1962     40      1137.00
1962     41       809.00
1962     42       569.00
1962     43       339.00
1962     44       192.00
1962     45       114.00
1962     46        52.00
1962     47        23.00
1962     48        11.00
1962     49         8.00
1962     50         0.00
1962     51         0.00
1962     52         0.00
1962     53         0.00
1962     54         0.00
1962     55+        0.00
1963     12-        0.00
1963     13         2.00
1963     14         5.00
1963     15        19.00
1963     16       116.00
1963     17       493.00
1963     18      1397.00
1963     19      2682.00
1963     20      4211.00
1963     21      5531.00
1963     22      6675.00
1963     23      7701.00
1963     24      7952.00
1963     25      8040.00
1963     26      7857.00
1963     27      7672.00
1963     28      7197.00
1963     29      6502.00
1963     30      5702.00
1963     31      4958.00
1963     32      4406.00
1963     33      3935.00
1963     34      3381.00
1963     35      2824.00
1963     36      2432.00
1963     37      1982.00
1963     38      1745.00
1963     39      1349.00
1963     40      1082.00
1963     41       803.00
1963     42       555.00
1963     43       403.00
1963     44       202.00
1963     45       105.00
1963     46        48.00
1963     47        15.00
1963     48         9.00
1963     49         5.00
1963     50         0.00
1963     51         0.00
1963     52         0.00
1963     53         0.00
1963     54         0.00
1963     55+        0.00
1964     12-        0.00
1964     13         0.00
1964     14         8.00
1964     15        39.00
1964     16       145.00
1964     17       555.00
1964     18      1459.00
1964     19      2840.00
1964     20      4470.00
1964     21      6098.00
1964     22      7134.00
1964     23      7830.00
1964     24      8375.00
1964     25      8441.00
1964     26      7888.00
1964     27      7502.00
1964     28      7119.00
1964     29      6598.00
1964     30      5745.00
1964     31      5259.00
1964     32      4555.00
1964     33      3816.00
1964     34      3319.00
1964     35      2897.00
1964     36      2469.00
1964     37      2038.00
1964     38      1751.00
1964     39      1342.00
1964     40      1061.00
1964     41       783.00
1964     42       568.00
1964     43       384.00
1964     44       226.00
1964     45       103.00
1964     46        48.00
1964     47        17.00
1964     48         5.00
1964     49         3.00
1964     50         0.00
1964     51         0.00
1964     52         0.00
1964     53         0.00
1964     54         0.00
1964     55+        0.00
1965     12-        0.00
1965     13         0.00
1965     14         8.00
