Austria, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 05/08/2021
Year   Age    Cohort           Total
1952    28      1923         3226.27
1952    29      1923         3128.46
1952    29      1922         3157.54
1952    30      1922         3085.16
1952    30      1921         2876.84
1952    31      1921         2681.67
1952    31      1920         2624.33
1952    32      1920         2410.04
1952    32      1919         2129.96
1952    33      1919         1469.02
1952    33      1918         1288.98
1952    34      1918         1011.64
1952    34      1917          947.36
1952    35      1917          908.15
1952    35      1916          908.85
1952    36      1916          883.63
1952    36      1915          956.37
1952    37      1915         1090.19
1952    37      1914         1301.81
1952    38      1914         1111.85
1952    38      1913         1116.15
1952    39      1913          959.41
1952    39      1912          959.59
1952    40      1912          775.88
1952    40      1911          709.12
1952    41      1911          622.24
1952    41      1910          628.76
1952    42      1910          462.54
1952    42      1909          417.46
1952    43      1909          312.74
1952    43      1908          272.26
1952    44      1908          176.86
1952    44      1907          150.14
1952    45      1907          112.93
1952    45      1906           92.07
1952    46      1906           58.97
1952    46      1905           33.03
1952    47      1905           22.99
1952    47      1904           14.01
1952    48      1904            6.99
1952    48      1903            8.01
1952    49      1903            5.00
1952    49      1902            3.26
1952    50      1902            2.74
1952    50      1901            2.90
1952    51      1901            1.10
1952    51      1900            0.00
1952    52      1900            0.00
1952    52      1899            0.00
1952    53      1899            0.00
1952    53      1898            0.00
1952    54      1898            0.00
1952    54      1897            0.00
1952    55+        .            0.00
1953    12-        .            0.00
1953    13      1940            0.00
1953    13      1939            3.00
1953    14      1939            7.01
1953    14      1938           10.99
1953    15      1938           26.04
1953    15      1937           51.96
1953    16      1937          135.21
1953    16      1936          217.79
1953    17      1936          425.78
1953    17      1935          595.22
1953    18      1935          910.11
1953    18      1934         1166.89
1953    19      1934         1573.53
1953    19      1933         1787.47
1953    20      1933         2360.20
1953    20      1932         2294.80
1953    21      1932         2610.54
1953    21      1931         2725.46
1953    22      1931         2930.54
1953    22      1930         3044.46
1953    23      1930         3095.98
1953    23      1929         2945.02
1953    24      1929         3070.30
1953    24      1928         3167.70
1953    25      1928         3142.88
1953    25      1927         3098.12
1953    26      1927         3006.28
1953    26      1926         3146.72
1953    27      1926         3131.84
1953    27      1925         3230.16
1953    28      1925         3146.48
1953    28      1924         3283.52
1953    29      1924         3165.18
1953    29      1923         3269.82
1953    30      1923         3013.74
1953    30      1922         2736.26
1953    31      1922         2809.65
1953    31      1921         2786.35
1953    32      1921         2488.31
1953    32      1920         2310.69
1953    33      1920         2142.25
1953    33      1919         1894.75
1953    34      1919         1331.10
1953    34      1918         1103.90
1953    35      1918          916.89
1953    35      1917          866.11
1953    36      1917          852.41
1953    36      1916          811.59
1953    37      1916          697.75
1953    37      1915          828.25
1953    38      1915          932.31
1953    38      1914         1005.69
1953    39      1914          868.96
1953    39      1913          931.04
1953    40      1913          764.46
1953    40      1912          729.54
1953    41      1912          607.65
1953    41      1911          515.35
1953    42      1911          414.47
1953    42      1910          445.53
1953    43      1910          292.12
1953    43      1909          267.88
1953    44      1909          183.52
1953    44      1908          156.48
1953    45      1908          125.77
1953    45      1907           92.23
1953    46      1907           47.89
1953    46      1906           49.11
1953    47      1906           22.96
1953    47      1905           20.04
1953    48      1905           12.99
1953    48      1904            5.01
1953    49      1904            4.00
1953    49      1903            3.64
1953    50      1903            1.36
1953    50      1902            0.00
1953    51      1902            0.00
1953    51      1901            0.00
1953    52      1901            0.00
1953    52      1900            0.00
1953    53      1900            0.00
1953    53      1899            0.00
1953    54      1899            0.00
1953    54      1898            0.00
1953    55+        .            0.00
1954    12-        .            0.00
1954    13      1941            0.00
1954    13      1940            1.00
1954    14      1940            1.00
1954    14      1939           11.00
1954    15      1939           44.03
1954    15      1938           65.97
1954    16      1938          156.14
1954    16      1937          211.86
1954    17      1937          473.50
1954    17      1936          630.50
1954    18      1936          942.32
1954    18      1935         1153.68
1954    19      1935         1545.72
1954    19      1934         1714.28
1954    20      1934         2227.77
1954    20      1933         2322.23
1954    21      1933         2627.34
1954    21      1932         2653.66
1954    22      1932         2904.22
1954    22      1931         2975.78
1954    23      1931         3015.33
1954    23      1930         3192.67
1954    24      1930         3266.69
1954    24      1929         3146.31
1954    25      1929         3231.00
1954    25      1928         3137.00
1954    26      1928         3155.27
1954    26      1927         3015.73
1954    27      1927         2998.39
1954    27      1926         3179.61
1954    28      1926         2927.56
1954    28      1925         3190.44
1954    29      1925         3048.80
1954    29      1924         3138.20
1954    30      1924         2982.98
1954    30      1923         2967.02
1954    31      1923         2788.97
1954    31      1922         2653.03
1954    32      1922         2575.69
1954    32      1921         2485.31
1954    33      1921         2304.17
1954    33      1920         2170.83
1954    34      1920         1938.31
1954    34      1919         1626.69
1954    35      1919         1209.78
1954    35      1918         1018.22
1954    36      1918          866.76
1954    36      1917          725.24
1954    37      1917          790.55
1954    37      1916          726.45
1954    38      1916          667.27
1954    38      1915          715.73
1954    39      1915          765.04
1954    39      1914          901.96
1954    40      1914          809.93
1954    40      1913          742.07
1954    41      1913          595.62
1954    41      1912          607.38
1954    42      1912          442.17
1954    42      1911          376.83
1954    43      1911          287.51
1954    43      1910          255.49
1954    44      1910          177.74
1954    44      1909          151.26
1954    45      1909          108.87
1954    45      1908           77.13
1954    46      1908           52.94
1954    46      1907           45.06
1954    47      1907           24.98
1954    47      1906           13.02
1954    48      1906           11.99
1954    48      1905           11.01
1954    49      1905            0.00
1954    49      1904            4.07
1954    50      1904            2.93
1954    50      1903            1.48
1954    51      1903            0.52
1954    51      1902            0.00
1954    52      1902            0.00
1954    52      1901            0.00
1954    53      1901            0.00
1954    53      1900            0.00
1954    54      1900            0.00
1954    54      1899            0.00
1954    55+        .            0.00
1955    12-        .            1.00
1955    13      1942            1.00
1955    13      1941            1.00
1955    14      1941            0.00
1955    14      1940            2.00
1955    15      1940           55.02
1955    15      1939           91.98
1955    16      1939          229.16
1955    16      1938          288.84
1955    17      1938          477.48
1955    17      1937          647.52
1955    18      1937         1025.17
1955    18      1936         1245.83
1955    19      1936         1697.39
1955    19      1935         1731.61
1955    20      1935         2192.01
1955    20      1934         2273.99
1955    21      1934         2573.02
1955    21      1933         2725.98
1955    22      1933         2943.37
1955    22      1932         3069.63
1955    23      1932         3331.03
1955    23      1931         3149.97
1955    24      1931         3323.71
1955    24      1930         3282.29
1955    25      1930         3379.47
1955    25      1929         3352.53
1955    26      1929         3262.21
1955    26      1928         3251.79
1955    27      1928         3222.90
1955    27      1927         3073.10
1955    28      1927         3090.45
1955    28      1926         3024.55
1955    29      1926         2975.94
1955    29      1925         3140.06
1955    30      1925         3048.50
1955    30      1924         3049.50
1955    31      1924         2995.01
1955    31      1923         2862.99
1955    32      1923         2744.33
1955    32      1922         2528.67
1955    33      1922         2482.41
1955    33      1921         2415.59
1955    34      1921         2129.29
1955    34      1920         2076.71
1955    35      1920         1876.93
1955    35      1919         1622.07
1955    36      1919         1137.07
1955    36      1918          954.93
1955    37      1918          757.78
1955    37      1917          691.22
1955    38      1917          664.35
1955    38      1916          623.65
1955    39      1916          584.85
1955    39      1915          652.15
1955    40      1915          626.38
1955    40      1914          715.62
1955    41      1914          624.93
1955    41      1913          506.07
1955    42      1913          409.31
1955    42      1912          430.69
1955    43      1912          299.61
1955    43      1911          246.39
1955    44      1911          179.79
1955    44      1910          162.21
1955    45      1910           85.89
1955    45      1909           94.11
1955    46      1909           55.96
1955    46      1908           37.04
1955    47      1908           19.98
1955    47      1907           19.02
1955    48      1907            6.99
1955    48      1906            6.01
1955    49      1906            7.00
1955    49      1905            3.83
1955    50      1905            3.17
1955    50      1904            2.92
1955    51      1904            1.08
1955    51      1903            0.00
1955    52      1903            0.00
1955    52      1902            0.00
1955    53      1902            0.00
1955    53      1901            0.00
1955    54      1901            0.00
1955    54      1900            0.00
1955    55+        .            0.00
1956    12-        .            0.00
1956    13      1943            0.00
1956    13      1942            1.00
1956    14      1942            7.00
1956    14      1941           23.00
1956    15      1941           45.00
1956    15      1940           97.00
1956    16      1940          281.00
1956    16      1939          422.00
1956    17      1939          799.00
1956    17      1938          777.00
1956    18      1938         1154.00
1956    18      1937         1325.00
1956    19      1937         1675.00
1956    19      1936         1984.00
1956    20      1936         2234.00
1956    20      1935         2450.00
1956    21      1935         2851.00
1956    21      1934         2896.00
1956    22      1934         3060.00
1956    22      1933         3207.00
1956    23      1933         3309.00
1956    23      1932         3441.00
1956    24      1932         3540.00
1956    24      1931         3456.00
1956    25      1931         3526.00
1956    25      1930         3624.00
1956    26      1930         3514.00
1956    26      1929         3425.00
1956    27      1929         3269.00
1956    27      1928         3396.00
1956    28      1928         3210.00
1956    28      1927         3112.00
1956    29      1927         3014.00
1956    29      1926         3132.00
1956    30      1926         2951.00
1956    30      1925         3072.00
1956    31      1925         3023.00
1956    31      1924         3000.00
1956    32      1924         2774.00
1956    32      1923         2799.00
1956    33      1923         2726.00
1956    33      1922         2447.00
1956    34      1922         2397.00
1956    34      1921         2311.00
1956    35      1921         2070.00
1956    35      1920         1883.00
1956    36      1920         1783.00
1956    36      1919         1502.00
1956    37      1919         1132.00
1956    37      1918          800.00
1956    38      1918          695.00
1956    38      1917          668.00
1956    39      1917          660.00
1956    39      1916          530.00
1956    40      1916          532.00
1956    40      1915          530.00
1956    41      1915          542.00
1956    41      1914          596.00
1956    42      1914          454.00
1956    42      1913          434.00
1956    43      1913          323.00
1956    43      1912          266.00
1956    44      1912          201.00
1956    44      1911          149.00
1956    45      1911           97.00
1956    45      1910           82.00
1956    46      1910           53.00
1956    46      1909           37.00
1956    47      1909           22.00
1956    47      1908           16.00
1956    48      1908            7.00
1956    48      1907            6.00
1956    49      1907            0.00
1956    49      1906            0.00
1956    50      1906            0.00
1956    50      1905            0.67
1956    51      1905            0.33
1956    51      1904            0.00
1956    52      1904            0.00
1956    52      1903            0.00
1956    53      1903            0.00
1956    53      1902            0.00
1956    54      1902            0.00
1956    54      1901            0.00
1956    55+        .            0.00
1957    12-        .            1.00
1957    13      1944            3.00
1957    13      1943            3.00
1957    14      1943            7.00
1957    14      1942           12.00
1957    15      1942           51.00
1957    15      1941          112.00
1957    16      1941          261.02
1957    16      1940          387.98
1957    17      1940          907.06
1957    17      1939         1175.94
1957    18      1939         1712.16
1957    18      1938         1527.84
1957    19      1938         1907.27
1957    19      1937         1945.73
1957    20      1937         2351.42
1957    20      1936         2496.58
1957    21      1936         2872.60
1957    21      1935         2825.40
1957    22      1935         3190.80
1957    22      1934         3091.20
1957    23      1934         3326.02
1957    23      1933         3354.98
1957    24      1933         3534.25
1957    24      1932         3507.75
1957    25      1932         3594.49
1957    25      1931         3573.51
1957    26      1931         3462.73
1957    26      1930         3663.27
1957    27      1930         3525.97
1957    27      1929         3520.03
1957    28      1929         3144.19
1957    28      1928         3298.81
1957    29      1928         3057.41
1957    29      1927         3121.59
1957    30      1927         2886.61
1957    30      1926         2939.39
1957    31      1926         2810.80
1957    31      1925         2891.20
1957    32      1925         2668.99
1957    32      1924         2755.01
1957    33      1924         2531.17
1957    33      1923         2514.83
1957    34      1923         2466.34
1957    34      1922         2239.66
1957    35      1922         2198.49
1957    35      1921         2089.51
1957    36      1921         1858.62
1957    36      1920         1763.38
1957    37      1920         1572.73
1957    37      1919         1340.27
1957    38      1919          979.81
1957    38      1918          740.19
1957    39      1918          551.85
1957    39      1917          496.15
1957    40      1917          523.89
1957    40      1916          464.11
1957    41      1916          375.91
1957    41      1915          418.09
1957    42      1915          374.94
1957    42      1914          395.06
1957    43      1914          355.97
1957    43      1913          263.03
1957    44      1913          193.98
1957    44      1912          158.02
1957    45      1912          107.99
1957    45      1911           90.01
1957    46      1911           53.00
1957    46      1910           42.00
1957    47      1910           29.00
1957    47      1909           22.00
1957    48      1909           11.00
1957    48      1908            5.00
1957    49      1908            4.00
1957    49      1907            2.22
1957    50      1907            0.78
1957    50      1906            0.00
1957    51      1906            0.00
1957    51      1905            0.00
1957    52      1905            0.00
1957    52      1904            0.00
1957    53      1904            0.00
1957    53      1903            0.00
1957    54      1903            0.00
1957    54      1902            0.00
1957    55+        .            0.00
1958    12-        .            1.00
1958    13      1945            2.00
1958    13      1944            1.00
1958    14      1944           10.00
1958    14      1943           14.00
1958    15      1943           46.00
1958    15      1942           88.00
1958    16      1942          221.00
1958    16      1941          418.00
1958    17      1941          811.00
1958    17      1940         1176.00
1958    18      1940         1941.00
1958    18      1939         2123.00
1958    19      1939         2725.00
1958    19      1938         2409.00
1958    20      1938         2568.00
1958    20      1937         2588.00
1958    21      1937         2711.00
1958    21      1936         3075.00
1958    22      1936         3185.00
1958    22      1935         3205.00
1958    23      1935         3363.00
1958    23      1934         3386.00
1958    24      1934         3475.00
1958    24      1933         3488.00
1958    25      1933         3490.00
1958    25      1932         3623.00
1958    26      1932         3561.00
1958    26      1931         3433.00
1958    27      1931         3383.00
1958    27      1930         3432.00
1958    28      1930         3264.00
1958    28      1929         3166.00
1958    29      1929         2974.00
1958    29      1928         2975.00
1958    30      1928         2854.00
1958    30      1927         2757.00
1958    31      1927         2580.00
1958    31      1926         2728.00
1958    32      1926         2509.00
1958    32      1925         2711.00
1958    33      1925         2469.00
1958    33      1924         2509.00
1958    34      1924         2298.00
1958    34      1923         2293.00
1958    35      1923         2092.00
1958    35      1922         2028.00
1958    36      1922         1876.00
1958    36      1921         1808.00
1958    37      1921         1596.00
1958    37      1920         1423.00
1958    38      1920         1292.00
1958    38      1919         1051.00
1958    39      1919          723.00
1958    39      1918          617.00
1958    40      1918          438.00
1958    40      1917          387.00
1958    41      1917          316.00
1958    41      1916          349.00
1958    42      1916          270.00
1958    42      1915          243.00
1958    43      1915          276.00
1958    43      1914          266.00
1958    44      1914          201.00
1958    44      1913          152.00
1958    45      1913           97.00
1958    45      1912           91.00
1958    46      1912           42.00
1958    46      1911           28.00
1958    47      1911           14.00
1958    47      1910           19.00
1958    48      1910            8.00
1958    48      1909            9.00
1958    49      1909            2.00
1958    49      1908            0.56
1958    50      1908            0.44
1958    50      1907            0.72
1958    51      1907            0.28
1958    51      1906            0.00
1958    52      1906            0.00
1958    52      1905            0.00
1958    53      1905            0.00
1958    53      1904            0.00
1958    54      1904            0.00
1958    54      1903            0.00
1958    55+        .            0.00
1959    12-        .            1.00
1959    13      1946            2.00
1959    13      1945            2.00
1959    14      1945            8.00
1959    14      1944           20.00
1959    15      1944           62.00
1959    15      1943          107.00
1959    16      1943          261.00
1959    16      1942          401.00
1959    17      1942          779.00
1959    17      1941         1164.00
1959    18      1941         1785.00
1959    18      1940         2262.00
1959    19      1940         3199.00
1959    19      1939         3574.00
1959    20      1939         3841.00
1959    20      1938         3075.00
1959    21      1938         3060.00
1959    21      1937         3120.00
1959    22      1937         3265.00
1959    22      1936         3375.00
1959    23      1936         3461.00
1959    23      1935         3333.00
1959    24      1935         3485.00
1959    24      1934         3660.00
1959    25      1934         3503.00
1959    25      1933         3476.00
1959    26      1933         3474.00
1959    26      1932         3525.00
1959    27      1932         3399.00
1959    27      1931         3466.00
1959    28      1931         3206.00
1959    28      1930         3278.00
1959    29      1930         3176.00
1959    29      1929         3095.00
1959    30      1929         2910.00
1959    30      1928         2808.00
1959    31      1928         2670.00
1959    31      1927         2480.00
1959    32      1927         2306.00
1959    32      1926         2476.00
1959    33      1926         2301.00
1959    33      1925         2409.00
1959    34      1925         2167.00
1959    34      1924         2210.00
1959    35      1924         2057.00
1959    35      1923         2081.00
1959    36      1923         1849.00
1959    36      1922         1705.00
1959    37      1922         1602.00
1959    37      1921         1624.00
1959    38      1921         1344.00
1959    38      1920         1227.00
1959    39      1920         1116.00
1959    39      1919          936.00
1959    40      1919          581.00
1959    40      1918          500.00
1959    41      1918          365.00
1959    41      1917          304.00
1959    42      1917          247.00
1959    42      1916          241.00
1959    43      1916          160.00
1959    43      1915          166.00
1959    44      1915          153.00
1959    44      1914          153.00
1959    45      1914          107.00
1959    45      1913           89.00
1959    46      1913           42.00
1959    46      1912           36.00
1959    47      1912           15.00
1959    47      1911           16.00
1959    48      1911            9.00
1959    48      1910            5.00
1959    49      1910            5.00
1959    49      1909            1.66
1959    50      1909            1.34
1959    50      1908            1.45
1959    51      1908            0.55
1959    51      1907            0.00
1959    52      1907            0.00
1959    52      1906            0.00
1959    53      1906            0.00
1959    53      1905            0.00
1959    54      1905            0.00
1959    54      1904            0.00
1959    55+        .            0.00
1960    12-        .            0.00
1960    13      1947            3.00
1960    13      1946            2.00
1960    14      1946            6.00
1960    14      1945           16.00
1960    15      1945           47.00
1960    15      1944          105.00
1960    16      1944          273.00
1960    16      1943          450.00
1960    17      1943          843.00
1960    17      1942         1105.00
1960    18      1942         1557.00
1960    18      1941         2293.00
1960    19      1941         2904.00
1960    19      1940         3434.00
1960    20      1940         4255.00
1960    20      1939         4494.00
1960    21      1939         4505.00
1960    21      1938         3518.00
1960    22      1938         3512.00
1960    22      1937         3253.00
1960    23      1937         3378.00
1960    23      1936         3468.00
1960    24      1936         3414.00
1960    24      1935         3509.00
1960    25      1935         3426.00
1960    25      1934         3411.00
1960    26      1934         3476.00
1960    26      1933         3382.00
1960    27      1933         3314.00
1960    27      1932         3397.00
1960    28      1932         3247.00
1960    28      1931         3260.00
1960    29      1931         2961.00
1960    29      1930         3059.00
1960    30      1930         2878.00
1960    30      1929         2681.00
1960    31      1929         2545.00
1960    31      1928         2603.00
1960    32      1928         2421.00
1960    32      1927         2367.00
1960    33      1927         2155.00
1960    33      1926         2190.00
1960    34      1926         2006.00
1960    34      1925         2121.00
1960    35      1925         1946.00
1960    35      1924         1915.00
1960    36      1924         1773.00
1960    36      1923         1700.00
1960    37      1923         1559.00
1960    37      1922         1446.00
1960    38      1922         1394.00
1960    38      1921         1294.00
1960    39      1921         1144.00
1960    39      1920          998.00
1960    40      1920          806.00
1960    40      1919          668.00
1960    41      1919          465.00
1960    41      1918          362.00
1960    42      1918          233.00
1960    42      1917          207.00
1960    43      1917          162.00
1960    43      1916          143.00
1960    44      1916           93.00
1960    44      1915          107.00
1960    45      1915           76.00
1960    45      1914           82.00
1960    46      1914           48.00
1960    46      1913           37.00
1960    47      1913           12.00
1960    47      1912           16.00
1960    48      1912            3.00
1960    48      1911            8.00
1960    49      1911            2.00
1960    49      1910            1.50
1960    50      1910            0.50
1960    50      1909            0.00
1960    51      1909            0.00
1960    51      1908            0.00
1960    52      1908            0.00
1960    52      1907            0.00
1960    53      1907            0.00
1960    53      1906            0.00
1960    54      1906            0.00
1960    54      1905            0.00
1960    55+        .            0.00
1961    12-        .            1.00
1961    13      1948            3.00
1961    13      1947            3.00
1961    14      1947           12.00
1961    14      1946           15.00
1961    15      1946           63.00
1961    15      1945          108.00
1961    16      1945          293.00
1961    16      1944          516.00
1961    17      1944          997.00
1961    17      1943         1209.00
1961    18      1943         1799.00
1961    18      1942         2112.00
1961    19      1942         2671.00
1961    19      1941         3459.00
1961    20      1941         3960.00
1961    20      1940         4399.00
1961    21      1940         5243.00
1961    21      1939         5082.00
1961    22      1939         5167.00
1961    22      1938         3863.00
1961    23      1938         3818.00
1961    23      1937         3550.00
1961    24      1937         3637.00
1961    24      1936         3524.00
1961    25      1936         3585.00
1961    25      1935         3460.00
1961    26      1935         3411.00
1961    26      1934         3381.00
1961    27      1934         3233.00
1961    27      1933         3278.00
1961    28      1933         3234.00
1961    28      1932         3277.00
1961    29      1932         3078.00
1961    29      1931         2850.00
1961    30      1931         2943.00
1961    30      1930         2871.00
1961    31      1930         2634.00
1961    31      1929         2516.00
1961    32      1929         2426.00
1961    32      1928         2336.00
1961    33      1928         2229.00
1961    33      1927         2012.00
1961    34      1927         2003.00
1961    34      1926         1932.00
1961    35      1926         1809.00
1961    35      1925         1878.00
1961    36      1925         1841.00
1961    36      1924         1740.00
1961    37      1924         1554.00
1961    37      1923         1554.00
1961    38      1923         1371.00
1961    38      1922         1265.00
1961    39      1922         1186.00
1961    39      1921         1061.00
1961    40      1921          855.00
1961    40      1920          794.00
1961    41      1920          650.00
1961    41      1919          545.00
1961    42      1919          347.00
1961    42      1918          233.00
1961    43      1918          135.00
1961    43      1917          143.00
1961    44      1917           88.00
1961    44      1916           82.00
1961    45      1916           44.00
1961    45      1915           50.00
1961    46      1915           44.00
1961    46      1914           35.00
1961    47      1914           22.00
1961    47      1913           19.00
1961    48      1913            8.00
1961    48      1912           11.00
1961    49      1912            3.00
1961    49      1911            0.00
1961    50      1911            0.00
1961    50      1910            0.94
1961    51      1910            1.06
1961    51      1909            0.73
1961    52      1909            0.27
1961    52      1908            0.00
1961    53      1908            0.00
1961    53      1907            0.00
1961    54      1907            0.00
1961    54      1906            0.00
1961    55+        .            0.00
1962    12-        .            0.00
1962    13      1949            2.00
1962    13      1948            2.00
1962    14      1948            3.00
1962    14      1947           13.00
1962    15      1947           75.00
1962    15      1946          139.00
1962    16      1946          310.00
1962    16      1945          416.00
1962    17      1945          876.00
1962    17      1944         1329.00
1962    18      1944         2066.00
1962    18      1943         2178.00
1962    19      1943         2836.00
1962    19      1942         2891.00
1962    20      1942         3559.00
1962    20      1941         4309.00
1962    21      1941         4565.00
1962    21      1940         5022.00
1962    22      1940         5673.00
1962    22      1939         5542.00
1962    23      1939         5389.00
1962    23      1938         4112.00
1962    24      1938         3814.00
1962    24      1937         3553.00
1962    25      1937         3479.00
1962    25      1936         3557.00
1962    26      1936         3482.00
1962    26      1935         3301.00
1962    27      1935         3149.00
1962    27      1934         3245.00
1962    28      1934         3178.00
1962    28      1933         2949.00
1962    29      1933         2936.00
1962    29      1932         2958.00
1962    30      1932         2895.00
1962    30      1931         2777.00
1962    31      1931         2537.00
1962    31      1930         2614.00
1962    32      1930         2446.00
1962    32      1929         2356.00
1962    33      1929         2056.00
1962    33      1928         2047.00
1962    34      1928         1921.00
1962    34      1927         1792.00
1962    35      1927         1701.00
1962    35      1926         1813.00
1962    36      1926         1554.00
1962    36      1925         1585.00
1962    37      1925         1444.00
1962    37      1924         1442.00
1962    38      1924         1315.00
1962    38      1923         1250.00
1962    39      1923         1206.00
1962    39      1922         1033.00
1962    40      1922          910.00
1962    40      1921          827.00
1962    41      1921          707.00
1962    41      1920          570.00
1962    42      1920          438.00
1962    42      1919          358.00
1962    43      1919          224.00
1962    43      1918          149.00
1962    44      1918          112.00
1962    44      1917           85.00
1962    45      1917           42.00
1962    45      1916           47.00
1962    46      1916           31.00
1962    46      1915            8.00
1962    47      1915           20.00
1962    47      1914           16.00
1962    48      1914            7.00
1962    48      1913            6.00
1962    49      1913            3.00
1962    49      1912            0.76
1962    50      1912            0.24
1962    50      1911            0.00
1962    51      1911            0.00
1962    51      1910            0.00
1962    52      1910            0.00
1962    52      1909            0.00
1962    53      1909            0.00
1962    53      1908            0.00
1962    54      1908            0.00
1962    54      1907            0.00
1962    55+        .            0.00
1963    12-        .            2.00
1963    13      1950            1.00
1963    13      1949            2.00
1963    14      1949           13.00
1963    14      1948           20.00
1963    15      1948           88.00
1963    15      1947          134.00
1963    16      1947          386.00
1963    16      1946          578.00
1963    17      1946          897.00
1963    17      1945         1042.00
1963    18      1945         1712.00
1963    18      1944         2384.00
1963    19      1944         2992.00
1963    19      1943         3252.00
1963    20      1943         3563.00
1963    20      1942         3741.00
1963    21      1942         3954.00
1963    21      1941         4944.00
1963    22      1941         4924.00
1963    22      1940         5449.00
1963    23      1940         5791.00
1963    23      1939         5699.00
1963    24      1939         5295.00
1963    24      1938         4097.00
1963    25      1938         3803.00
1963    25      1937         3613.00
1963    26      1937         3397.00
1963    26      1936         3354.00
1963    27      1936         3198.00
1963    27      1935         3183.00
1963    28      1935         3087.00
1963    28      1934         3046.00
1963    29      1934         2758.00
1963    29      1933         2876.00
1963    30      1933         2723.00
1963    30      1932         2730.00
1963    31      1932         2569.00
1963    31      1931         2542.00
1963    32      1931         2354.00
1963    32      1930         2369.00
1963    33      1930         2140.00
1963    33      1929         2034.00
1963    34      1929         1868.00
1963    34      1928         1965.00
1963    35      1928         1683.00
1963    35      1927         1612.00
1963    36      1927         1485.00
1963    36      1926         1499.00
1963    37      1926         1407.00
1963    37      1925         1411.00
1963    38      1925         1265.00
1963    38      1924         1166.00
1963    39      1924         1013.00
1963    39      1923         1048.00
1963    40      1923          878.00
1963    40      1922          808.00
1963    41      1922          618.00
1963    41      1921          588.00
1963    42      1921          466.00
1963    42      1920          415.00
1963    43      1920          277.00
1963    43      1919          233.00
1963    44      1919          105.00
1963    44      1918           98.00
1963    45      1918           53.00
1963    45      1917           35.00
1963    46      1917           24.00
1963    46      1916            8.00
1963    47      1916           13.00
1963    47      1915           13.00
1963    48      1915            4.00
1963    48      1914            9.00
1963    49      1914            1.00
1963    49      1913            3.66
1963    50      1913            1.34
1963    50      1912            0.00
1963    51      1912            0.00
1963    51      1911            0.00
1963    52      1911            0.00
1963    52      1910            0.00
