Denmark, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 14/03/2023
Year   Age    Cohort           Total
1920    18      1902          541.66
1920    18      1901          639.59
1920    19      1901          914.35
1920    19      1900         1060.71
1920    20      1900         1354.80
1920    20      1899         1364.29
1920    21      1899         1622.80
1920    21      1898         1717.78
1920    22      1898         2074.22
1920    22      1897         1975.52
1920    23      1897         2146.02
1920    23      1896         2238.38
1920    24      1896         2374.65
1920    24      1895         2253.77
1920    25      1895         2371.40
1920    25      1894         2231.13
1920    26      1894         2443.60
1920    26      1893         2271.48
1920    27      1893         2263.31
1920    27      1892         2162.92
1920    28      1892         2204.59
1920    28      1891         2050.34
1920    29      1891         2095.40
1920    29      1890         2021.08
1920    30      1890         2102.48
1920    30      1889         1953.25
1920    31      1889         1801.55
1920    31      1888         1819.92
1920    32      1888         1783.76
1920    32      1887         1706.23
1920    33      1887         1595.57
1920    33      1886         1545.82
1920    34      1886         1527.56
1920    34      1885         1524.19
1920    35      1885         1345.37
1920    35      1884         1327.90
1920    36      1884         1313.61
1920    36      1883         1178.39
1920    37      1883         1108.91
1920    37      1882         1111.18
1920    38      1882         1034.42
1920    38      1881          943.64
1920    39      1881          862.08
1920    39      1880          854.03
1920    40      1880          747.92
1920    40      1879          658.44
1920    41      1879          531.54
1920    41      1878          495.34
1920    42      1878          468.15
1920    42      1877          421.28
1920    43      1877          343.82
1920    43      1876          311.55
1920    44      1876          218.77
1920    44      1875          176.65
1920    45      1875          122.74
1920    45      1874           92.40
1920    46      1874           57.46
1920    46      1873           40.15
1920    47      1873           16.76
1920    47      1872           15.11
1920    48      1872           13.25
1920    48      1871            3.69
1920    49      1871            0.00
1920    49      1870            0.00
1920    50      1870            0.00
1920    50      1869            0.00
1920    51      1869            0.00
1920    51      1868            0.00
1920    52      1868            0.00
1920    52      1867            0.00
1920    53      1867            0.00
1920    53      1866            0.00
1920    54      1866            0.00
1920    54      1865            0.00
1920    55+        .            0.00
1921    12-        .            0.00
1921    13      1908            0.03
1921    13      1907            0.08
1921    14      1907            0.51
1921    14      1906            1.17
1921    15      1906            6.85
1921    15      1905           13.92
1921    16      1905           67.56
1921    16      1904          115.97
1921    17      1904          239.58
1921    17      1903          296.66
1921    18      1903          517.89
1921    18      1902          638.68
1921    19      1902          946.71
1921    19      1901         1030.12
1921    20      1901         1316.10
1921    20      1900         1465.61
1921    21      1900         1765.26
1921    21      1899         1705.47
1921    22      1899         1896.78
1921    22      1898         1983.06
1921    23      1898         2293.39
1921    23      1897         2163.71
1921    24      1897         2314.02
1921    24      1896         2397.37
1921    25      1896         2498.58
1921    25      1895         2368.66
1921    26      1895         2416.05
1921    26      1894         2233.82
1921    27      1894         2327.32
1921    27      1893         2175.92
1921    28      1893         2304.07
1921    28      1892         2179.70
1921    29      1892         2088.96
1921    29      1891         1941.61
1921    30      1891         2019.49
1921    30      1890         1941.36
1921    31      1890         1877.13
1921    31      1889         1724.86
1921    32      1889         1631.07
1921    32      1888         1643.83
1921    33      1888         1631.07
1921    33      1887         1565.91
1921    34      1887         1503.06
1921    34      1886         1432.45
1921    35      1886         1390.44
1921    35      1885         1393.33
1921    36      1885         1297.36
1921    36      1884         1275.19
1921    37      1884         1194.00
1921    37      1883         1052.49
1921    38      1883          999.83
1921    38      1882          985.21
1921    39      1882          906.06
1921    39      1881          814.44
1921    40      1881          737.36
1921    40      1880          720.66
1921    41      1880          608.81
1921    41      1879          534.42
1921    42      1879          447.58
1921    42      1878          402.41
1921    43      1878          314.25
1921    43      1877          268.14
1921    44      1877          210.79
1921    44      1876          188.06
1921    45      1876          131.12
1921    45      1875           97.52
1921    46      1875           53.23
1921    46      1874           38.03
1921    47      1874           22.81
1921    47      1873           17.18
1921    48      1873           10.71
1921    48      1872            8.77
1921    49      1872            4.68
1921    49      1871            3.52
1921    50      1871            3.65
1921    50      1870            1.48
1921    51      1870            0.00
1921    51      1869            0.00
1921    52      1869            0.00
1921    52      1868            0.00
1921    53      1868            0.00
1921    53      1867            0.00
1921    54      1867            0.00
1921    54      1866            0.00
1921    55+        .            0.00
1922    12-        .            0.01
1922    13      1909            0.05
1922    13      1908            0.12
1922    14      1908            0.81
1922    14      1907            1.71
1922    15      1907            8.67
1922    15      1906           16.74
1922    16      1906           56.07
1922    16      1905           87.44
1922    17      1905          225.13
1922    17      1904          308.76
1922    18      1904          528.81
1922    18      1903          601.20
1922    19      1903          858.24
1922    19      1902          976.27
1922    20      1902         1253.70
1922    20      1901         1285.31
1922    21      1901         1499.54
1922    21      1900         1622.53
1922    22      1900         1915.83
1922    22      1899         1832.46
1922    23      1899         2012.53
1922    23      1898         2067.93
1922    24      1898         2233.94
1922    24      1897         2070.32
1922    25      1897         2227.37
1922    25      1896         2286.63
1922    26      1896         2265.61
1922    26      1895         2136.00
1922    27      1895         2236.32
1922    27      1894         2089.01
1922    28      1894         2248.11
1922    28      1893         2072.21
1922    29      1893         1975.10
1922    29      1892         1854.47
1922    30      1892         1918.78
1922    30      1891         1777.33
1922    31      1891         1701.22
1922    31      1890         1627.58
1922    32      1890         1654.39
1922    32      1889         1532.92
1922    33      1889         1449.72
1922    33      1888         1465.62
1922    34      1888         1466.39
1922    34      1887         1395.75
1922    35      1887         1280.82
1922    35      1886         1204.99
1922    36      1886         1158.15
1922    36      1885         1160.06
1922    37      1885         1091.29
1922    37      1884         1075.39
1922    38      1884         1009.87
1922    38      1883          888.86
1922    39      1883          844.47
1922    39      1882          818.42
1922    40      1882          700.05
1922    40      1881          620.64
1922    41      1881          568.25
1922    41      1880          550.72
1922    42      1880          447.69
1922    42      1879          381.24
1922    43      1879          295.44
1922    43      1878          257.53
1922    44      1878          190.85
1922    44      1877          156.38
1922    45      1877          111.53
1922    45      1876           93.20
1922    46      1876           54.85
1922    46      1875           39.49
1922    47      1875           21.81
1922    47      1874           14.32
1922    48      1874            6.59
1922    48      1873            4.45
1922    49      1873            2.09
1922    49      1872            1.93
1922    50      1872            2.26
1922    50      1871            0.75
1922    51      1871            0.00
1922    51      1870            0.00
1922    52      1870            0.00
1922    52      1869            0.00
1922    53      1869            0.00
1922    53      1868            0.00
1922    54      1868            0.00
1922    54      1867            0.00
1922    55+        .            0.00
1923    12-        .            0.01
1923    13      1910            0.05
1923    13      1909            0.13
1923    14      1909            0.87
1923    14      1908            1.90
1923    15      1908           10.32
1923    15      1907           19.67
1923    16      1907           72.67
1923    16      1906          118.01
1923    17      1906          243.45
1923    17      1905          307.62
1923    18      1905          545.85
1923    18      1904          650.16
1923    19      1904          954.30
1923    19      1903         1012.41
1923    20      1903         1265.95
1923    20      1902         1372.63
1923    21      1902         1640.05
1923    21      1901         1628.49
1923    22      1901         1789.85
1923    22      1900         1887.00
1923    23      1900         2104.94
1923    23      1899         1985.23
1923    24      1899         2169.46
1923    24      1898         2222.20
1923    25      1898         2372.78
1923    25      1897         2177.61
1923    26      1897         2271.66
1923    26      1896         2311.69
1923    27      1896         2276.05
1923    27      1895         2138.57
1923    28      1895         2218.41
1923    28      1894         2051.46
1923    29      1894         2113.77
1923    29      1893         1946.44
1923    30      1893         1935.79
1923    30      1892         1814.94
1923    31      1892         1787.38
1923    31      1891         1647.88
1923    32      1891         1614.30
1923    32      1890         1548.41
1923    33      1890         1559.35
1923    33      1889         1437.64
1923    34      1889         1341.12
1923    34      1888         1346.39
1923    35      1888         1330.91
1923    35      1887         1262.76
1923    36      1887         1149.94
1923    36      1886         1087.32
1923    37      1886         1086.28
1923    37      1885         1073.11
1923    38      1885          917.31
1923    38      1884          895.65
1923    39      1884          881.03
1923    39      1883          763.23
1923    40      1883          654.14
1923    40      1882          626.71
1923    41      1882          553.99
1923    41      1881          488.27
1923    42      1881          430.72
1923    42      1880          407.87
1923    43      1880          311.50
1923    43      1879          257.55
1923    44      1879          186.62
1923    44      1878          161.79
1923    45      1878          125.16
1923    45      1877           96.47
1923    46      1877           53.54
1923    46      1876           44.29
1923    47      1876           29.22
1923    47      1875           19.70
1923    48      1875            7.85
1923    48      1874            5.13
1923    49      1874            3.00
1923    49      1873            1.00
1923    50      1873            0.00
1923    50      1872            0.00
1923    51      1872            0.00
1923    51      1871            0.00
1923    52      1871            0.00
1923    52      1870            0.00
1923    53      1870            0.00
1923    53      1869            0.00
1923    54      1869            0.00
1923    54      1868            0.00
1923    55+        .            0.00
1924    12-        .            0.00
1924    13      1911            0.03
1924    13      1910            0.09
1924    14      1910            0.60
1924    14      1909            1.31
1924    15      1909            7.35
1924    15      1908           14.63
1924    16      1908           62.95
1924    16      1907          103.07
1924    17      1907          224.20
1924    17      1906          300.89
1924    18      1906          534.19
1924    18      1905          626.02
1924    19      1905          937.33
1924    19      1904         1028.01
1924    20      1904         1250.63
1924    20      1903         1255.81
1924    21      1903         1550.55
1924    21      1902         1650.01
1924    22      1902         1841.47
1924    22      1901         1805.17
1924    23      1901         2032.38
1924    23      1900         2129.36
1924    24      1900         2262.56
1924    24      1899         2099.21
1924    25      1899         2247.49
1924    25      1898         2274.31
1924    26      1898         2365.41
1924    26      1897         2155.39
1924    27      1897         2256.67
1924    27      1896         2268.13
1924    28      1896         2116.64
1924    28      1895         1964.08
1924    29      1895         2043.07
1924    29      1894         1888.63
1924    30      1894         1955.01
1924    30      1893         1798.65
1924    31      1893         1784.46
1924    31      1892         1666.15
1924    32      1892         1618.76
1924    32      1891         1484.79
1924    33      1891         1442.46
1924    33      1890         1382.03
1924    34      1890         1402.50
1924    34      1889         1297.98
1924    35      1889         1226.90
1924    35      1888         1223.53
1924    36      1888         1158.91
1924    36      1887         1103.49
1924    37      1887         1070.81
1924    37      1886         1008.56
1924    38      1886          936.78
1924    38      1885          921.55
1924    39      1885          826.51
1924    39      1884          802.78
1924    40      1884          747.39
1924    40      1883          632.85
1924    41      1883          519.72
1924    41      1882          491.46
1924    42      1882          435.54
1924    42      1881          368.60
1924    43      1881          280.59
1924    43      1880          254.50
1924    44      1880          183.44
1924    44      1879          149.62
1924    45      1879          111.37
1924    45      1878           88.66
1924    46      1878           49.82
1924    46      1877           37.19
1924    47      1877           23.61
1924    47      1876           18.39
1924    48      1876            9.09
1924    48      1875            6.91
1924    49      1875            4.93
1924    49      1874            4.08
1924    50      1874            3.93
1924    50      1873            2.07
1924    51      1873            0.00
1924    51      1872            0.00
1924    52      1872            0.00
1924    52      1871            0.00
1924    53      1871            0.00
1924    53      1870            0.00
1924    54      1870            0.00
1924    54      1869            0.00
1924    55+        .            2.00
1925    12-        .            0.01
1925    13      1912            0.05
1925    13      1911            0.13
1925    14      1911            0.87
1925    14      1910            1.98
1925    15      1910           10.32
1925    15      1909           19.55
1925    16      1909           67.43
1925    16      1908          105.05
1925    17      1908          238.83
1925    17      1907          307.54
1925    18      1907          516.69
1925    18      1906          622.91
1925    19      1906          912.68
1925    19      1905          984.66
1925    20      1905         1250.17
1925    20      1904         1309.22
1925    21      1904         1592.15
1925    21      1903         1570.44
1925    22      1903         1789.02
1925    22      1902         1863.11
1925    23      1902         2062.76
1925    23      1901         1988.19
1925    24      1901         2091.76
1925    24      1900         2149.62
1925    25      1900         2262.58
1925    25      1899         2070.52
1925    26      1899         2105.47
1925    26      1898         2110.99
1925    27      1898         2210.32
1925    27      1897         2018.10
1925    28      1897         2115.39
1925    28      1896         2142.93
1925    29      1896         2065.65
1925    29      1895         1915.50
1925    30      1895         1920.02
1925    30      1894         1748.06
1925    31      1894         1742.22
1925    31      1893         1593.85
1925    32      1893         1605.52
1925    32      1892         1498.25
1925    33      1892         1428.90
1925    33      1891         1312.94
1925    34      1891         1304.14
1925    34      1890         1246.26
1925    35      1890         1226.54
1925    35      1889         1127.45
1925    36      1889         1052.70
1925    36      1888         1053.04
1925    37      1888         1030.07
1925    37      1887          971.97
1925    38      1887          877.96
1925    38      1886          819.98
1925    39      1886          784.84
1925    39      1885          766.54
1925    40      1885          654.15
1925    40      1884          631.03
1925    41      1884          590.25
1925    41      1883          495.52
1925    42      1883          397.46
1925    42      1882          360.28
1925    43      1882          274.03
1925    43      1881          228.47
1925    44      1881          185.76
1925    44      1880          163.21
1925    45      1880          101.42
1925    45      1879           78.05
1925    46      1879           52.06
1925    46      1878           39.67
1925    47      1878           21.83
1925    47      1877           14.06
1925    48      1877            4.64
1925    48      1876            4.34
1925    49      1876            7.08
1925    49      1875            4.89
1925    50      1875            1.20
1925    50      1874            0.80
1925    51      1874            0.53
1925    51      1873            0.47
1925    52      1873            0.47
1925    52      1872            0.52
1925    53      1872            0.74
1925    53      1871            0.25
1925    54      1871            0.00
1925    54      1870            0.00
1925    55+        .            0.00
1926    12-        .            0.01
1926    13      1913            0.07
1926    13      1912            0.18
1926    14      1912            1.26
1926    14      1911            2.73
1926    15      1911           13.29
1926    15      1910           25.43
1926    16      1910           77.61
1926    16      1909          116.27
1926    17      1909          246.45
1926    17      1908          316.20
1926    18      1908          541.90
1926    18      1907          625.39
1926    19      1907          904.21
1926    19      1906         1015.63
1926    20      1906         1271.35
1926    20      1905         1303.09
1926    21      1905         1550.85
1926    21      1904         1580.24
1926    22      1904         1826.65
1926    22      1903         1771.16
1926    23      1903         1966.08
1926    23      1902         2005.50
1926    24      1902         2080.24
1926    24      1901         1994.29
1926    25      1901         2155.30
1926    25      1900         2218.05
1926    26      1900         2276.35
1926    26      1899         2070.01
1926    27      1899         2069.57
1926    27      1898         2060.92
1926    28      1898         2093.76
1926    28      1897         1896.81
1926    29      1897         1943.07
1926    29      1896         1963.55
1926    30      1896         1948.60
1926    30      1895         1809.11
1926    31      1895         1739.37
1926    31      1894         1585.61
1926    32      1894         1630.43
1926    32      1893         1486.68
1926    33      1893         1426.55
1926    33      1892         1326.78
1926    34      1892         1312.37
1926    34      1891         1205.10
1926    35      1891         1139.34
1926    35      1890         1079.32
1926    36      1890         1065.11
1926    36      1889          980.65
1926    37      1889          902.61
1926    37      1888          900.29
1926    38      1888          881.95
1926    38      1887          828.01
1926    39      1887          726.46
1926    39      1886          673.69
1926    40      1886          635.80
1926    40      1885          606.44
1926    41      1885          488.82
1926    41      1884          460.60
1926    42      1884          401.61
1926    42      1883          337.94
1926    43      1883          288.24
1926    43      1882          255.43
1926    44      1882          173.11
1926    44      1881          133.71
1926    45      1881           87.18
1926    45      1880           75.72
1926    46      1880           54.64
1926    46      1879           39.30
1926    47      1879           18.07
1926    47      1878           14.91
1926    48      1878           13.20
1926    48      1877            8.79
1926    49      1877            3.05
1926    49      1876            1.95
1926    50      1876            0.56
1926    50      1875            0.44
1926    51      1875            0.61
1926    51      1874            0.39
1926    52      1874            0.00
1926    52      1873            0.00
1926    53      1873            0.52
1926    53      1872            0.47
1926    54      1872            0.00
1926    54      1871            0.00
1926    55+        .            0.99
1927    12-        .            0.01
1927    13      1914            0.05
1927    13      1913            0.14
1927    14      1913            0.93
1927    14      1912            2.08
1927    15      1912           10.45
1927    15      1911           19.27
1927    16      1911           61.17
1927    16      1910           98.44
1927    17      1910          223.15
1927    17      1909          298.57
1927    18      1909          532.31
1927    18      1908          633.83
1927    19      1908          945.33
1927    19      1907         1016.86
1927    20      1907         1244.30
1927    20      1906         1309.43
1927    21      1906         1519.68
1927    21      1905         1516.87
1927    22      1905         1726.69
1927    22      1904         1729.83
1927    23      1904         1960.99
1927    23      1903         1883.57
1927    24      1903         2014.96
1927    24      1902         2022.13
1927    25      1902         2098.55
1927    25      1901         1998.39
1927    26      1901         2054.91
1927    26      1900         2086.93
1927    27      1900         2134.46
1927    27      1899         1934.55
1927    28      1899         1912.07
1927    28      1898         1897.58
1927    29      1898         1927.62
1927    29      1897         1748.35
1927    30      1897         1751.35
1927    30      1896         1743.07
1927    31      1896         1679.14
1927    31      1895         1562.90
1927    32      1895         1562.54
1927    32      1894         1425.13
1927    33      1894         1399.08
1927    33      1893         1275.35
1927    34      1893         1270.35
1927    34      1892         1174.64
1927    35      1892         1104.24
1927    35      1891         1016.54
1927    36      1891         1003.41
1927    36      1890          944.80
1927    37      1890          881.15
1927    37      1889          818.67
1927    38      1889          810.82
1927    38      1888          802.22
1927    39      1888          719.96
1927    39      1887          664.64
1927    40      1887          590.43
1927    40      1886          540.79
1927    41      1886          465.55
1927    41      1885          436.24
1927    42      1885          364.96
1927    42      1884          339.31
1927    43      1884          275.87
1927    43      1883          220.91
1927    44      1883          163.05
1927    44      1882          141.21
1927    45      1882           97.52
1927    45      1881           74.06
1927    46      1881           45.29
1927    46      1880           36.51
1927    47      1880           20.78
1927    47      1879           15.14
1927    48      1879            9.11
1927    48      1878            5.86
1927    49      1878            1.65
1927    49      1877            1.34
1927    50      1877            1.64
1927    50      1876            1.35
1927    51      1876            0.74
1927    51      1875            0.25
1927    52      1875            0.00
1927    52      1874            0.00
1927    53      1874            0.00
1927    53      1873            0.00
1927    54      1873            0.00
1927    54      1872            0.00
1927    55+        .            0.00
1928    12-        .            0.01
1928    13      1915            0.08
1928    13      1914            0.22
1928    14      1914            1.63
1928    14      1913            3.52
1928    15      1913           16.69
1928    15      1912           30.57
1928    16      1912           85.64
1928    16      1911          121.21
1928    17      1911          230.32
1928    17      1910          304.70
1928    18      1910          537.14
1928    18      1909          643.31
1928    19      1909          909.71
1928    19      1908          987.77
1928    20      1908         1273.19
1928    20      1907         1306.50
1928    21      1907         1536.48
1928    21      1906         1581.23
1928    22      1906         1770.76
1928    22      1905         1748.72
1928    23      1905         1928.35
1928    23      1904         1898.42
1928    24      1904         2077.65
1928    24      1903         1981.83
1928    25      1903         2083.66
1928    25      1902         2057.37
1928    26      1902         2099.43
1928    26      1901         1998.84
1928    27      1901         2048.92
1928    27      1900         2065.26
1928    28      1900         2068.99
1928    28      1899         1867.18
1928    29      1899         1828.88
1928    29      1898         1810.93
1928    30      1898         1852.48
1928    30      1897         1681.92
1928    31      1897         1624.65
1928    31      1896         1597.48
1928    32      1896         1564.57
1928    32      1895         1447.73
1928    33      1895         1378.72
1928    33      1894         1269.59
1928    34      1894         1343.56
1928    34      1893         1230.17
1928    35      1893         1153.18
1928    35      1892         1054.58
1928    36      1892         1010.77
1928    36      1891          929.46
1928    37      1891          882.64
1928    37      1890          833.84
1928    38      1890          830.55
1928    38      1889          767.59
1928    39      1889          688.00
1928    39      1888          660.52
1928    40      1888          572.63
1928    40      1887          521.30
1928    41      1887          460.04
1928    41      1886          422.07
1928    42      1886          356.08
1928    42      1885          326.14
1928    43      1885          262.94
1928    43      1884          237.28
1928    44      1884          177.91
1928    44      1883          138.34
1928    45      1883           97.80
1928    45      1882           82.20
1928    46      1882           54.26
1928    46      1881           37.23
1928    47      1881           15.96
1928    47      1880           12.88
1928    48      1880            9.66
1928    48      1879            7.25
1928    49      1879            3.87
1928    49      1878            3.09
1928    50      1878            2.15
1928    50      1877            1.83
1928    51      1877            1.66
1928    51      1876            1.33
1928    52      1876            0.54
1928    52      1875            0.45
1928    53      1875            0.50
1928    53      1874            0.49
1928    54      1874            0.72
1928    54      1873            0.28
1928    55+        .            0.00
