Sweden, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 14/04/2023
Year    Age        Total
1905     38      4668.32
1905     39      4351.56
1905     40      3946.69
1905     41      3427.00
1905     42      2735.07
1905     43      1927.32
1905     44      1359.12
1905     45       930.50
1905     46       444.46
1905     47       175.21
1905     48        70.28
1905     49        20.79
1905     50         6.93
1905     51         0.00
1905     52         0.99
1905     53         0.00
1905     54         0.00
1905     55+        0.00
1906     12-        0.00
1906     13         0.00
1906     14         2.97
1906     15        33.65
1906     16       157.38
1906     17       564.20
1906     18      1259.06
1906     19      2294.42
1906     20      3359.48
1906     21      4380.98
1906     22      5335.17
1906     23      5957.77
1906     24      6648.67
1906     25      6808.04
1906     26      7566.24
1906     27      7490.03
1906     28      7546.45
1906     29      7240.59
1906     30      7219.80
1906     31      6705.09
1906     32      6492.28
1906     33      5974.60
1906     34      5973.61
1906     35      5501.46
1906     36      5013.48
1906     37      4185.98
1906     38      3975.15
1906     39      4034.54
1906     40      3917.74
1906     41      3289.20
1906     42      2797.25
1906     43      1984.60
1906     44      1353.09
1906     45       801.76
1906     46       445.42
1906     47       206.87
1906     48        74.24
1906     49        23.76
1906     50         1.98
1906     51         2.97
1906     52         0.00
1906     53         0.00
1906     54         0.00
1906     55+        0.00
1907     12-        0.00
1907     13         0.99
1907     14         7.92
1907     15        38.61
1907     16       166.33
1907     17       606.91
1907     18      1339.55
1907     19      2374.17
1907     20      3400.87
1907     21      4647.35
1907     22      5471.09
1907     23      6196.80
1907     24      6636.39
1907     25      6970.04
1907     26      7165.08
1907     27      7443.29
1907     28      7546.26
1907     29      7349.24
1907     30      7162.11
1907     31      6876.98
1907     32      6689.85
1907     33      6092.85
1907     34      5776.03
1907     35      5492.87
1907     36      5112.68
1907     37      4526.57
1907     38      3877.09
1907     39      3576.11
1907     40      3594.92
1907     41      3275.13
1907     42      2627.63
1907     43      1963.29
1907     44      1333.61
1907     45       760.37
1907     46       428.70
1907     47       168.31
1907     48        64.35
1907     49        23.76
1907     50         7.92
1907     51         0.00
1907     52         0.99
1907     53         0.00
1907     54         0.00
1907     55+        0.00
1908     12-        0.00
1908     13         0.00
1908     14         1.98
1908     15        30.72
1908     16       195.20
1908     17       617.29
1908     18      1385.19
1908     19      2462.23
1908     20      3807.79
1908     21      4908.62
1908     22      5781.55
1908     23      6415.68
1908     24      7015.14
1908     25      7124.13
1908     26      7445.16
1908     27      7178.63
1908     28      7631.44
1908     29      7473.90
1908     30      7312.39
1908     31      7057.75
1908     32      6728.79
1908     33      6133.29
1908     34      5829.11
1908     35      5421.87
1908     36      5189.02
1908     37      4767.92
1908     38      4147.65
1908     39      3350.03
1908     40      3133.03
1908     41      2963.60
1908     42      2573.21
1908     43      1922.23
1908     44      1340.61
1908     45       833.30
1908     46       420.12
1908     47       175.38
1908     48        70.35
1908     49        23.78
1908     50         5.95
1908     51         0.00
1908     52         0.00
1908     53         0.00
1908     54         0.00
1908     55+        0.00
1909     12-        0.00
1909     13         0.00
1909     14        10.89
1909     15        38.62
1909     16       187.16
1909     17       639.73
1909     18      1538.91
1909     19      2490.58
1909     20      3703.68
1909     21      4921.74
1909     22      5811.02
1909     23      6562.65
1909     24      6953.81
1909     25      7333.09
1909     26      7313.29
1909     27      7511.34
1909     28      7429.15
1909     29      7414.29
1909     30      7240.00
1909     31      6962.72
1909     32      6742.88
1909     33      6410.14
1909     34      5971.44
1909     35      5525.81
1909     36      5061.37
1909     37      4837.56
1909     38      4395.89
1909     39      3702.69
1909     40      3072.87
1909     41      2617.33
1909     42      2507.41
1909     43      1876.60
1909     44      1210.13
1909     45       828.87
1909     46       388.19
1909     47       192.12
1909     48        64.37
1909     49        26.74
1909     50         9.90
1909     51         0.00
1909     52         0.00
1909     53         0.00
1909     54         0.00
1909     55+        0.00
1910     12-        0.99
1910     13         1.98
1910     14         6.93
1910     15        45.55
1910     16       203.01
1910     17       674.39
1910     18      1369.57
1910     19      2502.46
1910     20      3600.69
1910     21      4624.65
1910     22      5834.78
1910     23      6407.17
1910     24      6899.34
1910     25      7223.17
1910     26      7315.26
1910     27      7032.04
1910     28      7244.95
1910     29      6934.99
1910     30      6943.90
1910     31      6723.07
1910     32      6529.96
1910     33      6214.06
1910     34      5808.04
1910     35      5491.15
1910     36      5068.30
1910     37      4678.12
1910     38      4309.74
1910     39      3809.64
1910     40      3181.80
1910     41      2487.61
1910     42      2095.45
1910     43      1716.17
1910     44      1240.83
1910     45       712.02
1910     46       429.79
1910     47       176.27
1910     48        61.40
1910     49        22.78
1910     50         1.98
1910     51         0.99
1910     52         0.00
1910     53         0.00
1910     54         0.00
1910     55+        0.00
1911     12-        0.00
1911     13         0.00
1911     14         3.96
1911     15        38.60
1911     16       205.85
1911     17       624.49
1911     18      1439.98
1911     19      2479.14
1911     20      3519.29
1911     21      4480.27
1911     22      5438.28
1911     23      6390.35
1911     24      6787.21
1911     25      7158.34
1911     26      7248.40
1911     27      7079.16
1911     28      7029.68
1911     29      6854.50
1911     30      6608.08
1911     31      6611.04
1911     32      6327.01
1911     33      6014.27
1911     34      5836.13
1911     35      5306.65
1911     36      5014.69
1911     37      4638.62
1911     38      4201.18
1911     39      3902.30
1911     40      3186.76
1911     41      2664.21
1911     42      1929.87
1911     43      1488.47
1911     44      1098.54
1911     45       726.42
1911     46       386.96
1911     47       166.27
1911     48        60.37
1911     49        24.74
1911     50         4.95
1911     51         1.98
1911     52         0.00
1911     53         0.00
1911     54         0.00
1911     55+        0.00
1912     12-        0.00
1912     13         0.00
1912     14         3.96
1912     15        54.46
1912     16       234.65
1912     17       716.83
1912     18      1485.14
1912     19      2510.89
1912     20      3633.65
1912     21      4728.70
1912     22      5285.14
1912     23      6178.20
1912     24      6901.96
1912     25      7194.04
1912     26      7288.10
1912     27      7123.75
1912     28      7087.11
1912     29      6609.89
1912     30      6689.09
1912     31      6153.45
1912     32      6372.26
1912     33      6050.48
1912     34      5843.55
1912     35      5382.17
1912     36      5061.37
1912     37      4665.34
1912     38      4112.86
1912     39      3751.48
1912     40      3293.06
1912     41      2708.90
1912     42      2060.39
1912     43      1376.23
1912     44       986.14
1912     45       663.36
1912     46       391.09
1912     47       165.35
1912     48        70.30
1912     49        26.73
1912     50         6.93
1912     51         0.99
1912     52         0.00
1912     53         0.00
1912     54         0.00
1912     55+        0.00
1913     12-        0.00
1913     13         0.00
1913     14         5.94
1913     15        40.61
1913     16       200.07
1913     17       675.48
1913     18      1472.78
1913     19      2524.63
1913     20      3495.26
1913     21      4705.57
1913     22      5495.94
1913     23      5957.48
1913     24      6636.92
1913     25      7031.12
1913     26      7030.13
1913     27      7116.30
1913     28      7113.33
1913     29      6651.78
1913     30      6382.38
1913     31      6324.94
1913     32      6022.85
1913     33      5751.47
1913     34      5488.02
1913     35      5301.81
1913     36      4979.92
1913     37      4652.09
1913     38      4049.90
1913     39      3675.52
1913     40      3135.73
1913     41      2641.50
1913     42      2077.94
1913     43      1509.43
1913     44       910.21
1913     45       569.50
1913     46       341.70
1913     47       148.57
1913     48        53.48
1913     49        20.80
1913     50         5.94
1913     51         0.99
1913     52         1.98
1913     53         0.00
1913     54         0.00
1913     55+        0.00
1914     12-        0.99
1914     13         0.00
1914     14         5.95
1914     15        40.62
1914     16       216.99
1914     17       706.47
1914     18      1598.22
1914     19      2690.13
1914     20      3675.02
1914     21      4560.83
1914     22      5381.24
1914     23      6213.55
1914     24      6332.45
1914     25      6664.38
1914     26      7080.53
1914     27      7035.94
1914     28      7118.18
1914     29      6746.62
1914     30      6527.64
1914     31      6149.14
1914     32      5899.45
1914     33      5616.07
1914     34      5542.75
1914     35      5094.89
1914     36      4847.18
1914     37      4537.05
1914     38      4052.53
1914     39      3609.62
1914     40      3195.45
1914     41      2637.61
1914     42      2114.45
1914     43      1550.66
1914     44       974.99
1914     45       517.22
1914     46       291.31
1914     47       152.59
1914     48        56.48
1914     49        18.83
1914     50         1.98
1914     51         0.99
1914     52         0.99
1914     53         0.00
1914     54         0.00
1914     55+        0.00
1915     12-        0.00
1915     13         0.00
1915     14         1.98
1915     15        36.67
1915     16       209.10
1915     17       700.63
1915     18      1379.45
1915     19      2453.68
1915     20      3492.23
1915     21      4229.52
1915     22      5056.00
1915     23      5671.40
1915     24      6174.82
1915     25      6382.93
1915     26      6551.40
1915     27      6800.13
1915     28      6624.73
1915     29      6468.15
1915     30      6329.42
1915     31      5922.12
1915     32      5467.26
1915     33      5474.20
1915     34      5069.88
1915     35      4856.81
1915     36      4687.36
1915     37      4326.64
1915     38      3972.86
1915     39      3516.01
1915     40      3044.30
1915     41      2526.02
1915     42      1970.08
1915     43      1502.33
1915     44      1020.71
1915     45       564.86
1915     46       302.25
1915     47       129.82
1915     48        56.49
1915     49        18.83
1915     50         2.97
1915     51         1.98
1915     52         0.99
1915     53         0.00
1915     54         0.00
1915     55+        0.00
1916     12-        0.00
1916     13         0.00
1916     14         4.95
1916     15        40.60
1916     16       190.15
1916     17       582.32
1916     18      1320.12
1916     19      2206.48
1916     20      3290.90
1916     21      4222.81
1916     22      5093.31
1916     23      5799.43
1916     24      6111.38
1916     25      6426.31
1916     26      6408.48
1916     27      6515.44
1916     28      6706.58
1916     29      6483.75
1916     30      6411.46
1916     31      6055.92
1916     32      5716.24
1916     33      5314.16
1916     34      5078.46
1916     35      4714.01
1916     36      4522.88
1916     37      4257.47
1916     38      3801.91
1916     39      3437.47
1916     40      3020.53
1916     41      2513.48
1916     42      2027.22
1916     43      1418.17
1916     44       942.80
1916     45       604.11
1916     46       278.29
1916     47        94.08
1916     48        34.66
1916     49        22.78
1916     50         6.93
1916     51         2.97
1916     52         0.00
1916     53         0.00
1916     54         0.00
1916     55+        0.00
1917     12-        0.00
1917     13         1.98
1917     14         6.95
1917     15        41.68
1917     16       171.67
1917     17       568.60
1917     18      1273.14
1917     19      2332.93
1917     20      3358.99
1917     21      4330.46
1917     22      5091.57
1917     23      5726.65
1917     24      5984.65
1917     25      6466.91
1917     26      6494.70
1917     27      6336.92
1917     28      6339.90
1917     29      6539.35
1917     30      6088.84
1917     31      6066.02
1917     32      5749.47
1917     33      5409.11
1917     34      4956.61
1917     35      4700.59
1917     36      4364.20
1917     37      4144.90
1917     38      3746.98
1917     39      3543.56
1917     40      3077.17
1917     41      2515.52
1917     42      2005.47
1917     43      1440.84
1917     44       919.88
1917     45       567.60
1917     46       291.74
1917     47       136.94
1917     48        39.69
1917     49        16.87
1917     50         3.97
1917     51         0.99
1917     52         0.99
1917     53         0.00
1917     54         0.00
1917     55+        0.00
1918     12-        0.99
1918     13         0.99
1918     14         2.97
1918     15        32.66
1918     16       171.22
1918     17       491.90
1918     18      1199.55
1918     19      2149.69
1918     20      3305.70
1918     21      4178.64
1918     22      4958.55
1918     23      5701.83
1918     24      5946.30
1918     25      6082.88
1918     26      6439.18
1918     27      6379.80
1918     28      6171.95
1918     29      6191.75
1918     30      6151.17
1918     31      5957.18
1918     32      5492.01
1918     33      5409.86
1918     34      4867.49
1918     35      4534.94
1918     36      4334.03
1918     37      3883.70
1918     38      3723.36
1918     39      3393.78
1918     40      2842.50
1918     41      2502.04
1918     42      1989.36
1918     43      1517.26
1918     44       874.92
1918     45       578.99
1918     46       311.76
1918     47       130.64
1918     48        41.57
1918     49         9.90
1918     50         1.98
1918     51         0.00
1918     52         0.00
1918     53         0.00
1918     54         0.00
1918     55+        0.00
1919     12-        0.00
1919     13         0.00
1919     14         2.97
1919     15        26.76
1919     16       135.78
1919     17       461.87
1919     18      1132.86
1919     19      2094.26
1919     20      3061.60
1919     21      4248.97
1919     22      5200.45
1919     23      5626.64
1919     24      6107.34
1919     25      6372.96
1919     26      6230.24
1919     27      6349.17
1919     28      6332.32
1919     29      6002.28
1919     30      5933.89
1919     31      5685.12
1919     32      5477.97
1919     33      5127.11
1919     34      4791.12
1919     35      4457.11
1919     36      4115.17
1919     37      3853.51
1919     38      3418.40
1919     39      3121.07
1919     40      2695.87
1919     41      2276.62
1919     42      1771.15
1919     43      1265.67
1919     44       844.44
1919     45       519.35
1919     46       259.68
1919     47       121.91
1919     48        50.55
1919     49        17.84
1919     50         1.98
1919     51         0.99
1919     52         0.00
1919     53         0.00
1919     54         0.00
1919     55+        0.00
1920     12-        0.99
1920     13         0.00
1920     14         3.97
1920     15        45.66
1920     16       222.34
1920     17       769.25
1920     18      1901.79
1920     19      3059.14
1920     20      4381.26
1920     21      5489.97
1920     22      6412.08
1920     23      6984.80
1920     24      7276.62
1920     25      7504.91
1920     26      7620.05
1920     27      7290.51
1920     28      7368.93
1920     29      7240.88
1920     30      6794.22
1920     31      6488.51
1920     32      6507.37
1920     33      6025.96
1920     34      5741.09
1920     35      5214.03
1920     36      4886.48
1920     37      4274.06
1920     38      4149.98
1920     39      3555.43
1920     40      3114.72
1920     41      2663.10
1920     42      2061.59
1920     43      1606.99
1920     44       988.61
1920     45       587.61
1920     46       317.63
1920     47       121.09
1920     48        60.55
1920     49        14.89
1920     50         5.96
1920     51         0.00
1920     52         0.00
1920     53         0.00
1920     54         0.00
1920     55+        0.00
1921     12-        0.00
1921     13         0.99
1921     14         4.95
1921     15        42.56
1921     16       226.67
1921     17       735.43
1921     18      1673.77
1921     19      2847.68
1921     20      4108.70
1921     21      5163.83
1921     22      5750.79
1921     23      6510.96
1921     24      6775.24
1921     25      7023.69
1921     26      6966.28
1921     27      6893.03
1921     28      6586.19
1921     29      6726.74
1921     30      6359.52
1921     31      5917.08
1921     32      5626.08
1921     33      5463.75
1921     34      5181.65
1921     35      4890.65
1921     36      4582.82
1921     37      4127.50
1921     38      3625.67
1921     39      3308.93
1921     40      2820.96
1921     41      2421.07
1921     42      1884.60
1921     43      1419.39
1921     44       999.71
1921     45       582.01
1921     46       281.11
1921     47       129.67
1921     48        45.53
1921     49        12.87
1921     50         3.96
1921     51         0.99
1921     52         0.00
1921     53         0.00
1921     54         0.00
1921     55+        0.00
1922     12-        0.00
1922     13         0.99
1922     14         8.91
1922     15        30.70
1922     16       203.04
1922     17       640.81
1922     18      1522.29
1922     19      2613.74
1922     20      3710.15
1922     21      4493.58
1922     22      5130.43
1922     23      5632.57
1922     24      6137.69
1922     25      6398.18
1922     26      6474.44
1922     27      6448.69
1922     28      6197.12
1922     29      5956.45
1922     30      5687.05
1922     31      5629.60
1922     32      5108.64
1922     33      5071.00
1922     34      4823.39
1922     35      4456.93
1922     36      4232.11
1922     37      3880.50
1922     38      3498.20
1922     39      3052.50
1922     40      2647.42
1922     41      2178.95
1922     42      1796.64
1922     43      1351.94
1922     44       911.20
1922     45       553.65
1922     46       272.37
1922     47       128.76
1922     48        46.55
1922     49        16.84
1922     50         1.98
1922     51         0.00
1922     52         0.00
1922     53         0.00
1922     54         0.00
1922     55+        0.00
1923     12-        0.00
1923     13         0.00
1923     14         6.93
1923     15        48.49
1923     16       203.87
1923     17       654.17
1923     18      1419.17
1923     19      2433.58
1923     20      3391.57
1923     21      4375.29
1923     22      5097.75
1923     23      5459.96
1923     24      5891.45
1923     25      6296.23
1923     26      6239.82
1923     27      6116.11
1923     28      6159.65
1923     29      5997.35
1923     30      5611.38
1923     31      5285.78
1923     32      5267.97
1923     33      4861.22
1923     34      4477.23
1923     35      4381.23
1923     36      4115.01
1923     37      3697.38
1923     38      3413.34
1923     39      3045.19
1923     40      2523.64
1923     41      2182.20
1923     42      1684.40
