Sweden, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 14/04/2023
Year   Age    Cohort           Total
1893    33      1860         3521.42
1893    33      1859         3503.37
1893    34      1859         3394.48
1893    34      1858         3331.72
1893    35      1858         3270.46
1893    35      1857         3042.46
1893    36      1857         2860.81
1893    36      1856         2774.85
1893    37      1856         2675.62
1893    37      1855         2592.24
1893    38      1855         2464.16
1893    38      1854         2597.05
1893    39      1854         2481.72
1893    39      1853         2254.21
1893    40      1853         2039.03
1893    40      1852         1804.09
1893    41      1852         1648.90
1893    41      1851         1579.24
1893    42      1851         1441.79
1893    42      1850         1363.19
1893    43      1850         1155.97
1893    43      1849         1072.59
1893    44      1849          794.75
1893    44      1848          652.72
1893    45      1848          508.48
1893    45      1847          404.10
1893    46      1847          264.89
1893    46      1846          205.73
1893    47      1846          123.79
1893    47      1845          104.60
1893    48      1845           63.47
1893    48      1844           51.22
1893    49      1844           28.28
1893    49      1843           20.17
1893    50      1843           11.28
1893    50      1842            5.52
1893    51      1842            0.57
1893    51      1841            0.42
1893    52      1841            0.70
1893    52      1840            0.29
1893    53      1840            0.00
1893    53      1839            0.00
1893    54      1839            0.00
1893    54      1838            0.00
1893    55+        .            0.00
1894    12-        .            0.00
1894    13      1881            0.00
1894    13      1880            0.00
1894    14      1880            0.00
1894    14      1879            0.00
1894    15      1879            1.42
1894    15      1878            8.47
1894    16      1878           26.79
1894    16      1877           40.47
1894    17      1877          115.63
1894    17      1876          161.31
1894    18      1876          322.57
1894    18      1875          412.28
1894    19      1875          670.91
1894    19      1874          760.23
1894    20      1874         1045.47
1894    20      1873         1164.05
1894    21      1873         1528.82
1894    21      1872         1600.50
1894    22      1872         1958.30
1894    22      1871         2119.52
1894    23      1871         2491.99
1894    23      1870         2412.67
1894    24      1870         2650.30
1894    24      1869         2636.13
1894    25      1869         2741.48
1894    25      1868         2460.89
1894    26      1868         2714.06
1894    26      1867         2920.51
1894    27      1867         3141.24
1894    27      1866         3302.36
1894    28      1866         3553.56
1894    28      1865         3444.90
1894    29      1865         3617.10
1894    29      1864         3622.69
1894    30      1864         3832.35
1894    30      1863         3640.85
1894    31      1863         3570.06
1894    31      1862         3418.51
1894    32      1862         3519.02
1894    32      1861         3276.68
1894    33      1861         3335.82
1894    33      1860         3449.01
1894    34      1860         3392.75
1894    34      1859         3353.50
1894    35      1859         3227.27
1894    35      1858         3136.22
1894    36      1858         3073.43
1894    36      1857         2841.04
1894    37      1857         2671.42
1894    37      1856         2580.40
1894    38      1856         2504.89
1894    38      1855         2411.64
1894    39      1855         2279.06
1894    39      1854         2394.16
1894    40      1854         2318.93
1894    40      1853         2062.52
1894    41      1853         1718.80
1894    41      1852         1494.60
1894    42      1852         1399.16
1894    42      1851         1310.81
1894    43      1851         1101.29
1894    43      1850         1011.30
1894    44      1850          824.13
1894    44      1849          754.39
1894    45      1849          565.82
1894    45      1848          431.13
1894    46      1848          257.09
1894    46      1847          195.89
1894    47      1847          134.08
1894    47      1846          101.31
1894    48      1846           54.85
1894    48      1845           46.03
1894    49      1845           27.76
1894    49      1844           23.68
1894    50      1844           15.87
1894    50      1843            4.90
1894    51      1843            0.00
1894    51      1842            0.00
1894    52      1842            0.00
1894    52      1841            0.00
1894    53      1841            0.00
1894    53      1840            0.00
1894    54      1840            0.00
1894    54      1839            0.00
1894    55+        .            0.00
1895    12-        .            0.00
1895    13      1882            0.16
1895    13      1881            0.83
1895    14      1881            2.40
1895    14      1880            3.54
1895    15      1880           10.35
1895    15      1879           16.37
1895    16      1879           40.68
1895    16      1878           58.29
1895    17      1878          135.72
1895    17      1877          195.84
1895    18      1877          356.31
1895    18      1876          436.48
1895    19      1876          732.99
1895    19      1875          874.36
1895    20      1875         1213.45
1895    20      1874         1302.50
1895    21      1874         1610.37
1895    21      1873         1728.05
1895    22      1873         2110.23
1895    22      1872         2155.58
1895    23      1872         2505.87
1895    23      1871         2640.83
1895    24      1871         2838.45
1895    24      1870         2699.20
1895    25      1870         2959.98
1895    25      1869         2935.96
1895    26      1869         2958.07
1895    26      1868         2648.86
1895    27      1868         2936.69
1895    27      1867         3176.01
1895    28      1867         3434.24
1895    28      1866         3593.97
1895    29      1866         3729.97
1895    29      1865         3579.33
1895    30      1865         3679.86
1895    30      1864         3672.99
1895    31      1864         3872.20
1895    31      1863         3676.61
1895    32      1863         3611.39
1895    32      1862         3442.55
1895    33      1862         3426.98
1895    33      1861         3171.68
1895    34      1861         3222.76
1895    34      1860         3355.12
1895    35      1860         3379.61
1895    35      1859         3354.64
1895    36      1859         3186.04
1895    36      1858         3079.08
1895    37      1858         2964.78
1895    37      1857         2719.35
1895    38      1857         2497.95
1895    38      1856         2395.38
1895    39      1856         2280.98
1895    39      1855         2192.69
1895    40      1855         2110.79
1895    40      1854         2180.76
1895    41      1854         1928.23
1895    41      1853         1688.32
1895    42      1853         1413.11
1895    42      1852         1216.65
1895    43      1852         1100.33
1895    43      1851         1003.88
1895    44      1851          788.44
1895    44      1850          687.27
1895    45      1850          491.15
1895    45      1849          417.44
1895    46      1849          258.84
1895    46      1848          194.46
1895    47      1848          127.92
1895    47      1847           85.87
1895    48      1847           35.72
1895    48      1846           25.64
1895    49      1846           14.99
1895    49      1845           12.72
1895    50      1845            8.71
1895    50      1844            3.17
1895    51      1844            0.00
1895    51      1843            0.00
1895    52      1843            0.00
1895    52      1842            0.00
1895    53      1842            0.00
1895    53      1841            0.00
1895    54      1841            0.00
1895    54      1840            0.00
1895    55+        .            0.00
1896    12-        .            0.00
1896    13      1883            0.00
1896    13      1882            0.00
1896    14      1882            0.15
1896    14      1881            0.84
1896    15      1881            4.79
1896    15      1880            9.05
1896    16      1880           36.92
1896    16      1879           63.88
1896    17      1879          154.68
1896    17      1878          209.99
1896    18      1878          395.42
1896    18      1877          514.78
1896    19      1877          796.34
1896    19      1876          895.58
1896    20      1876         1240.14
1896    20      1875         1376.81
1896    21      1875         1781.11
1896    21      1874         1846.84
1896    22      1874         2157.24
1896    22      1873         2243.53
1896    23      1873         2557.72
1896    23      1872         2542.74
1896    24      1872         2828.63
1896    24      1871         2941.89
1896    25      1871         3185.91
1896    25      1870         2997.70
1896    26      1870         3126.78
1896    26      1869         3064.74
1896    27      1869         3077.73
1896    27      1868         2732.32
1896    28      1868         2938.72
1896    28      1867         3145.08
1896    29      1867         3368.54
1896    29      1866         3525.64
1896    30      1866         3720.09
1896    30      1865         3566.43
1896    31      1865         3642.20
1896    31      1864         3597.88
1896    32      1864         3639.14
1896    32      1863         3436.88
1896    33      1863         3473.94
1896    33      1862         3339.20
1896    34      1862         3370.64
1896    34      1861         3105.50
1896    35      1861         3073.63
1896    35      1860         3161.38
1896    36      1860         3100.01
1896    36      1859         3076.68
1896    37      1859         3026.12
1896    37      1858         2931.18
1896    38      1858         2776.25
1896    38      1857         2518.90
1896    39      1857         2242.06
1896    39      1856         2138.95
1896    40      1856         2067.31
1896    40      1855         1955.94
1896    41      1855         1753.27
1896    41      1854         1784.74
1896    42      1854         1594.68
1896    42      1853         1372.11
1896    43      1853         1081.33
1896    43      1852          900.15
1896    44      1852          749.99
1896    44      1851          658.30
1896    45      1851          481.48
1896    45      1850          401.04
1896    46      1850          257.65
1896    46      1849          210.79
1896    47      1849          121.96
1896    47      1848           90.52
1896    48      1848           59.60
1896    48      1847           37.25
1896    49      1847           12.00
1896    49      1846            8.76
1896    50      1846            7.14
1896    50      1845            2.74
1896    51      1845            0.00
1896    51      1844            0.00
1896    52      1844            0.00
1896    52      1843            0.00
1896    53      1843            0.00
1896    53      1842            0.00
1896    54      1842            0.00
1896    54      1841            0.00
1896    55+        .            0.00
1897    12-        .            0.00
1897    13      1884            0.17
1897    13      1883            0.82
1897    14      1883            1.29
1897    14      1882            1.67
1897    15      1882            6.47
1897    15      1881           11.30
1897    16      1881           45.21
1897    16      1880           77.28
1897    17      1880          168.55
1897    17      1879          233.50
1897    18      1879          415.05
1897    18      1878          495.72
1897    19      1878          757.01
1897    19      1877          912.41
1897    20      1877         1320.64
1897    20      1876         1422.54
1897    21      1876         1774.04
1897    21      1875         1887.80
1897    22      1875         2312.18
1897    22      1874         2324.64
1897    23      1874         2565.62
1897    23      1873         2606.61
1897    24      1873         2924.90
1897    24      1872         2857.80
1897    25      1872         3033.02
1897    25      1871         3102.33
1897    26      1871         3343.95
1897    26      1870         3121.32
1897    27      1870         3186.55
1897    27      1869         3096.97
1897    28      1869         3125.58
1897    28      1868         2770.71
1897    29      1868         2959.31
1897    29      1867         3152.32
1897    30      1867         3355.85
1897    30      1866         3492.71
1897    31      1866         3605.84
1897    31      1865         3432.37
1897    32      1865         3475.44
1897    32      1864         3440.28
1897    33      1864         3568.03
1897    33      1863         3361.52
1897    34      1863         3307.27
1897    34      1862         3145.16
1897    35      1862         3108.08
1897    35      1861         2855.38
1897    36      1861         2852.84
1897    36      1860         2948.62
1897    37      1860         2945.42
1897    37      1859         2889.63
1897    38      1859         2679.23
1897    38      1858         2562.13
1897    39      1858         2416.17
1897    39      1857         2200.91
1897    40      1857         2028.08
1897    40      1856         1913.32
1897    41      1856         1706.34
1897    41      1855         1595.94
1897    42      1855         1468.76
1897    42      1854         1469.02
1897    43      1854         1207.87
1897    43      1853          995.96
1897    44      1853          713.05
1897    44      1852          577.04
1897    45      1852          466.95
1897    45      1851          393.44
1897    46      1851          256.49
1897    46      1850          204.83
1897    47      1850          124.51
1897    47      1849           96.76
1897    48      1849           48.55
1897    48      1848           34.43
1897    49      1848           20.05
1897    49      1847           12.55
1897    50      1847            5.20
1897    50      1846            1.71
1897    51      1846            0.00
1897    51      1845            0.00
1897    52      1845            0.00
1897    52      1844            0.00
1897    53      1844            0.00
1897    53      1843            0.00
1897    54      1843            0.00
1897    54      1842            0.00
1897    55+        .            0.00
1898    12-        .            0.00
1898    13      1885            0.00
1898    13      1884            0.00
1898    14      1884            1.04
1898    14      1883            5.88
1898    15      1883           14.50
1898    15      1882           19.13
1898    16      1882           45.93
1898    16      1881           64.82
1898    17      1881          175.83
1898    17      1880          253.35
1898    18      1880          441.90
1898    18      1879          561.83
1898    19      1879          885.55
1898    19      1878          997.30
1898    20      1878         1357.80
1898    20      1877         1538.66
1898    21      1877         1948.09
1898    21      1876         1991.64
1898    22      1876         2374.24
1898    22      1875         2444.62
1898    23      1875         2768.76
1898    23      1874         2714.63
1898    24      1874         3000.05
1898    24      1873         3010.42
1898    25      1873         3255.73
1898    25      1872         3145.34
1898    26      1872         3301.66
1898    26      1871         3341.70
1898    27      1871         3525.50
1898    27      1870         3269.16
1898    28      1870         3344.36
1898    28      1869         3243.61
1898    29      1869         3262.47
1898    29      1868         2873.58
1898    30      1868         2989.67
1898    30      1867         3152.31
1898    31      1867         3305.85
1898    31      1866         3446.28
1898    32      1866         3691.64
1898    32      1865         3516.37
1898    33      1865         3478.53
1898    33      1864         3413.04
1898    34      1864         3487.09
1898    34      1863         3286.79
1898    35      1863         3295.46
1898    35      1862         3132.31
1898    36      1862         3046.65
1898    36      1861         2776.91
1898    37      1861         2756.25
1898    37      1860         2827.01
1898    38      1860         2748.46
1898    38      1859         2679.55
1898    39      1859         2478.57
1898    39      1858         2368.96
1898    40      1858         2245.69
1898    40      1857         2013.46
1898    41      1857         1738.71
1898    41      1856         1606.70
1898    42      1856         1403.03
1898    42      1855         1278.84
1898    43      1855         1092.18
1898    43      1854         1058.66
1898    44      1854          819.61
1898    44      1853          648.89
1898    45      1853          422.45
1898    45      1852          329.11
1898    46      1852          248.45
1898    46      1851          203.47
1898    47      1851          127.12
1898    47      1850           95.38
1898    48      1850           48.52
1898    48      1849           36.53
1898    49      1849           18.76
1898    49      1848           12.88
1898    50      1848            6.86
1898    50      1847            5.00
1898    51      1847            3.07
1898    51      1846            1.87
1898    52      1846            0.73
1898    52      1845            0.26
1898    53      1845            0.00
1898    53      1844            0.00
1898    54      1844            0.00
1898    54      1843            0.00
1898    55+        .            0.00
1899    12-        .            0.00
1899    13      1886            0.00
1899    13      1885            0.00
1899    14      1885            0.57
1899    14      1884            3.40
1899    15      1884           11.68
1899    15      1883           17.03
1899    16      1883           46.89
1899    16      1882           69.90
1899    17      1882          180.74
1899    17      1881          249.81
1899    18      1881          437.49
1899    18      1880          544.36
1899    19      1880          868.81
1899    19      1879         1044.40
1899    20      1879         1402.39
1899    20      1878         1493.67
1899    21      1878         1875.60
1899    21      1877         2060.71
1899    22      1877         2460.39
1899    22      1876         2455.80
1899    23      1876         2761.35
1899    23      1875         2800.15
1899    24      1875         3116.04
1899    24      1874         3019.54
1899    25      1874         3191.08
1899    25      1873         3176.10
1899    26      1873         3439.77
1899    26      1872         3320.34
1899    27      1872         3471.82
1899    27      1871         3477.34
1899    28      1871         3459.91
1899    28      1870         3183.42
1899    29      1870         3342.94
1899    29      1869         3223.18
1899    30      1869         3092.28
1899    30      1868         2722.61
1899    31      1868         2943.97
1899    31      1867         3102.52
1899    32      1867         3104.21
1899    32      1866         3196.66
1899    33      1866         3332.57
1899    33      1865         3170.21
1899    34      1865         3183.68
1899    34      1864         3138.96
1899    35      1864         3222.75
1899    35      1863         3046.44
1899    36      1863         3027.60
1899    36      1862         2878.34
1899    37      1862         2775.74
1899    37      1861         2526.44
1899    38      1861         2485.77
1899    38      1860         2540.27
1899    39      1860         2440.75
1899    39      1859         2365.57
1899    40      1859         2148.70
1899    40      1858         2029.11
1899    41      1858         1854.90
1899    41      1857         1638.98
1899    42      1857         1367.62
1899    42      1856         1248.34
1899    43      1856         1066.15
1899    43      1855          947.04
1899    44      1855          751.83
1899    44      1854          700.15
1899    45      1854          490.31
1899    45      1853          379.70
1899    46      1853          245.80
1899    46      1852          181.78
1899    47      1852          116.14
1899    47      1851           87.75
1899    48      1851           44.93
1899    48      1850           34.25
1899    49      1850           20.46
1899    49      1849           14.17
1899    50      1849            4.98
1899    50      1848            2.93
1899    51      1848            1.49
1899    51      1847            0.49
1899    52      1847            0.00
1899    52      1846            0.00
1899    53      1846            0.00
1899    53      1845            0.00
1899    54      1845            0.00
1899    54      1844            0.00
1899    55+        .            0.00
1900    12-        .            0.00
1900    13      1887            0.00
1900    13      1886            0.00
1900    14      1886            1.04
1900    14      1885            5.89
1900    15      1885           11.34
1900    15      1884           15.39
1900    16      1884           52.97
1900    16      1883           81.66
1900    17      1883          182.67
1900    17      1882          250.91
1900    18      1882          477.38
1900    18      1881          590.74
1900    19      1881          894.49
1900    19      1880         1042.77
1900    20      1880         1413.70
1900    20      1879         1616.42
1900    21      1879         2026.16
1900    21      1878         2106.72
1900    22      1878         2533.82
1900    22      1877         2716.66
1900    23      1877         3026.90
1900    23      1876         2947.21
1900    24      1876         3183.33
1900    24      1875         3196.63
1900    25      1875         3495.34
1900    25      1874         3355.84
1900    26      1874         3448.90
1900    26      1873         3390.39
1900    27      1873         3552.43
1900    27      1872         3410.60
1900    28      1872         3613.16
1900    28      1871         3602.29
1900    29      1871         3529.55
1900    29      1870         3235.50
1900    30      1870         3347.52
1900    30      1869         3208.65
1900    31      1869         3134.47
1900    31      1868         2728.78
1900    32      1868         2931.33
1900    32      1867         3066.54
1900    33      1867         3163.82
1900    33      1866         3270.59
1900    34      1866         3426.18
1900    34      1865         3232.95
1900    35      1865         3168.93
1900    35      1864         3077.40
1900    36      1864         3158.54
1900    36      1863         2957.12
1900    37      1863         2926.97
1900    37      1862         2747.20
1900    38      1862         2615.46
1900    38      1861         2358.84
1900    39      1861         2309.09
1900    39      1860         2339.53
1900    40      1860         2248.32
1900    40      1859         2149.85
1900    41      1859         1886.64
1900    41      1858         1741.39
1900    42      1858         1531.51
1900    42      1857         1328.34
1900    43      1857         1075.95
1900    43      1856          952.37
1900    44      1856          757.51
1900    44      1855          639.26
1900    45      1855          445.66
1900    45      1854          400.71
1900    46      1854          282.92
1900    46      1853          204.11
1900    47      1853          103.21
1900    47      1852           74.97
1900    48      1852           51.71
1900    48      1851           40.35
1900    49      1851           22.88
1900    49      1850           13.74
1900    50      1850            3.55
1900    50      1849            2.39
1900    51      1849            1.15
1900    51      1848            0.83
1900    52      1848            0.73
1900    52      1847            0.26
1900    53      1847            0.00
1900    53      1846            0.00
1900    54      1846            0.00
1900    54      1845            0.00
1900    55+        .            0.00
1901    12-        .            0.00
1901    13      1888            0.00
1901    13      1887            0.00
1901    14      1887            0.44
1901    14      1886            2.53
1901    15      1886           10.48
1901    15      1885           17.24
1901    16      1885           60.31
1901    16      1884           98.11
1901    17      1884          209.45
1901    17      1883          271.75
1901    18      1883          478.34
1901    18      1882          586.04
1901    19      1882          912.72
1901    19      1881         1043.75
1901    20      1881         1446.56
1901    20      1880         1615.87
1901    21      1880         2070.21
1901    21      1879         2284.33
1901    22      1879         2638.72
1901    22      1878         2649.50
1901    23      1878         2982.58
1901    23      1877         3132.39
1901    24      1877         3454.68
1901    24      1876         3326.64
1901    25      1876         3554.29
1901    25      1875         3524.06
1901    26      1875         3689.96
1901    26      1874         3517.11
1901    27      1874         3692.20
1901    27      1873         3616.85
1901    28      1873         3663.35
1901    28      1872         3492.23
1901    29      1872         3643.63
1901    29      1871         3617.90
1901    30      1871         3560.20
1901    30      1870         3260.72
1901    31      1870         3300.70
1901    31      1869         3171.70
1901    32      1869         3042.74
1901    32      1868         2658.36
1901    33      1868         2763.17
1901    33      1867         2890.40
1901    34      1867         2997.25
1901    34      1866         3100.89
1901    35      1866         3184.69
1901    35      1865         3011.47
1901    36      1865         2940.56
1901    36      1864         2874.40
1901    37      1864         2971.59
1901    37      1863         2784.96
1901    38      1863         2668.31
1901    38      1862         2510.01
1901    39      1862         2439.88
1901    39      1861         2192.88
1901    40      1861         2049.48
1901    40      1860         2041.69
1901    41      1860         1871.48
1901    41      1859         1765.22
1901    42      1859         1503.54
1901    42      1858         1364.83
1901    43      1858         1157.46
1901    43      1857          971.29
1901    44      1857          707.57
1901    44      1856          609.29
1901    45      1856          472.86
1901    45      1855          392.50
1901    46      1855          261.45
1901    46      1854          221.73
1901    47      1854          127.70
1901    47      1853           94.09
1901    48      1853           57.81
1901    48      1852           37.24
1901    49      1852           16.11
1901    49      1851            9.63
1901    50      1851            3.10
1901    50      1850            1.85
1901    51      1850            0.50
1901    51      1849            0.49
1901    52      1849            1.42
1901    52      1848            0.56
1901    53      1848            0.00
1901    53      1847            0.00
1901    54      1847            0.00
1901    54      1846            0.00
1901    55+        .            0.00
1902    12-        .            0.00
1902    13      1889            0.33
1902    13      1888            1.65
1902    14      1888            1.77
1902    14      1887            2.19
1902    15      1887           10.44
1902    15      1886           19.25
1902    16      1886           63.06
1902    16      1885          100.26
1902    17      1885          198.21
1902    17      1884          271.94
1902    18      1884          495.32
1902    18      1883          609.29
1902    19      1883          974.90
1902    19      1882         1135.35
1902    20      1882         1481.84
1902    20      1881         1587.52
1902    21      1881         1943.51
1902    21      1880         2097.83
1902    22      1880         2579.40
1902    22      1879         2800.15
1902    23      1879         3059.21
1902    23      1878         3032.00
1902    24      1878         3281.84
1902    24      1877         3414.14
1902    25      1877         3631.23
1902    25      1876         3483.43
1902    26      1876         3668.44
1902    26      1875         3624.38
1902    27      1875         3667.93
1902    27      1874         3476.42
1902    28      1874         3595.88
1902    28      1873         3527.69
1902    29      1873         3571.81
1902    29      1872         3407.25
1902    30      1872         3448.96
1902    30      1871         3425.18
1902    31      1871         3397.40
1902    31      1870         3119.42
1902    32      1870         3096.71
1902    32      1869         2979.65
1902    33      1869         2896.27
1902    33      1868         2545.63
1902    34      1868         2672.94
1902    34      1867         2799.65
1902    35      1867         2862.47
1902    35      1866         2945.66
1902    36      1866         2955.96
1902    36      1865         2792.78
1902    37      1865         2752.60
1902    37      1864         2677.43
1902    38      1864         2659.23
1902    38      1863         2482.76
1902    39      1863         2412.50
1902    39      1862         2251.42
1902    40      1862         2077.94
1902    40      1861         1836.71
1902    41      1861         1680.15
1902    41      1860         1663.38
1902    42      1860         1511.20
1902    42      1859         1414.64
1902    43      1859         1184.54
1902    43      1858         1046.46
1902    44      1858          808.48
1902    44      1857          648.50
1902    45      1857          430.57
1902    45      1856          350.38
1902    46      1856          236.55
1902    46      1855          185.10
1902    47      1855          109.12
1902    47      1854           87.85
1902    48      1854           47.48
1902    48      1853           28.73
1902    49      1853            9.38
1902    49      1852            6.46
1902    50      1852            4.72
1902    50      1851            3.20
1902    51      1851            1.47
1902    51      1850            0.51
1902    52      1850            0.00
1902    52      1849            0.00
1902    53      1849            0.00
1902    53      1848            0.00
1902    54      1848            0.00
1902    54      1847            0.00
1902    55+        .            0.00
1903    12-        .            0.00
1903    13      1890            0.17
1903    13      1889            0.82
1903    14      1889            1.62
1903    14      1888            2.34
1903    15      1888           10.46
1903    15      1887           19.22
1903    16      1887           52.34
1903    16      1886           79.22
1903    17      1886          184.56
1903    17      1885          258.60
1903    18      1885          493.16
1903    18      1884          643.42
1903    19      1884          948.80
1903    19      1883         1061.24
1903    20      1883         1407.33
1903    20      1882         1544.42
1903    21      1882         2017.70
1903    21      1881         2116.13
1903    22      1881         2395.12
1903    22      1880         2496.43
1903    23      1880         2903.73
1903    23      1879         3080.88
1903    24      1879         3330.36
1903    24      1878         3265.57
1903    25      1878         3413.40
1903    25      1877         3508.96
1903    26      1877         3741.85
1903    26      1876         3549.48
1903    27      1876         3598.11
1903    27      1875         3533.96
1903    28      1875         3651.30
1903    28      1874         3464.95
1903    29      1874         3557.49
1903    29      1873         3459.84
1903    30      1873         3442.24
1903    30      1872         3260.52
1903    31      1872         3280.84
1903    31      1871         3248.81
1903    32      1871         3233.56
1903    32      1870         2967.68
1903    33      1870         2924.96
1903    33      1869         2808.40
1903    34      1869         2737.34
1903    34      1868         2390.63
1903    35      1868         2441.47
1903    35      1867         2539.11
1903    36      1867         2593.52
1903    36      1866         2666.01
1903    37      1866         2688.90
1903    37      1865         2547.88
1903    38      1865         2527.45
1903    38      1864         2440.27
1903    39      1864         2354.23
1903    39      1863         2163.41
1903    40      1863         2025.02
1903    40      1862         1872.40
1903    41      1862         1713.29
1903    41      1861         1502.57
1903    42      1861         1357.07
1903    42      1860         1307.81
1903    43      1860         1081.00
1903    43      1859          975.53
1903    44      1859          773.74
1903    44      1858          658.61
1903    45      1858          461.83
1903    45      1857          366.12
1903    46      1857          255.94
1903    46      1856          191.17
1903    47      1856           92.76
1903    47      1855           72.44
1903    48      1855           50.10
1903    48      1854           43.87
