Japan, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 10/03/2023
Year   Age   Cohort      Exposure
1948    12    1936      488114.18
1948    12    1935      410502.43
1948    13    1935      462213.04
1948    13    1934      387184.14
1948    14    1934      458305.52
1948    14    1933      389946.98
1948    15    1933      460950.42
1948    15    1932      397169.66
1948    16    1932      454026.84
1948    16    1931      381047.06
1948    17    1931      459973.44
1948    17    1930      381652.94
1948    18    1930      433344.66
1948    18    1929      366671.31
1948    19    1929      435099.86
1948    19    1928      367583.79
1948    20    1928      420518.32
1948    20    1927      351213.56
1948    21    1927      421973.64
1948    21    1926      352740.99
1948    22    1926      412107.18
1948    22    1925      347844.55
1948    23    1925      399563.12
1948    23    1924      326918.71
1948    24    1924      380111.33
1948    24    1923      314147.88
1948    25    1923      370698.62
1948    25    1922      302195.33
1948    26    1922      363967.97
1948    26    1921      295172.92
1948    27    1921      344188.86
1948    27    1920      294818.29
1948    28    1920      355721.57
1948    28    1919      267275.76
1948    29    1919      300318.68
1948    29    1918      249721.54
1948    30    1918      298005.20
1948    30    1917      254124.01
1948    31    1917      297774.86
1948    31    1916      256011.54
1948    32    1916      300636.47
1948    32    1915      257791.34
1948    33    1915      290505.74
1948    33    1914      257970.90
1948    34    1914      294197.15
1948    34    1913      252924.98
1948    35    1913      283481.50
1948    35    1912      246664.99
1948    36    1912      283982.40
1948    36    1911      245953.82
1948    37    1911      277649.21
1948    37    1910      238095.82
1948    38    1910      268708.53
1948    38    1909      232410.95
1948    39    1909      264566.38
1948    39    1908      224412.08
1948    40    1908      254181.78
1948    40    1907      213915.67
1948    41    1907      246439.09
1948    41    1906      201429.85
1948    42    1906      205516.66
1948    42    1905      193997.18
1948    43    1905      210892.57
1948    43    1904      188348.08
1948    44    1904      207896.62
1948    44    1903      192442.63
1948    45    1903      213355.71
1948    45    1902      192702.94
1948    46    1902      214465.84
1948    46    1901      188640.43
1948    47    1901      208502.23
1948    47    1900      182471.05
1948    48    1900      196989.16
1948    48    1899      175211.24
1948    49    1899      176965.21
1948    49    1898      175441.79
1948    50    1898      173803.15
1948    50    1897      165079.59
1948    51    1897      164283.06
1948    51    1896      159211.40
1948    52    1896      158591.21
1948    52    1895      156152.79
1948    53    1895      154896.53
1948    53    1894      148861.98
1948    54    1894      147413.08
1948    54    1893      140452.65
1948    55    1893      139077.02
1948    55    1892      138974.21
1949    12    1937      462906.49
1949    12    1936      401939.33
1949    13    1936      487350.40
1949    13    1935      409528.82
1949    14    1935      461177.86
1949    14    1934      386994.49
1949    15    1934      458077.18
1949    15    1933      389223.04
1949    16    1933      460036.84
1949    16    1932      395951.52
1949    17    1932      452561.45
1949    17    1931      379576.47
1949    18    1931      458175.48
1949    18    1930      379349.79
1949    19    1930      430734.70
1949    19    1929      363778.68
1949    20    1929      431668.80
1949    20    1928      364334.11
1949    21    1928      416932.73
1949    21    1927      348783.92
1949    22    1927      419352.74
1949    22    1926      350493.84
1949    23    1926      409867.76
1949    23    1925      343895.28
1949    24    1925      395263.21
1949    24    1924      323248.57
1949    25    1924      376214.48
1949    25    1923      310958.40
1949    26    1923      367223.18
1949    26    1922      298821.67
1949    27    1922      360184.29
1949    27    1921      292215.08
1949    28    1921      340959.92
1949    28    1920      292694.33
1949    29    1920      353413.13
1949    29    1919      265059.40
1949    30    1919      298091.14
1949    30    1918      247750.81
1949    31    1918      295799.44
1949    31    1917      252624.82
1949    32    1917      296159.04
1949    32    1916      255055.28
1949    33    1916      299699.06
1949    33    1915      256309.33
1949    34    1915      288993.15
1949    34    1914      256560.28
1949    35    1914      292711.33
1949    35    1913      252008.09
1949    36    1913      282605.00
1949    36    1912      246649.73
1949    37    1912      284088.77
1949    37    1911      243695.97
1949    38    1911      275229.94
1949    38    1910      235173.78
1949    39    1910      265528.50
1949    39    1909      230448.53
1949    40    1909      262432.88
1949    40    1908      222192.15
1949    41    1908      251797.31
1949    41    1907      212501.13
1949    42    1907      244952.50
1949    42    1906      199290.16
1949    43    1906      203346.15
1949    43    1905      192620.76
1949    44    1905      209486.08
1949    44    1904      186736.40
1949    45    1904      206225.18
1949    45    1903      190783.23
1949    46    1903      211615.29
1949    46    1902      191237.73
1949    47    1902      212923.33
1949    47    1901      186729.63
1949    48    1901      206376.72
1949    48    1900      180023.41
1949    49    1900      194318.83
1949    49    1899      172182.95
1949    50    1899      173865.65
1949    50    1898      173236.77
1949    51    1898      171579.61
1949    51    1897      163732.69
1949    52    1897      162972.67
1949    52    1896      158021.98
1949    53    1896      157399.95
1949    53    1895      154307.29
1949    54    1895      153088.94
1949    54    1894      146816.83
1949    55    1894      145384.49
1949    55    1893      138480.78
1950    12    1938      459480.47
1950    12    1937      406103.37
1950    13    1937      463123.74
1950    13    1936      401310.40
1950    14    1936      486653.97
1950    14    1935      408611.64
1950    15    1935      460320.53
1950    15    1934      386801.67
1950    16    1934      457670.99
1950    16    1933      388451.63
1950    17    1933      459171.82
1950    17    1932      394673.57
1950    18    1932      451161.34
1950    18    1931      378092.76
1950    19    1931      456498.01
1950    19    1930      377065.04
1950    20    1930      428525.65
1950    20    1929      360910.03
1950    21    1929      428876.87
1950    21    1928      361227.57
1950    22    1928      414074.27
1950    22    1927      346617.60
1950    23    1927      417085.12
1950    23    1926      348589.23
1950    24    1926      407998.60
1950    24    1925      340194.44
1950    25    1925      392017.51
1950    25    1924      319934.66
1950    26    1924      373201.61
1950    26    1923      308043.05
1950    27    1923      364510.61
1950    27    1922      295715.23
1950    28    1922      357266.60
1950    28    1921      289473.72
1950    29    1921      338423.00
1950    29    1920      290794.91
1950    30    1920      351593.16
1950    30    1919      263093.39
1950    31    1919      296283.95
1950    31    1918      245917.02
1950    32    1918      294016.11
1950    32    1917      251253.99
1950    33    1917      294826.04
1950    33    1916      254259.99
1950    34    1916      298771.05
1950    34    1915      254974.78
1950    35    1915      287581.84
1950    35    1914      255264.53
1950    36    1914      291368.07
1950    36    1913      251228.90
1950    37    1913      281729.86
1950    37    1912      246742.12
1950    38    1912      283926.38
1950    38    1911      241572.55
1950    39    1911      273210.43
1950    39    1910      232390.61
1950    40    1910      262936.60
1950    40    1909      228590.16
1950    41    1909      260589.27
1950    41    1908      220107.76
1950    42    1908      249704.36
1950    42    1907      211219.26
1950    43    1907      243496.33
1950    43    1906      197185.42
1950    44    1906      201600.65
1950    44    1905      191336.12
1950    45    1905      208124.17
1950    45    1904      185235.09
1950    46    1904      204636.41
1950    46    1903      189226.93
1950    47    1903      210036.58
1950    47    1902      189862.27
1950    48    1902      211368.71
1950    48    1901      184826.08
1950    49    1901      204361.99
1950    49    1900      177583.07
1950    50    1900      191945.18
1950    50    1899      169167.14
1950    51    1899      171201.06
1950    51    1898      171005.75
1950    52    1898      169498.26
1950    52    1897      162395.64
1950    53    1897      161607.49
1950    53    1896      156811.92
1950    54    1896      156101.49
1950    54    1895      152500.24
1950    55    1895      151371.98
1950    55    1894      144792.61
1951    12    1939      425462.36
1951    12    1938      365077.86
1951    13    1938      459194.55
1951    13    1937      406293.97
1951    14    1937      462558.56
1951    14    1936      400736.93
1951    15    1936      486220.42
1951    15    1935      407852.03
1951    16    1935      460050.12
1951    16    1934      386458.69
1951    17    1934      456964.56
1951    17    1933      387721.21
1951    18    1933      458494.01
1951    18    1932      393452.55
1951    19    1932      450032.85
1951    19    1931      376708.48
1951    20    1931      455113.41
1951    20    1930      375131.24
1951    21    1930      427156.77
1951    21    1929      358575.75
1951    22    1929      427677.27
1951    22    1928      358751.02
1951    23    1928      412781.54
1951    23    1927      344743.29
1951    24    1927      415232.43
1951    24    1926      346999.53
1951    25    1926      406443.00
1951    25    1925      337400.94
1951    26    1925      390851.96
1951    26    1924      317372.50
1951    27    1924      372107.37
1951    27    1923      305767.62
1951    28    1923      363262.73
1951    28    1922      293319.78
1951    29    1922      356188.89
1951    29    1921      287319.88
1951    30    1921      337417.30
1951    30    1920      289297.39
1951    31    1920      350504.33
1951    31    1919      261498.38
1951    32    1919      295340.60
1951    32    1918      244434.42
1951    33    1918      293007.67
1951    33    1917      250123.10
1951    34    1917      293725.83
1951    34    1916      253472.68
1951    35    1916      297592.45
1951    35    1915      253729.61
1951    36    1915      286421.42
1951    36    1914      254093.12
1951    37    1914      290125.75
1951    37    1913      250450.92
1951    38    1913      280524.56
1951    38    1912      246601.07
1951    39    1912      282720.97
1951    39    1911      239800.00
1951    40    1911      272201.45
1951    40    1910      230122.18
1951    41    1910      262193.08
1951    41    1909      226984.29
1951    42    1909      259391.63
1951    42    1908      218278.23
1951    43    1908      248228.08
1951    43    1907      209963.63
1951    44    1907      242233.29
1951    44    1906      195492.80
1951    45    1906      200791.53
1951    45    1905      190092.22
1951    46    1905      207099.84
1951    46    1904      183808.02
1951    47    1904      203525.47
1951    47    1903      187815.25
1951    48    1903      208772.83
1951    48    1902      188476.04
1951    49    1902      209837.10
1951    49    1901      183021.73
1951    50    1901      202884.32
1951    50    1900      175413.85
1951    51    1900      190619.04
1951    51    1899      166574.56
1951    52    1899      169871.22
1951    52    1898      168912.75
1951    53    1898      167957.17
1951    53    1897      161021.98
1951    54    1897      160373.29
1951    54    1896      155510.80
1951    55    1896      154788.53
1951    55    1895      150765.96
1952    12    1940      476811.25
1952    12    1939      375782.68
1952    13    1939      425691.63
1952    13    1938      364850.68
1952    14    1938      458958.06
1952    14    1937      405798.14
1952    15    1937      462073.11
1952    15    1936      400379.92
1952    16    1936      485798.70
1952    16    1935      407612.44
1952    17    1935      459844.14
1952    17    1934      385862.17
1952    18    1934      456293.58
1952    18    1933      387148.87
1952    19    1933      457864.60
1952    19    1932      392468.40
1952    20    1932      449035.90
1952    20    1931      375565.89
1952    21    1931      453870.81
1952    21    1930      373932.92
1952    22    1930      425979.44
1952    22    1929      357572.80
1952    23    1929      426600.82
1952    23    1928      357631.02
1952    24    1928      411714.45
1952    24    1927      343211.94
1952    25    1927      413713.27
1952    25    1926      345676.50
1952    26    1926      405159.83
1952    26    1925      336397.77
1952    27    1925      389988.00
1952    27    1924      316441.96
1952    28    1924      371344.02
1952    28    1923      304720.85
1952    29    1923      362312.43
1952    29    1922      292434.97
1952    30    1922      355340.81
1952    30    1921      286466.05
1952    31    1921      336670.27
1952    31    1920      288401.49
1952    32    1920      349641.06
1952    32    1919      260665.77
1952    33    1919      294589.67
1952    33    1918      243596.03
1952    34    1918      292133.12
1952    34    1917      249189.72
1952    35    1917      292812.94
1952    35    1916      252472.78
1952    36    1916      296538.90
1952    36    1915      252705.79
1952    37    1915      285400.28
1952    37    1914      253009.74
1952    38    1914      289007.41
1952    38    1913      249379.44
1952    39    1913      279456.42
1952    39    1912      245554.13
1952    40    1912      281626.89
1952    40    1911      238914.41
1952    41    1911      271378.90
1952    41    1910      229471.45
1952    42    1910      261508.74
1952    42    1909      225941.09
1952    43    1909      258289.12
1952    43    1908      216987.73
1952    44    1908      246886.79
1952    44    1907      208874.53
1952    45    1907      241114.18
1952    45    1906      194708.19
1952    46    1906      200020.00
1952    46    1905      189156.63
1952    47    1905      206110.98
1952    47    1904      182810.16
1952    48    1904      202508.28
1952    48    1903      186685.20
1952    49    1903      207539.01
1952    49    1902      187110.31
1952    50    1902      208423.23
1952    50    1901      181698.36
1952    51    1901      201396.89
1952    51    1900      174201.91
1952    52    1900      189206.92
1952    52    1899      165280.66
1952    53    1899      168498.05
1952    53    1898      167405.29
1952    54    1898      166453.51
1952    54    1897      159793.55
1952    55    1897      159176.68
1952    55    1896      154205.13
1953    12    1941      504699.21
1953    12    1940      423759.28
1953    13    1940      476910.61
1953    13    1939      375985.17
1953    14    1939      425916.99
1953    14    1938      364662.77
1953    15    1938      458748.68
1953    15    1937      405372.25
1953    16    1937      461564.47
1953    16    1936      400032.64
1953    17    1936      485354.16
1953    17    1935      407429.93
1953    18    1935      459595.33
1953    18    1934      385295.60
1953    19    1934      455605.93
1953    19    1933      386617.41
1953    20    1933      457255.35
1953    20    1932      391598.97
1953    21    1932      447997.78
1953    21    1931      374540.48
1953    22    1931      452676.46
1953    22    1930      372902.28
1953    23    1930      424867.22
1953    23    1929      356672.80
1953    24    1929      425592.47
1953    24    1928      356706.50
1953    25    1928      410775.49
1953    25    1927      341956.28
1953    26    1927      412298.18
1953    26    1926      344585.17
1953    27    1926      404021.57
1953    27    1925      335654.18
1953    28    1925      389278.92
1953    28    1924      315792.80
1953    29    1924      370649.86
1953    29    1923      303923.69
1953    30    1923      361462.24
1953    30    1922      291738.69
1953    31    1922      354671.37
1953    31    1921      285831.81
1953    32    1921      335969.20
1953    32    1920      287691.18
1953    33    1920      348918.90
1953    33    1919      260003.01
1953    34    1919      293897.25
1953    34    1918      242868.96
1953    35    1918      291365.19
1953    35    1917      248415.25
1953    36    1917      291988.87
1953    36    1916      251578.97
1953    37    1916      295594.21
1953    37    1915      251804.84
1953    38    1915      284464.20
1953    38    1914      252034.47
1953    39    1914      287940.34
1953    39    1913      248429.90
1953    40    1913      278413.14
1953    40    1912      244603.88
1953    41    1912      280608.27
1953    41    1911      238192.45
1953    42    1911      270657.56
1953    42    1910      228872.51
1953    43    1910      260840.29
1953    43    1909      224980.77
1953    44    1909      257204.69
1953    44    1908      215815.25
1953    45    1908      245548.04
1953    45    1907      207909.53
1953    46    1907      239913.21
1953    46    1906      193960.03
1953    47    1906      199235.69
1953    47    1905      188253.45
1953    48    1905      205056.54
1953    48    1904      181896.51
1953    49    1904      201392.83
1953    49    1903      185581.91
1953    50    1903      206285.89
1953    50    1902      185849.56
1953    51    1902      206914.29
1953    51    1901      180366.26
1953    52    1901      199862.62
1953    52    1900      172911.41
1953    53    1900      187741.08
1953    53    1899      163944.60
1953    54    1899      167090.03
1953    54    1898      165864.97
1953    55    1898      164842.15
1953    55    1897      158602.15
1954    12    1942      524267.81
1954    12    1941      460505.12
1954    13    1941      504830.92
1954    13    1940      423847.60
1954    14    1940      476995.78
1954    14    1939      376184.23
1954    15    1939      426176.49
1954    15    1938      364496.42
1954    16    1938      458552.84
1954    16    1937      404926.03
1954    17    1937      461002.66
1954    17    1936      399666.59
1954    18    1936      484862.05
1954    18    1935      407209.48
1954    19    1935      459277.21
1954    19    1934      384714.94
1954    20    1934      454852.31
1954    20    1933      386102.96
1954    21    1933      456609.48
1954    21    1932      390693.63
1954    22    1932      446993.14
1954    22    1931      373554.89
1954    23    1931      451501.11
1954    23    1930      371928.65
1954    24    1930      423724.37
1954    24    1929      355829.73
1954    25    1929      424635.73
1954    25    1928      355892.99
1954    26    1928      409912.53
1954    26    1927      340786.63
1954    27    1927      410913.61
1954    27    1926      343617.09
1954    28    1926      402924.26
1954    28    1925      335043.90
1954    29    1925      388598.73
1954    29    1924      315202.49
1954    30    1924      370038.31
1954    30    1923      303210.51
1954    31    1923      360709.87
1954    31    1922      291189.07
1954    32    1922      354007.77
1954    32    1921      285236.62
1954    33    1921      335343.22
1954    33    1920      287096.96
1954    34    1920      348205.32
1954    34    1919      259391.89
1954    35    1919      293282.79
1954    35    1918      242230.53
1954    36    1918      290619.98
1954    36    1917      247716.13
1954    37    1917      291237.71
1954    37    1916      250777.50
1954    38    1916      294645.51
1954    38    1915      250978.96
1954    39    1915      283527.93
1954    39    1914      251103.91
1954    40    1914      286958.67
1954    40    1913      247502.44
1954    41    1913      277457.67
1954    41    1912      243719.17
1954    42    1912      279670.93
1954    42    1911      237559.32
1954    43    1911      269945.67
1954    43    1910      228287.49
1954    44    1910      260209.62
1954    44    1909      224036.18
1954    45    1909      256117.45
1954    45    1908      214644.98
1954    46    1908      244241.75
1954    46    1907      206873.95
1954    47    1907      238733.64
1954    47    1906      193199.50
1954    48    1906      198446.67
1954    48    1905      187290.37
1954    49    1905      203999.94
1954    49    1904      180894.59
1954    50    1904      200275.72
1954    50    1903      184461.38
1954    51    1903      204954.00
1954    51    1902      184504.06
1954    52    1902      205396.91
1954    52    1901      178992.21
1954    53    1901      198334.19
1954    53    1900      171571.83
1954    54    1900      186292.02
1954    54    1899      162574.63
1954    55    1899      165698.28
1954    55    1898      164255.71
1955    12    1943      497597.00
1955    12    1942      445203.82
1955    13    1942      524390.91
1955    13    1941      460625.28
1955    14    1941      504619.08
1955    14    1940      423923.28
1955    15    1940      476717.24
1955    15    1939      376413.43
1955    16    1939      426007.84
1955    16    1938      364340.80
1955    17    1938      457966.30
1955    17    1937      404433.17
1955    18    1937      460113.81
1955    18    1936      399261.35
1955    19    1936      483873.42
1955    19    1935      406927.62
1955    20    1935      458497.21
1955    20    1934      384078.58
1955    21    1934      453739.44
1955    21    1933      385557.59
1955    22    1933      455631.07
1955    22    1932      389817.51
1955    23    1932      445820.17
1955    23    1931      372584.98
1955    24    1931      450237.41
1955    24    1930      370928.20
1955    25    1930      422583.68
1955    25    1929      355029.83
1955    26    1929      423662.06
1955    26    1928      355145.32
1955    27    1928      408984.30
1955    27    1927      339642.21
1955    28    1927      409703.18
1955    28    1926      342683.84
1955    29    1926      401881.60
1955    29    1925      334458.47
1955    30    1925      387953.05
1955    30    1924      314682.42
1955    31    1924      369390.35
1955    31    1923      302579.39
1955    32    1923      359938.40
1955    32    1922      290644.25
1955    33    1922      353356.40
1955    33    1921      284705.16
1955    34    1921      334708.97
1955    34    1920      286509.82
1955    35    1920      347492.67
1955    35    1919      258849.57
1955    36    1919      292586.49
1955    36    1918      241611.00
1955    37    1918      289810.33
1955    37    1917      247078.86
1955    38    1917      290395.65
1955    38    1916      249972.65
1955    39    1916      293717.80
1955    39    1915      250152.90
1955    40    1915      282620.93
1955    40    1914      250247.82
1955    41    1914      285911.75
1955    41    1913      246653.05
1955    42    1913      276484.24
1955    42    1912      242905.06
1955    43    1912      278681.67
1955    43    1911      236934.48
1955    44    1911      269042.60
1955    44    1910      227735.53
1955    45    1910      259447.75
1955    45    1909      223089.15
1955    46    1909      255031.97
1955    46    1908      213503.10
1955    47    1908      242933.21
1955    47    1907      205856.83
1955    48    1907      237469.03
1955    48    1906      192434.37
1955    49    1906      197470.13
1955    49    1905      186325.30
1955    50    1905      202808.94
1955    50    1904      179891.17
1955    51    1904      199058.40
1955    51    1903      183270.40
1955    52    1903      203586.83
1955    52    1902      183151.02
1955    53    1902      203942.94
1955    53    1901      177623.39
1955    54    1901      196805.11
1955    54    1900      170247.57
1955    55    1900      184834.34
1955    55    1899      161220.48
1956    12    1944      513898.94
1956    12    1943      454633.47
1956    13    1943      496438.15
1956    13    1942      445308.35
1956    14    1942      523063.23
1956    14    1941      460432.00
1956    15    1941      503296.15
1956    15    1940      423675.74
1956    16    1940      475356.88
1956    16    1939      376264.46
1956    17    1939      424494.29
1956    17    1938      363874.77
1956    18    1938      456340.21
1956    18    1937      403653.39
1956    19    1937      458195.04
1956    19    1936      398447.26
1956    20    1936      481543.00
1956    20    1935      406236.54
1956    21    1935      456249.44
1956    21    1934      383138.87
1956    22    1934      451487.62
1956    22    1933      384731.43
1956    23    1933      453606.63
1956    23    1932      388794.57
1956    24    1932      443913.31
1956    24    1931      371542.15
1956    25    1931      448522.95
1956    25    1930      369929.63
1956    26    1930      421055.55
1956    26    1929      354215.75
1956    27    1929      422220.66
1956    27    1928      354341.11
1956    28    1928      407791.81
1956    28    1927      338641.72
1956    29    1927      408560.79
1956    29    1926      341797.06
1956    30    1926      400738.73
1956    30    1925      333902.74
1956    31    1925      387015.90
1956    31    1924      314131.39
1956    32    1924      368406.07
1956    32    1923      301932.25
1956    33    1923      358884.68
1956    33    1922      290109.46
1956    34    1922      352294.95
1956    34    1921      284166.68
1956    35    1921      333776.45
1956    35    1920      285923.44
1956    36    1920      346523.50
1956    36    1919      258235.01
1956    37    1919      291590.77
1956    37    1918      240937.88
1956    38    1918      288724.12
1956    38    1917      246364.47
1956    39    1917      289304.17
1956    39    1916      249185.58
1956    40    1916      292645.42
1956    40    1915      249352.67
1956    41    1915      281564.52
1956    41    1914      249334.84
1956    42    1914      284683.85
1956    42    1913      245787.70
1956    43    1913      275389.72
1956    43    1912      242045.85
1956    44    1912      277440.06
1956    44    1911      236141.84
1956    45    1911      267686.83
1956    45    1910      227068.74
1956    46    1910      258059.66
1956    46    1909      222143.64
1956    47    1909      253795.13
1956    47    1908      212359.24
1956    48    1908      241582.73
1956    48    1907      204766.38
1956    49    1907      235948.49
1956    49    1906      191487.42
1956    50    1906      196087.81
1956    50    1905      185237.50
1956    51    1905      201237.74
1956    51    1904      178797.76
1956    52    1904      197500.97
1956    52    1903      182047.87
1956    53    1903      201900.38
1956    53    1902      181854.53
1956    54    1902      202436.65
1956    54    1901      176253.98
1956    55    1901      195332.59
1956    55    1900      168915.43
1957    12    1945      418759.21
1957    12    1944      411619.18
1957    13    1944      513111.23
1957    13    1943      453574.69
1957    14    1943      495253.72
1957    14    1942      444180.90
1957    15    1942      521679.29
1957    15    1941      459224.92
1957    16    1941      501879.06
1957    16    1940      422466.74
1957    17    1940      473906.47
1957    17    1939      374927.65
1957    18    1939      422913.82
1957    18    1938      362582.77
1957    19    1938      454609.87
1957    19    1937      401970.06
1957    20    1937      456199.02
1957    20    1936      396528.27
1957    21    1936      479133.61
1957    21    1935      404244.97
1957    22    1935      453990.08
1957    22    1934      381237.43
1957    23    1934      449182.70
1957    23    1933      383022.00
1957    24    1933      451535.05
1957    24    1932      387131.62
1957    25    1932      442036.48
1957    25    1931      370127.35
1957    26    1931      446793.77
1957    26    1930      368591.92
1957    27    1930      419549.93
1957    27    1929      353010.63
1957    28    1929      420768.98
1957    28    1928      353307.94
1957    29    1928      406550.60
1957    29    1927      337697.47
1957    30    1927      407355.47
1957    30    1926      340825.06
1957    31    1926      399560.79
1957    31    1925      333096.16
1957    32    1925      386099.82
1957    32    1924      313294.36
1957    33    1924      367392.68
1957    33    1923      301048.35
1957    34    1923      357803.30
1957    34    1922      289237.99
1957    35    1922      351240.73
1957    35    1921      283374.97
1957    36    1921      332840.23
1957    36    1920      285125.98
1957    37    1920      345453.37
1957    37    1919      257356.20
1957    38    1919      290557.39
1957    38    1918      240034.84
1957    39    1918      287593.72
1957    39    1917      245438.48
1957    40    1917      288170.54
1957    40    1916      248275.80
1957    41    1916      291519.53
1957    41    1915      248420.61
1957    42    1915      280414.62
1957    42    1914      248264.01
1957    43    1914      283387.08
1957    43    1913      244814.70
1957    44    1913      274238.61
1957    44    1912      240967.45
1957    45    1912      276165.87
1957    45    1911      234951.87
1957    46    1911      266226.17
1957    46    1910      225853.88
1957    47    1910      256602.84
1957    47    1909      221066.31
1957    48    1909      252468.02
1957    48    1908      211178.72
1957    49    1908      240094.59
1957    49    1907      203455.23
1957    50    1907      234256.10
1957    50    1906      190146.98
1957    51    1906      194684.78
1957    51    1905      183802.43
1957    52    1905      199586.13
1957    52    1904      177398.84
1957    53    1904      195797.62
1957    53    1903      180539.84
1957    54    1903      200090.45
1957    54    1902      180511.38
1957    55    1902      200837.42
1957    55    1901      174935.22
1958    12    1946      387269.59
1958    12    1945      359834.66
1958    13    1945      417850.50
1958    13    1944      410988.25
1958    14    1944      512381.30
1958    14    1943      452492.51
1958    15    1943      494110.57
1958    15    1942      443005.66
1958    16    1942      520286.65
1958    16    1941      457931.91
1958    17    1941      500456.17
1958    17    1940      421177.71
1958    18    1940      472426.87
1958    18    1939      373531.73
1958    19    1939      421291.32
1958    19    1938      361207.94
1958    20    1938      452845.45
1958    20    1937      400218.98
1958    21    1937      454212.54
1958    21    1936      394544.25
1958    22    1936      476723.06
1958    22    1935      402243.13
1958    23    1935      451752.40
1958    23    1934      379291.15
1958    24    1934      446904.84
1958    24    1933      381272.79
1958    25    1933      449599.08
1958    25    1932      385494.85
1958    26    1932      440248.32
1958    26    1931      368700.42
1958    27    1931      445161.03
1958    27    1930      367273.90
1958    28    1930      418154.72
1958    28    1929      351796.91
1958    29    1929      419340.13
1958    29    1928      352232.57
1958    30    1928      405421.94
1958    30    1927      336701.22
1958    31    1927      406313.92
1958    31    1926      339823.23
1958    32    1926      398499.06
1958    32    1925      332307.72
1958    33    1925      385276.19
1958    33    1924      312432.56
1958    34    1924      366475.48
1958    34    1923      300141.23
1958    35    1923      356842.13
1958    35    1922      288372.47
1958    36    1922      350275.47
1958    36    1921      282580.12
1958    37    1921      332006.78
1958    37    1920      284245.47
1958    38    1920      344493.54
1958    38    1919      256444.15
1958    39    1919      289635.06
1958    39    1918      239095.08
1958    40    1918      286492.22
1958    40    1917      244476.74
1958    41    1917      287096.39
1958    41    1916      247320.61
1958    42    1916      290476.41
1958    42    1915      247406.07
1958    43    1915      279385.87
1958    43    1914      247133.14
1958    44    1914      282174.15
1958    44    1913      243791.39
1958    45    1913      273132.98
1958    45    1912      239860.78
1958    46    1912      274870.70
1958    46    1911      233669.84
1958    47    1911      264776.60
1958    47    1910      224578.86
1958    48    1910      255165.11
1958    48    1909      219910.34
1958    49    1909      251157.38
1958    49    1908      209877.88
1958    50    1908      238608.47
1958    50    1907      201995.91
1958    51    1907      232571.10
1958    51    1906      188786.46
1958    52    1906      193281.64
1958    52    1905      182293.92
1958    53    1905      197963.68
1958    53    1904      175868.87
1958    54    1904      194140.01
1958    54    1903      178921.39
1958    55    1903      198269.26
1958    55    1902      179085.35
1959    12    1947      598461.61
1959    12    1946      446688.57
1959    13    1946      386994.57
1959    13    1945      359053.82
1959    14    1945      416949.32
1959    14    1944      410403.58
1959    15    1944      511613.56
1959    15    1943      451448.07
1959    16    1943      492927.14
1959    16    1942      441823.05
1959    17    1942      518850.16
