Portugal, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 05/09/2022
Year    Age        Exposure
1943     30        63425.86
1943     31        59683.65
1943     32        63147.31
1943     33        58872.24
1943     34        52953.86
1943     35        57658.02
1943     36        54339.26
1943     37        55510.38
1943     38        55537.43
1943     39        52236.22
1943     40        52647.83
1943     41        49843.83
1943     42        54105.78
1943     43        48547.66
1943     44        41081.69
1943     45        43649.92
1943     46        41075.36
1943     47        42866.60
1943     48        42191.56
1943     49        38773.35
1943     50        40761.88
1943     51        39145.29
1943     52        43237.89
1943     53        40259.53
1943     54        33512.32
1943     55        36221.30
1944     12        80518.16
1944     13        79858.69
1944     14        77632.86
1944     15        78365.71
1944     16        78965.76
1944     17        77389.10
1944     18        76906.73
1944     19        76862.47
1944     20        75286.62
1944     21        74584.49
1944     22        69664.26
1944     23        67528.84
1944     24        63785.20
1944     25        53066.22
1944     26        60304.61
1944     27        60089.82
1944     28        61787.59
1944     29        62523.93
1944     30        61391.81
1944     31        63015.98
1944     32        59641.71
1944     33        62961.54
1944     34        58466.24
1944     35        52796.84
1944     36        57373.89
1944     37        54090.05
1944     38        55168.98
1944     39        54928.45
1944     40        51813.82
1944     41        52428.75
1944     42        49716.17
1944     43        53806.26
1944     44        48296.83
1944     45        40916.30
1944     46        43369.80
1944     47        40841.37
1944     48        42451.51
1944     49        41894.40
1944     50        38627.18
1944     51        40351.33
1944     52        38674.62
1944     53        42696.75
1944     54        39775.26
1944     55        33090.61
1945     12        83296.64
1945     13        80770.83
1945     14        79732.11
1945     15        77402.81
1945     16        78058.71
1945     17        78652.62
1945     18        77105.65
1945     19        76558.88
1945     20        76383.96
1945     21        74716.49
1945     22        73845.91
1945     23        68856.89
1945     24        66939.60
1945     25        63061.89
1945     26        52269.74
1945     27        59471.39
1945     28        59213.71
1945     29        60867.23
1945     30        61825.14
1945     31        60940.94
1945     32        62605.66
1945     33        59574.87
1945     34        62786.39
1945     35        58079.74
1945     36        52664.13
1945     37        57117.37
1945     38        53843.55
1945     39        54843.21
1945     40        54320.45
1945     41        51405.40
1945     42        52206.77
1945     43        49547.79
1945     44        53519.27
1945     45        48040.65
1945     46        40764.26
1945     47        43113.90
1945     48        40592.54
1945     49        42017.96
1945     50        41550.85
1945     51        38484.89
1945     52        39960.02
1945     53        38179.01
1945     54        42165.88
1945     55        39254.85
1946     12        81854.21
1946     13        83442.45
1946     14        81006.77
1946     15        79600.78
1946     16        77163.21
1946     17        77721.64
1946     18        78317.55
1946     19        76814.04
1946     20        76197.67
1946     21        75891.59
1946     22        74142.89
1946     23        73102.86
1946     24        68059.64
1946     25        66356.30
1946     26        62346.38
1946     27        51487.89
1946     28        58634.49
1946     29        58354.40
1946     30        59952.62
1946     31        61138.57
1946     32        60495.32
1946     33        62184.99
1946     34        59534.90
1946     35        62630.26
1946     36        57691.28
1946     37        52516.02
1946     38        56834.40
1946     39        53599.28
1946     40        54524.36
1946     41        53736.77
1946     42        50992.76
1946     43        51965.05
1946     44        49407.72
1946     45        53216.77
1946     46        47793.73
1946     47        40628.37
1946     48        42829.82
1946     49        40314.26
1946     50        41555.92
1946     51        41228.61
1946     52        38353.29
1946     53        39516.88
1946     54        37660.95
1946     55        41576.04
1947     12        81237.76
1947     13        81713.37
1947     14        83577.98
1947     15        81246.97
1947     16        79458.75
1947     17        76904.99
1947     18        77385.05
1947     19        77981.39
1947     20        76509.58
1947     21        75831.50
1947     22        75399.30
1947     23        73558.16
1947     24        72365.45
1947     25        67265.53
1947     26        65776.05
1947     27        61632.19
1947     28        50700.28
1947     29        57829.00
1947     30        57509.86
1947     31        59062.15
1947     32        60489.30
1947     33        60061.82
1947     34        61787.07
1947     35        59511.73
1947     36        62467.15
1947     37        57294.20
1947     38        52362.54
1947     39        56570.89
1947     40        53378.82
1947     41        54233.67
1947     42        53164.65
1947     43        50583.83
1947     44        51750.44
1947     45        49255.23
1947     46        52930.84
1947     47        47558.64
1947     48        40463.74
1947     49        42535.91
1947     50        40034.42
1947     51        41126.46
1947     52        40926.21
1947     53        38189.43
1947     54        39083.43
1947     55        37124.41
1948     12        81918.97
1948     13        80978.93
1948     14        81569.87
1948     15        83712.20
1948     16        81480.99
1948     17        79309.54
1948     18        76635.78
1948     19        77046.40
1948     20        77657.24
1948     21        76229.86
1948     22        75478.99
1948     23        74917.96
1948     24        73004.02
1948     25        71657.51
1948     26        66504.23
1948     27        65217.00
1948     28        60940.08
1948     29        49947.84
1948     30        57032.39
1948     31        56694.63
1948     32        58210.83
1948     33        59833.85
1948     34        59629.66
1948     35        61405.32
1948     36        59494.86
1948     37        62321.76
1948     38        56907.95
1948     39        52220.69
1948     40        56312.56
1948     41        53163.81
1948     42        53947.21
1948     43        52586.32
1948     44        50196.85
1948     45        51535.02
1948     46        49117.24
1948     47        52650.94
1948     48        47304.96
1948     49        40303.68
1948     50        42230.19
1948     51        39749.57
1948     52        40691.87
1948     53        40587.23
1948     54        38028.40
1948     55        38638.60
1949     12        80074.21
1949     13        81668.15
1949     14        80710.77
1949     15        81422.41
1949     16        83839.09
1949     17        81699.14
1949     18        79150.77
1949     19        76373.97
1949     20        76719.00
1949     21        77342.96
1949     22        75959.46
1949     23        75154.76
1949     24        74460.66
1949     25        72461.79
1949     26        70970.18
1949     27        65757.50
1949     28        64678.62
1949     29        60276.27
1949     30        49201.84
1949     31        56250.38
1949     32        55893.75
1949     33        57349.33
1949     34        59186.58
1949     35        59210.93
1949     36        61027.12
1949     37        59491.83
1949     38        62173.26
1949     39        56524.13
1949     40        52079.85
1949     41        56066.44
1949     42        52953.91
1949     43        53645.62
1949     44        52018.00
1949     45        49776.91
1949     46        51300.27
1949     47        48973.38
1949     48        52337.54
1949     49        47047.40
1949     50        40110.76
1949     51        41898.36
1949     52        39463.37
1949     53        40223.56
1949     54        40233.98
1949     55        37852.50
1950     12        80101.38
1950     13        79740.01
1950     14        81412.22
1950     15        80451.45
1950     16        81249.20
1950     17        83938.84
1950     18        81876.98
1950     19        78968.20
1950     20        76099.26
1950     21        76383.19
1950     22        77021.70
1950     23        75681.70
1950     24        74813.46
1950     25        73997.46
1950     26        71936.37
1950     27        70281.14
1950     28        65026.89
1950     29        64170.76
1950     30        59618.49
1950     31        48470.22
1950     32        55491.73
1950     33        55104.47
1950     34        56517.88
1950     35        58562.70
1950     36        58787.34
1950     37        60660.55
1950     38        59482.99
1950     39        62023.42
1950     40        56156.57
1950     41        51968.86
1950     42        55816.29
1950     43        52737.08
1950     44        53351.25
1950     45        51421.90
1950     46        49367.09
1950     47        51091.09
1950     48        48803.11
1950     49        52025.83
1950     50        46769.87
1950     51        39919.19
1950     52        41597.32
1950     53        39165.83
1950     54        39759.62
1950     55        39890.64
1951     12        79390.04
1951     13        79440.96
1951     14        79379.62
1951     15        80814.93
1951     16        80001.73
1951     17        80528.69
1951     18        83486.17
1951     19        81032.43
1951     20        78117.63
1951     21        75563.41
1951     22        75644.72
1951     23        76263.33
1951     24        74963.62
1951     25        74086.11
1951     26        73223.10
1951     27        71206.91
1951     28        69268.32
1951     29        64328.01
1951     30        63703.18
1951     31        58987.32
1951     32        47988.81
1951     33        54914.34
1951     34        54478.71
1951     35        55919.12
1951     36        58173.09
1951     37        58213.48
1951     38        60214.65
1951     39        59293.98
1951     40        61500.82
1951     41        55863.74
1951     42        51891.65
1951     43        55245.47
1951     44        52563.33
1951     45        52863.78
1951     46        50953.45
1951     47        49157.05
1951     48        50810.58
1951     49        48340.56
1951     50        51500.41
1951     51        46547.79
1951     52        39553.31
1951     53        41107.75
1951     54        38811.82
1951     55        39266.45
1952     12        74569.29
1952     13        78874.63
1952     14        78763.45
1952     15        78695.33
1952     16        80055.34
1952     17        79061.21
1952     18        79343.54
1952     19        82115.33
1952     20        79601.67
1952     21        77056.76
1952     22        74675.32
1952     23        74510.75
1952     24        75104.54
1952     25        73872.55
1952     26        73054.41
1952     27        72277.27
1952     28        70179.26
1952     29        68293.34
1952     30        63679.04
1952     31        63263.95
1952     32        58612.00
1952     33        47668.91
1952     34        54502.69
1952     35        54075.82
1952     36        55554.14
1952     37        57629.37
1952     38        57574.23
1952     39        59608.29
1952     40        58724.84
1952     41        61051.84
1952     42        55634.56
1952     43        51525.81
1952     44        54730.81
1952     45        52202.35
1952     46        52475.79
1952     47        50657.44
1952     48        48887.95
1952     49        50242.10
1952     50        47681.64
1952     51        51041.95
1952     52        46136.86
1952     53        39002.96
1952     54        40566.18
1952     55        38422.41
1953     12        72736.39
1953     13        74377.28
1953     14        78379.43
1953     15        78094.21
1953     16        78019.61
1953     17        79318.86
1953     18        78142.17
1953     19        78178.96
1953     20        80786.70
1953     21        78223.32
1953     22        76029.18
1953     23        73820.59
1953     24        73424.94
1953     25        73986.68
1953     26        72825.42
1953     27        72067.55
1953     28        71368.70
1953     29        69199.21
1953     30        67340.37
1953     31        63063.73
1953     32        62861.76
1953     33        58248.46
1953     34        47376.49
1953     35        54098.17
1953     36        53671.93
1953     37        55208.07
1953     38        57106.24
1953     39        56958.49
1953     40        59022.58
1953     41        58188.91
1953     42        60628.53
1953     43        55414.71
1953     44        51179.47
1953     45        54212.78
1953     46        51854.07
1953     47        52110.28
1953     48        50355.68
1953     49        48610.85
1953     50        49686.05
1953     51        47046.37
1953     52        50574.59
1953     53        45713.39
1953     54        38462.03
1953     55        40019.73
1954     12        70785.26
1954     13        72473.58
1954     14        74192.03
1954     15        77885.74
1954     16        77433.86
1954     17        77356.34
1954     18        78587.73
1954     19        77232.02
1954     20        77032.02
1954     21        79475.34
1954     22        76850.35
1954     23        75016.72
1954     24        72994.54
1954     25        72360.83
1954     26        72887.56
1954     27        71785.24
1954     28        71099.95
1954     29        70491.51
1954     30        68230.70
1954     31        66418.09
1954     32        62474.40
1954     33        62458.61
1954     34        57902.39
1954     35        47089.30
1954     36        53701.76
1954     37        53282.11
1954     38        54870.49
1954     39        56601.22
1954     40        56351.12
1954     41        58449.58
1954     42        57651.79
1954     43        60194.08
1954     44        55199.68
1954     45        50824.10
1954     46        53689.72
1954     47        51503.77
1954     48        51724.50
1954     49        50050.49
1954     50        48343.96
1954     51        49131.71
1954     52        46396.39
1954     53        50084.32
1954     54        45288.74
1954     55        37904.13
1955     12        77800.90
1955     13        70612.42
1955     14        72215.23
1955     15        74009.29
1955     16        77396.48
1955     17        76770.50
1955     18        76684.47
1955     19        77857.54
1955     20        76319.65
1955     21        75876.70
1955     22        78150.87
1955     23        75474.16
1955     24        74011.38
1955     25        72170.31
1955     26        71294.70
1955     27        71783.22
1955     28        70750.40
1955     29        70140.43
1955     30        69614.10
1955     31        67281.37
1955     32        65504.06
1955     33        61877.69
1955     34        62061.01
1955     35        57557.25
1955     36        46808.59
1955     37        53313.87
1955     38        52896.25
1955     39        54538.31
1955     40        56092.03
1955     41        55752.21
1955     42        57872.37
1955     43        57099.72
1955     44        59761.92
1955     45        54973.32
1955     46        50457.02
1955     47        53160.78
1955     48        51134.83
1955     49        51329.06
1955     50        49724.85
1955     51        48041.95
1955     52        48543.14
1955     53        45721.70
1955     54        49574.32
1955     55        44828.69
1956     12        79782.47
1956     13        77563.42
1956     14        70440.73
1956     15        71956.72
1956     16        73828.80
1956     17        76901.31
1956     18        76098.16
1956     19        76013.34
1956     20        77124.35
1956     21        75404.96
1956     22        74716.82
1956     23        76828.66
1956     24        74106.42
1956     25        73013.05
1956     26        71355.10
1956     27        70235.68
1956     28        70689.55
1956     29        69717.56
1956     30        69172.87
1956     31        68741.34
1956     32        66328.59
1956     33        64579.18
1956     34        61270.88
1956     35        61651.52
1956     36        57206.88
1956     37        46524.66
1956     38        52913.59
1956     39        52505.17
1956     40        54197.86
1956     41        55577.30
1956     42        55132.17
1956     43        57274.88
1956     44        56552.04
1956     45        59319.42
1956     46        54734.61
1956     47        50077.88
1956     48        52605.52
1956     49        50745.67
1956     50        50900.97
1956     51        49366.71
1956     52        47704.18
1956     53        47913.18
1956     54        45008.30
1956     55        49021.92
1957     12        82163.80
1957     13        79408.84
1957     14        77322.15
1957     15        70263.00
1957     16        71692.99
1957     17        73643.61
1957     18        76395.99
1957     19        75416.05
1957     20        75337.86
1957     21        76394.84
1957     22        74493.91
1957     23        73565.68
1957     24        75509.47
1957     25        72732.34
1957     26        72011.41
1957     27        70539.38
1957     28        69176.50
1957     29        69596.95
1957     30        68683.63
1957     31        68213.13
1957     32        67872.01
1957     33        65359.64
1957     34        63636.80
1957     35        60657.40
1957     36        61244.60
1957     37        56848.27
1957     38        46228.97
1957     39        52518.57
1957     40        52102.73
1957     41        53849.32
1957     42        55053.96
1957     43        54500.44
1957     44        56673.33
1957     45        55980.62
1957     46        58856.30
1957     47        54480.14
1957     48        49680.50
1957     49        52040.04
1957     50        50343.04
1957     51        50475.05
1957     52        49003.76
1957     53        47350.55
1957     54        47280.83
1957     55        44279.11
1958     12        83964.84
1958     13        82051.71
1958     14        79038.70
1958     15        77085.43
1958     16        70088.82
1958     17        71435.95
1958     18        73456.95
1958     19        75887.44
1958     20        74743.42
1958     21        74674.32
1958     22        75674.19
1958     23        73588.97
1958     24        72416.68
1958     25        74190.31
1958     26        71365.81
1958     27        71015.57
1958     28        69714.88
1958     29        68121.40
1958     30        68509.71
1958     31        67656.84
1958     32        67260.43
1958     33        67000.90
1958     34        64399.05
1958     35        62715.01
1958     36        60066.93
1958     37        60844.34
1958     38        56495.27
1958     39        45938.00
1958     40        52113.74
1958     41        51711.77
1958     42        53514.94
1958     43        54537.57
1958     44        53880.89
1958     45        56075.86
1958     46        55423.60
1958     47        58402.91
1958     48        54230.58
1958     49        49300.66
1958     50        51488.69
1958     51        49955.28
1958     52        50058.19
1958     53        48656.25
1958     54        47032.46
1958     55        46660.21
1959     12        80702.41
1959     13        83625.11
1959     14        81941.92
1959     15        78673.40
1959     16        76854.37
1959     17        69920.89
1959     18        71181.47
1959     19        73274.45
1959     20        75389.97
1959     21        74084.33
1959     22        74019.16
1959     23        74955.08
1959     24        72689.21
1959     25        71274.92
1959     26        72882.63
1959     27        70002.33
1959     28        70018.27
1959     29        68903.82
1959     30        67069.15
1959     31        67421.99
1959     32        66628.71
1959     33        66310.66
1959     34        66139.29
1959     35        63444.81
1959     36        61797.83
1959     37        59471.06
1959     38        60438.03
1959     39        56138.46
1959     40        45649.81
1959     41        51724.17
1959     42        51329.63
1959     43        53185.76
1959     44        54027.30
1959     45        53268.95
1959     46        55501.73
1959     47        54879.86
1959     48        57954.04
1959     49        54003.83
1959     50        48922.25
1959     51        50938.28
1959     52        49572.93
1959     53        49623.50
1959     54        48306.38
1959     55        46708.92
1960     12        84777.27
1960     13        80124.23
1960     14        83247.91
1960     15        81784.61
1960     16        78262.23
1960     17        76579.58
1960     18        69713.45
1960     19        70895.56
1960     20        73062.48
1960     21        74854.79
1960     22        73401.62
1960     23        73335.38
1960     24        74214.78
1960     25        71777.55
1960     26        70130.52
1960     27        71567.94
1960     28        68654.82
1960     29        69039.87
1960     30        68100.14
1960     31        66022.31
1960     32        66350.40
1960     33        65599.14
1960     34        65362.80
1960     35        65277.74
1960     36        62488.26
1960     37        60880.33
1960     38        58867.71
1960     39        60023.64
1960     40        55789.90
1960     41        45365.70
1960     42        51342.51
1960     43        50941.11
1960     44        52836.97
1960     45        53499.93
1960     46        52661.10
1960     47        54914.59
1960     48        54326.98
1960     49        57505.82
1960     50        53744.89
1960     51        48509.54
1960     52        50372.88
1960     53        49139.15
1960     54        49170.63
1960     55        47951.80
1961     12        84701.27
1961     13        83630.95
1961     14        78750.17
1961     15        82061.45
1961     16        80533.51
1961     17        76808.18
1961     18        75404.17
1961     19        68592.97
1961     20        69818.61
1961     21        72174.00
1961     22        73362.53
1961     23        72200.73
1961     24        72131.01
1961     25        73066.28
1961     26        70641.65
1961     27        68907.20
1961     28        70201.98
1961     29        67578.69
1961     30        68202.97
1961     31        67374.22
1961     32        64864.09
1961     33        65487.26
1961     34        64599.07
1961     35        64581.65
1961     36        64538.17
1961     37        61513.18
1961     38        60106.59
1961     39        58373.03
1961     40        59478.69
1961     41        55507.80
1961     42        45011.91
1961     43        50887.56
1961     44        50505.94
1961     45        52366.62
1961     46        52891.96
1961     47        52195.85
1961     48        54246.24
1961     49        53744.09
1961     50        56930.43
1961     51        53544.53
1961     52        47802.34
1961     53        49877.66
1961     54        48659.53
1961     55        48684.32
1962     12        80803.40
1962     13        83000.39
1962     14        81738.22
1962     15        76671.98
1962     16        79854.06
1962     17        78314.03
1962     18        74542.73
1962     19        73348.89
1962     20        66755.34
1962     21        68123.50
1962     22        70411.11
1962     23        71389.21
1962     24        70517.52
1962     25        70555.32
1962     26        71704.82
1962     27        69428.05
1962     28        67617.96
1962     29        69071.26
1962     30        66623.05
1962     31        67443.70
1962     32        66530.69
1962     33        63918.10
1962     34        64647.63
1962     35        63748.12
1962     36        63907.68
1962     37        63769.70
1962     38        60678.09
1962     39        59454.44
1962     40        57755.45
1962     41        59003.51
1962     42        55154.80
1962     43        44593.71
1962     44        50390.93
1962     45        49958.32
1962     46        51814.86
1962     47        52444.75
1962     48        51650.55
1962     49        53539.89
1962     50        53050.28
1962     51        56441.91
1962     52        53069.93
1962     53        47182.20
1962     54        49334.38
1962     55        48137.29
1963     12        80882.05
1963     13        79566.83
1963     14        81300.53
1963     15        79846.40
1963     16        74593.02
1963     17        77646.63
1963     18        76095.57
1963     19        72282.84
1963     20        71301.10
1963     21        64917.36
1963     22        66429.21
1963     23        68648.30
1963     24        69412.92
1963     25        68841.28
1963     26        68980.48
1963     27        70335.09
1963     28        68217.76
1963     29        66327.55
1963     30        67943.52
1963     31        65684.06
1963     32        66685.85
1963     33        65690.87
1963     34        62973.50
1963     35        63798.69
1963     36        62897.32
1963     37        63239.21
1963     38        63022.86
1963     39        59856.03
1963     40        58792.76
1963     41        57135.22
1963     42        58531.74
1963     43        54799.91
1963     44        44176.99
1963     45        49900.18
1963     46        49399.19
1963     47        51252.57
1963     48        51974.95
1963     49        51080.47
1963     50        52824.16
1963     51        52339.88
1963     52        55929.84
1963     53        52564.99
1963     54        46543.69
1963     55        48783.90
1964     12        80079.58
1964     13        79738.75
1964     14        78328.82
1964     15        79597.87
1964     16        77945.25
1964     17        72510.02
1964     18        75444.46
1964     19        73881.56
1964     20        70022.60
1964     21        69247.18
1964     22        63075.95
1964     23        64738.51
1964     24        66887.35
1964     25        67439.02
1964     26        67167.71
1964     27        67404.65
1964     28        68979.10
1964     29        67014.79
1964     30        65042.08
1964     31        66827.55
1964     32        64745.88
1964     33        65930.78
1964     34        64844.89
1964     35        62015.44
1964     36        62951.50
1964     37        62054.57
1964     38        62580.67
1964     39        62259.40
1964     40        59004.09
1964     41        58126.29
1964     42        56508.90
1964     43        58048.32
1964     44        54441.45
1964     45        43752.83
1964     46        49388.65
1964     47        48831.66
1964     48        50674.89
1964     49        51487.84
1964     50        50503.60
1964     51        52085.80
1964     52        51587.26
1964     53        55374.74
1964     54        52047.48
1964     55        45893.88
1965     12        80906.05
1965     13        79166.05
1965     14        78599.12
1965     15        77086.31
1965     16        77888.18
1965     17        76050.81
1965     18        70436.11
1965     19        73242.09
1965     20        71663.65
1965     21        67762.37
1965     22        67198.12
1965     23        61242.34
1965     24        63050.47
1965     25        65131.96
1965     26        65468.71
1965     27        65494.59
1965     28        65836.24
1965     29        67616.16
1965     30        65806.04
1965     31        63756.74
1965     32        65706.02
1965     33        63801.37
1965     34        65165.87
1965     35        63998.96
1965     36        61064.21
1965     37        62105.68
1965     38        61204.81
1965     39        61898.34
1965     40        61480.49
1965     41        58161.01
1965     42        57450.08
1965     43        55865.48
1965     44        57560.62
1965     45        54070.35
1965     46        43322.28
1965     47        48881.30
1965     48        48243.55
1965     49        50071.63
1965     50        50998.32
1965     51        49925.01
1965     52        51337.40
1965     53        50831.05
1965     54        54822.82
1965     55        51518.12
1966     12        78647.69
1966     13        80229.61
1966     14        78254.14
1966     15        77454.78
1966     16        75847.26
1966     17        76191.37
1966     18        74162.33
1966     19        68363.56
1966     20        71036.34
1966     21        69443.08
1966     22        65503.70
1966     23        65149.39
1966     24        59406.94
1966     25        61360.93
1966     26        63370.63
1966     27        63502.20
1966     28        63823.02
1966     29        64260.13
1966     30        66254.91
1966     31        64599.62
1966     32        62474.70
1966     33        64589.13
1966     34        62861.89
1966     35        64410.58
1966     36        63152.19
1966     37        60109.85
1966     38        61253.67
1966     39        60340.33
1966     40        61212.65
1966     41        60704.93
1966     42        57305.21
1966     43        56766.58
1966     44        55227.01
1966     45        57058.93
1966     46        53687.44
1966     47        42884.89
1966     48        48339.05
1966     49        47635.73
1966     50        49460.11
1966     51        50486.71
1966     52        49316.75
1966     53        50557.99
1966     54        50049.13
1966     55        54245.79
1967     12        78981.93
1967     13        77894.99
1967     14        79548.37
1967     15        77340.24
1967     16        76314.02
1967     17        74610.10
1967     18        74490.78
1967     19        72268.70
1967     20        66282.86
1967     21        68823.59
1967     22        67222.28
1967     23        63240.04
1967     24        63097.75
1967     25        57571.19
1967     26        59668.90
1967     27        61613.66
1967     28        61530.04
1967     29        62148.61
1967     30        62687.48
1967     31        64889.65
1967     32        63400.26
1967     33        61200.36
1967     34        63472.92
1967     35        61914.08
1967     36        63637.61
1967     37        62296.89
1967     38        59145.20
1967     39        60384.71
1967     40        59469.40
1967     41        60526.86
1967     42        59926.89
1967     43        56449.01
1967     44        56082.26
1967     45        54573.42
1967     46        56546.50
1967     47        53293.78
1967     48        42416.61
1967     49        47774.21
1967     50        47006.73
1967     51        48826.96
1967     52        49948.85
1967     53        48677.11
1967     54        49765.61
1967     55        49243.93
1968     12        78985.73
1968     13        78263.18
1968     14        77144.42
1968     15        78873.99
1968     16        76427.06
1968     17        75167.99
1968     18        73368.45
1968     19        72785.89
1968     20        70372.60
1968     21        64203.34
1968     22        66614.78
1968     23        65003.36
1968     24        60986.26
1968     25        61057.59
1968     26        55735.13
1968     27        57977.38
1968     28        59857.92
1968     29        59562.12
1968     30        60476.27
1968     31        61110.24
1968     32        63529.84
1968     33        62200.93
1968     34        59913.02
1968     35        62344.56
1968     36        60962.06
1968     37        62866.39
1968     38        61439.78
1968     39        58177.18
1968     40        59520.74
1968     41        58608.34
1968     42        59844.35
1968     43        59143.45
1968     44        55590.82
1968     45        55394.47
1968     46        53920.41
1968     47        56028.02
1968     48        52881.91
1968     49        41940.55
1968     50        47206.83
1968     51        46386.29
1968     52        48200.09
1968     53        49414.64
1968     54        48047.99
1968     55        48960.30
1969     12        78648.52
1969     13        78293.06
1969     14        77552.63
1969     15        76394.66
1969     16        78194.42
1969     17        75510.10
1969     18        74019.56
1969     19        72129.32
1969     20        71087.77
1969     21        68475.99
1969     22        62123.17
1969     23        64412.88
1969     24        62787.85
1969     25        58727.72
1969     26        59009.43
1969     27        53901.80
1969     28        56288.65
1969     29        58098.47
1969     30        57590.09
1969     31        58799.61
1969     32        59534.04
1969     33        62164.77
1969     34        60988.21
1969     35        58625.05
1969     36        61217.30
1969     37        60003.67
1969     38        62096.09
1969     39        60590.40
1969     40        57208.72
1969     41        58652.76
1969     42        57733.23
1969     43        59143.83
1969     44        58352.88
1969     45        54713.48
1969     46        54689.24
1969     47        53261.11
1969     48        55508.20
1969     49        52468.99
1969     50        41457.28
1969     51        46643.86
1969     52        45753.25
1969     53        47544.06
1969     54        48847.45
1969     55        47379.77
1970     12        80928.49
1970     13        77910.23
1970     14        77597.00
1970     15        76837.03
1970     16        75642.38
1970     17        77515.68
1970     18        74580.05
1970     19        72904.09
1970     20        70899.18
1970     21        69420.46
1970     22        66614.31
1970     23        60091.82
1970     24        62257.24
1970     25        60618.20
1970     26        56532.34
1970     27        57018.23
1970     28        52105.60
1970     29        54651.94
1970     30        56367.59
1970     31        55687.97
1970     32        57177.65
1970     33        58001.62
1970     34        60844.59
1970     35        59810.92
1970     36        57371.25
1970     37        60124.78
1970     38        59077.96
1970     39        61366.14
1970     40        59734.47
1970     41        56278.83
1970     42        57801.67
1970     43        56883.83
1970     44        58463.51
1970     45        57565.39
1970     46        53863.46
1970     47        54009.33
1970     48        52601.92
1970     49        55003.56
1970     50        52032.50
1970     51        41000.73
1970     52        46078.99
1970     53        45105.99
1970     54        46889.72
1970     55        48289.35
1971     12        80138.16
1971     13        80231.00
1971     14        77396.07
1971     15        76872.47
1971     16        76211.89
1971     17        74924.34
1971     18        76876.69
1971     19        73386.13
1971     20        72323.90
1971     21        69740.20
1971     22        68516.62
1971     23        65504.22
1971     24        59140.88
1971     25        61402.80
1971     26        59593.79
1971     27        55731.78
1971     28        56352.59
1971     29        51294.11
1971     30        54295.41
1971     31        55340.56
1971     32        55283.71
1971     33        56676.03
1971     34        57482.06
