Denmark, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 14/03/2023
Year    Age        Exposure
1927     50        18415.83
1927     51        18150.33
1927     52        16931.67
1927     53        15893.16
1927     54        15917.83
1927     55        14994.50
1928     12        31511.24
1928     13        32633.80
1928     14        33559.98
1928     15        33824.39
1928     16        33575.37
1928     17        33408.10
1928     18        33781.41
1928     19        33277.18
1928     20        32718.48
1928     21        32239.88
1928     22        31301.72
1928     23        31287.82
1928     24        30578.66
1928     25        30778.36
1928     26        29822.33
1928     27        29632.59
1928     28        29590.63
1928     29        28794.86
1928     30        28188.22
1928     31        28108.39
1928     32        27442.83
1928     33        26411.83
1928     34        25613.84
1928     35        25107.93
1928     36        24017.09
1928     37        23970.41
1928     38        23679.13
1928     39        23309.67
1928     40        23030.50
1928     41        22313.33
1928     42        22269.51
1928     43        22414.17
1928     44        21426.83
1928     45        20466.16
1928     46        19981.00
1928     47        19741.50
1928     48        19490.00
1928     49        18912.50
1928     50        18377.00
1928     51        18283.51
1928     52        17945.17
1928     53        16723.33
1928     54        15744.17
1928     55        15710.83
1929     12        31774.05
1929     13        31501.71
1929     14        32605.40
1929     15        33426.54
1929     16        33725.66
1929     17        33385.45
1929     18        33129.11
1929     19        33572.35
1929     20        33127.13
1929     21        32589.16
1929     22        32048.37
1929     23        31093.21
1929     24        31121.95
1929     25        30457.45
1929     26        30627.39
1929     27        29581.42
1929     28        29438.54
1929     29        29358.98
1929     30        28552.39
1929     31        28032.90
1929     32        27996.20
1929     33        27212.95
1929     34        26215.63
1929     35        25493.35
1929     36        24948.61
1929     37        23856.74
1929     38        23772.93
1929     39        23496.31
1929     40        23190.33
1929     41        22844.50
1929     42        22182.50
1929     43        22188.99
1929     44        22216.33
1929     45        21224.17
1929     46        20264.83
1929     47        19834.50
1929     48        19592.50
1929     49        19307.17
1929     50        18734.33
1929     51        18218.50
1929     52        18137.67
1929     53        17723.33
1929     54        16487.00
1929     55        15602.50
1930     12        31852.09
1930     13        31671.00
1930     14        31499.33
1930     15        32551.70
1930     16        33305.40
1930     17        33619.61
1930     18        33184.87
1930     19        32859.74
1930     20        33375.94
1930     21        32981.74
1930     22        32476.19
1930     23        31842.38
1930     24        30898.66
1930     25        30955.97
1930     26        30370.48
1930     27        30447.66
1930     28        29368.63
1930     29        29237.17
1930     30        29132.29
1930     31        28321.82
1930     32        27904.90
1930     33        27854.43
1930     34        26992.37
1930     35        26053.24
1930     36        25371.58
1930     37        24805.83
1930     38        23687.04
1930     39        23572.53
1930     40        23339.10
1930     41        23060.67
1930     42        22640.67
1930     43        22079.50
1930     44        22077.83
1930     45        22014.50
1930     46        21023.17
1930     47        20064.50
1930     48        19689.50
1930     49        19418.67
1930     50        19120.67
1930     51        18535.33
1930     52        18063.83
1930     53        17978.50
1930     54        17484.17
1930     55        16259.16
1931     12        31186.95
1931     13        31907.92
1931     14        31551.77
1931     15        31475.32
1931     16        32325.15
1931     17        33288.50
1931     18        33361.26
1931     19        33080.04
1931     20        32778.37
1931     21        33287.64
1931     22        33015.50
1931     23        32463.99
1931     24        31637.32
1931     25        30822.41
1931     26        30810.44
1931     27        30456.15
1931     28        30057.26
1931     29        29446.36
1931     30        29140.84
1931     31        28876.79
1931     32        28171.57
1931     33        28195.82
1931     34        27500.39
1931     35        26990.65
1931     36        26047.62
1931     37        25261.80
1931     38        24643.69
1931     39        23749.16
1931     40        23356.68
1931     41        23275.05
1931     42        22891.33
1931     43        22426.17
1931     44        22135.17
1931     45        21906.67
1931     46        21860.50
1931     47        20869.33
1931     48        19994.16
1931     49        19583.17
1931     50        19173.67
1931     51        18857.33
1931     52        18469.67
1931     53        17877.33
1931     54        17795.33
1931     55        17256.17
1932     12        34694.56
1932     13        31290.33
1932     14        31784.39
1932     15        31451.74
1932     16        31277.38
1932     17        32352.51
1932     18        33091.18
1932     19        33378.49
1932     20        33115.49
1932     21        32758.23
1932     22        33429.58
1932     23        33106.38
1932     24        32388.76
1932     25        31617.51
1932     26        30762.45
1932     27        30908.16
1932     28        30217.55
1932     29        30203.22
1932     30        29413.83
1932     31        28978.38
1932     32        28845.18
1932     33        28419.34
1932     34        27903.10
1932     35        27536.13
1932     36        26999.50
1932     37        25936.16
1932     38        25198.71
1932     39        24724.04
1932     40        23596.99
1932     41        23302.17
1932     42        23135.38
1932     43        22751.50
1932     44        22449.00
1932     45        21947.50
1932     46        21748.67
1932     47        21747.50
1932     48        20850.67
1932     49        19898.83
1932     50        19398.83
1932     51        18948.50
1932     52        18802.50
1932     53        18252.00
1932     54        17749.00
1932     55        17595.67
1933     12        34821.86
1933     13        34694.56
1933     14        31191.78
1933     15        31735.55
1933     16        31402.88
1933     17        31277.38
1933     18        32300.96
1933     19        33040.04
1933     20        33378.49
1933     21        33115.49
1933     22        32858.12
1933     23        33529.67
1933     24        33106.38
1933     25        32439.84
1933     26        31617.51
1933     27        30762.45
1933     28        30908.16
1933     29        30217.55
1933     30        30102.37
1933     31        29413.83
1933     32        28927.89
1933     33        28744.71
1933     34        28370.02
1933     35        27803.33
1933     36        27435.43
1933     37        26900.08
1933     38        25885.38
1933     39        25098.74
1933     40        24623.35
1933     41        23447.27
1933     42        23201.94
1933     43        23034.03
1933     44        22650.00
1933     45        22300.50
1933     46        21801.67
1933     47        21647.67
1933     48        21646.83
1933     49        20748.83
1933     50        19750.83
1933     51        19300.50
1933     52        18750.33
1933     53        18600.67
1933     54        18099.33
1933     55        17545.67
1934     12        33587.88
1934     13        34821.86
1934     14        34591.30
1934     15        31191.78
1934     16        31684.79
1934     17        31402.88
1934     18        31177.79
1934     19        32252.11
1934     20        33040.04
1934     21        33378.49
1934     22        33215.50
1934     23        32907.25
1934     24        33529.67
1934     25        33206.08
1934     26        32388.76
1934     27        31617.51
1934     28        30812.92
1934     29        30908.16
1934     30        30168.75
1934     31        30051.16
1934     32        29364.32
1934     33        28878.95
1934     34        28744.71
1934     35        28270.10
1934     36        27754.23
1934     37        27385.63
1934     38        26800.65
1934     39        25785.66
1934     40        24998.77
1934     41        24473.05
1934     42        23347.94
1934     43        23101.71
1934     44        22935.02
1934     45        22549.17
1934     46        22201.17
1934     47        21700.33
1934     48        21500.33
1934     49        21500.50
1934     50        20550.67
1934     51        19603.17
1934     52        19102.50
1934     53        18598.67
1934     54        18402.83
1934     55        17902.50
1935     12        32332.90
1935     13        33587.88
1935     14        34723.27
1935     15        34591.30
1935     16        31142.55
1935     17        31684.79
1935     18        31302.86
1935     19        31126.64
1935     20        32200.55
1935     21        32988.89
1935     22        33376.68
1935     23        33215.50
1935     24        32958.01
1935     25        33578.90
1935     26        33157.16
1935     27        32439.84
1935     28        31667.04
1935     29        30762.45
1935     30        30908.16
1935     31        30119.96
1935     32        30051.16
1935     33        29313.97
1935     34        28828.46
1935     35        28644.25
1935     36        28270.10
1935     37        27703.55
1935     38        27284.93
1935     39        26701.22
1935     40        25685.94
1935     41        24898.80
1935     42        24372.36
1935     43        23248.61
1935     44        23001.48
1935     45        22780.50
1935     46        22452.33
1935     47        22098.67
1935     48        21501.00
1935     49        21347.50
1935     50        21349.83
1935     51        20400.00
1935     52        19400.00
1935     53        18947.33
1935     54        18402.50
1935     55        18202.17
1936     12        32667.75
1936     13        32332.90
1936     14        33539.06
1936     15        34723.27
1936     16        34591.30
1936     17        31142.55
1936     18        31585.19
1936     19        31254.00
1936     20        31078.19
1936     21        32151.70
1936     22        32888.78
1936     23        33376.68
1936     24        33213.97
1936     25        32907.25
1936     26        33528.03
1936     27        33155.31
1936     28        32388.76
1936     29        31617.51
1936     30        30711.98
1936     31        30856.91
1936     32        30069.06
1936     33        29950.31
1936     34        29214.11
1936     35        28729.04
1936     36        28593.18
1936     37        28170.19
1936     38        27553.09
1936     39        27184.24
1936     40        26652.01
1936     41        25586.22
1936     42        24747.77
1936     43        24271.66
1936     44        23149.28
1936     45        22852.10
1936     46        22681.16
1936     47        22300.50
1936     48        21901.00
1936     49        21398.83
1936     50        21199.33
1936     51        21198.50
1936     52        20201.83
1936     53        19251.33
1936     54        18797.33
1936     55        18199.00
1937     12        32402.13
1937     13        32667.75
1937     14        32332.90
1937     15        33539.06
1937     16        34723.27
1937     17        34538.72
1937     18        31043.99
1937     19        31585.19
1937     20        31202.84
1937     21        31027.05
1937     22        32051.29
1937     23        32888.78
1937     24        33276.42
1937     25        33164.73
1937     26        32807.36
1937     27        33478.80
1937     28        33055.61
1937     29        32337.68
1937     30        31517.15
1937     31        30663.22
1937     32        30756.55
1937     33        29969.37
1937     34        29849.46
1937     35        29114.25
1937     36        28629.61
1937     37        28492.72
1937     38        28020.95
1937     39        27503.99
1937     40        27133.33
1937     41        26552.58
1937     42        25437.57
1937     43        24647.80
1937     44        24170.97
1937     45        23049.95
1937     46        22751.87
1937     47        22478.81
1937     48        22147.83
1937     49        21746.67
1937     50        21197.00
1937     51        21051.67
1937     52        21048.67
1937     53        20049.00
1937     54        19102.17
1937     55        18547.83
1938     12        31737.24
1938     13        32402.13
1938     14        32667.75
1938     15        32332.90
1938     16        33486.90
1938     17        34624.67
1938     18        34488.04
1938     19        30994.67
1938     20        31485.58
1938     21        31153.98
1938     22        30927.46
1938     23        32051.29
1938     24        32788.67
1938     25        33225.38
1938     26        33064.72
1938     27        32807.36
1938     28        33378.71
1938     29        32955.92
1938     30        32186.36
1938     31        31466.32
1938     32        30564.00
1938     33        30656.20
1938     34        29869.68
1938     35        29799.81
1938     36        29014.39
1938     37        28530.19
1938     38        28392.25
1938     39        27970.35
1938     40        27404.21
1938     41        27032.63
1938     42        26402.95
1938     43        25337.85
1938     44        24547.83
1938     45        24070.28
1938     46        22950.63
1938     47        22551.41
1938     48        22377.63
1938     49        21998.67
1938     50        21600.50
1938     51        21099.83
1938     52        20900.00
1938     53        20851.00
1938     54        19855.83
1938     55        18851.17
1939     12        31028.21
1939     13        31737.24
1939     14        32453.38
1939     15        32667.75
1939     16        32285.06
1939     17        33438.08
1939     18        34624.67
1939     19        34437.36
1939     20        30994.76
1939     21        31485.58
1939     22        31105.12
1939     23        30978.60
1939     24        32002.44
1939     25        32739.71
1939     26        33176.16
1939     27        33064.72
1939     28        32707.47
1939     29        33329.48
1939     30        32858.07
1939     31        32137.19
1939     32        31365.95
1939     33        30464.78
1939     34        30607.10
1939     35        29818.78
1939     36        29698.96
1939     37        28964.88
1939     38        28481.26
1939     39        28291.79
1939     40        27870.43
1939     41        27304.44
1939     42        26882.14
1939     43        26353.73
1939     44        25238.13
1939     45        24447.86
1939     46        23969.58
1939     47        22802.37
1939     48        22451.18
1939     49        22277.62
1939     50        21849.67
1939     51        21449.83
1939     52        20897.17
1939     53        20745.67
1939     54        20654.50
1939     55        19649.17
1940     12        30396.44
1940     13        31011.09
1940     14        31748.49
1940     15        32422.63
1940     16        32643.75
1940     17        32251.00
1940     18        33395.82
1940     19        34575.03
1940     20        34410.74
1940     21        30916.34
1940     22        31452.58
1940     23        31113.05
1940     24        30914.16
1940     25        31946.76
1940     26        32696.24
1940     27        33125.12
1940     28        32939.82
1940     29        32661.27
1940     30        33253.69
1940     31        32802.22
1940     32        32050.74
1940     33        31277.29
1940     34        30420.87
1940     35        30466.78
1940     36        29725.70
1940     37        29656.46
1940     38        28900.43
1940     39        28349.52
1940     40        28195.41
1940     41        27781.65
1940     42        27197.05
1940     43        26833.78
1940     44        26229.70
1940     45        25128.76
1940     46        24322.36
1940     47        23836.19
1940     48        22661.71
1940     49        22342.27
1940     50        22106.97
1940     51        21680.50
1940     52        21283.00
1940     53        20768.83
1940     54        20548.16
1940     55        20425.17
1941     12        30094.75
1941     13        30372.36
1941     14        30959.53
1941     15        31701.77
1941     16        32387.84
1941     17        32586.28
1941     18        32181.81
1941     19        33315.08
1941     20        34462.85
1941     21        34299.67
1941     22        30842.91
1941     23        31372.40
1941     24        31023.86
1941     25        30827.06
1941     26        31857.81
1941     27        32606.36
1941     28        33016.56
1941     29        32853.89
1941     30        32545.94
1941     31        33151.73
1941     32        32724.37
1941     33        31968.95
1941     34        31194.04
1941     35        30284.13
1941     36        30384.08
1941     37        29640.41
1941     38        29546.82
1941     39        28768.38
1941     40        28251.99
1941     41        28102.74
1941     42        27655.61
1941     43        27089.59
1941     44        26705.12
1941     45        26105.36
1941     46        24990.86
1941     47        24177.82
1941     48        23676.43
1941     49        22528.87
1941     50        22192.68
1941     51        21950.85
1941     52        21524.17
1941     53        21100.17
1941     54        20573.50
1941     55        20323.17
1942     12        29305.96
1942     13        30083.83
1942     14        30353.35
1942     15        30933.66
1942     16        31676.68
1942     17        32346.45
1942     18        32533.74
1942     19        32130.04
1942     20        33271.43
1942     21        34429.20
1942     22        34237.11
1942     23        30796.12
1942     24        31331.81
1942     25        30968.12
1942     26        30759.47
1942     27        31801.20
1942     28        32550.07
1942     29        32952.70
1942     30        32798.80
1942     31        32474.37
1942     32        33084.42
1942     33        32648.27
1942     34        31899.46
1942     35        31104.34
1942     36        30203.70
1942     37        30303.46
1942     38        29569.01
1942     39        29448.03
1942     40        28675.09
1942     41        28160.74
1942     42        27988.60
1942     43        27557.47
1942     44        26986.89
1942     45        26587.46
1942     46        25980.09
1942     47        24865.72
1942     48        24047.99
1942     49        23534.59
1942     50        22380.05
1942     51        22028.48
1942     52        21778.84
1942     53        21346.17
1942     54        20917.83
1942     55        20375.67
1943     12        29855.58
1943     13        29288.29
1943     14        30065.41
1943     15        30332.91
1943     16        30906.53
1943     17        31646.20
1943     18        32300.90
1943     19        32497.05
1943     20        32120.97
1943     21        33268.70
1943     22        34412.72
1943     23        34226.87
1943     24        30769.02
1943     25        31291.54
1943     26        30911.34
1943     27        30718.96
1943     28        31766.82
1943     29        32509.67
1943     30        32920.54
1943     31        32744.73
1943     32        32423.44
1943     33        33021.93
1943     34        32589.47
1943     35        31832.55
1943     36        31018.51
1943     37        30142.88
1943     38        30239.02
1943     39        29475.32
1943     40        29363.81
1943     41        28598.21
1943     42        28077.83
1943     43        27906.64
1943     44        27456.53
1943     45        26893.75
1943     46        26466.16
1943     47        25872.38
1943     48        24744.61
1943     49        23907.35
1943     50        23406.87
1943     51        22233.66
1943     52        21882.39
1943     53        21617.17
1943     54        21175.83
1943     55        20742.83
1944     12        29377.10
1944     13        29834.13
1944     14        29267.66
1944     15        30044.34
1944     16        30302.51
1944     17        30875.81
1944     18        31600.60
1944     19        32273.47
1944     20        32479.50
1944     21        32102.69
1944     22        33272.26
1944     23        34385.82
1944     24        34193.73
1944     25        30734.53
1944     26        31243.61
1944     27        30861.26
1944     28        30684.86
1944     29        31726.49
1944     30        32468.00
1944     31        32856.77
1944     32        32686.60
1944     33        32370.07
1944     34        32968.97
1944     35        32531.07
1944     36        31750.95
1944     37        30953.59
1944     38        30065.42
1944     39        30158.51
1944     40        29391.58
1944     41        29275.90
1944     42        28516.27
1944     43        27989.30
1944     44        27794.48
1944     45        27351.85
1944     46        26772.43
1944     47        26357.23
1944     48        25740.01
1944     49        24592.47
1944     50        23768.92
1944     51        23253.12
1944     52        22087.94
1944     53        21720.99
1944     54        21435.39
1944     55        21003.67
1945     12        28743.70
1945     13        29230.13
1945     14        29486.72
1945     15        29045.88
1945     16        29959.33
1945     17        29918.67
1945     18        30698.41
1945     19        31385.89
1945     20        32162.80
1945     21        32369.29
1945     22        32010.68
1945     23        33282.17
1945     24        34603.19
1945     25        34029.24
1945     26        30984.13
1945     27        31230.42
1945     28        30939.00
1945     29        30967.90
1945     30        32064.39
1945     31        32238.33
1945     32        33122.34
1945     33        32415.20
1945     34        32518.06
1945     35        32714.14
1945     36        32252.20
1945     37        31601.27
1945     38        30923.14
1945     39        29894.98
1945     40        30013.23
1945     41        29086.72
1945     42        29365.85
1945     43        28258.24
1945     44        28105.28
1945     45        27450.34
1945     46        27463.79
1945     47        26165.68
1945     48        26461.70
1945     49        25365.00
1945     50        24422.77
1945     51        23686.18
1945     52        23087.93
1945     53        21900.33
1945     54        21722.09
1945     55        21261.91
1946     12        28636.16
1946     13        28608.33
1946     14        28920.44
1946     15        29276.15
1946     16        28974.63
1946     17        29578.23
1946     18        29711.24
1946     19        30387.68
1946     20        31179.82
1946     21        31942.41
1946     22        32144.89
1946     23        31931.41
1946     24        33397.23
1946     25        34357.87
1946     26        34208.34
1946     27        30922.95
1946     28        31249.02
1946     29        31181.56
1946     30        31258.45
1946     31        31811.80
1946     32        32475.69
1946     33        32830.55
1946     34        32515.63
1946     35        32249.08
1946     36        32426.92
1946     37        32096.79
1946     38        31572.80
1946     39        30752.85
1946     40        29750.59
1946     41        29715.04
1946     42        29157.07
1946     43        29112.30
1946     44        28378.68
1946     45        27797.81
1946     46        27553.36
1946     47        26864.85
1946     48        26269.11
1946     49        26088.55
1946     50        25191.55
1946     51        24349.21
1946     52        23517.21
1946     53        22895.43
1946     54        21909.69
1946     55        21547.86
1947     12        29483.20
1947     13        28620.98
1947     14        28606.86
1947     15        28898.15
1947     16        29231.59
1947     17        28875.81
1947     18        29385.57
1947     19        29411.08
1947     20        30102.74
1947     21        30881.47
1947     22        31695.90
1947     23        31914.66
1947     24        31715.33
1947     25        33193.29
1947     26        34210.40
1947     27        34028.19
1947     28        30751.44
1947     29        31147.32
1947     30        31051.74
1947     31        31136.57
1947     32        31710.23
1947     33        32363.86
1947     34        32704.29
