Ireland, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 09/06/2023
Year    Age        Total
1959     47        35.35
1959     48        10.10
1959     49         7.07
1959     50         0.00
1959     51         0.00
1959     52         0.00
1959     53         0.00
1959     54         0.00
1959     55+        0.00
1960     12-        0.00
1960     13         0.00
1960     14         0.00
1960     15        40.32
1960     16        66.52
1960     17       165.30
1960     18       267.10
1960     19       458.59
1960     20       851.68
1960     21      1167.14
1960     22      1627.76
1960     23      2125.66
1960     24      2475.40
1960     25      2734.43
1960     26      2997.50
1960     27      3409.72
1960     28      3343.21
1960     29      3321.03
1960     30      3566.95
1960     31      3405.69
1960     32      3321.03
1960     33      3471.21
1960     34      3200.08
1960     35      3265.59
1960     36      2943.07
1960     37      2624.57
1960     38      2594.33
1960     39      2093.41
1960     40      1759.79
1960     41      1219.56
1960     42       859.74
1960     43       586.60
1960     44       411.22
1960     45       198.56
1960     46       101.80
1960     47        38.30
1960     48        15.12
1960     49         7.05
1960     50         0.00
1960     51         0.00
1960     52         0.00
1960     53         0.00
1960     54         0.00
1960     55+        0.00
1961     12-        0.00
1961     13         0.00
1961     14         0.00
1961     15        42.31
1961     16        55.41
1961     17       156.15
1961     18       335.47
1961     19       488.60
1961     20       775.70
1961     21      1210.91
1961     22      1694.47
1961     23      2098.43
1961     24      2615.23
1961     25      2816.72
1961     26      3016.19
1961     27      3212.63
1961     28      3441.31
1961     29      3365.75
1961     30      3434.26
1961     31      3208.60
1961     32      3254.94
1961     33      3140.10
1961     34      3207.59
1961     35      2883.21
1961     36      2878.17
1961     37      2587.02
1961     38      2460.09
1961     39      2153.84
1961     40      1713.60
1961     41      1350.94
1961     42       907.68
1961     43       588.32
1961     44       372.74
1961     45       190.41
1961     46        98.72
1961     47        40.29
1961     48        18.13
1961     49        11.08
1961     50         0.00
1961     51         0.00
1961     52         0.00
1961     53         0.00
1961     54         0.00
1961     55+        0.00
1962     12-        0.00
1962     13         0.00
1962     14         0.00
1962     15        40.29
1962     16        70.52
1962     17       186.37
1962     18       355.60
1962     19       647.74
1962     20       924.76
1962     21      1322.67
1962     22      1904.94
1962     23      2333.07
1962     24      2663.49
1962     25      3018.08
1962     26      3247.76
1962     27      3262.87
1962     28      3396.85
1962     29      3503.64
1962     30      3534.86
1962     31      3179.26
1962     32      3379.73
1962     33      3298.13
1962     34      3043.27
1962     35      3047.30
1962     36      2822.65
1962     37      2695.73
1962     38      2351.21
1962     39      2124.55
1962     40      1743.76
1962     41      1288.43
1962     42      1090.98
1962     43       586.29
1962     44       337.47
1962     45       202.48
1962     46       113.83
1962     47        45.34
1962     48        13.10
1962     49         5.04
1962     50         0.00
1962     51         0.00
1962     52         0.00
1962     53         0.00
1962     54         0.00
1962     55+        0.00
1963     12-        0.00
1963     13         0.00
1963     14         0.00
1963     15        35.30
1963     16        78.66
1963     17       230.95
1963     18       422.56
1963     19       684.78
1963     20      1095.25
1963     21      1412.93
1963     22      1965.60
1963     23      2566.67
1963     24      2912.59
1963     25      3066.89
1963     26      3404.75
1963     27      3513.67
1963     28      3433.99
1963     29      3472.32
1963     30      3754.71
1963     31      3387.60
1963     32      3367.43
1963     33      3287.76
1963     34      3103.20
1963     35      2871.25
1963     36      2784.51
1963     37      2567.68
1963     38      2413.38
1963     39      2041.24
1963     40      1752.80
1963     41      1328.21
1963     42       984.31
1963     43       680.74
1963     44       329.78
1963     45       153.30
1963     46        92.78
1963     47        25.21
1963     48        11.10
1963     49        12.10
1963     50         0.00
1963     51         0.00
1963     52         0.00
1963     53         0.00
1963     54         0.00
1963     55+        0.00
1964     12-        0.00
1964     13         0.00
1964     14         0.00
1964     15        35.22
1964     16        80.51
1964     17       233.48
1964     18       466.95
1964     19       769.86
1964     20      1156.31
1964     21      1717.86
1964     22      2058.01
1964     23      2417.28
1964     24      3177.08
1964     25      3292.82
1964     26      3391.44
1964     27      3664.16
1964     28      3643.03
1964     29      3602.77
1964     30      3444.77
1964     31      3555.48
1964     32      3425.65
1964     33      3050.28
1964     34      3105.64
1964     35      2747.37
1964     36      2698.06
1964     37      2626.60
1964     38      2276.39
1964     39      1990.59
1964     40      1671.56
1964     41      1380.73
1964     42      1000.32
1964     43       664.20
1964     44       418.64
1964     45       170.07
1964     46        93.59
1964     47        33.21
1964     48        10.07
1964     49         2.02
1964     50         0.00
1964     51         0.00
1964     52         0.00
1964     53         0.00
1964     54         0.00
1964     55+        0.00
1965     12-        0.00
1965     13         0.00
1965     14         0.00
1965     15        34.18
1965     16        78.41
1965     17       277.47
1965     18       484.57
1965     19       855.52
1965     20      1281.78
1965     21      1724.12
1965     22      2362.49
1965     23      2683.19
1965     24      2969.71
1965     25      3451.26
1965     26      3463.32
1965     27      3515.60
1965     28      3587.98
1965     29      3501.52
1965     30      3430.15
1965     31      3239.13
1965     32      3453.26
1965     33      3124.53
1965     34      2927.49
1965     35      2855.10
1965     36      2513.30
1965     37      2344.40
1965     38      2264.98
1965     39      1959.37
1965     40      1649.72
1965     41      1184.26
1965     42       934.95
1965     43       655.47
1965     44       368.95
1965     45       217.15
1965     46        76.40
1965     47        41.21
1965     48        11.06
1965     49         2.01
1965     50         0.00
1965     51         0.00
1965     52         0.00
1965     53         0.00
1965     54         0.00
1965     55+        0.00
1966     12-        0.00
1966     13         0.00
1966     14         0.00
1966     15        30.24
1966     16        79.64
1966     17       224.79
1966     18       477.81
1966     19       891.11
1966     20      1316.49
1966     21      1909.22
1966     22      2444.49
1966     23      2944.47
1966     24      2990.84
1966     25      3199.51
1966     26      3633.97
1966     27      3564.41
1966     28      3354.75
1966     29      3524.10
1966     30      3328.53
1966     31      3243.87
1966     32      3041.24
1966     33      3105.76
1966     34      2794.28
1966     35      2584.61
1966     36      2450.54
1966     37      2282.20
1966     38      2002.97
1966     39      1914.26
1966     40      1484.84
1966     41      1188.47
1966     42       886.06
1966     43       615.91
1966     44       350.79
1966     45       188.50
1966     46        99.79
1966     47        43.34
1966     48        17.13
1966     49         6.05
1966     50         0.00
1966     51         0.00
1966     52         0.00
1966     53         0.00
1966     54         0.00
1966     55+        0.00
1967     12-        0.00
1967     13         0.00
1967     14         0.00
1967     15        44.35
1967     16       111.87
1967     17       225.77
1967     18       546.28
1967     19       911.15
1967     20      1338.51
1967     21      1854.55
1967     22      2500.62
1967     23      2935.02
1967     24      3482.32
1967     25      3193.05
1967     26      3307.95
1967     27      3581.10
1967     28      3486.36
1967     29      3261.59
1967     30      3433.94
1967     31      3215.23
1967     32      2935.03
1967     33      2784.85
1967     34      2839.27
1967     35      2520.77
1967     36      2241.59
1967     37      2210.35
1967     38      1934.18
1967     39      1754.77
1967     40      1449.37
1967     41      1093.58
1967     42       840.60
1967     43       589.63
1967     44       323.54
1967     45       208.64
1967     46        91.72
1967     47        36.28
1967     48        13.10
1967     49        10.08
1967     50         0.00
1967     51         0.00
1967     52         0.00
1967     53         0.00
1967     54         0.00
1967     55+        0.00
1968     12-        0.00
1968     13         0.00
1968     14         0.00
1968     15        25.14
1968     16        98.56
1968     17       278.60
1968     18       491.83
1968     19       901.18
1968     20      1510.70
1968     21      2174.51
1968     22      2666.34
1968     23      3176.27
1968     24      3414.64
1968     25      3653.02
1968     26      3543.39
1968     27      3322.11
1968     28      3445.83
1968     29      3458.90
1968     30      3227.57
1968     31      3006.30
1968     32      2922.82
1968     33      2769.94
1968     34      2549.67
1968     35      2473.23
1968     36      2266.03
1968     37      2003.53
1968     38      1799.35
1968     39      1624.35
1968     40      1262.26
1968     41      1005.79
1968     42       772.45
1968     43       523.01
1968     44       302.74
1968     45       187.07
1968     46        92.53
1968     47        39.23
1968     48        13.08
1968     49         2.01
1968     50         0.00
1968     51         0.00
1968     52         0.00
1968     53         0.00
1968     54         0.00
1968     55+        0.00
1969     12-        0.00
1969     13         0.00
1969     14         0.00
1969     15        32.23
1969     16        90.65
1969     17       291.11
1969     18       563.08
1969     19       998.24
1969     20      1631.83
1969     21      2328.88
1969     22      2901.02
1969     23      3313.02
1969     24      3631.32
1969     25      3787.45
1969     26      3982.87
1969     27      3597.07
1969     28      3397.62
1969     29      3601.10
1969     30      3376.47
1969     31      2964.48
1969     32      2941.32
1969     33      2776.12
1969     34      2606.89
1969     35      2347.02
1969     36      2361.11
1969     37      1963.23
1969     38      1757.74
1969     39      1541.17
1969     40      1242.00
1969     41       957.95
1969     42       748.42
1969     43       504.66
1969     44       317.30
1969     45       204.48
1969     46        95.70
1969     47        34.24
1969     48        14.10
1969     49        10.07
1969     50         0.00
1969     51         0.00
1969     52         0.00
1969     53         0.00
1969     54         0.00
1969     55+        0.00
1970     12-        0.00
1970     13         0.00
1970     14         0.00
1970     15        28.07
1970     16       106.29
1970     17       324.87
1970     18       614.66
1970     19      1040.80
1970     20      1742.68
1970     21      2391.43
1970     22      3119.38
1970     23      3662.84
1970     24      3909.51
1970     25      3996.74
1970     26      4066.92
1970     27      3970.67
1970     28      3536.51
1970     29      3340.98
1970     30      3576.61
1970     31      3122.39
1970     32      2835.62
1970     33      2804.54
1970     34      2583.94
1970     35      2361.35
1970     36      2224.98
1970     37      2013.41
1970     38      1694.55
1970     39      1509.06
1970     40      1187.19
1970     41       904.43
1970     42       681.84
1970     43       435.17
1970     44       292.78
1970     45       164.45
1970     46        84.23
1970     47        34.09
1970     48        10.02
1970     49         9.02
1970     50         0.00
1970     51         0.00
1970     52         0.00
1970     53         0.00
1970     54         0.00
1970     55+        0.00
1971     12-        0.00
1971     13         0.00
1971     14         0.00
1971     15        49.21
1971     16       118.52
1971     17       350.53
1971     18       800.50
1971     19      1177.14
1971     20      1822.96
1971     21      2539.09
1971     22      3234.13
1971     23      3917.11
1971     24      4309.83
1971     25      4430.35
1971     26      4338.94
1971     27      4237.51
1971     28      4045.67
1971     29      3721.25
1971     30      3355.65
1971     31      3285.35
1971     32      3052.33
1971     33      2659.61
1971     34      2583.28
1971     35      2385.41
1971     36      2082.09
1971     37      1947.51
1971     38      1763.71
1971     39      1516.62
1971     40      1192.21
1971     41       961.19
1971     42       667.92
1971     43       478.08
1971     44       259.13
1971     45       145.64
1971     46        62.27
1971     47        32.14
1971     48        17.08
1971     49        11.04
1971     50         0.00
1971     51         0.00
1971     52         0.00
1971     53         0.00
1971     54         0.00
1971     55+        0.00
1972     12-        0.00
1972     13         0.00
1972     14         0.00
1972     15        55.25
1972     16       169.77
1972     17       389.75
1972     18       781.53
1972     19      1456.57
1972     20      2066.32
1972     21      2565.57
1972     22      3417.41
1972     23      3966.89
1972     24      4446.05
1972     25      4635.91
1972     26      4602.76
1972     27      4339.57
1972     28      3987.98
1972     29      3927.71
1972     30      3510.83
1972     31      3095.96
1972     32      2899.07
1972     33      2742.36
1972     34      2440.00
1972     35      2311.43
1972     36      2152.70
1972     37      1822.21
1972     38      1651.44
1972     39      1502.77
1972     40      1128.08
1972     41       860.88
1972     42       662.99
1972     43       403.82
1972     44       265.19
1972     45       148.67
1972     46        67.30
1972     47        32.14
1972     48        13.06
1972     49         7.03
1972     50         0.00
1972     51         0.00
1972     52         0.00
1972     53         0.00
1972     54         0.00
1972     55+        0.00
1973     12-        0.00
1973     13         0.00
1973     14         0.00
1973     15        68.22
1973     16       183.59
1973     17       450.45
1973     18       877.82
1973     19      1477.76
1973     20      2222.14
1973     21      2769.91
1973     22      3327.71
1973     23      3936.66
1973     24      4431.25
1973     25      4564.68
1973     26      4617.85
1973     27      4470.38
1973     28      4161.39
1973     29      4013.91
1973     30      3753.07
1973     31      3211.33
1973     32      2774.93
1973     33      2725.77
1973     34      2425.80
1973     35      2116.81
1973     36      2026.52
1973     37      1883.05
1973     38      1494.81
1973     39      1343.33
1973     40      1133.65
1973     41       840.70
1973     42       553.78
1973     43       398.28
1973     44       243.79
1973     45        97.32
1973     46        57.19
1973     47        25.08
1973     48        22.08
1973     49        12.04
1973     50         0.00
1973     51         0.00
1973     52         0.00
1973     53         0.00
1973     54         0.00
1973     55+        0.00
1974     12-        0.00
1974     13         0.00
1974     14         0.00
1974     15        60.09
1974     16       191.27
1974     17       510.74
1974     18       873.25
1974     19      1527.19
1974     20      2159.11
1974     21      2857.11
1974     22      3414.90
1974     23      3800.46
1974     24      4418.34
1974     25      4566.56
1974     26      4803.90
1974     27      4534.51
1974     28      4368.28
1974     29      3992.74
1974     30      3690.31
1974     31      3394.88
1974     32      2831.06
1974     33      2483.57
1974     34      2416.47
1974     35      2210.17
1974     36      1938.78
1974     37      1746.51
1974     38      1504.16
1974     39      1318.89
1974     40      1048.51
1974     41       854.23
1974     42       565.81
1974     43       388.56
1974     44       218.31
1974     45       103.15
1974     46        62.09
1974     47        22.03
1974     48        13.02
1974     49        18.03
1974     50         0.00
1974     51         0.00
1974     52         0.00
1974     53         0.00
1974     54         0.00
1974     55+        0.00
1975     12-        0.00
1975     13         0.00
1975     14         0.00
1975     15        60.12
1975     16       197.40
1975     17       465.94
1975     18       973.97
1975     19      1564.17
1975     20      2284.62
1975     21      2642.35
1975     22      3400.89
1975     23      3887.87
1975     24      4105.31
1975     25      4481.07
1975     26      4463.04
1975     27      4509.13
1975     28      4357.82
1975     29      4045.19
1975     30      3704.50
1975     31      3286.65
1975     32      2982.04
1975     33      2543.15
1975     34      2148.35
1975     35      2069.19
1975     36      1804.65
1975     37      1496.03
1975     38      1474.99
1975     39      1181.39
1975     40      1000.02
1975     41       725.47
1975     42       566.15
1975     43       340.69
1975     44       215.43
1975     45       129.26
1975     46        34.07
1975     47        20.04
1975     48         8.02
1975     49         9.02
1975     50         0.00
1975     51         0.00
1975     52         0.00
1975     53         0.00
1975     54         0.00
1975     55+        0.00
1976     12-        0.00
1976     13         0.00
1976     14         0.00
1976     15        50.19
1976     16       171.67
1976     17       494.93
1976     18       897.50
1976     19      1581.17
1976     20      2194.56
1976     21      2762.77
1976     22      3264.73
1976     23      3752.63
1976     24      4203.39
1976     25      4388.10
1976     26      4572.83
1976     27      4690.28
1976     28      4404.17
1976     29      4241.54
1976     30      3931.33
1976     31      3479.56
1976     32      2969.57
1976     33      2692.50
1976     34      2271.85
1976     35      2006.82
1976     36      1824.11
1976     37      1606.26
1976     38      1276.98
1976     39      1051.09
1976     40       956.73
1976     41       666.60
1976     42       508.98
1976     43       348.36
1976     44       218.86
1976     45       139.54
1976     46        53.21
1976     47        27.10
1976     48         8.03
1976     49        10.04
1976     50         0.00
1976     51         0.00
1976     52         0.00
1976     53         0.00
1976     54         0.00
1976     55+        0.00
1977     12-        0.00
1977     13         0.00
1977     14         0.00
1977     15        45.14
1977     16       138.44
1977     17       483.55
1977     18       966.10
1977     19      1524.89
1977     20      2240.18
1977     21      2591.32
1977     22      3207.29
1977     23      3728.97
1977     24      4398.11
1977     25      4408.14
1977     26      4503.45
1977     27      4574.68
1977     28      4535.55
1977     29      4462.31
1977     30      4216.52
1977     31      3639.67
1977     32      3271.49
1977     33      2792.96
1977     34      2530.12
1977     35      2103.74
1977     36      1679.38
1977     37      1683.40
1977     38      1337.29
1977     39      1027.30
1977     40       902.89
1977     41       655.10
1977     42       486.56
1977     43       321.03
1977     44       205.66
1977     45       124.40
1977     46        55.18
1977     47        29.10
1977     48        11.03
1977     49        11.03
1977     50         0.00
1977     51         0.00
1977     52         0.00
1977     53         0.00
1977     54         0.00
1977     55+        0.00
1978     12-        0.00
1978     13         0.00
1978     14         0.00
1978     15        48.18
1978     16       174.65
1978     17       497.85
1978     18       980.65
1978     19      1598.96
1978     20      2155.03
1978     21      2761.29
1978     22      3186.88
1978     23      3780.09
1978     24      4156.49
1978     25      4675.42
1978     26      4609.18
1978     27      4618.21
1978     28      4485.72
1978     29      4504.79
1978     30      4395.38
1978     31      3838.30
1978     32      3340.45
1978     33      2935.94
1978     34      2737.20
1978     35      2303.58
1978     36      1885.02
1978     37      1540.74
1978     38      1318.91
1978     39      1148.28
1978     40       825.07
1978     41       634.37
1978     42       467.75
1978     43       300.12
1978     44       186.69
1978     45       120.45
1978     46        48.18
1978     47        15.05
1978     48        15.05
1978     49         9.04
1978     50         0.00
1978     51         0.00
1978     52         0.00
1978     53         0.00
1978     54         0.00
1978     55+        0.00
1979     12-        0.00
1979     13         0.00
1979     14         0.00
1979     15        52.32
1979     16       174.05
1979     17       542.27
1979     18      1078.52
1979     19      1667.07
1979     20      2249.59
1979     21      2748.59
1979     22      3330.11
1979     23      3778.81
1979     24      4319.08
1979     25      4599.78
1979     26      5076.65
1979     27      4837.20
1979     28      4556.52
1979     29      4785.90
1979     30      4412.64
1979     31      3978.02
1979     32      3701.35
1979     33      3194.29
1979     34      2801.92
1979     35      2243.55
1979     36      2026.23
1979     37      1575.52
1979     38      1237.47
1979     39      1077.51
1979     40       868.24
1979     41       569.44
1979     42       418.53
1979     43       293.77
1979     44       172.04
1979     45        93.57
1979     46        39.24
1979     47        19.11
1979     48        12.07
1979     49         8.05
1979     50         0.00
1979     51         0.00
1979     52         0.00
1979     53         0.00
1979     54         0.00
1979     55+        0.00
1980     12-        0.00
1980     13         0.00
1980     14         0.00
1980     15        63.60
1980     16       197.89
1980     17       538.15
1980     18      1032.87
1980     19      1782.04
1980     20      2330.27
1980     21      2734.13
1980     22      3373.24
1980     23      3919.47
1980     24      4299.09
1980     25      4824.12
1980     26      4839.26
1980     27      5135.08
1980     28      4851.37
1980     29      4545.45
1980     30      4387.94
1980     31      4038.61
1980     32      3727.64
1980     33      3270.26
1980     34      2853.27
1980     35      2479.71
1980     36      2147.53
1980     37      1807.28
1980     38      1333.75
1980     39      1040.95
1980     40       845.08
1980     41       608.82
1980     42       434.15
1980     43       268.57
1980     44       182.75
1980     45        93.90
1980     46        47.46
1980     47        11.11
1980     48        13.13
1980     49         6.06
1980     50         0.00
1980     51         0.00
1980     52         0.00
1980     53         0.00
1980     54         0.00
1980     55+        0.00
1981     12-        0.00
1981     13         0.00
1981     14         0.00
1981     15        60.50
1981     16       203.71
1981     17       506.24
1981     18      1064.92
1981     19      1709.31
1981     20      2214.54
1981     21      2819.61
1981     22      3170.54
1981     23      3653.58
1981     24      4074.10
1981     25      4480.51
1981     26      4711.43
1981     27      4655.98
1981     28      4858.67
1981     29      4450.25
1981     30      4265.71
1981     31      4028.72
1981     32      3692.91
1981     33      3413.57
1981     34      2961.79
1981     35      2581.61
1981     36      2069.32
1981     37      1725.45
1981     38      1382.57
1981     39      1087.10
1981     40       758.35
1981     41       580.86
1981     42       367.07
1981     43       255.13
1981     44       173.45
1981     45        97.82
1981     46        44.37
1981     47        25.21
1981     48         6.05
1981     49         7.06
1981     50         0.00
1981     51         0.00
1981     52         0.00
1981     53         0.00
1981     54         0.00
1981     55+        0.00
1982     12-        0.00
1982     13         0.00
1982     14         0.00
1982     15        70.78
1982     16       167.86
1982     17       500.54
1982     18      1038.50
1982     19      1548.13
1982     20      2055.76
1982     21      2633.14
1982     22      3095.25
1982     23      3435.01
1982     24      3962.86
1982     25      4256.10
1982     26      4571.59
1982     27      4770.80
1982     28      4649.45
1982     29      4659.57
1982     30      4292.51
1982     31      3828.37
1982     32      3664.56
1982     33      3345.02
1982     34      3012.33
1982     35      2575.50
1982     36      2141.71
1982     37      1791.83
1982     38      1441.96
1982     39      1088.04
1982     40       762.44
1982     41       508.63
1982     42       385.26
1982     43       255.84
1982     44       169.88
1982     45        85.95
1982     46        44.49
1982     47        16.18
1982     48        11.12
1982     49         5.06
1982     50         1.01
1982     51         0.00
1982     52         0.00
1982     53         0.00
1982     54         0.00
1982     55+        0.00
1983     12-        0.00
1983     13         0.00
1983     14         0.00
1983     15        47.63
1983     16       159.09
1983     17       490.46
1983     18       912.01
1983     19      1410.58
1983     20      1909.15
1983     21      2272.93
1983     22      2934.66
1983     23      3381.54
1983     24      3787.89
1983     25      4126.35
1983     26      4298.62
1983     27      4432.38
1983     28      4536.76
1983     29      4244.91
1983     30      4153.71
1983     31      3853.76
1983     32      3351.14
1983     33      3078.54
1983     34      2770.49
1983     35      2468.51
1983     36      2146.26
1983     37      1696.34
1983     38      1364.98
1983     39      1004.23
1983     40       887.70
1983     41       544.17
1983     42       357.71
1983     43       230.03
1983     44       136.80
1983     45        53.71
1983     46        34.46
1983     47        22.29
1983     48        10.13
1983     49         2.03
1983     50         5.06
1983     51         0.00
1983     52         0.00
1983     53         0.00
1983     54         0.00
1983     55+        0.00
1984     12-        0.00
1984     13         0.00
1984     14         0.00
1984     15        49.58
1984     16       174.02
1984     17       422.93
1984     18       844.85
1984     19      1429.67
1984     20      1758.50
1984     21      2299.82
1984     22      2680.25
1984     23      3168.95
1984     24      3529.15
1984     25      3847.87
1984     26      4140.27
1984     27      4282.94
1984     28      4218.19
1984     29      4299.13
1984     30      4004.69
1984     31      3607.06
1984     32      3232.69
1984     33      2958.50
1984     34      2624.61
1984     35      2332.20
1984     36      2012.46
1984     37      1638.10
1984     38      1349.73
1984     39      1069.47
1984     40       751.77
1984     41       540.30
1984     42       333.90
1984     43       196.29
1984     44       118.38
1984     45        76.90
1984     46        36.43
1984     47        19.22
1984     48         4.04
1984     49         4.04
1984     50         5.06
1984     51         0.00
1984     52         0.00
1984     53         0.00
1984     54         0.00
1984     55+        0.00
1985     12-        0.00
1985     13         0.00
1985     14         0.00
1985     15        41.64
1985     16       157.40
1985     17       419.39
1985     18       815.43
1985     19      1248.02
1985     20      1644.06
1985     21      1943.62
1985     22      2452.39
1985     23      2962.15
1985     24      3364.29
1985     25      3786.72
1985     26      4058.87
1985     27      4176.66
1985     28      4246.74
1985     29      4109.65
1985     30      4052.77
1985     31      3619.17
1985     32      3374.43
1985     33      2941.84
1985     34      2589.47
1985     35      2294.99
1985     36      2048.22
1985     37      1601.41
1985     38      1321.14
1985     39      1015.47
1985     40       753.49
1985     41       549.37
1985     42       341.20
1985     43       218.32
1985     44       118.81
1985     45        67.02
1985     46        33.51
1985     47        12.19
1985     48         5.07
1985     49         0.00
1985     50         3.04
1985     51         0.00
1985     52         0.00
1985     53         0.00
1985     54         0.00
1985     55+        0.00
1986     12-        0.00
1986     13         0.00
1986     14         0.00
1986     15        34.42
1986     16       165.02
1986     17       430.27
1986     18       826.12
1986     19      1194.64
1986     20      1515.57
1986     21      1966.09
1986     22      2261.71
1986     23      2817.52
1986     24      3269.06
1986     25      3608.21
1986     26      4046.58
1986     27      4065.81
1986     28      4177.18
1986     29      4069.87
1986     30      3838.02
1986     31      3748.94
1986     32      3384.47
1986     33      3142.51
1986     34      2637.31
1986     35      2219.19
1986     36      2032.90
1986     37      1665.40
1986     38      1339.41
1986     39      1056.95
1986     40       778.54
1986     41       530.50
1986     42       336.12
1986     43       232.85
1986     44       109.34
1986     45        62.77
1986     46        35.44
1986     47        11.14
1986     48         3.04
1986     49         4.05
1986     50         3.03
1986     51         0.00
1986     52         0.00
1986     53         0.00
1986     54         0.00
1986     55+        0.00
1987     12-        0.00
1987     13         0.00
1987     14         0.00
1987     15        50.56
1987     16       145.62
1987     17       419.67
1987     18       857.54
1987     19      1117.43
1987     20      1399.56
1987     21      1671.60
1987     22      2101.38
1987     23      2479.59
1987     24      3020.61
1987     25      3333.08
1987     26      3760.84
1987     27      3959.04
1987     28      3959.04
1987     29      4037.92
1987     30      3765.90
1987     31      3617.24
1987     32      3288.58
1987     33      2914.42
1987     34      2605.99
1987     35      2220.70
1987     36      1824.29
1987     37      1569.46
1987     38      1217.54
1987     39      1021.36
1987     40       782.71
1987     41       514.73
1987     42       371.12
1987     43       193.15
1987     44       108.20
1987     45        55.62
1987     46        27.31
1987     47        12.13
1987     48         5.06
1987     49         0.00
1987     50         4.05
1987     51         0.00
1987     52         0.00
1987     53         0.00
1987     54         0.00
1987     55+        0.00
1988     12-        0.00
1988     13         0.00
1988     14         0.00
1988     15        57.63
