Switzerland, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 12/10/2023
Year   Age    Cohort           Total
1933    24      1909         1911.65
1933    24      1908         1961.35
1933    25      1908         2155.97
1933    25      1907         2093.03
1933    26      1907         2246.37
1933    26      1906         2245.63
1933    27      1906         2405.89
1933    27      1905         2224.11
1933    28      1905         2317.21
1933    28      1904         2242.79
1933    29      1904         2294.79
1933    29      1903         2189.21
1933    30      1903         2117.78
1933    30      1902         2076.22
1933    31      1902         2013.98
1933    31      1901         1954.02
1933    32      1901         1937.55
1933    32      1900         1690.45
1933    33      1900         1661.23
1933    33      1899         1575.77
1933    34      1899         1454.71
1933    34      1898         1358.29
1933    35      1898         1287.31
1933    35      1897         1206.69
1933    36      1897         1131.03
1933    36      1896         1067.97
1933    37      1896         1022.15
1933    37      1895          881.85
1933    38      1895          856.88
1933    38      1894          784.12
1933    39      1894          697.58
1933    39      1893          638.42
1933    40      1893          560.23
1933    40      1892          495.77
1933    41      1892          412.90
1933    41      1891          368.10
1933    42      1891          342.30
1933    42      1890          263.70
1933    43      1890          223.62
1933    43      1889          196.38
1933    44      1889          148.73
1933    44      1888          121.27
1933    45      1888           83.41
1933    45      1887           67.42
1933    46      1887           45.86
1933    46      1886           35.32
1933    47      1886           21.36
1933    47      1885           14.35
1933    48      1885            8.14
1933    48      1884            5.99
1933    49      1884            3.24
1933    49      1883            2.33
1933    50      1883            1.27
1933    50      1882            0.92
1933    51      1882            0.50
1933    51      1881            0.38
1933    52      1881            0.21
1933    52      1880            0.14
1933    53      1880            0.08
1933    53      1879            0.05
1933    54      1879            0.03
1933    54      1878            0.01
1933    55+        .            0.00
1934    12-        .            0.00
1934    13      1921            0.02
1934    13      1920            0.05
1934    14      1920            0.30
1934    14      1919            0.56
1934    15      1919            2.25
1934    15      1918            4.36
1934    16      1918           15.55
1934    16      1917           24.89
1934    17      1917           58.50
1934    17      1916           79.50
1934    18      1916          153.20
1934    18      1915          185.80
1934    19      1915          309.68
1934    19      1914          406.32
1934    20      1914          597.67
1934    20      1913          678.33
1934    21      1913          903.18
1934    21      1912          997.82
1934    22      1912         1258.75
1934    22      1911         1327.25
1934    23      1911         1584.24
1934    23      1910         1616.76
1934    24      1910         1869.77
1934    24      1909         1908.23
1934    25      1909         2107.00
1934    25      1908         2122.00
1934    26      1908         2298.94
1934    26      1907         2202.06
1934    27      1907         2280.60
1934    27      1906         2252.40
1934    28      1906         2384.57
1934    28      1905         2203.43
1934    29      1905         2318.39
1934    29      1904         2221.61
1934    30      1904         2141.35
1934    30      1903         2033.65
1934    31      1903         2045.43
1934    31      1902         2004.57
1934    32      1902         1870.37
1934    32      1901         1792.63
1934    33      1901         1738.14
1934    33      1900         1506.86
1934    34      1900         1473.38
1934    34      1899         1396.62
1934    35      1899         1283.16
1934    35      1898         1194.84
1934    36      1898         1122.17
1934    36      1897         1051.83
1934    37      1897          988.52
1934    37      1896          926.48
1934    38      1896          855.70
1934    38      1895          732.30
1934    39      1895          703.19
1934    39      1894          641.81
1934    40      1894          570.24
1934    40      1893          516.76
1934    41      1893          435.34
1934    41      1892          377.66
1934    42      1892          298.66
1934    42      1891          260.34
1934    43      1891          229.13
1934    43      1890          170.87
1934    44      1890          134.39
1934    44      1889          114.61
1934    45      1889           81.86
1934    45      1888           66.01
1934    46      1888           45.73
1934    46      1887           35.88
1934    47      1887           21.81
1934    47      1886           16.21
1934    48      1886            9.16
1934    48      1885            6.01
1934    49      1885            3.29
1934    49      1884            2.41
1934    50      1884            1.28
1934    50      1883            0.93
1934    51      1883            0.51
1934    51      1882            0.37
1934    52      1882            0.21
1934    52      1881            0.16
1934    53      1881            0.09
1934    53      1880            0.05
1934    54      1880            0.03
1934    54      1879            0.01
1934    55+        .            0.00
1935    12-        .            0.00
1935    13      1922            0.02
1935    13      1921            0.04
1935    14      1921            0.24
1935    14      1920            0.44
1935    15      1920            2.16
1935    15      1919            3.66
1935    16      1919           12.79
1935    16      1918           22.66
1935    17      1918           59.84
1935    17      1917           82.16
1935    18      1917          134.03
1935    18      1916          162.97
1935    19      1916          310.83
1935    19      1915          364.17
1935    20      1915          523.08
1935    20      1914          647.92
1935    21      1914          864.96
1935    21      1913          948.04
1935    22      1913         1223.07
1935    22      1912         1315.93
1935    23      1912         1526.13
1935    23      1911         1561.87
1935    24      1911         1790.19
1935    24      1910         1799.81
1935    25      1910         2056.75
1935    25      1909         2079.25
1935    26      1909         2235.29
1935    26      1908         2229.71
1935    27      1908         2391.26
1935    27      1907         2271.74
1935    28      1907         2292.35
1935    28      1906         2248.65
1935    29      1906         2386.90
1935    29      1905         2180.10
1935    30      1905         2159.29
1935    30      1904         2050.71
1935    31      1904         2022.09
1935    31      1903         1903.91
1935    32      1903         1814.35
1935    32      1902         1762.65
1935    33      1902         1658.28
1935    33      1901         1593.72
1935    34      1901         1550.21
1935    34      1900         1343.79
1935    35      1900         1315.51
1935    35      1899         1243.49
1935    36      1899         1123.18
1935    36      1898         1042.82
1935    37      1898          986.10
1935    37      1897          910.90
1935    38      1897          797.40
1935    38      1896          739.60
1935    39      1896          696.92
1935    39      1895          593.08
1935    40      1895          552.21
1935    40      1894          495.79
1935    41      1894          421.61
1935    41      1893          377.39
1935    42      1893          311.96
1935    42      1892          271.04
1935    43      1892          222.38
1935    43      1891          185.62
1935    44      1891          134.98
1935    44      1890           96.02
1935    45      1890           73.17
1935    45      1889           61.46
1935    46      1889           43.08
1935    46      1888           33.43
1935    47      1888           20.62
1935    47      1887           15.56
1935    48      1887            8.85
1935    48      1886            6.45
1935    49      1886            3.52
1935    49      1885            2.29
1935    50      1885            1.25
1935    50      1884            0.92
1935    51      1884            0.49
1935    51      1883            0.36
1935    52      1883            0.20
1935    52      1882            0.15
1935    53      1882            0.09
1935    53      1881            0.06
1935    54      1881            0.03
1935    54      1880            0.01
1935    55+        .            0.00
1936    12-        .            0.00
1936    13      1923            0.02
1936    13      1922            0.04
1936    14      1922            0.23
1936    14      1921            0.49
1936    15      1921            2.33
1936    15      1920            3.93
1936    16      1920           15.60
1936    16      1919           23.36
1936    17      1919           55.52
1936    17      1918           81.48
1936    18      1918          141.24
1936    18      1917          171.76
1936    19      1917          291.08
1936    19      1916          343.92
1936    20      1916          521.52
1936    20      1915          567.48
1936    21      1915          780.76
1936    21      1914          938.24
1936    22      1914         1162.79
1936    22      1913         1225.21
1936    23      1913         1426.55
1936    23      1912         1489.45
1936    24      1912         1709.44
1936    24      1911         1741.56
1936    25      1911         2012.17
1936    25      1910         2006.83
1936    26      1910         2200.90
1936    26      1909         2187.10
1936    27      1909         2280.16
1936    27      1908         2236.84
1936    28      1908         2309.50
1936    28      1907         2175.50
1936    29      1907         2216.81
1936    29      1906         2154.19
1936    30      1906         2166.50
1936    30      1905         1968.50
1936    31      1905         2011.60
1936    31      1904         1909.40
1936    32      1904         1824.97
1936    32      1903         1708.03
1936    33      1903         1635.23
1936    33      1902         1582.77
1936    34      1902         1474.43
1936    34      1901         1410.57
1936    35      1901         1364.07
1936    35      1900         1171.93
1936    36      1900         1112.64
1936    36      1899         1046.36
1936    37      1899          956.01
1936    37      1898          885.99
1936    38      1898          827.10
1936    38      1897          765.90
1936    39      1897          689.57
1936    39      1896          634.43
1936    40      1896          562.57
1936    40      1895          473.43
1936    41      1895          443.06
1936    41      1894          392.94
1936    42      1894          319.40
1936    42      1893          279.60
1936    43      1893          222.40
1936    43      1892          182.60
1936    44      1892          125.06
1936    44      1891          100.94
1936    45      1891           74.07
1936    45      1890           51.39
1936    46      1890           36.46
1936    46      1889           29.10
1936    47      1889           17.90
1936    47      1888           13.25
1936    48      1888            7.63
1936    48      1887            5.61
1936    49      1887            3.09
1936    49      1886            2.23
1936    50      1886            1.22
1936    50      1885            0.80
1936    51      1885            0.44
1936    51      1884            0.33
1936    52      1884            0.18
1936    52      1883            0.14
1936    53      1883            0.08
1936    53      1882            0.05
1936    54      1882            0.03
1936    54      1881            0.01
1936    55+        .            0.00
1937    12-        .            0.00
1937    13      1924            0.01
1937    13      1923            0.03
1937    14      1923            0.19
1937    14      1922            0.38
1937    15      1922            1.82
1937    15      1921            3.49
1937    16      1921           13.88
1937    16      1920           21.19
1937    17      1920           63.98
1937    17      1919           83.02
1937    18      1919          137.70
1937    18      1918          178.30
1937    19      1918          285.25
1937    19      1917          330.75
1937    20      1917          490.14
1937    20      1916          549.86
1937    21      1916          773.33
1937    21      1915          799.67
1937    22      1915          960.05
1937    22      1914         1115.95
1937    23      1914         1416.83
1937    23      1913         1483.17
1937    24      1913         1639.12
1937    24      1912         1689.88
1937    25      1912         1935.19
1937    25      1911         1937.81
1937    26      1911         2087.62
1937    26      1910         2035.38
1937    27      1910         2168.37
1937    27      1909         2142.63
1937    28      1909         2261.51
1937    28      1908         2210.49
1937    29      1908         2231.70
1937    29      1907         2070.30
1937    30      1907         2022.79
1937    30      1906         1943.21
1937    31      1906         1941.94
1937    31      1905         1754.06
1937    32      1905         1761.12
1937    32      1904         1661.88
1937    33      1904         1584.75
1937    33      1903         1474.25
1937    34      1903         1374.69
1937    34      1902         1331.31
1937    35      1902         1275.18
1937    35      1901         1221.82
1937    36      1901         1158.38
1937    36      1900          999.62
1937    37      1900          983.62
1937    37      1899          926.38
1937    38      1899          831.33
1937    38      1898          753.67
1937    39      1898          650.82
1937    39      1897          588.18
1937    40      1897          513.18
1937    40      1896          469.82
1937    41      1896          423.72
1937    41      1895          349.28
1937    42      1895          300.51
1937    42      1894          257.49
1937    43      1894          197.36
1937    43      1893          166.64
1937    44      1893          121.52
1937    44      1892           97.48
1937    45      1892           65.74
1937    45      1891           52.16
1937    46      1891           36.67
1937    46      1890           24.28
1937    47      1890           15.25
1937    47      1889           11.65
1937    48      1889            6.70
1937    48      1888            4.84
1937    49      1888            2.70
1937    49      1887            1.97
1937    50      1887            1.08
1937    50      1886            0.79
1937    51      1886            0.44
1937    51      1885            0.29
1937    52      1885            0.16
1937    52      1884            0.12
1937    53      1884            0.07
1937    53      1883            0.05
1937    54      1883            0.03
1937    54      1882            0.01
1937    55+        .            0.00
1938    12-        .            0.00
1938    13      1925            0.02
1938    13      1924            0.04
1938    14      1924            0.21
1938    14      1923            0.43
1938    15      1923            1.96
1938    15      1922            3.53
1938    16      1922           13.33
1938    16      1921           22.49
1938    17      1921           61.63
1938    17      1920           78.37
1938    18      1920          155.69
1938    18      1919          177.31
1938    19      1919          291.35
1938    19      1918          365.65
1938    20      1918          500.95
1938    20      1917          548.05
1938    21      1917          742.48
1938    21      1916          795.52
1938    22      1916         1005.06
1938    22      1915         1011.94
1938    23      1915         1250.99
1938    23      1914         1441.01
1938    24      1914         1701.05
1938    24      1913         1740.95
1938    25      1913         1894.89
1938    25      1912         1926.11
1938    26      1912         2110.94
1938    26      1911         2082.06
1938    27      1911         2206.10
1938    27      1910         2125.90
1938    28      1910         2218.73
1938    28      1909         2167.27
1938    29      1909         2220.17
1938    29      1908         2165.83
1938    30      1908         2240.58
1938    30      1907         2077.42
1938    31      1907         1986.76
1938    31      1906         1896.24
1938    32      1906         1877.77
1938    32      1905         1684.23
1938    33      1905         1645.30
1938    33      1904         1546.70
1938    34      1904         1493.25
1938    34      1903         1391.75
1938    35      1903         1301.44
1938    35      1902         1252.56
1938    36      1902         1165.97
1938    36      1901         1109.03
1938    37      1901         1047.87
1938    37      1900          891.13
1938    38      1900          828.11
1938    38      1899          768.89
1938    39      1899          682.24
1938    39      1898          621.76
1938    40      1898          559.53
1938    40      1897          498.47
1938    41      1897          398.27
1938    41      1896          360.73
1938    42      1896          332.45
1938    42      1895          269.55
1938    43      1895          215.72
1938    43      1894          178.28
1938    44      1894          127.47
1938    44      1893          101.53
1938    45      1893           62.87
1938    45      1892           48.67
1938    46      1892           32.58
1938    46      1891           24.81
1938    47      1891           15.36
1938    47      1890            9.73
1938    48      1890            5.74
1938    48      1889            4.30
1938    49      1889            2.40
1938    49      1888            1.73
1938    50      1888            0.97
1938    50      1887            0.71
1938    51      1887            0.40
1938    51      1886            0.30
1938    52      1886            0.17
1938    52      1885            0.11
1938    53      1885            0.07
1938    53      1884            0.05
1938    54      1884            0.02
1938    54      1883            0.01
1938    55+        .            0.00
1939    12-        .            0.00
1939    13      1926            0.02
1939    13      1925            0.04
1939    14      1925            0.25
1939    14      1924            0.50
1939    15      1924            2.25
1939    15      1923            4.01
1939    16      1923           13.79
1939    16      1922           21.14
1939    17      1922           49.32
1939    17      1921           69.68
1939    18      1921          158.15
1939    18      1920          186.85
1939    19      1920          339.85
1939    19      1919          365.15
1939    20      1919          492.09
1939    20      1918          576.91
1939    21      1918          745.24
1939    21      1917          795.76
1939    22      1917         1040.25
1939    22      1916         1102.75
1939    23      1916         1393.49
1939    23      1915         1371.51
1939    24      1915         1538.91
1939    24      1914         1713.09
1939    25      1914         1920.96
1939    25      1913         1932.04
1939    26      1913         2080.78
1939    26      1912         2096.22
1939    27      1912         2254.09
1939    27      1911         2193.91
1939    28      1911         2230.46
1939    28      1910         2136.54
1939    29      1910         2286.30
1939    29      1909         2219.70
1939    30      1909         2180.23
1939    30      1908         2095.77
1939    31      1908         2118.03
1939    31      1907         1938.97
1939    32      1907         1811.89
1939    32      1906         1712.11
1939    33      1906         1664.08
1939    33      1905         1490.92
1939    34      1905         1474.22
1939    34      1904         1379.78
1939    35      1904         1289.20
1939    35      1903         1200.80
1939    36      1903         1154.58
1939    36      1902         1103.42
1939    37      1902          975.49
1939    37      1901          918.51
1939    38      1901          871.20
1939    38      1900          736.80
1939    39      1900          672.80
1939    39      1899          616.20
1939    40      1899          530.34
1939    40      1898          466.66
1939    41      1898          368.16
1939    41      1897          328.84
1939    42      1897          297.65
1939    42      1896          267.35
1939    43      1896          220.49
1939    43      1895          170.51
1939    44      1895          124.28
1939    44      1894           98.72
1939    45      1894           65.17
1939    45      1893           52.23
1939    46      1893           35.27
1939    46      1892           26.93
1939    47      1892           16.39
1939    47      1891           12.10
1939    48      1891            7.10
1939    48      1890            4.41
1939    49      1890            2.53
1939    49      1889            1.88
1939    50      1889            1.04
1939    50      1888            0.75
1939    51      1888            0.42
1939    51      1887            0.31
1939    52      1887            0.18
1939    52      1886            0.13
1939    53      1886            0.08
1939    53      1885            0.05
1939    54      1885            0.02
1939    54      1884            0.01
1939    55+        .            0.00
1940    12-        .            0.00
1940    13      1927            0.02
1940    13      1926            0.04
1940    14      1926            0.27
1940    14      1925            0.54
1940    15      1925            2.45
1940    15      1924            4.44
1940    16      1924           15.93
1940    16      1923           25.32
1940    17      1923           62.16
1940    17      1922           82.84
1940    18      1922          156.90
1940    18      1921          200.10
1940    19      1921          359.23
1940    19      1920          386.77
1940    20      1920          624.76
1940    20      1919          636.24
1940    21      1919          780.65
1940    21      1918          884.35
1940    22      1918         1101.53
1940    22      1917         1141.47
1940    23      1917         1362.82
1940    23      1916         1382.18
1940    24      1916         1575.52
1940    24      1915         1518.48
1940    25      1915         1791.58
1940    25      1914         1985.42
1940    26      1914         2084.04
1940    26      1913         2057.96
1940    27      1913         2183.26
1940    27      1912         2161.74
1940    28      1912         2193.69
1940    28      1911         2112.31
1940    29      1911         2185.75
1940    29      1910         2081.25
1940    30      1910         2150.05
1940    30      1909         2059.95
1940    31      1909         1978.55
1940    31      1908         1886.45
1940    32      1908         1880.17
1940    32      1907         1724.83
1940    33      1907         1651.78
1940    33      1906         1569.22
1940    34      1906         1530.14
1940    34      1905         1368.86
1940    35      1905         1329.52
1940    35      1904         1244.48
1940    36      1904         1184.52
1940    36      1903         1099.48
1940    37      1903         1028.43
1940    37      1902          975.57
1940    38      1902          856.59
1940    38      1901          804.41
1940    39      1901          760.71
1940    39      1900          639.29
1940    40      1900          574.43
1940    40      1899          516.57
1940    41      1899          418.86
1940    41      1898          364.14
1940    42      1898          291.31
1940    42      1897          251.69
1940    43      1897          199.34
1940    43      1896          171.66
1940    44      1896          134.22
1940    44      1895           99.78
1940    45      1895           65.72
1940    45      1894           51.55
1940    46      1894           35.15
1940    46      1893           27.39
1940    47      1893           16.49
1940    47      1892           12.12
1940    48      1892            6.95
1940    48      1891            5.02
1940    49      1891            2.87
1940    49      1890            1.76
1940    50      1890            1.01
1940    50      1889            0.75
1940    51      1889            0.42
1940    51      1888            0.31
1940    52      1888            0.18
1940    52      1887            0.13
1940    53      1887            0.08
1940    53      1886            0.05
1940    54      1886            0.03
1940    54      1885            0.01
1940    55+        .            0.00
1941    12-        .            0.00
1941    13      1928            0.02
1941    13      1927            0.05
1941    14      1927            0.28
1941    14      1926            0.58
1941    15      1926            2.61
1941    15      1925            4.72
1941    16      1925           16.87
1941    16      1924           26.87
1941    17      1924           66.54
1941    17      1923           90.46
1941    18      1923          171.34
1941    18      1922          207.66
1941    19      1922          357.02
1941    19      1921          432.98
1941    20      1921          685.35
1941    20      1920          700.65
1941    21      1920         1044.31
1941    21      1919         1022.69
1941    22      1919         1161.50
1941    22      1918         1269.50
1941    23      1918         1473.38
1941    23      1917         1491.62
1941    24      1917         1740.16
1941    24      1916         1754.84
1941    25      1916         2019.47
1941    25      1915         1915.53
1941    26      1915         2093.26
1941    26      1914         2277.74
1941    27      1914         2399.84
1941    27      1913         2357.16
1941    28      1913         2441.65
1941    28      1912         2409.35
1941    29      1912         2475.23
1941    29      1911         2366.77
1941    30      1911         2352.33
1941    30      1910         2217.67
1941    31      1910         2285.61
1941    31      1909         2197.39
1941    32      1909         2167.62
1941    32      1908         2059.38
1941    33      1908         1979.04
1941    33      1907         1798.96
1941    34      1907         1711.80
1941    34      1906         1622.20
1941    35      1906         1582.88
1941    35      1905         1414.12
1941    36      1905         1365.76
1941    36      1904         1263.24
1941    37      1904         1155.00
1941    37      1903         1050.00
1941    38      1903          933.66
1941    38      1902          880.34
1941    39      1902          786.91
1941    39      1901          746.09
1941    40      1901          735.72
1941    40      1900          598.28
1941    41      1900          454.14
1941    41      1899          403.86
1941    42      1899          355.57
1941    42      1898          315.43
1941    43      1898          261.30
1941    43      1897          217.70
1941    44      1897          148.05
1941    44      1896          118.95
1941    45      1896           79.86
1941    45      1895           58.48
1941    46      1895           41.07
1941    46      1894           31.58
1941    47      1894           19.52
1941    47      1893           14.70
1941    48      1893            8.38
1941    48      1892            6.04
1941    49      1892            3.36
1941    49      1891            2.41
1941    50      1891            1.36
1941    50      1890            0.84
1941    51      1890            0.48
1941    51      1889            0.36
1941    52      1889            0.21
1941    52      1888            0.15
1941    53      1888            0.09
1941    53      1887            0.06
1941    54      1887            0.03
1941    54      1886            0.01
1941    55+        .            0.00
1942    12-        .            0.00
1942    13      1929            0.02
1942    13      1928            0.05
1942    14      1928            0.27
1942    14      1927            0.53
1942    15      1927            2.42
1942    15      1926            4.46
1942    16      1926           16.25
1942    16      1925           26.00
1942    17      1925           67.43
1942    17      1924           91.57
1942    18      1924          167.13
1942    18      1923          204.87
1942    19      1923          373.54
1942    19      1922          438.46
1942    20      1922          682.78
1942    20      1921          794.22
1942    21      1921         1130.54
1942    21      1920         1106.46
1942    22      1920         1485.27
1942    22      1919         1395.73
1942    23      1919         1567.40
1942    23      1918         1690.60
1942    24      1918         1881.97
1942    24      1917         1884.03
1942    25      1917         2135.59
1942    25      1916         2139.41
1942    26      1916         2364.84
1942    26      1915         2222.16
1942    27      1915         2409.95
1942    27      1914         2578.05
1942    28      1914         2670.87
1942    28      1913         2606.13
1942    29      1913         2683.70
1942    29      1912         2641.30
1942    30      1912         2617.04
1942    30      1911         2488.96
1942    31      1911         2431.30
1942    31      1910         2300.70
1942    32      1910         2376.65
1942    32      1909         2260.35
1942    33      1909         2187.60
1942    33      1908         2071.40
1942    34      1908         2020.54
1942    34      1907         1829.46
1942    35      1907         1709.75
1942    35      1906         1610.25
1942    36      1906         1527.64
1942    36      1905         1368.36
1942    37      1905         1341.48
1942    37      1904         1231.52
1942    38      1904         1101.49
1942    38      1903         1001.51
1942    39      1903          904.98
1942    39      1902          850.02
1942    40      1902          732.01
1942    40      1901          668.99
1942    41      1901          565.11
1942    41      1900          458.89
1942    42      1900          386.43
1942    42      1899          334.57
1942    43      1899          251.32
1942    43      1898          210.68
1942    44      1898          157.56
1942    44      1897          127.44
1942    45      1897           82.59
1942    45      1896           66.23
1942    46      1896           45.19
1942    46      1895           32.21
1942    47      1895           20.38
1942    47      1894           15.04
1942    48      1894            8.77
1942    48      1893            6.48
1942    49      1893            3.57
1942    49      1892            2.57
1942    50      1892            1.41
1942    50      1891            1.03
1942    51      1891            0.58
1942    51      1890            0.37
1942    52      1890            0.22
1942    52      1889            0.16
1942    53      1889            0.10
1942    53      1888            0.06
1942    54      1888            0.03
1942    54      1887            0.01
1942    55+        .            0.00
1943    12-        .            0.00
1943    13      1930            0.02
1943    13      1929            0.05
1943    14      1929            0.26
1943    14      1928            0.52
1943    15      1928            2.40
1943    15      1927            4.21
1943    16      1927           15.71
1943    16      1926           25.83
1943    17      1926           66.91
1943    17      1925           93.09
1943    18      1925          191.70
1943    18      1924          239.30
1943    19      1924          412.11
1943    19      1923          478.89
1943    20      1923          719.09
1943    20      1922          781.91
1943    21      1922         1118.15
1943    21      1921         1242.85
1943    22      1921         1647.64
1943    22      1920         1584.36
1943    23      1920         2019.01
1943    23      1919         1836.99
1943    24      1919         1957.91
1943    24      1918         2058.09
1943    25      1918         2198.11
1943    25      1917         2160.89
1943    26      1917         2406.21
1943    26      1916         2380.79
1943    27      1916         2513.91
1943    27      1915         2371.09
1943    28      1915         2603.82
1943    28      1914         2756.18
1943    29      1914         2804.33
1943    29      1913         2690.67
1943    30      1913         2695.21
1943    30      1912         2634.79
1943    31      1912         2580.77
1943    31      1911         2457.23
1943    32      1911         2511.26
1943    32      1910         2383.74
1943    33      1910         2262.20
1943    33      1909         2108.80
1943    34      1909         2054.70
1943    34      1908         1945.30
1943    35      1908         1892.05
1943    35      1907         1704.95
1943    36      1907         1606.09
1943    36      1906         1504.91
1943    37      1906         1407.86
1943    37      1905         1262.14
1943    38      1905         1202.28
1943    38      1904         1090.72
1943    39      1904          978.27
1943    39      1903          877.73
1943    40      1903          765.50
1943    40      1902          708.50
1943    41      1902          592.28
1943    41      1901          534.72
1943    42      1901          448.10
1943    42      1900          354.90
1943    43      1900          263.73
1943    43      1899          226.27
1943    44      1899          183.09
1943    44      1898          144.91
1943    45      1898           85.25
1943    45      1897           65.85
1943    46      1897           42.72
1943    46      1896           32.91
1943    47      1896           19.65
1943    47      1895           13.49
1943    48      1895            7.98
1943    48      1894            5.73
1943    49      1894            3.25
1943    49      1893            2.38
1943    50      1893            1.31
1943    50      1892            0.95
1943    51      1892            0.54
1943    51      1891            0.40
1943    52      1891            0.23
1943    52      1890            0.15
1943    53      1890            0.09
1943    53      1889            0.06
1943    54      1889            0.03
1943    54      1888            0.01
1943    55+        .            0.00
1944    12-        .            0.00
1944    13      1931            0.00
1944    13      1930            1.00
1944    14      1930            0.00
1944    14      1929            2.00
1944    15      1929            2.00
1944    15      1928            7.00
1944    16      1928           11.00
1944    16      1927           25.00
1944    17      1927           59.00
1944    17      1926          106.00
1944    18      1926          188.00
1944    18      1925          253.00
1944    19      1925          445.00
1944    19      1924          527.00
1944    20      1924          778.00
1944    20      1923          862.00
1944    21      1923         1190.00
1944    21      1922         1298.00
1944    22      1922         1526.00
1944    22      1921         1823.00
1944    23      1921         2020.00
1944    23      1920         2162.00
1944    24      1920         2325.00
1944    24      1919         2284.00
1944    25      1919         2076.00
1944    25      1918         2435.00
1944    26      1918         2382.00
1944    26      1917         2522.00
1944    27      1917         2432.00
1944    27      1916         2665.00
1944    28      1916         2503.00
1944    28      1915         2659.00
1944    29      1915         2533.00
1944    29      1914         2763.00
1944    30      1914         2628.00
1944    30      1913         2714.00
1944    31      1913         2600.00
1944    31      1912         2653.00
1944    32      1912         2464.00
1944    32      1911         2414.00
1944    33      1911         2199.00
1944    33      1910         2252.00
1944    34      1910         2009.00
1944    34      1909         2083.00
1944    35      1909         1810.00
1944    35      1908         1908.00
1944    36      1908         1698.00
1944    36      1907         1586.00
1944    37      1907         1437.00
1944    37      1906         1425.00
1944    38      1906         1136.00
1944    38      1905         1169.00
1944    39      1905          980.00
1944    39      1904          926.00
1944    40      1904          798.00
1944    40      1903          709.00
1944    41      1903          580.00
1944    41      1902          574.00
1944    42      1902          414.00
1944    42      1901          417.00
1944    43      1901          284.00
1944    43      1900          274.00
1944    44      1900          163.00
1944    44      1899          146.00
1944    45      1899           90.00
1944    45      1898           82.00
1944    46      1898           43.00
1944    46      1897           41.00
1944    47      1897           21.00
1944    47      1896           15.00
1944    48      1896            8.00
1944    48      1895            6.00
1944    49      1895            4.00
1944    49      1894            1.00
1944    50      1894            2.00
1944    50      1893            0.00
1944    51      1893            0.00
1944    51      1892            0.00
1944    52      1892            0.00
1944    52      1891            0.00
1944    53      1891            0.00
1944    53      1890            0.00
1944    54      1890            0.00
1944    54      1889            0.00
1944    55+        .            0.00
1945    12-        .            0.00
1945    13      1932            1.00
1945    13      1931            0.00
1945    14      1931            1.00
