Denmark, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 14/03/2023
Year    Age        Total
1961     15        62.00
1961     16       475.00
1961     17      1421.00
1961     18      2594.00
1961     19      3739.00
1961     20      4463.00
1961     21      4890.00
1961     22      5326.00
1961     23      5650.00
1961     24      5599.00
1961     25      5212.00
1961     26      4902.00
1961     27      4470.00
1961     28      3984.00
1961     29      3471.00
1961     30      3279.00
1961     31      2834.00
1961     32      2378.00
1961     33      2105.00
1961     34      1855.00
1961     35      1637.00
1961     36      1374.00
1961     37      1160.00
1961     38       982.00
1961     39       765.00
1961     40       662.00
1961     41       432.00
1961     42       289.00
1961     43       218.00
1961     44       100.00
1961     45        53.00
1961     46        42.00
1961     47         7.00
1961     48         2.00
1961     49         0.43
1961     50         0.26
1961     51         0.16
1961     52         0.09
1961     53         0.05
1961     54         0.01
1961     55+        0.00
1962     12-        0.00
1962     13         0.18
1962     14         3.81
1962     15        55.00
1962     16       495.00
1962     17      1407.00
1962     18      2786.00
1962     19      4022.00
1962     20      4737.00
1962     21      5132.00
1962     22      5646.00
1962     23      5610.00
1962     24      5804.00
1962     25      5558.00
1962     26      4910.00
1962     27      4549.00
1962     28      3862.00
1962     29      3463.00
1962     30      3107.00
1962     31      2818.00
1962     32      2440.00
1962     33      2096.00
1962     34      1831.00
1962     35      1569.00
1962     36      1296.00
1962     37      1197.00
1962     38       937.00
1962     39       719.00
1962     40       628.00
1962     41       434.00
1962     42       306.00
1962     43       187.00
1962     44       106.00
1962     45        53.00
1962     46        29.00
1962     47         9.00
1962     48         4.00
1962     49         0.92
1962     50         0.52
1962     51         0.29
1962     52         0.17
1962     53         0.08
1962     54         0.03
1962     55+        0.00
1963     12-        0.00
1963     13         0.11
1963     14         2.89
1963     15        86.00
1963     16       509.00
1963     17      1477.00
1963     18      3088.00
1963     19      4549.00
1963     20      5222.00
1963     21      5727.00
1963     22      5847.00
1963     23      5984.00
1963     24      5984.00
1963     25      5781.00
1963     26      5280.00
1963     27      4737.00
1963     28      4305.00
1963     29      3605.00
1963     30      3215.00
1963     31      2870.00
1963     32      2506.00
1963     33      2089.00
1963     34      1905.00
1963     35      1645.00
1963     36      1412.00
1963     37      1190.00
1963     38       942.00
1963     39       734.00
1963     40       571.00
1963     41       424.00
1963     42       314.00
1963     43       217.00
1963     44        99.00
1963     45        55.00
1963     46        27.00
1963     47         9.00
1963     48         3.00
1963     49         0.88
1963     50         0.51
1963     51         0.30
1963     52         0.18
1963     53         0.09
1963     54         0.03
1963     55+        0.00
1964     12-        0.01
1964     13         0.52
1964     14         9.47
1964     15        78.00
1964     16       500.00
1964     17      1619.00
1964     18      3058.00
1964     19      4777.00
1964     20      5707.00
1964     21      6184.00
1964     22      6244.00
1964     23      5983.00
1964     24      6104.00
1964     25      5744.00
1964     26      5294.00
1964     27      4785.00
1964     28      4218.00
1964     29      3738.00
1964     30      3167.00
1964     31      2774.00
1964     32      2355.00
1964     33      2099.00
1964     34      1747.00
1964     35      1560.00
1964     36      1296.00
1964     37      1082.00
1964     38       911.00
1964     39       722.00
1964     40       537.00
1964     41       411.00
1964     42       275.00
1964     43       183.00
1964     44       105.00
1964     45        49.00
1964     46        27.00
1964     47         8.00
1964     48         4.00
1964     49         0.44
1964     50         0.26
1964     51         0.15
1964     52         0.09
1964     53         0.05
1964     54         0.01
1964     55+        0.00
1965     12-        0.00
1965     13         0.17
1965     14         3.83
1965     15        69.00
1965     16       521.00
1965     17      1446.00
1965     18      3052.00
1965     19      4892.00
1965     20      6077.00
1965     21      6827.00
1965     22      6894.00
1965     23      6275.00
1965     24      6119.00
1965     25      5826.00
1965     26      5376.00
1965     27      4936.00
1965     28      4364.00
1965     29      3864.00
1965     30      3236.00
1965     31      2757.00
1965     32      2335.00
1965     33      2050.00
1965     34      1808.00
1965     35      1520.00
1965     36      1343.00
1965     37      1089.00
1965     38       890.00
1965     39       690.00
1965     40       529.00
1965     41       388.00
1965     42       252.00
1965     43       165.00
1965     44        89.00
1965     45        64.00
1965     46        33.00
1965     47        12.00
1965     48         2.00
1965     49         0.83
1965     50         0.52
1965     51         0.33
1965     52         0.20
1965     53         0.10
1965     54         0.03
1965     55+        0.00
1966     12-        0.00
1966     13         0.17
1966     14         3.82
1966     15        70.00
1966     16       535.00
1966     17      1473.00
1966     18      3139.00
1966     19      4937.00
1966     20      6279.00
1966     21      7283.00
1966     22      7366.00
1966     23      7168.00
1966     24      6649.00
1966     25      5853.00
1966     26      5404.00
1966     27      4962.00
1966     28      4537.00
1966     29      3808.00
1966     30      3345.00
1966     31      2809.00
1966     32      2428.00
1966     33      2021.00
1966     34      1728.00
1966     35      1494.00
1966     36      1217.00
1966     37      1018.00
1966     38       816.00
1966     39       637.00
1966     40       482.00
1966     41       315.00
1966     42       224.00
1966     43       152.00
1966     44        81.00
1966     45        59.00
1966     46        30.00
1966     47         7.00
1966     48         0.88
1966     49         0.49
1966     50         0.29
1966     51         0.17
1966     52         0.11
1966     53         0.05
1966     54         0.01
1966     55+        0.00
1967     12-        0.01
1967     13         0.24
1967     14         4.75
1967     15        55.00
1967     16       531.00
1967     17      1493.00
1967     18      2906.00
1967     19      4300.00
1967     20      5696.00
1967     21      6731.00
1967     22      7061.00
1967     23      6845.00
1967     24      6546.00
1967     25      5713.00
1967     26      5093.00
1967     27      4491.00
1967     28      3883.00
1967     29      3608.00
1967     30      2836.00
1967     31      2438.00
1967     32      2201.00
1967     33      1794.00
1967     34      1570.00
1967     35      1266.00
1967     36      1109.00
1967     37       846.00
1967     38       709.00
1967     39       554.00
1967     40       399.00
1967     41       277.00
1967     42       190.00
1967     43       124.00
1967     44        62.00
1967     45        44.00
1967     46        23.00
1967     47         9.00
1967     48         0.90
1967     49         0.50
1967     50         0.29
1967     51         0.16
1967     52         0.09
1967     53         0.05
1967     54         0.01
1967     55+        0.00
1968     12-        0.01
1968     13         0.69
1968     14        11.30
1968     15        69.00
1968     16       502.00
1968     17      1348.00
1968     18      2581.00
1968     19      3744.00
1968     20      4758.00
1968     21      5769.00
1968     22      6451.00
1968     23      6500.00
1968     24      6034.00
1968     25      5788.00
1968     26      4862.00
1968     27      4309.00
1968     28      3699.00
1968     29      3225.00
1968     30      2689.00
1968     31      2347.00
1968     32      1913.00
1968     33      1633.00
1968     34      1410.00
1968     35      1105.00
1968     36       919.00
1968     37       825.00
1968     38       620.00
1968     39       465.00
1968     40       335.00
1968     41       235.00
1968     42       178.00
1968     43       116.00
1968     44        56.00
1968     45        25.00
1968     46        17.00
1968     47         2.00
1968     48         1.00
1968     49         0.39
1968     50         0.26
1968     51         0.17
1968     52         0.11
1968     53         0.05
1968     54         0.01
1968     55+        0.00
1969     12-        0.00
1969     13         0.17
1969     14         3.82
1969     15        63.00
1969     16       464.00
1969     17      1244.00
1969     18      2227.00
1969     19      3104.00
1969     20      4038.00
1969     21      4983.00
1969     22      5741.00
1969     23      6447.00
1969     24      6292.00
1969     25      6053.00
1969     26      5058.00
1969     27      4365.00
1969     28      3553.00
1969     29      3234.00
1969     30      2662.00
1969     31      2359.00
1969     32      1972.00
1969     33      1584.00
1969     34      1336.00
1969     35      1069.00
1969     36       886.00
1969     37       754.00
1969     38       555.00
1969     39       412.00
1969     40       301.00
1969     41       192.00
1969     42       150.00
1969     43        79.00
1969     44        54.00
1969     45        34.00
1969     46        14.00
1969     47        12.00
1969     48         2.00
1969     49         0.45
1969     50         0.25
1969     51         0.15
1969     52         0.09
1969     53         0.05
1969     54         0.01
1969     55+        0.00
1970     12-        0.01
1970     13         0.64
1970     14        10.34
1970     15        60.00
1970     16       392.00
1970     17      1018.00
1970     18      1789.00
1970     19      2614.00
1970     20      3454.00
1970     21      4404.00
1970     22      5415.00
1970     23      6539.00
1970     24      6776.00
1970     25      6389.00
1970     26      5684.00
1970     27      4844.00
1970     28      3950.00
1970     29      3326.00
1970     30      2763.00
1970     31      2267.00
1970     32      1979.00
1970     33      1541.00
1970     34      1314.00
1970     35      1012.00
1970     36       841.00
1970     37       646.00
1970     38       556.00
1970     39       398.00
1970     40       291.00
1970     41       218.00
1970     42       144.00
1970     43        75.00
1970     44        46.00
1970     45        30.00
1970     46        11.00
1970     47         4.00
1970     48         0.41
1970     49         0.26
1970     50         0.15
1970     51         0.09
1970     52         0.05
1970     53         0.03
1970     54         0.01
1970     55+        0.00
1971     12-        0.01
1971     13         0.33
1971     14         6.65
1971     15        67.00
1971     16       325.00
1971     17       862.00
1971     18      1547.00
1971     19      2436.00
1971     20      3493.00
1971     21      4524.00
1971     22      5482.00
1971     23      6602.00
1971     24      7395.00
1971     25      7266.00
1971     26      6464.00
1971     27      5635.00
1971     28      4841.00
1971     29      3799.00
1971     30      2974.00
1971     31      2528.00
1971     32      2013.00
1971     33      1629.00
1971     34      1407.00
1971     35      1063.00
1971     36       854.00
1971     37       647.00
1971     38       477.00
1971     39       359.00
1971     40       239.00
1971     41       157.00
1971     42       115.00
1971     43        78.00
1971     44        37.00
1971     45        20.00
1971     46        11.00
1971     47         5.00
1971     48         0.41
1971     49         0.26
1971     50         0.16
1971     51         0.10
1971     52         0.05
1971     53         0.03
1971     54         0.01
1971     55+        0.00
1972     12-        0.01
1972     13         0.74
1972     14        11.25
1972     15        58.00
1972     16       303.00
1972     17       758.00
1972     18      1534.00
1972     19      2441.00
1972     20      3453.00
1972     21      4425.00
1972     22      5443.00
1972     23      6277.00
1972     24      6947.00
1972     25      7140.00
1972     26      6758.00
1972     27      6098.00
1972     28      4955.00
1972     29      4042.00
1972     30      3246.00
1972     31      2476.00
1972     32      2121.00
1972     33      1647.00
1972     34      1354.00
1972     35      1046.00
1972     36       849.00
1972     37       666.00
1972     38       505.00
1972     39       336.00
1972     40       207.00
1972     41       173.00
1972     42       102.00
1972     43        66.00
1972     44        35.00
1972     45        20.00
1972     46        11.00
1972     47         1.00
1972     48         0.00
1972     49         0.00
1972     50         0.00
1972     51         0.00
1972     52         0.00
1972     53         0.00
1972     54         0.00
1972     55+        0.00
1973     12-        0.01
1973     13         0.67
1973     14        11.31
1973     15        70.00
1973     16       284.00
1973     17       697.00
1973     18      1381.00
1973     19      2264.00
1973     20      3267.00
1973     21      4293.00
1973     22      5056.00
1973     23      5616.00
1973     24      6221.00
1973     25      6505.00
1973     26      6571.00
1973     27      6007.00
1973     28      5101.00
1973     29      4198.00
1973     30      3367.00
1973     31      2535.00
1973     32      1957.00
1973     33      1586.00
1973     34      1276.00
1973     35       970.00
1973     36       760.00
1973     37       590.00
1973     38       436.00
1973     39       295.00
1973     40       205.00
1973     41       135.00
1973     42        97.00
1973     43        85.00
1973     44        25.00
1973     45        23.00
1973     46         7.00
1973     47         2.00
1973     48         0.40
1973     49         0.24
1973     50         0.16
1973     51         0.10
1973     52         0.07
1973     53         0.03
1973     54         0.01
1973     55+        0.00
1974     12-        0.02
1974     13         0.90
1974     14        13.08
1974     15        59.00
1974     16       233.00
1974     17       653.00
1974     18      1297.00
1974     19      2350.00
1974     20      3364.00
1974     21      4431.00
1974     22      5027.00
1974     23      5737.00
1974     24      6048.00
1974     25      6085.00
1974     26      5959.00
1974     27      6040.00
1974     28      5205.00
1974     29      4208.00
1974     30      3482.00
1974     31      2791.00
1974     32      2024.00
1974     33      1541.00
1974     34      1252.00
1974     35       983.00
1974     36       760.00
1974     37       566.00
1974     38       401.00
1974     39       281.00
1974     40       201.00
1974     41       144.00
1974     42        94.00
1974     43        55.00
1974     44        20.00
1974     45        13.00
1974     46         4.00
1974     47         3.00
1974     48         0.85
1974     49         0.49
1974     50         0.29
1974     51         0.18
1974     52         0.11
1974     53         0.05
1974     54         0.01
1974     55+        0.00
1975     12-        0.01
1975     13         0.84
1975     14        12.14
1975     15        55.00
1975     16       267.00
1975     17       665.00
1975     18      1408.00
1975     19      2431.00
1975     20      3552.00
1975     21      4474.00
1975     22      5314.00
1975     23      5656.00
1975     24      5984.00
1975     25      6094.00
1975     26      5850.00
1975     27      5624.00
1975     28      5296.00
1975     29      4583.00
1975     30      3708.00
1975     31      2879.00
1975     32      2179.00
1975     33      1644.00
1975     34      1204.00
1975     35       845.00
1975     36       678.00
1975     37       517.00
1975     38       411.00
1975     39       254.00
1975     40       204.00
1975     41       122.00
1975     42        69.00
1975     43        46.00
1975     44        24.00
1975     45         9.00
1975     46         5.00
1975     47         5.00
1975     48         0.00
1975     49         0.28
1975     50         0.58
1975     51         0.53
1975     52         0.35
1975     53         0.19
1975     54         0.07
1975     55+        0.00
1976     12-        0.01
1976     13         0.48
1976     14         8.50
1976     15        62.00
1976     16       182.00
1976     17       563.00
1976     18      1229.00
1976     19      2109.00
1976     20      3163.00
1976     21      3853.00
1976     22      4626.00
1976     23      5183.00
1976     24      5218.00
1976     25      5550.00
1976     26      5277.00
1976     27      4836.00
1976     28      4630.00
1976     29      4118.00
1976     30      3587.00
1976     31      2815.00
1976     32      2117.00
1976     33      1673.00
1976     34      1245.00
1976     35       956.00
1976     36       694.00
1976     37       475.00
1976     38       369.00
1976     39       259.00
1976     40       174.00
1976     41       118.00
1976     42        84.00
1976     43        53.00
1976     44        21.00
1976     45        10.00
1976     46         5.00
1976     47         3.00
1976     48         0.40
1976     49         0.25
1976     50         0.15
1976     51         0.09
1976     52         0.06
1976     53         0.03
1976     54         0.01
1976     55+        0.00
1977     12-        0.01
1977     13         0.21
1977     14         3.79
1977     15        37.00
1977     16       179.00
1977     17       510.00
1977     18      1163.00
1977     19      2072.00
1977     20      3058.00
1977     21      3666.00
1977     22      4368.00
1977     23      4879.00
1977     24      5015.00
1977     25      5116.00
1977     26      4937.00
1977     27      4555.00
1977     28      4277.00
1977     29      3760.00
1977     30      3406.00
1977     31      2861.00
1977     32      2176.00
1977     33      1603.00
1977     34      1222.00
1977     35       951.00
1977     36       621.00
1977     37       465.00
1977     38       343.00
1977     39       223.00
1977     40       163.00
1977     41       105.00
1977     42        60.00
1977     43        50.00
1977     44        16.00
1977     45        12.00
1977     46         2.00
1977     47         0.00
1977     48         0.40
1977     49         0.81
1977     50         0.76
1977     51         0.53
1977     52         0.31
1977     53         0.15
1977     54         0.04
1977     55+        0.00
1978     12-        0.01
1978     13         0.49
1978     14         7.49
1978     15        42.00
1978     16       176.00
1978     17       460.00
1978     18      1074.00
1978     19      1902.00
1978     20      2744.00
1978     21      3580.00
1978     22      4319.00
1978     23      4760.00
1978     24      5207.00
1978     25      5439.00
1978     26      5059.00
1978     27      4650.00
1978     28      4232.00
1978     29      3704.00
1978     30      3295.00
1978     31      2858.00
1978     32      2280.00
1978     33      1815.00
1978     34      1303.00
1978     35       935.00
1978     36       734.00
1978     37       506.00
1978     38       337.00
1978     39       256.00
1978     40       138.00
1978     41        85.00
1978     42        72.00
1978     43        37.00
1978     44        14.00
1978     45        10.00
1978     46         3.00
1978     47         1.00
1978     48         0.37
1978     49         0.24
1978     50         0.16
1978     51         0.11
1978     52         0.07
1978     53         0.04
1978     54         0.01
1978     55+        0.00
1979     12-        0.01
1979     13         0.54
1979     14         7.45
1979     15        37.00
1979     16       147.00
1979     17       436.00
1979     18       963.00
1979     19      1734.00
1979     20      2601.00
1979     21      3353.00
1979     22      4061.00
1979     23      4590.00
1979     24      4929.00
1979     25      4997.00
1979     26      4971.00
1979     27      4469.00
1979     28      4087.00
1979     29      3617.00
1979     30      3083.00
1979     31      2670.00
1979     32      2256.00
1979     33      1831.00
1979     34      1378.00
1979     35      1018.00
1979     36       747.00
1979     37       493.00
1979     38       349.00
1979     39       252.00
1979     40       146.00
1979     41       100.00
1979     42        70.00
1979     43        33.00
1979     44        24.00
1979     45         7.00
1979     46         6.00
1979     47         1.00
1979     48         0.00
1979     49         0.00
1979     50         0.00
1979     51         0.00
1979     52         0.00
1979     53         0.00
1979     54         0.00
1979     55+        0.00
1980     12-        0.01
1980     13         0.27
1980     14         4.73
1980     15        40.00
1980     16       134.00
1980     17       438.00
1980     18       925.00
1980     19      1605.00
1980     20      2498.00
1980     21      3159.00
1980     22      3730.00
1980     23      4416.00
1980     24      4664.00
1980     25      4763.00
1980     26      4880.00
1980     27      4432.00
1980     28      3943.00
1980     29      3480.00
1980     30      2948.00
1980     31      2490.00
1980     32      2198.00
1980     33      1823.00
1980     34      1371.00
1980     35      1027.00
1980     36       795.00
1980     37       531.00
1980     38       360.00
1980     39       254.00
1980     40       169.00
1980     41        94.00
1980     42        59.00
1980     43        31.00
1980     44        14.00
1980     45        11.00
1980     46         4.00
1980     47         0.00
1980     48         1.00
1980     49         0.41
1980     50         0.25
1980     51         0.16
1980     52         0.09
1980     53         0.05
1980     54         0.01
1980     55+        0.00
1981     12-        0.00
1981     13         0.13
1981     14         4.85
1981     15        28.92
1981     16       113.61
1981     17       338.05
1981     18       795.97
1981     19      1471.81
1981     20      2185.81
1981     21      2824.63
1981     22      3385.58
1981     23      3902.48
1981     24      4377.03
1981     25      4538.80
1981     26      4472.85
1981     27      4226.13
1981     28      3741.30
1981     29      3213.58
1981     30      2817.19
1981     31      2340.09
1981     32      1954.02
1981     33      1647.51
1981     34      1324.44
1981     35      1033.28
1981     36       788.59
1981     37       572.84
1981     38       376.21
1981     39       220.44
1981     40       148.12
1981     41        97.85
1981     42        58.15
1981     43        36.05
1981     44        19.03
1981     45         9.31
1981     46         4.47
1981     47         2.90
1981     48         2.02
1981     49         1.46
1981     50         1.21
1981     51         0.29
1981     52         0.00
1981     53         0.00
1981     54         0.00
1981     55+        0.00
1982     12-        0.00
1982     13         0.13
1982     14         5.13
1982     15        28.76
1982     16       111.98
1982     17       322.35
1982     18       696.65
1982     19      1288.11
1982     20      2070.38
1982     21      2697.57
1982     22      3228.01
1982     23      3726.54
1982     24      4194.59
1982     25      4549.35
1982     26      4402.09
1982     27      4110.90
1982     28      3906.02
1982     29      3515.37
1982     30      2896.03
1982     31      2405.78
1982     32      1977.40
1982     33      1633.96
1982     34      1329.87
1982     35      1079.30
1982     36       854.27
1982     37       602.60
1982     38       388.22
1982     39       241.72
1982     40       162.86
1982     41        91.07
1982     42        54.84
1982     43        40.80
1982     44        23.48
1982     45         7.03
1982     46         1.32
1982     47         1.43
1982     48         2.50
1982     49         0.59
1982     50         0.00
1982     51         0.00
1982     52         0.00
1982     53         0.00
1982     54         0.00
1982     55+        0.00
1983     12-        0.00
1983     13         0.14
1983     14         2.44
1983     15        15.58
1983     16        89.07
1983     17       263.87
1983     18       626.27
1983     19      1187.32
1983     20      1823.75
1983     21      2523.23
1983     22      3050.34
1983     23      3426.77
1983     24      3849.72
1983     25      4292.06
1983     26      4377.71
1983     27      4203.77
1983     28      3855.31
1983     29      3415.20
1983     30      3008.69
1983     31      2368.23
1983     32      1957.78
1983     33      1642.76
1983     34      1296.16
1983     35      1019.39
1983     36       804.62
1983     37       584.64
1983     38       408.37
1983     39       298.15
1983     40       188.79
1983     41        97.37
1983     42        56.94
1983     43        34.56
1983     44        20.80
1983     45        15.75
1983     46         5.59
1983     47         1.47
1983     48         0.39
1983     49         0.00
1983     50         0.66
1983     51         0.34
1983     52         0.00
1983     53         0.00
1983     54         0.00
1983     55+        0.00
1984     12-        0.00
1984     13         0.14
1984     14         4.17
1984     15        21.41
1984     16        76.13
1984     17       241.32
1984     18       602.11
1984     19      1122.92
1984     20      1790.36
1984     21      2463.44
1984     22      2965.75
1984     23      3434.20
1984     24      3954.28
1984     25      4248.27
1984     26      4414.08
1984     27      4273.91
1984     28      3921.44
1984     29      3509.34
1984     30      3089.18
1984     31      2629.86
1984     32      2051.83
1984     33      1682.52
1984     34      1369.99
1984     35      1096.90
1984     36       879.16
1984     37       681.40
1984     38       496.74
1984     39       333.77
1984     40       206.45
1984     41       109.59
1984     42        57.14
1984     43        32.21
1984     44        18.01
1984     45         7.91
1984     46         7.66
1984     47         2.41
1984     48         0.66
1984     49         0.34
1984     50         0.00
1984     51         0.00
1984     52         0.00
1984     53         0.00
1984     54         0.00
1984     55+        0.00
1985     12-        0.00
1985     13         0.78
1985     14         5.66
1985     15        10.56
1985     16        64.51
1985     17       200.07
1985     18       520.40
1985     19      1087.72
1985     20      1731.63
1985     21      2417.25
1985     22      2948.69
1985     23      3519.67
1985     24      4082.31
1985     25      4438.80
1985     26      4591.69
1985     27      4450.29
1985     28      4173.13
1985     29      3718.13
1985     30      3129.97
1985     31      2750.90
1985     32      2406.58
1985     33      1867.38
1985     34      1444.31
1985     35      1141.58
1985     36       900.66
1985     37       687.41
1985     38       513.72
1985     39       359.86
1985     40       244.07
1985     41       155.69
1985     42        85.77
1985     43        45.87
1985     44        25.57
1985     45        15.04
1985     46         3.98
1985     47         0.35
1985     48         0.66
1985     49         0.34
1985     50         0.00
1985     51         0.00
1985     52         0.00
1985     53         0.00
1985     54         0.00
1985     55+        0.00
1986     12-        0.00
1986     13         0.00
1986     14         5.00
1986     15        15.00
1986     16        79.00
1986     17       219.00
1986     18       498.00
1986     19       984.00
1986     20      1680.00
1986     21      2354.00
1986     22      3158.00
1986     23      3530.00
1986     24      4055.00
1986     25      4531.00
1986     26      4668.00
1986     27      4475.00
1986     28      4302.00
1986     29      3836.00
1986     30      3519.00
1986     31      2980.00
1986     32      2453.00
1986     33      1929.00
1986     34      1532.00
1986     35      1232.00
1986     36       944.00
1986     37       710.00
1986     38       534.00
1986     39       384.00
1986     40       300.00
1986     41       160.00
1986     42       109.00
1986     43        55.00
1986     44        27.00
1986     45        11.00
1986     46         5.00
1986     47         2.00
1986     48         0.00
1986     49         0.00
1986     50         0.00
1986     51         0.00
1986     52         0.00
1986     53         0.00
1986     54         0.00
1986     55+        0.00
1987     12-        0.00
1987     13         1.00
1987     14         2.00
1987     15        25.00
1987     16        79.00
1987     17       181.00
1987     18       459.00
1987     19       977.00
1987     20      1559.00
1987     21      2222.00
1987     22      2947.00
1987     23      3559.00
1987     24      4087.00
1987     25      4546.00
1987     26      4804.00
1987     27      4596.00
1987     28      4324.00
1987     29      4125.00
1987     30      3581.00
1987     31      3102.00
1987     32      2543.00
1987     33      2121.00
1987     34      1631.00
1987     35      1295.00
1987     36      1022.00
1987     37       750.00
1987     38       549.00
1987     39       432.00
1987     40       268.00
1987     41       176.00
1987     42        95.00
1987     43        58.00
1987     44        30.00
1987     45        10.00
1987     46         4.00
1987     47         3.00
1987     48         1.00
1987     49         0.00
1987     50         0.00
1987     51         0.00
1987     52         0.00
1987     53         0.00
1987     54         0.00
1987     55+        0.00
1988     12-        0.00
1988     13         0.00
1988     14         5.00
1988     15        22.00
1988     16        72.00
1988     17       205.00
1988     18       468.00
1988     19       833.00
1988     20      1421.00
1988     21      2239.00
1988     22      2961.00
1988     23      3598.00
1988     24      4298.00
1988     25      4730.00
1988     26      4947.00
1988     27      5088.00
1988     28      4679.00
1988     29      4358.00
1988     30      3787.00
1988     31      3305.00
1988     32      2740.00
1988     33      2262.00
1988     34      1815.00
1988     35      1461.00
1988     36      1049.00
1988     37       760.00
1988     38       582.00
1988     39       436.00
1988     40       296.00
1988     41       175.00
1988     42       104.00
1988     43        64.00
1988     44        24.00
1988     45        20.00
1988     46         5.00
1988     47         2.00
1988     48         0.00
1988     49         1.00
1988     50         0.00
1988     51         0.00
1988     52         0.00
1988     53         0.00
1988     54         0.00
1988     55+        0.00
1989     12-        0.00
1989     13         0.00
1989     14         3.00
1989     15        14.00
1989     16        74.00
1989     17       227.00
1989     18       462.00
1989     19       877.00
1989     20      1310.00
1989     21      1988.00
1989     22      3013.00
1989     23      3725.00
1989     24      4387.00
1989     25      4963.00
1989     26      5201.00
1989     27      5147.00
1989     28      5006.00
1989     29      4642.00
1989     30      3955.00
1989     31      3478.00
1989     32      2993.00
1989     33      2463.00
1989     34      2004.00
1989     35      1580.00
1989     36      1138.00
1989     37       868.00
1989     38       580.00
1989     39       452.00
1989     40       308.00
1989     41       189.00
1989     42       126.00
1989     43        72.00
1989     44        28.00
1989     45        11.00
1989     46         6.00
1989     47         3.00
1989     48         2.00
1989     49         1.00
1989     50         0.00
1989     51         0.00
1989     52         0.00
1989     53         0.00
1989     54         0.00
1989     55+        0.00
1990     12-        0.00
1990     13         1.00
1990     14         1.00
1990     15        17.00
1990     16        68.00
1990     17       229.00
1990     18       493.00
1990     19       839.00
1990     20      1398.00
1990     21      1948.00
1990     22      2584.00
1990     23      3586.00
1990     24      4583.00
1990     25      5180.00
1990     26      5425.00
1990     27      5393.00
1990     28      5227.00
1990     29      4969.00
1990     30      4310.00
1990     31      3679.00
1990     32      3092.00
1990     33      2512.00
1990     34      2127.00
1990     35      1625.00
1990     36      1226.00
1990     37       978.00
1990     38       648.00
1990     39       479.00
1990     40       326.00
1990     41       190.00
1990     42       134.00
1990     43        57.00
1990     44        43.00
1990     45        15.00
1990     46         9.00
1990     47         1.00
1990     48         1.00
1990     49         1.00
1990     50         0.00
1990     51         0.00
1990     52         0.00
1990     53         0.00
1990     54         0.00
1990     55+        0.00
1991     12-        0.00
1991     13         1.00
1991     14         1.00
1991     15        12.00
1991     16        70.00
1991     17       198.00
1991     18       478.00
1991     19       861.00
1991     20      1255.00
1991     21      1769.00
1991     22      2420.00
1991     23      3281.00
1991     24      4392.00
1991     25      5256.00
1991     26      5504.00
1991     27      5696.00
1991     28      5467.00
1991     29      5104.00
1991     30      4334.00
1991     31      3849.00
1991     32      3198.00
1991     33      2713.00
1991     34      2237.00
1991     35      1770.00
1991     36      1348.00
1991     37      1026.00
1991     38       737.00
1991     39       511.00
1991     40       328.00
1991     41       222.00
1991     42       133.00
1991     43        62.00
1991     44        30.00
1991     45        14.00
1991     46         3.00
1991     47         5.00
1991     48         1.00
1991     49         0.00
1991     50         0.00
1991     51         0.00
1991     52         0.00
1991     53         0.00
1991     54         0.00
1991     55+        0.00
1992     12-        0.00
1992     13         0.00
1992     14         4.00
1992     15        17.00
1992     16        84.00
1992     17       214.00
1992     18       463.00
1992     19       926.00
1992     20      1320.00
1992     21      1791.00
1992     22      2334.00
1992     23      3048.00
1992     24      3961.00
1992     25      5237.00
1992     26      5959.00
1992     27      6017.00
1992     28      5991.00
1992     29      5484.00
1992     30      4962.00
1992     31      4315.00
1992     32      3532.00
1992     33      2990.00
1992     34      2357.00
1992     35      1822.00
1992     36      1473.00
1992     37      1139.00
1992     38       819.00
1992     39       535.00
1992     40       328.00
1992     41       243.00
1992     42       139.00
1992     43        69.00
1992     44        37.00
1992     45        23.00
1992     46        11.00
1992     47         5.00
1992     48         2.00
1992     49         1.00
1992     50         0.00
1992     51         0.00
1992     52         0.00
1992     53         0.00
1992     54         0.00
1992     55+        0.00
1993     12-        0.00
1993     13         0.00
1993     14         4.00
1993     15         8.00
1993     16        70.00
1993     17       206.00
1993     18       447.00
1993     19       819.00
1993     20      1247.00
1993     21      1784.00
1993     22      2235.00
1993     23      2800.00
1993     24      3726.00
1993     25      4513.00
1993     26      5752.00
1993     27      6143.00
1993     28      6034.00
1993     29      5750.00
1993     30      5051.00
1993     31      4506.00
1993     32      3677.00
1993     33      3074.00
1993     34      2424.00
1993     35      2000.00
1993     36      1565.00
1993     37      1176.00
1993     38       805.00
1993     39       559.00
1993     40       373.00
1993     41       251.00
1993     42       172.00
1993     43        79.00
1993     44        44.00
1993     45        14.00
1993     46         8.00
1993     47         2.00
1993     48         1.00
1993     49         0.00
1993     50         0.00
1993     51         0.00
1993     52         0.00
1993     53         0.00
1993     54         0.00
1993     55+        0.00
1994     12-        0.00
1994     13         0.00
1994     14         3.00
1994     15        15.00
1994     16        60.00
1994     17       178.00
1994     18       410.00
1994     19       862.00
1994     20      1243.00
1994     21      1693.00
1994     22      2279.00
1994     23      2748.00
1994     24      3592.00
1994     25      4353.00
1994     26      5383.00
1994     27      6279.00
1994     28      6328.00
1994     29      6102.00
1994     30      5501.00
1994     31      4811.00
1994     32      4026.00
1994     33      3351.00
1994     34      2802.00
1994     35      2139.00
