PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
KS,b,1941-1944,0,0.03671,0.03560,0.15,100000,3560,96975,6779753,67.80
KS,b,1941-1944,1,0.00407,0.00406,0.5,96440,392,96245,6682778,69.29
KS,b,1941-1944,2,0.00230,0.00229,0.5,96049,220,95939,6586534,68.57
KS,b,1941-1944,3,0.00157,0.00156,0.5,95829,150,95754,6490595,67.73
KS,b,1941-1944,4,0.00120,0.00120,0.5,95679,115,95621,6394841,66.84
KS,b,1941-1944,5,0.00105,0.00105,0.5,95564,100,95514,6299220,65.92
KS,b,1941-1944,6,0.00097,0.00097,0.5,95464,93,95417,6203706,64.98
KS,b,1941-1944,7,0.00093,0.00092,0.5,95371,88,95327,6108289,64.05
KS,b,1941-1944,8,0.00089,0.00089,0.5,95283,85,95240,6012963,63.11
KS,b,1941-1944,9,0.00086,0.00086,0.5,95198,82,95157,5917722,62.16
KS,b,1941-1944,10,0.00085,0.00085,0.5,95116,81,95075,5822566,61.22
KS,b,1941-1944,11,0.00086,0.00086,0.5,95035,82,94994,5727490,60.27
KS,b,1941-1944,12,0.00091,0.00091,0.5,94953,86,94910,5632496,59.32
KS,b,1941-1944,13,0.00099,0.00099,0.5,94867,94,94820,5537586,58.37
KS,b,1941-1944,14,0.00111,0.00111,0.5,94773,105,94720,5442766,57.43
KS,b,1941-1944,15,0.00124,0.00124,0.5,94668,117,94609,5348046,56.49
KS,b,1941-1944,16,0.00136,0.00136,0.5,94551,129,94486,5253437,55.56
KS,b,1941-1944,17,0.00147,0.00147,0.5,94422,139,94352,5158950,54.64
KS,b,1941-1944,18,0.00158,0.00157,0.5,94283,148,94209,5064598,53.72
KS,b,1941-1944,19,0.00167,0.00167,0.5,94134,157,94056,4970389,52.80
KS,b,1941-1944,20,0.00177,0.00177,0.5,93977,166,93894,4876333,51.89
KS,b,1941-1944,21,0.00187,0.00187,0.5,93811,175,93724,4782439,50.98
KS,b,1941-1944,22,0.00195,0.00195,0.5,93636,183,93545,4688716,50.07
KS,b,1941-1944,23,0.00203,0.00203,0.5,93453,189,93359,4595171,49.17
KS,b,1941-1944,24,0.00207,0.00207,0.5,93264,193,93167,4501813,48.27
KS,b,1941-1944,25,0.00207,0.00207,0.5,93071,193,92974,4408646,47.37
KS,b,1941-1944,26,0.00206,0.00206,0.5,92878,191,92782,4315671,46.47
KS,b,1941-1944,27,0.00204,0.00204,0.5,92686,189,92592,4222889,45.56
KS,b,1941-1944,28,0.00203,0.00203,0.5,92497,187,92403,4130297,44.65
KS,b,1941-1944,29,0.00202,0.00202,0.5,92310,187,92217,4037894,43.74
KS,b,1941-1944,30,0.00203,0.00203,0.5,92123,187,92030,3945677,42.83
KS,b,1941-1944,31,0.00207,0.00207,0.5,91936,190,91841,3853648,41.92
KS,b,1941-1944,32,0.00215,0.00215,0.5,91746,197,91647,3761807,41.00
KS,b,1941-1944,33,0.00227,0.00227,0.5,91548,207,91445,3670160,40.09
KS,b,1941-1944,34,0.00242,0.00242,0.5,91341,221,91230,3578715,39.18
KS,b,1941-1944,35,0.00262,0.00262,0.5,91120,238,91001,3487485,38.27
KS,b,1941-1944,36,0.00282,0.00282,0.5,90882,256,90754,3396484,37.37
KS,b,1941-1944,37,0.00303,0.00302,0.5,90626,274,90489,3305731,36.48
KS,b,1941-1944,38,0.00326,0.00326,0.5,90352,294,90205,3215242,35.59
KS,b,1941-1944,39,0.00347,0.00347,0.5,90057,312,89901,3125037,34.70
KS,b,1941-1944,40,0.00365,0.00364,0.5,89745,327,89582,3035136,33.82
KS,b,1941-1944,41,0.00382,0.00381,0.5,89419,341,89248,2945554,32.94
KS,b,1941-1944,42,0.00405,0.00404,0.5,89078,360,88898,2856305,32.07
KS,b,1941-1944,43,0.00432,0.00431,0.5,88718,383,88527,2767407,31.19
KS,b,1941-1944,44,0.00464,0.00463,0.5,88335,409,88131,2678881,30.33
KS,b,1941-1944,45,0.00505,0.00504,0.5,87927,443,87705,2590750,29.46
KS,b,1941-1944,46,0.00541,0.00539,0.5,87484,472,87248,2503044,28.61
KS,b,1941-1944,47,0.00579,0.00577,0.5,87012,502,86761,2415797,27.76
KS,b,1941-1944,48,0.00626,0.00624,0.5,86510,540,86240,2329035,26.92
KS,b,1941-1944,49,0.00674,0.00672,0.5,85970,578,85681,2242795,26.09
KS,b,1941-1944,50,0.00730,0.00727,0.5,85393,621,85082,2157114,25.26
KS,b,1941-1944,51,0.00786,0.00783,0.5,84772,664,84440,2072032,24.44
KS,b,1941-1944,52,0.00856,0.00853,0.5,84108,717,83749,1987592,23.63
KS,b,1941-1944,53,0.00938,0.00934,0.5,83391,779,83001,1903843,22.83
KS,b,1941-1944,54,0.01025,0.01020,0.5,82612,842,82191,1820841,22.04
KS,b,1941-1944,55,0.01124,0.01117,0.5,81769,914,81313,1738651,21.26
KS,b,1941-1944,56,0.01214,0.01206,0.5,80856,975,80368,1657338,20.50
KS,b,1941-1944,57,0.01306,0.01298,0.5,79880,1036,79362,1576970,19.74
KS,b,1941-1944,58,0.01413,0.01403,0.5,78844,1106,78291,1497608,18.99
KS,b,1941-1944,59,0.01522,0.01510,0.5,77738,1174,77151,1419317,18.26
KS,b,1941-1944,60,0.01647,0.01633,0.5,76564,1251,75938,1342166,17.53
KS,b,1941-1944,61,0.01790,0.01774,0.5,75313,1336,74645,1266228,16.81
KS,b,1941-1944,62,0.01966,0.01947,0.5,73977,1440,73257,1191583,16.11
KS,b,1941-1944,63,0.02174,0.02150,0.5,72537,1560,71757,1118326,15.42
KS,b,1941-1944,64,0.02372,0.02344,0.5,70977,1664,70145,1046570,14.75
KS,b,1941-1944,65,0.02572,0.02539,0.5,69313,1760,68433,976425,14.09
KS,b,1941-1944,66,0.02747,0.02710,0.5,67553,1830,66638,907991,13.44
KS,b,1941-1944,67,0.02982,0.02938,0.5,65723,1931,64757,841353,12.80
KS,b,1941-1944,68,0.03326,0.03271,0.5,63792,2087,62748,776596,12.17
KS,b,1941-1944,69,0.03711,0.03644,0.5,61705,2248,60581,713848,11.57
KS,b,1941-1944,70,0.04153,0.04069,0.5,59457,2419,58247,653267,10.99
KS,b,1941-1944,71,0.04550,0.04448,0.5,57037,2537,55769,595020,10.43
KS,b,1941-1944,72,0.04961,0.04841,0.5,54500,2638,53181,539252,9.89
KS,b,1941-1944,73,0.05440,0.05296,0.5,51862,2747,50489,486071,9.37
KS,b,1941-1944,74,0.05914,0.05744,0.5,49115,2821,47705,435582,8.87
KS,b,1941-1944,75,0.06482,0.06279,0.5,46294,2907,44841,387877,8.38
KS,b,1941-1944,76,0.07054,0.06813,0.5,43387,2956,41909,343037,7.91
KS,b,1941-1944,77,0.07681,0.07397,0.5,40431,2991,38936,301128,7.45
KS,b,1941-1944,78,0.08599,0.08245,0.5,37441,3087,35897,262192,7.00
KS,b,1941-1944,79,0.09598,0.09158,0.5,34354,3146,32781,226294,6.59
KS,b,1941-1944,80,0.10637,0.10100,0.5,31207,3152,29631,193514,6.20
KS,b,1941-1944,81,0.11712,0.11064,0.5,28055,3104,26503,163883,5.84
KS,b,1941-1944,82,0.12812,0.12040,0.5,24951,3004,23449,137379,5.51
KS,b,1941-1944,83,0.13951,0.13041,0.5,21947,2862,20516,113930,5.19
KS,b,1941-1944,84,0.15120,0.14057,0.5,19085,2683,17744,93414,4.89
KS,b,1941-1944,85,0.16267,0.15043,0.5,16402,2467,15168,75671,4.61
KS,b,1941-1944,86,0.17609,0.16184,0.5,13935,2255,12807,60502,4.34
KS,b,1941-1944,87,0.19276,0.17582,0.5,11680,2053,10653,47695,4.08
KS,b,1941-1944,88,0.20817,0.18854,0.5,9626,1815,8719,37042,3.85
KS,b,1941-1944,89,0.22500,0.20225,0.5,7811,1580,7021,28324,3.63
KS,b,1941-1944,90,0.24278,0.21650,0.5,6231,1349,5557,21302,3.42
KS,b,1941-1944,91,0.26150,0.23126,0.5,4882,1129,4318,15746,3.23
KS,b,1941-1944,92,0.28114,0.24649,0.5,3753,925,3291,11428,3.04
KS,b,1941-1944,93,0.30166,0.26212,0.5,2828,741,2457,8137,2.88
KS,b,1941-1944,94,0.32301,0.27810,0.5,2087,580,1797,5680,2.72
KS,b,1941-1944,95,0.34514,0.29435,0.5,1506,443,1285,3883,2.58
KS,b,1941-1944,96,0.36798,0.31080,0.5,1063,330,898,2598,2.44
KS,b,1941-1944,97,0.39143,0.32736,0.5,733,240,613,1701,2.32
KS,b,1941-1944,98,0.41542,0.34397,0.5,493,170,408,1088,2.21
KS,b,1941-1944,99,0.43982,0.36054,0.5,323,117,265,680,2.10
