"Data Source","World Development Indicators",

"Last Updated Date","2019-10-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Post-demographic dividend","PST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.8155446840974","69.218257146837","69.2194337446381","69.4227773307937","69.8277507717122","69.91399924012","70.1586504464256","70.400754579845","70.3238469131041","70.5213314084145","70.8350171284829","71.1122473587862","71.3488075880489","71.5099223780724","71.8899273585721","72.2375612394544","72.4730132011696","72.8147916840323","72.9494562978921","73.2444618438705","73.2754086602642","73.5929407172473","73.9186881300678","74.0273735043009","74.3170885130968","74.4598594357154","74.7096820632691","74.9972305764551","75.0995037651739","75.3502882478515","75.4794642109581","75.6045550850878","75.8060416434214","75.8082575390535","76.0585500527124","76.0751179803732","76.4388946395245","76.782587573225","76.9991811947033","77.116417936058","77.3556501188697","77.6476859401279","77.7872387561658","77.9147267287634","78.3404856154071","78.4333217765194","78.7581522092376","79.0118207018946","79.1543505004617","79.4773748890777","79.6860831609063","79.952854215693","80.0866364448827","80.2679247353993","80.5241349410984","80.3948986810846","80.5542451231572","80.6136376062954","",
"French Polynesia","PYF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.282","56.708","57.093","57.465","57.845","58.242","58.654","59.061","59.452","59.827","60.183","60.518","60.836","61.149","61.469","61.823","62.239","62.728","63.291","63.916","64.576","65.234","65.854","66.407","66.883","67.278","67.604","67.888","68.156","68.424","68.704","69.007","69.332","69.678","70.044","70.426","70.815","71.202","71.58","71.946","72.303","72.658","73.017","73.382","73.751","74.116","74.466","74.793","75.092","75.363","75.611","75.844","76.074","76.307","76.546","76.787","77.024","77.251","",
"Qatar","QAT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.094","61.851","62.61","63.369","64.123","64.866","65.588","66.282","66.942","67.567","68.156","68.713","69.245","69.758","70.254","70.734","71.198","71.644","72.072","72.48","72.869","73.239","73.589","73.922","74.237","74.537","74.821","75.091","75.349","75.593","75.824","76.041","76.241","76.427","76.599","76.759","76.909","77.052","77.19","77.327","77.467","77.612","77.762","77.919","78.083","78.252","78.425","78.601","78.775","78.945","79.108","79.26","79.399","79.527","79.646","79.758","79.868","79.981","",
"Romania","ROU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.6424390243903","66.4158780487805","67.0290731707317","67.4410731707317","67.6504390243903","67.6978536585366","67.6594634146341","67.6269024390244","67.671243902439","67.8149268292683","68.0564146341464","68.5041463414634","68.470243902439","69.0056097560976","69.499756097561","69.6139024390244","69.6987804878049","69.7419512195122","69.4804878048781","69.1531707317073","69.0909756097561","69.3682926829268","69.5317073170732","69.7263414634147","69.6587804878049","69.7068292682927","69.4963414634146","69.2268292682927","69.3880487804878","69.5307317073171","69.7412195121951","69.7843902439024","69.7843902439024","69.5634146341464","69.509756097561","69.4560975609756","69.1048780487805","69.0048780487805","69.8073170731708","70.5121951219512","71.1634146341463","71.1609756097561","71.009756097561","71.309756097561","71.5942756097561","71.8788951219512","72.1634146341463","72.5658536585366","72.5658536585366","73.309756097561","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","75.0121951219512","75.309756097561","75.309756097561","",
"Russian Federation","RUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","66.0552926829268","66.5970243902439","67.0214146341464","67.3399024390244","67.566512195122","67.7188536585366","67.812512195122","67.8601463414634","67.8743414634146","67.8671219512195","68.1336585365854","68.3765853658537","68.3085365853659","68.2946341463415","68.320243902439","67.7239024390244","67.4875609756098","67.3763414634146","67.3909756097561","67.1143902439024","67.0339024390244","67.2639024390244","67.8060975609756","67.6526829268293","67.2026829268293","67.8568292682927","69.389756097561","69.44","69.4643902439024","69.1717073170732","68.8860975609756","68.4743902439024","66.8731707317073","64.9358536585366","64.4670731707317","64.6907317073171","65.8541463414634","66.6987804878049","67.029756097561","65.9821951219512","65.4836585365854","65.3834146341463","65.1287804878049","65.0478048780488","65.4709756097561","65.529756097561","66.7275609756098","67.5868292682927","67.9492682926829","68.6846341463415","68.8412195121951","69.6839024390244","70.0721951219512","70.5787804878049","70.7436585365854","71.1834146341463","71.6512195121951","72.1190243902439","",
"Rwanda","RWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.616","42.941","43.251","43.54","43.803","44.034","44.225","44.38","44.505","44.609","44.696","44.772","44.848","44.945","45.084","45.315","45.692","46.225","46.895","47.661","48.527","49.498","50.487","51.342","51.888","51.685","50.233","47.409","43.361","38.439","33.413","29.248","26.691","26.172","27.738","31.037","35.38","39.838","43.686","46.639","48.649","49.936","50.987","52.178","53.595","55.254","57.083","58.915","60.612","62.129","63.433","64.523","65.438","66.219","66.884","67.45","67.93","68.341","",
"South Asia","SAS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.120208188067","42.7424786004499","43.3665355791448","43.9914377761874","44.6155204867259","45.2322245352499","45.8352184795371","46.4188124874138","46.9824001042466","47.5289984899358","48.0701681756976","48.6237782032007","49.2006752489782","49.8048687709327","50.4313811501698","51.0706081520746","51.7077331248925","52.3245294024817","52.9093432492139","53.4563284684693","53.9588443319036","54.4170499100527","54.8412669484008","55.2417705553555","55.6269286855109","56.0089443799258","56.4000696690979","56.8052358429081","57.2309494675216","57.6771334057873","58.1448009852359","58.6300467499723","59.1231344707417","59.6169085359239","60.1068644343779","60.5898554706852","61.060992382218","61.5217647312146","61.9697088944081","62.4043113203733","62.8239827828773","63.2289921393114","63.6237711459579","64.0113964842553","64.3951878712636","64.7831708529086","65.1799329141394","65.5877135689298","66.0052498179568","66.4278567036032","66.8487685318254","67.2583178427736","67.6463399602528","68.0077190249383","68.3402062592725","68.6419006832955","68.9161514390397","69.1713119009688","",
"Saudi Arabia","SAU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.638","46.145","46.665","47.207","47.781","48.408","49.107","49.888","50.751","51.692","52.703","53.771","54.872","55.981","57.078","58.148","59.179","60.169","61.116","62.016","62.863","63.66","64.411","65.122","65.795","66.43","67.028","67.589","68.116","68.611","69.078","69.522","69.945","70.349","70.733","71.099","71.445","71.766","72.06","72.327","72.561","72.759","72.92","73.051","73.159","73.256","73.355","73.467","73.598","73.75","73.917","74.089","74.254","74.402","74.533","74.651","74.761","74.874","",
"Sudan","SDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.194","48.618","49.035","49.446","49.852","50.257","50.663","51.069","51.469","51.86","52.234","52.583","52.901","53.184","53.43","53.638","53.807","53.946","54.061","54.161","54.253","54.342","54.435","54.534","54.645","54.768","54.901","55.039","55.182","55.334","55.5","55.687","55.899","56.14","56.41","56.709","57.032","57.374","57.73","58.096","58.472","58.859","59.258","59.67","60.092","60.525","60.969","61.422","61.879","62.33","62.764","63.171","63.542","63.875","64.169","64.429","64.663","64.881","",
"Senegal","SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.223","38.38","38.462","38.477","38.449","38.407","38.386","38.424","38.558","38.816","39.227","39.814","40.562","41.445","42.442","43.521","44.641","45.767","46.869","47.927","48.944","49.94","50.938","51.945","52.946","53.914","54.813","55.61","56.283","56.818","57.202","57.43","57.529","57.535","57.48","57.404","57.342","57.323","57.376","57.523","57.787","58.177","58.675","59.259","59.912","60.62","61.365","62.126","62.88","63.607","64.284","64.898","65.448","65.939","66.37","66.747","67.078","67.38","",
"Singapore","SGP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.6598292682927","66.0871951219512","66.432243902439","66.7008048780488","66.9102195121951","67.0858048780488","67.2559512195122","67.4457317073171","67.6737317073171","67.9510731707317","68.2794146341463","68.6504634146342","69.0429024390244","69.4403170731707","69.8347804878049","70.2197073170732","70.5939756097561","70.9609024390244","71.3233414634146","71.6827317073171","72.190243902439","72.5878048780488","72.6878048780488","73.0365853658537","73.290243902439","73.890243902439","74.2463414634146","74.5487804878049","74.6975609756098","74.9463414634146","75.2951219512195","75.6463414634146","75.9463414634146","76.0463414634146","76.1975609756098","76.2951219512195","76.5951219512195","76.8975609756098","77.3","77.5512195121951","77.9512195121951","78.2512195121951","78.5512195121951","79.0390243902439","79.490243902439","79.990243902439","80.1414634146341","80.4414634146342","80.790243902439","81.2414634146342","81.5414634146342","81.7439024390244","81.9951219512195","82.2463414634147","82.4951219512195","82.7439024390244","82.8463414634146","82.8951219512195","",
"Solomon Islands","SLB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.123","48.939","49.749","50.555","51.357","52.157","52.962","53.771","54.584","55.396","56.203","56.998","57.774","58.522","59.233","59.899","60.515","61.079","61.591","62.05","62.453","62.798","63.091","63.338","63.547","63.724","63.872","63.998","64.114","64.231","64.365","64.527","64.725","64.961","65.237","65.552","65.903","66.278","66.665","67.057","67.442","67.816","68.175","68.518","68.845","69.158","69.462","69.762","70.063","70.366","70.674","70.985","71.296","71.601","71.896","72.173","72.424","72.645","",
"Sierra Leone","SLE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","31.566","31.925","32.302","32.705","33.134","33.59","34.072","34.572","35.08","35.59","36.098","36.599","37.092","37.572","38.032","38.468","38.881","39.268","39.623","39.936","40.194","40.386","40.504","40.545","40.506","40.377","40.147","39.827","39.439","39.009","38.563","38.122","37.717","37.384","37.158","37.083","37.194","37.496","37.98","38.634","39.441","40.369","41.376","42.419","43.467","44.502","45.517","46.52","47.508","48.468","49.382","50.234","51.018","51.731","52.372","52.941","53.444","53.895","",
"El Salvador","SLV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","49.95","50.621","51.256","51.847","52.391","52.893","53.36","53.803","54.226","54.628","54.998","55.32","55.586","55.793","55.948","56.052","56.11","56.142","56.178","56.248","56.394","56.658","57.058","57.601","58.283","59.097","60.025","61.024","62.044","63.05","64","64.858","65.617","66.273","66.824","67.277","67.651","67.978","68.284","68.581","68.875","69.162","69.432","69.68","69.908","70.124","70.333","70.542","70.756","70.978","71.21","71.449","71.692","71.935","72.175","72.412","72.644","72.872","",
"San Marino","SMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4170731707317","","","","","","",
"Somalia","SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.976","37.374","37.773","38.175","38.578","38.982","39.384","39.783","40.179","40.57","40.957","41.342","41.727","42.111","42.494","42.876","43.259","43.639","44.013","44.375","44.726","45.068","45.394","45.696","45.961","46.146","46.2","46.115","45.912","45.634","45.378","45.26","45.361","45.721","46.337","47.151","48.067","48.967","49.754","50.392","50.869","51.213","51.492","51.762","52.043","52.346","52.669","52.998","53.326","53.654","53.99","54.342","54.713","55.104","55.509","55.92","56.324","56.709","",
"Serbia","SRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4878048780488","","","","","","72.0390243902439","","","71.5829268292683","72.2341463414634","72.2853658536585","72.4365853658537","72.6829268292683","72.8341463414634","73.3853658536585","73.6317073170732","73.8853658536585","73.9853658536586","74.3365853658537","74.5365853658537","74.8365853658537","75.1853658536585","75.3365853658537","75.2878048780488","75.6878048780488","76.0878048780488","",
"Sub-Saharan Africa (excluding high income)","SSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3778979179808","40.8247097390708","41.2604156653377","41.6833560410143","42.0945699185438","42.4959605178293","42.8926880665158","43.2888874215428","43.6894656978272","44.0953264830539","44.5079850416752","44.9278853346928","45.3514339968793","45.7736168579096","46.1910140546367","46.5997776606238","46.9967786913085","47.3807255346201","47.7499802489676","48.1037237011231","48.4415212362387","48.7642434390021","49.0714127494803","49.3595682458389","49.6228742156643","49.8499670580061","50.02778747817","50.1488573285702","50.2134224626426","50.2300376144997","50.2121326534143","50.1771851342569","50.1383912734184","50.1031670935814","50.07105944486","50.0447297110841","50.0333563845962","50.051520335174","50.1157161136606","50.2419885120016","50.4474909882902","50.74734768692","51.1457828929836","51.6399010947772","52.2225092026152","52.884326646845","53.6121904278775","54.3834407815491","55.1725554302579","55.9593504341356","56.7237683062682","57.4545074245788","58.1480277547311","58.8000240738656","59.4034963726198","59.9514844675703","60.4411032223981","60.8787774728612","",
"South Sudan","SSD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","31.697","32.125","32.55","32.975","33.402","33.828","34.248","34.656","35.051","35.432","35.807","36.186","36.575","36.974","37.378","37.767","38.118","38.417","38.662","38.861","39.033","39.206","39.41","39.671","40.005","40.423","40.931","41.513","42.149","42.825","43.524","44.232","44.932","45.611","46.257","46.855","47.395","47.884","48.333","48.754","49.166","49.592","50.05","50.55","51.095","51.686","52.315","52.96","53.6","54.219","54.8","55.325","55.791","56.2","56.552","56.855","57.12","57.365","",
"Sub-Saharan Africa","SSF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3778979179808","40.8247097390708","41.2604156653377","41.6833560410143","42.0945699185438","42.4959605178293","42.8926880665158","43.2888874215428","43.6894656978272","44.095326483054","44.5079850416752","44.9278853346928","45.3514339968793","45.7736168579096","46.1910140546367","46.5997776606238","46.9967786913085","47.3807255346201","47.7499802489676","48.1037237011231","48.4450139119479","48.7677228215503","49.0746284032231","49.3628084340593","49.6258772300736","49.8528968578836","50.0304763304401","50.1515044451107","50.2160620544211","50.2325145064691","50.2145741806774","50.1799470041029","50.1411621567596","50.1056971783945","50.0737579449902","50.0476259188132","50.0361024446181","50.0541804613205","50.1184172326254","50.2447707442066","50.4502140085527","50.7500236386157","51.1481644169898","51.6421312393619","52.2247902590607","52.886428040445","53.6142094633722","54.3854325924344","55.1744564227716","55.961118121424","56.7254700434881","57.4560025475248","58.1495795385572","58.8013898931051","59.4047999444643","59.9528305490993","60.44238733816","60.8800023700024","",
"Small states","SST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.0198770665388","55.4556672981408","55.8732112452073","56.2583450148181","56.6371234840777","56.991614930963","57.3121015553958","57.626633397893","57.9286391020538","58.2226149073715","58.521986038088","58.8147158015765","59.1161369154244","59.3996125128586","59.680187959326","59.9797362199267","60.2999715108141","60.6205558250274","60.9738796286891","61.3396305544104","61.736202807131","62.1077787712753","62.5150341576917","62.8360000214003","63.1433947129082","63.430881753769","63.7246461575636","64.0053632220255","64.1388366912782","64.2412358844072","64.297514058263","64.3468721656877","64.3318716698087","64.1650389742989","63.9773281351199","63.8685994730681","63.7784148303939","63.6179670878384","63.3461014710027","63.2029920266989","63.1110434697378","63.026448620723","63.0859948853366","63.1421537163385","63.3584218929326","63.6720069935029","64.0440687613388","64.5149020885774","65.0540485287997","65.6370311570199","66.2012024653892","66.7456678317987","67.2839494393866","67.765058079862","68.2053778037837","68.6140108206917","68.9604627311958","69.261389799666","",
"Sao Tome and Principe","STP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.378","50.909","51.428","51.931","52.417","52.891","53.361","53.838","54.328","54.833","55.358","55.907","56.472","57.04","57.597","58.13","58.623","59.063","59.436","59.731","59.928","60.014","59.992","59.878","59.688","59.442","59.161","58.874","58.608","58.392","58.247","58.188","58.212","58.318","58.511","58.795","59.172","59.631","60.159","60.742","61.365","62.017","62.687","63.359","64.02","64.659","65.27","65.854","66.412","66.938","67.43","67.885","68.306","68.695","69.052","69.377","69.67","69.933","",
"Suriname","SUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.682","60.038","60.377","60.705","61.026","61.346","61.666","61.984","62.299","62.609","62.911","63.199","63.47","63.724","63.964","64.201","64.445","64.704","64.981","65.274","65.575","65.873","66.154","66.409","66.631","66.819","66.978","67.113","67.233","67.341","67.436","67.519","67.59","67.647","67.695","67.731","67.753","67.762","67.768","67.781","67.822","67.913","68.064","68.28","68.555","68.877","69.227","69.579","69.91","70.209","70.465","70.676","70.851","71.002","71.133","71.249","71.358","71.463","",
"Slovak Republic","SVK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.9236585365854","70.2508536585366","70.4722926829268","70.5949268292683","70.6327804878049","70.6033658536585","70.525243902439","70.4185365853659","70.3068292682927","70.2057073170732","70.134243902439","70.0994878048781","70.0989268292683","70.1250731707317","70.1759024390244","70.2448780487805","70.3224634146341","70.3986097560976","70.465243902439","70.5199024390244","70.4085365853659","70.6292682926829","70.6890243902439","70.4790243902439","70.7509756097561","70.7346341463415","71.0212195121951","71.0887804878049","71.2078048780488","71.0263414634146","70.9326829268293","70.8829268292683","71.7951219512195","72.4487804878049","72.3","72.2536585365854","72.6536585365854","72.7048780487805","72.5512195121951","72.9024390243902","73.0512195121951","73.4024390243903","73.6048780487805","73.6048780487805","73.9585365853659","73.9048780487805","74.2048780487805","74.2073170731707","74.7048780487805","74.909756097561","75.1121951219512","75.9585365853659","76.109756097561","76.4121951219512","76.8121951219512","76.5634146341463","77.1658536585366","77.1658536585366","",
"Slovenia","SVN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.9780487804878","68.9780487804878","68.9780487804878","68.6219512195122","68.6634146341463","68.3658536585366","69.0121951219512","69.3658536585366","68.9170731707317","68.3609756097561","68.609756097561","68.8341463414634","69.0585365853659","69.4048780487805","70.1609756097561","70.3585365853659","70.3073170731707","70.5560975609756","70.7024390243902","70.8536585365854","71.1048780487805","71.2048780487805","71.0536585365854","70.5414634146342","70.9024390243903","71.3512195121951","71.8024390243903","72.0024390243902","72.4463414634146","72.7048780487805","73.2048780487805","73.3536585365854","73.3048780487805","73.2536585365854","73.4048780487805","73.9585365853659","74.4585365853658","74.7073170731707","74.8073170731708","75.009756097561","75.4121951219512","75.7585365853659","76.0073170731707","76.8585365853659","77.2073170731707","77.6121951219512","78.0865853658537","78.5609756097561","78.7658536585366","78.9707317073171","79.4219512195122","79.9707317073171","80.1243902439024","80.3219512195122","81.0780487804878","80.7756097560976","81.1756097560976","81.1756097560976","",
"Sweden","SWE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.0056097560976","73.4743902439024","73.3504878048781","73.5553658536585","73.7331707317073","73.8617073170732","74.0785365853659","74.1224390243903","73.9729268292683","74.0848780487805","74.6492682926829","74.6239024390244","74.7180487804878","74.8673170731707","74.9804878048781","74.9846341463415","74.9692682926829","75.379756097561","75.4690243902439","75.5241463414634","75.7409756097561","76.0260975609756","76.3273170731707","76.5517073170732","76.8158536585366","76.6678048780488","76.9312195121951","77.0921951219512","76.9792682926829","77.7268292682927","77.5368292682927","77.6668292682927","77.9987804878049","78.0604878048781","78.650243902439","78.7404878048781","78.9590243902439","79.1975609756098","79.3390243902439","79.4414634146342","79.6439024390244","79.7951219512195","79.8463414634146","80.0951219512195","80.4975609756098","80.5463414634146","80.7487804878049","80.9","81.1","81.3512195121951","81.4512195121951","81.8024390243903","81.7048780487805","81.9560975609756","82.2536585365854","82.2048780487805","82.3073170731707","82.3073170731707","",
"Eswatini","SWZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.572","43.951","44.325","44.699","45.083","45.489","45.929","46.409","46.935","47.508","48.128","48.788","49.479","50.191","50.919","51.661","52.421","53.198","53.991","54.795","55.613","56.453","57.307","58.158","58.978","59.749","60.46","61.081","61.572","61.885","61.95","61.7","61.112","60.192","58.958","57.422","55.606","53.595","51.498","49.424","47.49","45.799","44.41","43.372","42.731","42.518","42.733","43.308","44.17","45.275","46.601","48.141","49.862","51.699","53.569","55.359","56.962","58.319","",
"Sint Maarten (Dutch part)","SXM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5439024390244","74.5365853658537","75.5878048780488","","","73.0536585365854","","","","","","",
"Seychelles","SYC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","69.5975609756098","70.1878048780488","69.3243902439024","70.3829268292683","69.5536585365854","69.6975609756098","68.6560975609756","68.2365853658537","68.7024390243902","67.9707317073171","68.1073170731707","70.7121951219512","71.2146341463415","69.4682926829268","70.7292682926829","72.4829268292683","71.5609756097561","71.2121951219512","71.7463414634146","72.6682926829268","72.7780487804878","73.2536585365854","71.0878048780488","71.0292682926829","72.6609756097561","72.1317073170732","72.2170731707317","73.1439024390244","73.1634146341463","73.0829268292683","73.1975609756098","72.7243902439024","74.2756097560976","73.119512195122","73.2292682926829","74.2951219512195","74.309756097561","74.3","",
"Syrian Arab Republic","SYR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","51.971","52.568","53.176","53.797","54.435","55.096","55.788","56.51","57.26","58.03","58.814","59.6","60.378","61.137","61.872","62.579","63.258","63.914","64.552","65.172","65.774","66.359","66.928","67.477","68.005","68.508","68.981","69.423","69.831","70.207","70.553","70.871","71.167","71.444","71.708","71.961","72.205","72.439","72.664","72.882","73.11","73.371","73.663","73.967","74.25","74.43","74.412","74.152","73.647","72.938","72.108","71.27","70.55","70.049","69.821","69.908","70.315","70.967","",
"Turks and Caicos Islands","TCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.02","38.279","38.536","38.795","39.059","39.344","39.665","40.028","40.435","40.878","41.344","41.813","42.264","42.681","43.059","43.396","43.698","43.979","44.251","44.521","44.793","45.071","45.351","45.63","45.903","46.162","46.397","46.601","46.772","46.91","47.019","47.108","47.187","47.265","47.345","47.426","47.498","47.559","47.61","47.657","47.713","47.789","47.9","48.057","48.27","48.549","48.907","49.335","49.82","50.346","50.89","51.424","51.928","52.386","52.789","53.137","53.438","53.712","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.5397402930785","45.984045544051","46.7039651881353","47.7355426930076","49.082352379166","50.667158203446","52.3745887034563","54.0698505347509","55.6341472855987","57.0114743314167","58.1764560583112","59.146160729182","59.9891963390921","60.7657176638583","61.4940483774863","62.1850063980486","62.8451493158275","63.4659084112087","64.0417948146298","64.5719684445675","65.0544501572146","65.490996168667","65.8873713339417","66.2454298206794","66.5685936045095","66.8586402710166","67.11465806765","67.3369953674018","67.5294731042435","67.700470757802","67.8604137857982","68.0201150516612","68.1867043190572","68.3697653572007","68.5736166490785","68.8029630722689","69.0561630935007","69.3280489600037","69.6105824983868","69.9020157498697","70.1984152544323","70.4979435933254","70.7972305623014","71.0951977651478","71.3903258074943","71.6822416454915","71.9707828469008","72.257386279532","72.5425341797978","72.8262956803853","73.1104644015311","73.3973074723957","73.6854840044133","73.9730978646989","74.2583702425345","74.533952132112","74.7936145719037","75.0333588983101","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.7921934614609","64.2659694926625","64.5837606830893","65.0026024361932","65.294404254005","65.5723580613656","65.7617071493668","65.8295206393279","66.0349399809559","66.0642665781394","66.2962946023503","66.4541442549308","66.5939721884817","66.6931573407282","66.8307934356142","66.6253056723093","66.622364798004","66.6067069253365","66.6565397309287","66.6379488932857","66.6846378910251","66.9640029415895","67.267684760152","67.3632836647231","67.3403780659245","67.6924837946653","68.4059397593951","68.5648081007019","68.6700001323291","68.6043485278409","68.4749438718041","68.2768985580708","67.6480220032456","66.9147558913844","66.7078967145214","66.75917363481","67.2996104403732","67.8898474591367","68.2406987369821","68.0467100842538","68.1583847701625","68.3387416043981","68.4410615374746","68.5710803290199","68.8980573210512","69.0355032364235","69.6208682625804","70.095910790112","70.3999109656636","70.9708067118605","71.3111280660843","71.8870068562033","72.2131570742172","72.6213001227053","72.885528129785","73.1502472372525","73.5037822156379","73.808354320107","",
"Togo","TGO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.297","40.941","41.58","42.215","42.846","43.473","44.098","44.72","45.339","45.955","46.568","47.175","47.777","48.371","48.958","49.537","50.112","50.683","51.246","51.799","52.339","52.863","53.365","53.839","54.276","54.673","55.028","55.336","55.592","55.784","55.887","55.872","55.734","55.485","55.147","54.757","54.36","54.001","53.722","53.547","53.491","53.554","53.71","53.938","54.234","54.602","55.052","55.581","56.178","56.818","57.468","58.092","58.661","59.16","59.58","59.927","60.22","60.489","",
"Thailand","THA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.701","55.233","55.745","56.231","56.692","57.133","57.565","57.998","58.442","58.904","59.385","59.887","60.404","60.929","61.459","61.985","62.495","62.986","63.464","63.935","64.432","64.993","65.635","66.353","67.128","67.911","68.641","69.265","69.745","70.071","70.248","70.3","70.281","70.239","70.202","70.191","70.215","70.267","70.348","70.463","70.623","70.832","71.089","71.389","71.728","72.099","72.499","72.916","73.341","73.766","74.184","74.593","74.992","75.378","75.747","76.091","76.403","76.683","",
"Tajikistan","TJK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.613","50.927","51.237","51.544","51.851","52.166","52.496","52.845","53.214","53.602","54.007","54.427","54.852","55.272","55.675","56.043","56.354","56.604","56.8","56.954","57.108","57.314","57.602","57.975","58.413","58.847","59.183","59.355","59.335","59.138","58.824","58.48","58.212","58.104","58.192","58.497","59.003","59.65","60.379","61.161","61.974","62.807","63.653","64.496","65.314","66.08","66.771","67.382","67.911","68.36","68.736","69.055","69.34","69.609","69.874","70.137","70.397","70.647","",
"Turkmenistan","TKM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","54.471","54.897","55.326","55.757","56.186","56.609","57.021","57.417","57.794","58.147","58.472","58.765","59.028","59.267","59.488","59.703","59.925","60.163","60.422","60.701","60.999","61.311","61.622","61.92","62.193","62.426","62.605","62.727","62.796","62.82","62.81","62.784","62.761","62.758","62.786","62.851","62.953","63.084","63.237","63.413","63.613","63.842","64.101","64.386","64.693","65.017","65.354","65.695","66.031","66.355","66.657","66.928","67.167","67.375","67.552","67.704","67.835","67.956","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.6499325632765","56.1229052869644","56.5788579902976","57.018820548042","57.4456287396389","57.8648518681363","58.2822626650725","58.7025695425946","59.1295879929861","59.5647153139273","60.007711936868","60.4559420133386","60.90481157229","61.349218715063","61.7875003398426","62.2194974548637","62.6433384378808","63.0620547275148","63.4759342156303","63.8850010691963","64.2893911783932","64.6881410108659","65.0826363716301","65.4693541686804","65.8521891228426","66.2315650002076","66.608617332734","66.9845324554129","67.3568841286685","67.7287446308327","68.0974953656609","68.463126816867","68.8243463843534","69.1787621432297","69.5275402808517","69.8709562173417","70.2112181782884","70.5492685889724","70.8828570045998","71.2122876984367","71.5339116489753","71.8431877454292","72.1388066368585","72.4166254079469","72.677710847852","72.922920987835","73.1530548960764","73.3720865175733","73.5822761162767","73.7854079789447","73.9817296735324","74.1712710171805","74.3535021669685","74.5284470741931","74.6983649764834","74.86473440183","75.0287352285965","75.192465413112","",
"Timor-Leste","TLS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","33.729","34.229","34.73","35.232","35.734","36.273","36.895","37.597","38.336","39.042","39.529","39.574","39.085","38.077","36.66","35.092","33.714","32.827","32.629","33.178","34.419","36.185","38.175","40.132","41.932","43.482","44.755","45.831","46.791","47.661","48.492","49.345","50.261","51.267","52.366","53.538","54.737","55.907","57.011","58.037","59.002","59.945","60.901","61.888","62.893","63.882","64.803","65.61","66.276","66.796","67.186","67.477","67.72","67.953","68.197","68.459","68.735","69.007","",
